family,tumor_type,endpoint,n,repeat,outer_fold,selected_components,reached_ceiling,seed
rna_pathway_activity,LIHC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,358,4,2,3,FALSE,20301057
rna_pathway_activity,LIHC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,358,4,3,3,FALSE,20301057
rna_pathway_activity,LIHC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,358,4,4,3,FALSE,20301057
rna_pathway_activity,LIHC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,358,4,5,2,FALSE,20301057
rna_pathway_activity,LIHC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,358,5,1,3,FALSE,20311057
rna_pathway_activity,LIHC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,358,5,2,7,FALSE,20311057
rna_pathway_activity,LIHC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,358,5,3,3,FALSE,20311057
rna_pathway_activity,LIHC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,358,5,4,2,FALSE,20311057
rna_pathway_activity,LIHC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,358,5,5,3,FALSE,20311057
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,1,1,2,FALSE,20271283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,1,2,2,FALSE,20271283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,1,3,2,FALSE,20271283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,1,4,2,FALSE,20271283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,1,5,2,FALSE,20271283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,2,1,2,FALSE,20281283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,2,2,2,FALSE,20281283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,2,3,2,FALSE,20281283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,2,4,2,FALSE,20281283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,2,5,2,FALSE,20281283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,3,1,2,FALSE,20291283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,3,2,3,FALSE,20291283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,3,3,2,FALSE,20291283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,3,4,2,FALSE,20291283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,3,5,2,FALSE,20291283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,4,1,2,FALSE,20301283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,4,2,2,FALSE,20301283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,4,3,2,FALSE,20301283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,4,4,2,FALSE,20301283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,4,5,2,FALSE,20301283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,5,1,2,FALSE,20311283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,5,2,2,FALSE,20311283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,5,3,2,FALSE,20311283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,5,4,6,FALSE,20311283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_EARLY,358,5,5,2,FALSE,20311283
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,1,1,2,FALSE,20271300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,1,2,2,FALSE,20271300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,1,3,2,FALSE,20271300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,1,4,2,FALSE,20271300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,1,5,2,FALSE,20271300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,2,1,2,FALSE,20281300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,2,2,2,FALSE,20281300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,2,3,2,FALSE,20281300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,2,4,6,FALSE,20281300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,2,5,1,FALSE,20281300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,3,1,7,FALSE,20291300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,3,2,2,FALSE,20291300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,3,3,2,FALSE,20291300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,3,4,2,FALSE,20291300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,3,5,2,FALSE,20291300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,4,1,2,FALSE,20301300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,4,2,2,FALSE,20301300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,4,3,2,FALSE,20301300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,4,4,2,FALSE,20301300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,4,5,2,FALSE,20301300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,5,1,2,FALSE,20311300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,5,2,2,FALSE,20311300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,5,3,2,FALSE,20311300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,5,4,2,FALSE,20311300
rna_pathway_activity,LIHC,HALLMARK_ESTROGEN_RESPONSE_LATE,358,5,5,2,FALSE,20311300
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,1,1,2,FALSE,20270895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,1,2,6,FALSE,20270895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,1,3,5,FALSE,20270895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,1,4,2,FALSE,20270895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,1,5,2,FALSE,20270895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,2,1,3,FALSE,20280895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,2,2,7,FALSE,20280895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,2,3,1,FALSE,20280895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,2,4,2,FALSE,20280895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,2,5,4,FALSE,20280895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,3,1,4,FALSE,20290895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,3,2,2,FALSE,20290895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,3,3,4,FALSE,20290895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,3,4,2,FALSE,20290895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,3,5,4,FALSE,20290895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,4,1,4,FALSE,20300895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,4,2,3,FALSE,20300895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,4,3,4,FALSE,20300895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,4,4,2,FALSE,20300895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,4,5,4,FALSE,20300895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,5,1,2,FALSE,20310895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,5,2,4,FALSE,20310895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,5,3,7,FALSE,20310895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,5,4,3,FALSE,20310895
rna_pathway_activity,LIHC,HALLMARK_FATTY_ACID_METABOLISM,358,5,5,1,FALSE,20310895
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,1,1,2,FALSE,20270899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,1,2,2,FALSE,20270899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,1,3,3,FALSE,20270899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,1,4,2,FALSE,20270899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,1,5,2,FALSE,20270899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,2,1,2,FALSE,20280899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,2,2,2,FALSE,20280899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,2,3,2,FALSE,20280899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,2,4,5,FALSE,20280899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,2,5,2,FALSE,20280899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,3,1,3,FALSE,20290899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,3,2,2,FALSE,20290899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,3,3,2,FALSE,20290899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,3,4,4,FALSE,20290899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,3,5,2,FALSE,20290899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,4,1,3,FALSE,20300899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,4,2,2,FALSE,20300899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,4,3,2,FALSE,20300899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,4,4,2,FALSE,20300899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,4,5,2,FALSE,20300899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,5,1,2,FALSE,20310899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,5,2,2,FALSE,20310899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,5,3,2,FALSE,20310899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,5,4,2,FALSE,20310899
rna_pathway_activity,LIHC,HALLMARK_G2M_CHECKPOINT,358,5,5,2,FALSE,20310899
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,1,1,2,FALSE,20271277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,1,2,2,FALSE,20271277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,1,3,2,FALSE,20271277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,1,4,3,FALSE,20271277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,1,5,2,FALSE,20271277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,2,1,2,FALSE,20281277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,2,2,2,FALSE,20281277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,2,3,2,FALSE,20281277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,2,4,2,FALSE,20281277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,2,5,2,FALSE,20281277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,3,1,2,FALSE,20291277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,3,2,2,FALSE,20291277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,3,3,2,FALSE,20291277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,3,4,2,FALSE,20291277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,3,5,2,FALSE,20291277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,4,1,3,FALSE,20301277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,4,2,2,FALSE,20301277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,4,3,3,FALSE,20301277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,4,4,2,FALSE,20301277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,4,5,3,FALSE,20301277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,5,1,3,FALSE,20311277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,5,2,1,FALSE,20311277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,5,3,3,FALSE,20311277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,5,4,2,FALSE,20311277
rna_pathway_activity,LIHC,HALLMARK_HEDGEHOG_SIGNALING,358,5,5,2,FALSE,20311277
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,1,1,2,FALSE,20271340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,1,2,2,FALSE,20271340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,1,3,2,FALSE,20271340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,1,4,2,FALSE,20271340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,1,5,2,FALSE,20271340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,2,1,2,FALSE,20281340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,2,2,2,FALSE,20281340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,2,3,3,FALSE,20281340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,2,4,2,FALSE,20281340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,2,5,2,FALSE,20281340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,3,1,2,FALSE,20291340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,3,2,2,FALSE,20291340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,3,3,2,FALSE,20291340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,3,4,2,FALSE,20291340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,3,5,2,FALSE,20291340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,4,1,3,FALSE,20301340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,4,2,2,FALSE,20301340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,4,3,2,FALSE,20301340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,4,4,2,FALSE,20301340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,4,5,2,FALSE,20301340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,5,1,2,FALSE,20311340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,5,2,2,FALSE,20311340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,5,3,2,FALSE,20311340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,5,4,2,FALSE,20311340
rna_pathway_activity,LIHC,HALLMARK_HYPOXIA,358,5,5,2,FALSE,20311340
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,1,1,3,FALSE,20271080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,1,2,5,FALSE,20271080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,1,3,3,FALSE,20271080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,1,4,2,FALSE,20271080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,1,5,2,FALSE,20271080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,2,1,2,FALSE,20281080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,2,2,3,FALSE,20281080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,2,3,3,FALSE,20281080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,2,4,3,FALSE,20281080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,2,5,2,FALSE,20281080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,3,1,2,FALSE,20291080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,3,2,3,FALSE,20291080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,3,3,3,FALSE,20291080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,3,4,3,FALSE,20291080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,3,5,3,FALSE,20291080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,4,1,3,FALSE,20301080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,4,2,2,FALSE,20301080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,4,3,2,FALSE,20301080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,4,4,2,FALSE,20301080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,4,5,3,FALSE,20301080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,5,1,3,FALSE,20311080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,5,2,3,FALSE,20311080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,5,3,11,FALSE,20311080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,5,4,3,FALSE,20311080
rna_pathway_activity,LIHC,HALLMARK_IL2_STAT5_SIGNALING,358,5,5,2,FALSE,20311080
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,1,1,7,FALSE,20271029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,1,2,3,FALSE,20271029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,1,3,3,FALSE,20271029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,1,4,3,FALSE,20271029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,1,5,2,FALSE,20271029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,2,1,2,FALSE,20281029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,2,2,3,FALSE,20281029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,2,3,3,FALSE,20281029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,2,4,2,FALSE,20281029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,2,5,3,FALSE,20281029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,3,1,3,FALSE,20291029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,3,2,3,FALSE,20291029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,3,3,2,FALSE,20291029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,3,4,2,FALSE,20291029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,3,5,2,FALSE,20291029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,4,1,3,FALSE,20301029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,4,2,3,FALSE,20301029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,4,3,2,FALSE,20301029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,4,4,3,FALSE,20301029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,4,5,3,FALSE,20301029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,5,1,3,FALSE,20311029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,5,2,3,FALSE,20311029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,5,3,3,FALSE,20311029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,5,4,3,FALSE,20311029
rna_pathway_activity,LIHC,HALLMARK_IL6_JAK_STAT3_SIGNALING,358,5,5,3,FALSE,20311029
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,1,1,3,FALSE,20271095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,1,2,3,FALSE,20271095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,1,3,3,FALSE,20271095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,1,4,2,FALSE,20271095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,1,5,3,FALSE,20271095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,2,1,2,FALSE,20281095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,2,2,3,FALSE,20281095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,2,3,2,FALSE,20281095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,2,4,3,FALSE,20281095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,2,5,3,FALSE,20281095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,3,1,4,FALSE,20291095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,3,2,3,FALSE,20291095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,3,3,2,FALSE,20291095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,3,4,2,FALSE,20291095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,3,5,2,FALSE,20291095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,4,1,2,FALSE,20301095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,4,2,3,FALSE,20301095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,4,3,4,FALSE,20301095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,4,4,2,FALSE,20301095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,4,5,2,FALSE,20301095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,5,1,3,FALSE,20311095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,5,2,2,FALSE,20311095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,5,3,3,FALSE,20311095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,5,4,3,FALSE,20311095
rna_pathway_activity,LIHC,HALLMARK_INFLAMMATORY_RESPONSE,358,5,5,2,FALSE,20311095
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,1,1,3,FALSE,20271271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,1,2,3,FALSE,20271271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,1,3,3,FALSE,20271271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,1,4,3,FALSE,20271271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,1,5,3,FALSE,20271271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,2,1,2,FALSE,20281271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,2,2,3,FALSE,20281271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,2,3,2,FALSE,20281271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,2,4,2,FALSE,20281271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,2,5,2,FALSE,20281271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,3,1,3,FALSE,20291271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,3,2,2,FALSE,20291271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,3,3,3,FALSE,20291271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,3,4,2,FALSE,20291271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,3,5,2,FALSE,20291271
rna_pathway_activity,LIHC,HALLMARK_INTERFERON_GAMMA_RESPONSE,358,4,1,3,FALSE,20301271
