outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,effect_GigaSSL,effect_ProvGigaPath,effect_TITAN,screening_positive_GigaSSL,screening_positive_ProvGigaPath,screening_positive_TITAN,q2_GigaSSL,q2_ProvGigaPath,q2_TITAN,rmse_GigaSSL,rmse_ProvGigaPath,rmse_TITAN,spearman_GigaSSL,spearman_ProvGigaPath,spearman_TITAN,balanced_accuracy_GigaSSL,balanced_accuracy_ProvGigaPath,balanced_accuracy_TITAN,auc_GigaSSL,auc_ProvGigaPath,auc_TITAN,pr_auc_GigaSSL,pr_auc_ProvGigaPath,pr_auc_TITAN,sensitivity_GigaSSL,sensitivity_ProvGigaPath,sensitivity_TITAN,specificity_GigaSSL,specificity_ProvGigaPath,specificity_TITAN,ppv_GigaSSL,ppv_ProvGigaPath,ppv_TITAN,npv_GigaSSL,npv_ProvGigaPath,npv_TITAN,prevalence_GigaSSL,prevalence_ProvGigaPath,prevalence_TITAN,no_skill_pr_auc_GigaSSL,no_skill_pr_auc_ProvGigaPath,no_skill_pr_auc_TITAN,supported_by_n,support_pattern,best_foundation_model,primary_near_threshold,primary_union_positive,selection_reason,primary_consensus_class,primary_threshold_distance_min,stability_job_id
continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,IFN-gamma Response,Thorsson2018_PanImmune_MS,262,,,0.00897794002005026,-0.0395172056199962,0.192883336851761,FALSE,FALSE,FALSE,0.00897794002005026,-0.0395172056199962,0.192883336851761,0.901552303684636,0.923347350788566,0.813612145871109,0.228754119597569,0.222199461835477,0.423110548254908,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.007116663148239,1065
continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,267,,,0.149391594087054,0.245015771555028,0.154628378327947,FALSE,TRUE,FALSE,0.149391594087054,0.245015771555028,0.154628378327947,0.136592067427699,0.128685490733815,0.13617095265437,0.444687099267538,0.550707432676946,0.50093244178701,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ProvGigaPath,ProvGigaPath,TRUE,TRUE,union-positive and near-threshold,representation specific,0.045015771555028,1066
continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,262,,,-0.0546542387419875,0.093017528815079,0.23467689309024,FALSE,FALSE,TRUE,-0.0546542387419875,0.093017528815079,0.23467689309024,1.0338760865406,0.958766576891643,0.880715930468984,0.276347487882042,0.430268988804004,0.508890839461122,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.03467689309024,1067
continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,Macrophage Regulation,Thorsson2018_PanImmune_MS,262,,,0.023366467221568,0.0604349160418839,0.331296728450109,FALSE,FALSE,TRUE,0.023366467221568,0.0604349160418839,0.331296728450109,0.646341887445703,0.633957174122772,0.534826860027527,0.334390690629596,0.441292315699245,0.595552827274247,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,FALSE,TRUE,union-positive,representation specific,0.131296728450109,1068
continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,TGF-beta Response,Thorsson2018_PanImmune_MS,262,,,0.118631772288147,0.144584257839977,0.182485935350201,FALSE,FALSE,FALSE,0.118631772288147,0.144584257839977,0.182485935350201,0.318495273490101,0.313771082161317,0.306741059236759,0.365761501723451,0.429242984650633,0.469354621048668,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.017514064649799,1069
continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,TIL Regional Fraction,Thorsson2018_PanImmune_MS,228,,,0.521422335633985,0.568085012419657,0.378220220077757,TRUE,TRUE,TRUE,0.521422335633985,0.568085012419657,0.378220220077757,6.80901451736171,6.46855364862536,7.76115477994383,0.78349905890286,0.792976853768995,0.685636093581201,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,ProvGigaPath,FALSE,TRUE,union-positive,all three,0.178220220077757,1070
continuous,thorsson,immune_inflammatory_and_genomic_context,CESC,Th17 Cells,Thorsson2018_PanImmune_MS,262,,,0.0119509664844428,0.0713344876422329,0.159315456988792,FALSE,FALSE,FALSE,0.0119509664844428,0.0713344876422329,0.159315456988792,1678.60622517014,1627.38099286998,1548.37486155101,0.242840571413129,0.262336729931264,0.383935002573888,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.040684543011208,1071
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Aneuploidy Score,Thorsson2018_PanImmune_MS,407,,,0.237885235095779,0.296412558515946,0.273249810542473,TRUE,TRUE,TRUE,0.237885235095779,0.296412558515946,0.273249810542473,6.06464145578168,5.82712027170908,5.92226067363995,0.502779449602768,0.562429161573297,0.562609459196327,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,ProvGigaPath,TRUE,TRUE,union-positive and near-threshold,all three,0.037885235095779,1072
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Fraction Altered,Thorsson2018_PanImmune_MS,413,,,0.174192867996862,0.191720987223138,0.174893480030228,FALSE,FALSE,FALSE,0.174192867996862,0.191720987223138,0.174893480030228,0.274579680744742,0.271650014315862,0.274463179784265,0.458587022105205,0.481319954987597,0.480176588167516,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,TRUE,FALSE,near-threshold only,none,0.00827901277686202,1073
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,408,,,0.144926373469347,0.0585563945419071,0.237368258069542,FALSE,FALSE,TRUE,0.144926373469347,0.0585563945419071,0.237368258069542,9.27815423106073,9.73547143324037,8.76228289426398,0.481154014931991,0.382780591931564,0.56701154645966,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.037368258069542,1074
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,IFN-gamma Response,Thorsson2018_PanImmune_MS,416,,,0.125422500131291,0.179488429723974,0.134164634081235,FALSE,FALSE,FALSE,0.125422500131291,0.179488429723974,0.134164634081235,0.650790026159128,0.630353390522113,0.647529261733236,0.376354353899592,0.432568560041296,0.400741944010489,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,TRUE,FALSE,near-threshold only,none,0.020511570276026,1075
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Indel Neoantigens,Thorsson2018_PanImmune_MS,322,,,0.184346061227976,0.175402001320014,0.199976933613538,FALSE,FALSE,FALSE,0.184346061227976,0.175402001320014,0.199976933613538,2.08288820945956,2.09427703732257,2.06283383954443,0.324529944247191,0.30817615923885,0.359313851489574,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,2.30663864620173e-05,1076
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Leukocyte Fraction,Thorsson2018_PanImmune_MS,418,,,0.287551339999977,0.274110917121952,0.135330752297504,TRUE,TRUE,FALSE,0.287551339999977,0.274110917121952,0.135330752297504,0.0956185529593728,0.0965162661723964,0.105339289977932,0.557141752768093,0.537715296011812,0.447604981413232,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,GigaSSL+ProvGigaPath,GigaSSL,FALSE,TRUE,union-positive,exactly two,0.064669247702496,1077
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,416,,,0.272777150839091,0.310912451012191,0.269234370514054,TRUE,TRUE,TRUE,0.272777150839091,0.310912451012191,0.269234370514054,0.732282444270654,0.712823593714764,0.734063991603553,0.515980341337524,0.56457584427492,0.522937807979227,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,ProvGigaPath,FALSE,TRUE,union-positive,all three,0.069234370514054,1078
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Macrophage Regulation,Thorsson2018_PanImmune_MS,416,,,0.284039061436714,0.291326847668491,0.208130549242607,TRUE,TRUE,TRUE,0.284039061436714,0.291326847668491,0.208130549242607,0.534539202092052,0.531811698831369,0.562162265982393,0.548325045893328,0.552948632318207,0.46249182604661,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,ProvGigaPath,TRUE,TRUE,union-positive and near-threshold,all three,0.00813054924260698,1079
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,345,,,0.149205852099573,0.096928835548666,0.250467562940067,FALSE,FALSE,TRUE,0.149205852099573,0.096928835548666,0.250467562940067,0.855702406530572,0.881599822368134,0.803166752862626,0.251613280312191,0.181759602100553,0.336304870684567,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,FALSE,TRUE,union-positive,representation specific,0.050467562940067,1080
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Number of Segments,Thorsson2018_PanImmune_MS,413,,,0.131260332353272,0.0843493967194685,0.16387423652824,FALSE,FALSE,FALSE,0.131260332353272,0.0843493967194685,0.16387423652824,0.453816751623924,0.465908452643341,0.445216754491911,0.389669972087129,0.296270721555626,0.425987237096441,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.03612576347176,1081
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,SNV Neoantigens,Thorsson2018_PanImmune_MS,350,,,0.225951142501048,0.270846017506416,0.221247601037247,TRUE,TRUE,TRUE,0.225951142501048,0.270846017506416,0.221247601037247,0.957786150362917,0.929595455532091,0.96069175758358,0.360850197815363,0.355687221496978,0.357239473336154,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,ProvGigaPath,TRUE,TRUE,union-positive and near-threshold,all three,0.021247601037247,1082
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Silent Mutation Rate,Thorsson2018_PanImmune_MS,345,,,0.179705065386128,0.199103805336454,0.212281899047286,FALSE,FALSE,TRUE,0.179705065386128,0.199103805336454,0.212281899047286,0.677522097362083,0.669462977101635,0.663932398797228,0.275613034836172,0.292507693083239,0.312328202682441,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.000896194663546013,1083
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Stromal Fraction,Thorsson2018_PanImmune_MS,373,,,0.197510611746149,0.164861749580271,0.162398626889864,FALSE,FALSE,FALSE,0.197510611746149,0.164861749580271,0.162398626889864,0.151111693330354,0.154154998310399,0.154382160170246,0.463208543926169,0.428145336448647,0.434560184001973,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,TRUE,FALSE,near-threshold only,none,0.00248938825385101,1084
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,TGF-beta Response,Thorsson2018_PanImmune_MS,416,,,0.186379394243517,0.198644963123796,0.117846608744986,FALSE,FALSE,FALSE,0.186379394243517,0.198644963123796,0.117846608744986,0.308821021506333,0.306484398078847,0.321564383088354,0.444798535680834,0.463225874417243,0.35908290693895,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,TRUE,FALSE,near-threshold only,none,0.001355036876204,1085
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,TIL Regional Fraction,Thorsson2018_PanImmune_MS,413,,,0.377171746169571,0.506665975518499,0.395362101222566,TRUE,TRUE,TRUE,0.377171746169571,0.506665975518499,0.395362101222566,6.68481411194042,5.94943490195498,6.5864722286188,0.628251790087936,0.688773064512667,0.688504938860878,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,ProvGigaPath,FALSE,TRUE,union-positive,all three,0.177171746169571,1086
continuous,thorsson,immune_inflammatory_and_genomic_context,COAD,Th1 Cells,Thorsson2018_PanImmune_MS,416,,,0.137119824932243,0.199053370931135,0.136811167700561,FALSE,FALSE,FALSE,0.137119824932243,0.199053370931135,0.136811167700561,561.916545287182,541.37520756319,562.017036701287,0.418383661930511,0.471253025383215,0.412927304125189,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,TRUE,FALSE,near-threshold only,none,0.000946629068865001,1087
continuous,thorsson,immune_inflammatory_and_genomic_context,ESCA,Th17 Cells,Thorsson2018_PanImmune_MS,143,,,0.107572506782983,0.0250167285766966,0.229508226113312,FALSE,FALSE,TRUE,0.107572506782983,0.0250167285766966,0.229508226113312,1276.9203788591,1334.67624121251,1186.48253736265,0.254801536491677,0.289237171279425,0.436701795856725,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.029508226113312,1088
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,229,,,-0.00919895596475717,0.00580544692773077,0.170648397071478,FALSE,FALSE,FALSE,-0.00919895596475717,0.00580544692773077,0.170648397071478,0.173529055199453,0.172234241042254,0.157308847808432,0.312515028136668,0.262736145632448,0.497533044619471,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.029351602928522,1089
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Leukocyte Fraction,Thorsson2018_PanImmune_MS,243,,,0.114888942883771,0.173370682593584,0.313890074060137,FALSE,FALSE,TRUE,0.114888942883771,0.173370682593584,0.313890074060137,0.143073184882948,0.138265797775497,0.125966833666534,0.412897814040387,0.501946104529314,0.588681148293667,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.026629317406416,1090
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,96,,,0.114752004561454,0.130454272057,0.190032497244182,FALSE,FALSE,FALSE,0.114752004561454,0.130454272057,0.190032497244182,0.662305924376307,0.65640574998507,0.633519462023654,0.366944973862034,0.420933402976332,0.506331431993686,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.00996750275581801,1091
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Macrophage Regulation,Thorsson2018_PanImmune_MS,96,,,0.0922096254180043,0.0674219222029018,0.373085042275041,FALSE,FALSE,TRUE,0.0922096254180043,0.0674219222029018,0.373085042275041,0.53697772456386,0.544259583007977,0.446239283314971,0.369872490504612,0.425162778079219,0.581470428648942,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,FALSE,TRUE,union-positive,representation specific,0.107790374581996,1092
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,Stromal Fraction,Thorsson2018_PanImmune_MS,229,,,0.0871377969267947,0.16375110352683,0.315258049215157,FALSE,FALSE,TRUE,0.0871377969267947,0.16375110352683,0.315258049215157,0.15115836034486,0.14467628167284,0.130916090447502,0.421566906946714,0.470473074635929,0.581229454989601,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.03624889647317,1093
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,TGF-beta Response,Thorsson2018_PanImmune_MS,96,,,-0.182093708978121,-0.0752602004976175,0.300328785870004,FALSE,FALSE,TRUE,-0.182093708978121,-0.0752602004976175,0.300328785870004,0.342972701687178,0.327107413557219,0.263864281297036,0.12133749321758,0.165179055887141,0.488876831253391,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,FALSE,TRUE,union-positive,representation specific,0.100328785870004,1094
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Fraction Altered,Thorsson2018_PanImmune_MS,440,,,0.178216789457548,0.149481896229976,0.198470031664809,FALSE,FALSE,FALSE,0.178216789457548,0.149481896229976,0.198470031664809,0.232955530476437,0.236993357846227,0.230066971457377,0.451145502723765,0.43499661202232,0.470972427073957,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.00152996833519101,1095
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,IFN-gamma Response,Thorsson2018_PanImmune_MS,437,,,0.232421495985689,0.205213197910582,0.248925533932525,TRUE,TRUE,TRUE,0.232421495985689,0.205213197910582,0.248925533932525,0.85595250310911,0.870990840212009,0.846700396680471,0.472183776433607,0.476659349135259,0.515769024356429,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,all three,0.005213197910582,1096
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,446,,,0.176181499489782,0.177522944409167,0.287027460713108,FALSE,FALSE,TRUE,0.176181499489782,0.177522944409167,0.287027460713108,0.122476736129735,0.122376979489406,0.11393948063858,0.439538239343055,0.451133926213385,0.552530955771383,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.022477055590833,1097
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,437,,,0.171209929260699,0.0950459363013875,0.27408482983034,FALSE,FALSE,TRUE,0.171209929260699,0.0950459363013875,0.27408482983034,0.933509393036939,0.975460504267028,0.873653776792094,0.421027282299345,0.374428052385409,0.491938037944948,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.028790070739301,1098
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Macrophage Regulation,Thorsson2018_PanImmune_MS,437,,,0.0943480226732348,0.0520756032305314,0.192518016734013,FALSE,FALSE,FALSE,0.0943480226732348,0.0520756032305314,0.192518016734013,0.61213465138444,0.626257795796783,0.578006490492654,0.343813494940933,0.339798133337486,0.426245707359595,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.00748198326598701,1099
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Number of Segments,Thorsson2018_PanImmune_MS,440,,,0.177637970601903,0.15113606356006,0.185329126636545,FALSE,FALSE,FALSE,0.177637970601903,0.15113606356006,0.185329126636545,0.476910910121448,0.484534577273374,0.474675512155439,0.450786311301826,0.441421395349804,0.449505893092565,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.014670873363455,1100
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Proliferation,Thorsson2018_PanImmune_MS,437,,,0.128497265449266,0.1728018641085,0.196757368705754,FALSE,FALSE,FALSE,0.128497265449266,0.1728018641085,0.196757368705754,0.340306482337743,0.331543576667636,0.326707586854686,0.385719118716899,0.434278403001955,0.451663110353582,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.00324263129424601,1101
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,Stromal Fraction,Thorsson2018_PanImmune_MS,419,,,0.167502721762093,0.171612206413318,0.226610117979363,FALSE,FALSE,TRUE,0.167502721762093,0.171612206413318,0.226610117979363,0.158133091723452,0.157742309987922,0.152416011977873,0.445113283169105,0.462373209870902,0.492142253500038,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.026610117979363,1102
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,T Cells CD8,Thorsson2018_PanImmune_MS,437,,,0.163008564348879,0.122459198870407,0.146128415092739,FALSE,FALSE,FALSE,0.163008564348879,0.122459198870407,0.146128415092739,0.0737039030653907,0.0754681386940745,0.0744434103594438,0.43903661976128,0.413406470853618,0.432988639694538,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,TRUE,FALSE,near-threshold only,none,0.036991435651121,1103
continuous,thorsson,immune_inflammatory_and_genomic_context,HNSC,TGF-beta Response,Thorsson2018_PanImmune_MS,437,,,0.170925799607841,0.145973561079282,0.14672996890718,FALSE,FALSE,FALSE,0.170925799607841,0.145973561079282,0.14672996890718,0.337080729274877,0.342115603545712,0.341964064767738,0.412709678806276,0.413446620575582,0.387186545413273,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,TRUE,FALSE,near-threshold only,none,0.029074200392159,1104
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Fraction Altered,Thorsson2018_PanImmune_MS,65,,,0.318058784956631,0.243944204253426,0.16477896489087,TRUE,TRUE,FALSE,0.318058784956631,0.243944204253426,0.16477896489087,0.241513625970717,0.254299257546816,0.267281488049683,0.264160839160839,0.183653846153846,0.207736013986014,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,GigaSSL+ProvGigaPath,GigaSSL,TRUE,TRUE,union-positive and near-threshold,exactly two,0.03522103510913,1105
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,65,,,0.161143587489009,0.105364917008148,0.179340887395461,FALSE,FALSE,FALSE,0.161143587489009,0.105364917008148,0.179340887395461,5.10201512152561,5.26891132531369,5.04637273486635,0.182535958730856,0.177026278330615,0.345256833690441,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,TRUE,FALSE,near-threshold only,none,0.020659112604539,1106
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,IFN-gamma Response,Thorsson2018_PanImmune_MS,65,,,0.172199548598366,-0.04702571318313,-0.139772081460728,FALSE,FALSE,FALSE,0.172199548598366,-0.04702571318313,-0.139772081460728,0.403548351445952,0.453849040604207,0.47352373815675,0.438374125874126,0.277185314685315,0.0426573426573427,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,TRUE,FALSE,near-threshold only,none,0.027800451401634,1107
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Number of Segments,Thorsson2018_PanImmune_MS,65,,,0.106878191536876,0.153278350411017,0.071756961606784,FALSE,FALSE,FALSE,0.106878191536876,0.153278350411017,0.071756961606784,0.38642952968638,0.376257609045577,0.393954267823388,0.430493802852854,0.439697900714875,0.302226719345785,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,TRUE,FALSE,near-threshold only,none,0.046721649588983,1108
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Proliferation,Thorsson2018_PanImmune_MS,65,,,0.249967324075328,0.263034487072884,0.347533775707411,TRUE,TRUE,TRUE,0.249967324075328,0.263034487072884,0.347533775707411,0.559081999376778,0.554190402032082,0.521452116910827,0.308041958041958,0.447202797202797,0.357211538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,all three,0.049967324075328,1109
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Th2 Cells,Thorsson2018_PanImmune_MS,65,,,0.208505402273197,0.0842599305122024,0.00195944857453989,TRUE,FALSE,FALSE,0.208505402273197,0.0842599305122024,0.00195944857453989,445.656720621283,479.360882901803,500.438341857799,0.36958041958042,0.309090909090909,0.113854895104895,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,GigaSSL,GigaSSL,TRUE,TRUE,union-positive and near-threshold,representation specific,0.00850540227319699,1110
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Wound Healing,Thorsson2018_PanImmune_MS,65,,,0.207731436753188,-0.0922637472002119,0.22283515216532,TRUE,FALSE,TRUE,0.207731436753188,-0.0922637472002119,0.22283515216532,0.11913943043122,0.13988883951965,0.117998335740215,0.350969208326995,0.283201118973196,0.357284905786927,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+GigaSSL,TITAN,TRUE,TRUE,union-positive and near-threshold,exactly two,0.00773143675318799,1111
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,CTA Score,Thorsson2018_PanImmune_MS,487,,,0.168632094741002,0.206838719135473,0.27441746710939,FALSE,TRUE,TRUE,0.168632094741002,0.206838719135473,0.27441746710939,0.478796088424554,0.467664839063055,0.447298432303153,0.426633141708713,0.470918439225572,0.467102050603694,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,exactly two,0.00683871913547299,1112
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Fraction Altered,Thorsson2018_PanImmune_MS,484,,,0.120415300574255,0.184113705381477,0.172075617266314,FALSE,FALSE,FALSE,0.120415300574255,0.184113705381477,0.172075617266314,0.240061006985694,0.231205206318315,0.232904632573096,0.361319964416823,0.386038947809047,0.364828220147889,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,TRUE,FALSE,near-threshold only,none,0.015886294618523,1113
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,IFN-gamma Response,Thorsson2018_PanImmune_MS,489,,,0.104254858325001,0.131998753697892,0.220842457178889,FALSE,FALSE,TRUE,0.104254858325001,0.131998753697892,0.220842457178889,0.404082993331258,0.397775945171528,0.376869491465322,0.209068902622672,0.211467626553059,0.281493052349391,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,TRUE,TRUE,union-positive and near-threshold,representation specific,0.020842457178889,1114
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Leukocyte Fraction,Thorsson2018_PanImmune_MS,490,,,0.243220315319289,0.254840062913672,0.31042216095404,TRUE,TRUE,TRUE,0.243220315319289,0.254840062913672,0.31042216095404,0.120266543247193,0.119339673292001,0.114802605303597,0.492639592290629,0.509694189922167,0.558729881066917,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,all three,0.043220315319289,1115
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,489,,,0.222288710990677,0.237855274719746,0.344972871897923,TRUE,TRUE,TRUE,0.222288710990677,0.237855274719746,0.344972871897923,0.766106717626774,0.758400818559486,0.703088043184514,0.408142597726833,0.388367735126101,0.497479843908218,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TITAN+GigaSSL+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,all three,0.022288710990677,1116
continuous,thorsson,immune_inflammatory_and_genomic_context,KIRC,Macrophage Regulation,Thorsson2018_PanImmune_MS,489,,,0.199079356366649,0.2020791708162,0.277162128693166,FALSE,TRUE,TRUE,0.199079356366649,0.2020791708162,0.277162128693166,0.45400531831685,0.453154291824302,0.431307137950747,0.387416105970593,0.404807074776659,0.455465121696767,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,TRUE,TRUE,union-positive and near-threshold,exactly two,0.000920643633351009,1117
