outcome_type,family,subfamily,tumor_type,endpoint,source,foundation_model,selection_reason,primary_union_positive,primary_near_threshold,alternative_partitions,crossing_count,crossing_proportion,mean_effect,sd_effect,median_effect,min_effect,max_effect,mean_q2,mean_balanced_accuracy,mean_auc,mean_pr_auc,mean_ppv,mean_npv,mean_prevalence,selected_components_median,component_ceiling_fraction,primary_q2,primary_balanced_accuracy,primary_auc,primary_effect,primary_crossing_statistic,primary_crossing,primary_repeat_crossing_agreement_proportion
binary,aneuploidy,aneuploidy,LUSC,Genome doubling,Taylor2018_TableS2,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.657588325652842,0.012985855113496,0.660061443932412,0.641417050691244,0.670410906298003,,0.607488479262673,0.657588325652842,0.659306546508422,0.639845875425743,0.576388201159917,0.541484716157205,3,0,,0.563959293394777,0.63097158218126,0.63097158218126,0.63097158218126,TRUE,1
binary,aneuploidy,aneuploidy,LUSC,Genome doubling,Taylor2018_TableS2,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.623870967741936,0.0207522267902358,0.633544546850999,0.598905529953917,0.64205069124424,,0.590967741935484,0.623870967741936,0.649753201531591,0.641727540980653,0.541683555935755,0.541484716157205,4,0,,0.583736559139785,0.619546850998464,0.619546850998464,0.619546850998464,TRUE,0.8
binary,aneuploidy,aneuploidy,LUSC,Genome doubling,Taylor2018_TableS2,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.686286482334869,0.0144553974764508,0.682008448540707,0.671812596006144,0.706355606758833,,0.62455069124424,0.686286482334869,0.706646958104183,0.663456840405198,0.584924253051302,0.541484716157205,3,0,,0.6088133640553,0.682507680491551,0.682507680491551,0.682507680491551,TRUE,1
binary,aneuploidy,aneuploidy,OV,Genome doubling,Taylor2018_TableS2,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,1,0.2,0.568594164456233,0.0364784658141234,0.56551724137931,0.521485411140584,0.614323607427056,,0.554270557029178,0.568594164456233,0.753970494969511,0.739519948359894,0.354426514215308,0.691489361702128,2,0,,0.529442970822281,0.639257294429708,0.639257294429708,0.639257294429708,TRUE,0.2
binary,aneuploidy,aneuploidy,OV,Genome doubling,Taylor2018_TableS2,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.68159151193634,0.0271683306150066,0.671618037135279,0.652519893899204,0.724668435013263,,0.609389920424403,0.68159151193634,0.819292975799804,0.815316429602144,0.392258814027894,0.691489361702128,3,0,,0.56790450928382,0.629177718832891,0.629177718832891,0.629177718832891,TRUE,1
binary,aneuploidy,aneuploidy,OV,Genome doubling,Taylor2018_TableS2,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.755755968169761,0.047557248062997,0.775596816976127,0.680106100795756,0.79946949602122,,0.681273209549072,0.755755968169761,0.871409657305085,0.842548937433848,0.472129899883878,0.691489361702128,2,0,,0.685145888594165,0.80106100795756,0.80106100795756,0.80106100795756,TRUE,1
binary,aneuploidy,aneuploidy,PAAD,Genome doubling,Taylor2018_TableS2,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.631260162601626,0.0298688526304441,0.643089430894309,0.590853658536585,0.663211382113821,,0.594979674796748,0.631260162601626,0.351772983935409,0.31519408816158,0.827851120313504,0.245398773006135,8,0.08,,0.61890243902439,0.670121951219512,0.670121951219512,0.670121951219512,TRUE,0.8
binary,aneuploidy,aneuploidy,PAAD,Genome doubling,Taylor2018_TableS2,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.547357723577236,0.0288403103409418,0.546138211382114,0.505691056910569,0.575609756097561,,0.536829268292683,0.547357723577236,0.287093472707901,0.270348848864091,0.786051492367282,0.245398773006135,5,0.04,,0.567276422764228,0.626829268292683,0.626829268292683,0.626829268292683,TRUE,0
binary,aneuploidy,aneuploidy,PAAD,Genome doubling,Taylor2018_TableS2,TITAN,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.618048780487805,0.025270530448881,0.626219512195122,0.573373983739837,0.633333333333333,,0.595162601626016,0.618048780487805,0.351622114391871,0.313741182854042,0.829201656492744,0.245398773006135,4,0,,0.630792682926829,0.636178861788618,0.636178861788618,0.636178861788618,TRUE,0.8
binary,aneuploidy,aneuploidy,PCPG,Genome doubling,Taylor2018_TableS2,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.664097744360902,0.0530649414645688,0.667293233082707,0.580827067669173,0.720238095238095,,0.6265664160401,0.664097744360902,0.307261211234026,0.225906894629055,0.908168830872805,0.152866242038217,3,0,,0.56437969924812,0.530388471177945,0.530388471177945,0.530388471177945,FALSE,0.2
binary,aneuploidy,aneuploidy,PCPG,Genome doubling,Taylor2018_TableS2,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.669235588972431,0.0475248664670161,0.68828320802005,0.607456140350877,0.720551378446115,,0.647619047619048,0.669235588972431,0.283518242604308,0.244930352508604,0.913456090501664,0.152866242038217,3,0,,0.575344611528822,0.587406015037594,0.587406015037594,0.587406015037594,FALSE,0
binary,aneuploidy,aneuploidy,PCPG,Genome doubling,Taylor2018_TableS2,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.697117794486216,0.0282019276969605,0.69016290726817,0.669172932330827,0.743421052631579,,0.665852130325815,0.697117794486216,0.296204256201024,0.251812605868928,0.923618147022402,0.152866242038217,7,0,,0.569548872180451,0.617481203007519,0.617481203007519,0.617481203007519,TRUE,1
binary,aneuploidy,aneuploidy,PRAD,Genome doubling,Taylor2018_TableS2,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,2,0.4,0.595811287477954,0.0139130133978328,0.589616402116402,0.581128747795415,0.611221340388007,,0.583465608465609,0.595811287477954,0.139527091169069,0.107467115845244,0.942725942650456,0.0795454545454545,5,0,,0.65652557319224,0.62907848324515,0.62907848324515,0.62907848324515,TRUE,0.4
binary,aneuploidy,aneuploidy,PRAD,Genome doubling,Taylor2018_TableS2,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.614836860670194,0.0419880519677369,0.605379188712522,0.556768077601411,0.667548500881834,,0.605511463844797,0.614836860670194,0.132411747879144,0.114888629412996,0.948750138214315,0.0795454545454545,7,0,,0.540123456790123,0.562830687830688,0.562830687830688,0.562830687830688,FALSE,0.2
binary,aneuploidy,aneuploidy,PRAD,Genome doubling,Taylor2018_TableS2,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.633730158730159,0.0314460190904255,0.621031746031746,0.611331569664903,0.687720458553792,,0.626499118165785,0.633730158730159,0.146503425519588,0.127271291740157,0.951811019210111,0.0795454545454545,2,0,,0.564153439153439,0.609457671957672,0.609457671957672,0.609457671957672,TRUE,1
binary,aneuploidy,aneuploidy,READ,Genome doubling,Taylor2018_TableS2,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.685238095238095,0.0262900943363975,0.687896825396825,0.654563492063492,0.72281746031746,,0.632579365079365,0.685238095238095,0.669750195672473,0.646309125656952,0.622859274660049,0.507042253521127,4,0,,0.620238095238095,0.70218253968254,0.70218253968254,0.70218253968254,TRUE,1
binary,aneuploidy,aneuploidy,READ,Genome doubling,Taylor2018_TableS2,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.624880952380952,0.0161779976421605,0.61765873015873,0.608333333333333,0.644047619047619,,0.58234126984127,0.624880952380952,0.622838539473315,0.582797270955166,0.595620900397777,0.507042253521127,9,0.12,,0.611706349206349,0.626190476190476,0.626190476190476,0.626190476190476,TRUE,1
binary,aneuploidy,aneuploidy,READ,Genome doubling,Taylor2018_TableS2,TITAN,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.569761904761905,0.0243428204773635,0.566468253968254,0.532936507936508,0.594047619047619,,0.541428571428571,0.569761904761905,0.569496201350419,0.55101339143487,0.533424857433829,0.507042253521127,3,0,,0.516468253968254,0.582936507936508,0.582936507936508,0.582936507936508,FALSE,1
binary,aneuploidy,aneuploidy,SARC,Genome doubling,Taylor2018_TableS2,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.720734126984127,0.01173964373706,0.728316326530612,0.702735260770975,0.72937925170068,,0.652380952380952,0.720734126984127,0.691375979730897,0.646422899802648,0.667190613805526,0.470588235294118,1,0,,0.674603174603175,0.727820294784581,0.727820294784581,0.727820294784581,TRUE,1
binary,aneuploidy,aneuploidy,SARC,Genome doubling,Taylor2018_TableS2,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.673100907029479,0.0218604199475388,0.667587868480726,0.647675736961451,0.701814058956916,,0.627876984126984,0.673100907029479,0.639363720368256,0.607963578601925,0.649586431182643,0.470588235294118,1,0,,0.623511904761905,0.611961451247166,0.611961451247166,0.611961451247166,TRUE,1
binary,aneuploidy,aneuploidy,SARC,Genome doubling,Taylor2018_TableS2,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.715376984126984,0.0251924278026613,0.707837301587302,0.690263605442177,0.750141723356009,,0.649603174603175,0.715376984126984,0.682060492143024,0.610328113991272,0.692071522833633,0.470588235294118,4,0,,0.661210317460317,0.719033446712018,0.719033446712018,0.719033446712018,TRUE,1
binary,aneuploidy,aneuploidy,SKCM,Genome doubling,Taylor2018_TableS2,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,1,0.2,0.570975056689342,0.0510501299167983,0.594104308390023,0.497052154195011,0.624036281179138,,0.524126984126984,0.570975056689342,0.431341487682866,0.385995850574151,0.661491017574062,0.357142857142857,3,0.04,,0.612698412698413,0.568253968253968,0.568253968253968,0.568253968253968,FALSE,0.8
binary,aneuploidy,aneuploidy,SKCM,Genome doubling,Taylor2018_TableS2,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.63156462585034,0.033870598842854,0.622222222222222,0.591383219954649,0.682086167800454,,0.594285714285714,0.63156462585034,0.492328343504791,0.434924242424242,0.753767789703836,0.357142857142857,6,0.04,,0.536507936507937,0.645351473922903,0.645351473922903,0.645351473922903,TRUE,0.8
binary,aneuploidy,aneuploidy,SKCM,Genome doubling,Taylor2018_TableS2,TITAN,union-positive and near-threshold,TRUE,TRUE,5,4,0.8,0.611791383219955,0.0717363702568828,0.639002267573696,0.486621315192744,0.659410430839002,,0.602857142857143,0.611791383219955,0.492835988767947,0.457870860080477,0.748694707684719,0.357142857142857,5,0,,0.611111111111111,0.653968253968254,0.653968253968254,0.653968253968254,TRUE,0.8
binary,aneuploidy,aneuploidy,STAD,Genome doubling,Taylor2018_TableS2,GigaSSL,union-positive,TRUE,FALSE,5,5,1,0.734868421052632,0.0106932318731694,0.73951276706618,0.72225117248567,0.744691245440334,,0.656077384054195,0.734868421052632,0.683811115605816,0.604559394466174,0.707389749942093,0.429378531073446,4,0,,0.66808884835852,0.742509119332986,0.742509119332986,0.742509119332986,TRUE,1
binary,aneuploidy,aneuploidy,STAD,Genome doubling,Taylor2018_TableS2,ProvGigaPath,union-positive,TRUE,FALSE,5,5,1,0.770766023970818,0.0123745790625043,0.763353309015112,0.760975768629495,0.786314486711829,,0.689226159458051,0.770766023970818,0.711840690004298,0.610388719449984,0.761327025317138,0.429378531073446,4,0,,0.699289994788953,0.782927305888484,0.782927305888484,0.782927305888484,TRUE,1
binary,aneuploidy,aneuploidy,STAD,Genome doubling,Taylor2018_TableS2,TITAN,union-positive,TRUE,FALSE,5,5,1,0.779344710786868,0.00803383380986656,0.778693329859302,0.768987754038562,0.78901771756123,,0.700937988535696,0.779344710786868,0.704003074099486,0.625293318430651,0.769255708133792,0.429378531073446,4,0,,0.68362428348098,0.782406201146431,0.782406201146431,0.782406201146431,TRUE,1
binary,aneuploidy,aneuploidy,UCEC,Genome doubling,Taylor2018_TableS2,GigaSSL,union-positive,TRUE,FALSE,5,5,1,0.742061311644861,0.0283619735315318,0.742567255120638,0.703315833854691,0.772570247259473,,0.695473709980143,0.742061311644861,0.421865768406167,0.383493462222594,0.895424769006564,0.203781512605042,5,0.04,,0.729728259391236,0.761227320947692,0.761227320947692,0.761227320947692,TRUE,1
binary,aneuploidy,aneuploidy,UCEC,Genome doubling,Taylor2018_TableS2,ProvGigaPath,union-positive,TRUE,FALSE,5,5,1,0.75293093599543,0.024917840859738,0.74082637434377,0.727851372303675,0.787068519979327,,0.697358757446346,0.75293093599543,0.462926352089268,0.365497476925767,0.90285092843951,0.203781512605042,7,0,,0.684750972445122,0.714413948807225,0.714413948807225,0.714413948807225,TRUE,1
binary,aneuploidy,aneuploidy,UCEC,Genome doubling,Taylor2018_TableS2,TITAN,union-positive,TRUE,FALSE,5,5,1,0.85020808965536,0.00978401456366594,0.853548404645976,0.838995729401844,0.859641487365014,,0.78716916464924,0.85020808965536,0.593267585402623,0.483222205694052,0.93639624665354,0.203781512605042,2,0,,0.770992574055436,0.856594946005495,0.856594946005495,0.856594946005495,TRUE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ARID1A,TCGA_MC3_Bailey2018,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.508776937348366,0.0334650975429584,0.499429142286285,0.482125017839304,0.564685314685315,,0.507050092764378,0.508776937348366,0.262355068373282,0.259815798984459,0.750863204093436,0.255208333333333,2,0.12,,0.474953617810761,0.554516911659769,0.554516911659769,0.554516911659769,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ARID1A,TCGA_MC3_Bailey2018,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.517996289424861,0.0299866498936592,0.51466390752105,0.473562152133581,0.552518909661767,,0.511288711288711,0.517996289424861,0.261813535728441,0.263518683128293,0.753854134401402,0.255208333333333,7,0,,0.530184101612673,0.534215784215784,0.534215784215784,0.534215784215784,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ARID1A,TCGA_MC3_Bailey2018,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.549215070643642,0.0227663148291695,0.538461538461538,0.532324818039104,0.587305551591266,,0.540416726131012,0.549215070643642,0.28837816967921,0.289869997833708,0.77257112076191,0.255208333333333,7,0.16,,0.569501926644784,0.553660625089197,0.553660625089197,0.553660625089197,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ATM,TCGA_MC3_Bailey2018,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.555948241463832,0.0273264339173295,0.562560565467708,0.518212392407228,0.591004959243003,,0.542581086473237,0.555948241463832,0.161671325424805,0.156049963700169,0.885929464348172,0.138020833333333,3,0.04,,0.617539759448213,0.589921906173403,0.589921906173403,0.589921906173403,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ATM,TCGA_MC3_Bailey2018,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.566220144787095,0.0306157114580851,0.573562104543123,0.514279199680784,0.591802998346919,,0.55059567918828,0.566220144787095,0.174476687298225,0.160861508119081,0.887857893726123,0.138020833333333,3,0,,0.513766174542553,0.586672746964601,0.586672746964601,0.586672746964601,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ATM,TCGA_MC3_Bailey2018,TITAN,union-positive and near-threshold,TRUE,TRUE,5,1,0.2,0.573117482756655,0.0348041475632285,0.571224990024511,0.527275836515989,0.624408596021205,,0.560348857093998,0.573117482756655,0.180497726964315,0.169017939250804,0.890385465333739,0.138020833333333,4,0,,0.571852020749017,0.622698512227099,0.622698512227099,0.622698512227099,TRUE,0.2
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,CDKN2A,TCGA_MC3_Bailey2018,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.52974537037037,0.014387044292247,0.533217592592593,0.507291666666667,0.545138888888889,,0.515833333333333,0.52974537037037,0.0785541698890499,0.0666758567152357,0.941078262786541,0.0625,2,0.12,,0.552777777777778,0.547800925925926,0.547800925925926,0.547800925925926,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,CDKN2A,TCGA_MC3_Bailey2018,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,0,0,0.456273148148148,0.0490826310455463,0.469907407407407,0.395833333333333,0.508449074074074,,0.464444444444444,0.456273148148148,0.0618806226265887,0.0531854457984218,0.929649934190414,0.0625,1,0.08,,0.470833333333333,0.458912037037037,0.458912037037037,0.458912037037037,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,CDKN2A,TCGA_MC3_Bailey2018,TITAN,union-positive and near-threshold,TRUE,TRUE,5,5,1,0.656921296296296,0.023558486880487,0.651967592592593,0.632986111111111,0.688541666666667,,0.629722222222222,0.656921296296296,0.127510606066903,0.101441415813885,0.962672150326098,0.0625,2,0,,0.604166666666667,0.615393518518519,0.615393518518519,0.615393518518519,TRUE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,CREBBP,TCGA_MC3_Bailey2018,GigaSSL,near-threshold only,FALSE,TRUE,5,1,0.2,0.578732638888889,0.0175625296062307,0.572730654761905,0.560205853174603,0.601934523809524,,0.570238095238095,0.578732638888889,0.149575252509523,0.152733662201749,0.913738249684525,0.125,1,0,,0.589285714285714,0.561197916666667,0.561197916666667,0.561197916666667,FALSE,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,CREBBP,TCGA_MC3_Bailey2018,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.528410218253968,0.0341997668104273,0.529079861111111,0.487475198412698,0.579365079365079,,0.520833333333333,0.528410218253968,0.140481563823555,0.13443510651941,0.884497996232665,0.125,2,0,,0.516369047619048,0.561693948412698,0.561693948412698,0.561693948412698,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,CREBBP,TCGA_MC3_Bailey2018,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.499776785714286,0.0317837506209233,0.509300595238095,0.443762400793651,0.522507440476191,,0.515178571428572,0.499776785714286,0.12285182923678,0.130874713362518,0.88251073665719,0.125,4,0,,0.537202380952381,0.523871527777778,0.523871527777778,0.523871527777778,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ERBB2,TCGA_MC3_Bailey2018,GigaSSL,union-positive,TRUE,FALSE,5,1,0.2,0.575083612040134,0.027500240309425,0.583354772317983,0.534602521224595,0.606959094417288,,0.542590686905068,0.575083612040134,0.163722556338674,0.143226382600633,0.895800807286692,0.119791666666667,1,0.04,,0.495562130177515,0.517043992796501,0.517043992796501,0.517043992796501,FALSE,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ERBB2,TCGA_MC3_Bailey2018,ProvGigaPath,union-positive,TRUE,FALSE,5,5,1,0.619050681759712,0.0208458877929775,0.612683303318755,0.601813738101364,0.653781836892205,,0.591857473630049,0.619050681759712,0.201445996557453,0.163044337603113,0.917797416784703,0.119791666666667,12,0.08,,0.556727553383072,0.656676099819913,0.656676099819913,0.656676099819913,TRUE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ERBB2,TCGA_MC3_Bailey2018,TITAN,union-positive,TRUE,FALSE,5,0,0,0.493311036789298,0.0490056150015733,0.481412400308721,0.44726009776177,0.556470285567276,,0.48976074093131,0.493311036789298,0.12085240521323,0.116549335777107,0.873307053371099,0.119791666666667,9,0.16,,0.520903010033445,0.520967326987394,0.520967326987394,0.520967326987394,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ERBB3,TCGA_MC3_Bailey2018,GigaSSL,near-threshold only,FALSE,TRUE,5,2,0.4,0.587688953488372,0.024269371555948,0.598619186046512,0.556177325581395,0.608357558139535,,0.555,0.587688953488372,0.151073907520615,0.127613672593455,0.914592569890203,0.104166666666667,6,0,,0.553779069767442,0.562572674418605,0.562572674418605,0.562572674418605,FALSE,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ERBB3,TCGA_MC3_Bailey2018,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.558604651162791,0.0250387156277362,0.560901162790698,0.527107558139535,0.594404069767442,,0.541279069767442,0.558604651162791,0.142640191159072,0.115910719020801,0.92053157183592,0.104166666666667,3,0.04,,0.528779069767442,0.518822674418605,0.518822674418605,0.518822674418605,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ERBB3,TCGA_MC3_Bailey2018,TITAN,near-threshold only,FALSE,TRUE,5,1,0.2,0.581802325581395,0.035830537348836,0.57718023255814,0.538226744186047,0.635029069767442,,0.545523255813953,0.581802325581395,0.159009100058992,0.121361617663925,0.91282604501558,0.104166666666667,17,0.24,,0.490116279069767,0.52718023255814,0.52718023255814,0.52718023255814,FALSE,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ERCC2,TCGA_MC3_Bailey2018,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,1,0.2,0.58087597216537,0.0326457513110887,0.570609905853459,0.543266475644699,0.627097830536226,,0.566819484240688,0.58087597216537,0.125452954718503,0.117744590521413,0.928418805826303,0.0911458333333333,2,0,,0.566598444535407,0.537617683176423,0.537617683176423,0.537617683176423,FALSE,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ERCC2,TCGA_MC3_Bailey2018,ProvGigaPath,union-positive and near-threshold,TRUE,TRUE,5,1,0.2,0.578125255832992,0.033864386260124,0.573720835038887,0.541792877609497,0.629226361031519,,0.547400736799018,0.578125255832992,0.128780652327471,0.109783907245071,0.922609707200589,0.0911458333333333,2,0,,0.543512075317233,0.590503479328694,0.590503479328694,0.590503479328694,FALSE,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,ERCC2,TCGA_MC3_Bailey2018,TITAN,union-positive and near-threshold,TRUE,TRUE,5,2,0.4,0.582022103970528,0.0285218081280312,0.573229635693819,0.556856324191568,0.620794105607859,,0.557642243143676,0.582022103970528,0.142027091150432,0.110209174733381,0.928615994158587,0.0911458333333333,4,0,,0.537781416291445,0.615063446582071,0.615063446582071,0.615063446582071,TRUE,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,FAT1,TCGA_MC3_Bailey2018,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.515809107280679,0.0443965775328278,0.514021095960895,0.470414201183432,0.585991767429895,,0.511577051710831,0.515809107280679,0.138021357874265,0.124476385338094,0.885481667248349,0.119791666666667,6,0,,0.539554926678673,0.557756624646257,0.557756624646257,0.557756624646257,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,FAT1,TCGA_MC3_Bailey2018,ProvGigaPath,near-threshold only,FALSE,TRUE,5,2,0.4,0.603280164651402,0.0310704613551125,0.592873681502444,0.57190635451505,0.640918446102393,,0.564278363776691,0.603280164651402,0.17325299464538,0.148165383428541,0.906437654704449,0.119791666666667,2,0,,0.556727553383072,0.562130177514793,0.562130177514793,0.562130177514793,FALSE,0.6
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,FAT1,TCGA_MC3_Bailey2018,TITAN,near-threshold only,FALSE,TRUE,5,3,0.6,0.617442757910985,0.0501220169284939,0.629984563931052,0.54315667609982,0.662914844352971,,0.562014406997685,0.617442757910985,0.182022917874035,0.147473030721178,0.905759466803968,0.119791666666667,2,0,,0.57261384100849,0.54997427321842,0.54997427321842,0.54997427321842,FALSE,0.4
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,FBXW7,TCGA_MC3_Bailey2018,GigaSSL,near-threshold only,FALSE,TRUE,5,1,0.2,0.532598870056497,0.0594226644760774,0.515913370998117,0.471092278719397,0.613370998116761,,0.540960451977401,0.532598870056497,0.108373119527618,0.0907273986905095,0.933159788819213,0.078125,6,0.16,,0.562429378531073,0.564030131826742,0.564030131826742,0.564030131826742,FALSE,0.8
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,FBXW7,TCGA_MC3_Bailey2018,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.53924670433145,0.0304712084363523,0.54774011299435,0.490207156308851,0.566854990583804,,0.54135593220339,0.53924670433145,0.106913549077775,0.0870414889957866,0.941233411701482,0.078125,7,0.04,,0.514971751412429,0.550941619585688,0.550941619585688,0.550941619585688,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,FBXW7,TCGA_MC3_Bailey2018,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.536873822975518,0.0209616236815125,0.542749529190207,0.51421845574388,0.560828625235405,,0.499265536723164,0.536873822975518,0.120836731437193,0.0774607312819603,0.921947878109624,0.078125,7,0.04,,0.549435028248588,0.572598870056497,0.572598870056497,0.572598870056497,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,FGFR3,TCGA_MC3_Bailey2018,GigaSSL,union-positive,TRUE,FALSE,5,5,1,0.801582491582492,0.0107832046511049,0.803030303030303,0.787878787878788,0.815768799102133,,0.739124579124579,0.801582491582492,0.473240390581345,0.366326622375749,0.937349285023459,0.140625,3,0,,0.774410774410774,0.819921436588103,0.819921436588103,0.819921436588103,TRUE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,FGFR3,TCGA_MC3_Bailey2018,ProvGigaPath,union-positive,TRUE,FALSE,5,5,1,0.739708193041526,0.0130276395096499,0.740516273849607,0.72020202020202,0.755892255892256,,0.702053872053872,0.739708193041526,0.379503437181161,0.316075960107266,0.927146344857444,0.140625,2,0,,0.729124579124579,0.764478114478114,0.764478114478114,0.764478114478114,TRUE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,FGFR3,TCGA_MC3_Bailey2018,TITAN,union-positive,TRUE,FALSE,5,5,1,0.811470258136925,0.0114501906596531,0.809652076318743,0.79949494949495,0.82682379349046,,0.734006734006734,0.811470258136925,0.451774733212473,0.326342600951864,0.940864457649083,0.140625,4,0,,0.752020202020202,0.810886644219978,0.810886644219978,0.810886644219978,TRUE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,KANSL1,TCGA_MC3_Bailey2018,GigaSSL,near-threshold only,FALSE,TRUE,5,0,0,0.494699074074074,0.0323511830396852,0.506712962962963,0.439236111111111,0.522453703703704,,0.487222222222222,0.494699074074074,0.0658577279963276,0.0593253851191566,0.935432042944419,0.0625,3,0.04,,0.5125,0.481134259259259,0.481134259259259,0.481134259259259,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,KANSL1,TCGA_MC3_Bailey2018,ProvGigaPath,near-threshold only,FALSE,TRUE,5,0,0,0.454814814814815,0.0421409637023082,0.478356481481482,0.407291666666667,0.49537037037037,,0.452222222222222,0.454814814814815,0.0581023723373447,0.0544002620489095,0.917453940447566,0.0625,6,0.04,,0.463888888888889,0.493402777777778,0.493402777777778,0.493402777777778,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,KANSL1,TCGA_MC3_Bailey2018,TITAN,near-threshold only,FALSE,TRUE,5,0,0,0.507361111111111,0.0607122024442734,0.528009259259259,0.412384259259259,0.569328703703704,,0.4975,0.507361111111111,0.079311738374387,0.0621582485722134,0.936223914313015,0.0625,4,0,,0.518055555555556,0.589351851851852,0.589351851851852,0.589351851851852,FALSE,1
binary,driver_mutation,Bailey_tissue_specific_driver,BLCA,NFE2L2,TCGA_MC3_Bailey2018,GigaSSL,union-positive and near-threshold,TRUE,TRUE,5,1,0.2,0.56212962962963,0.0286867109199002,0.544560185185185,0.537731481481482,0.603587962962963,,0.535,0.56212962962963,0.0971261481146547,0.0727348407206593,0.94438643774205,0.0625,16,0.32,,0.555555555555556,0.561805555555556,0.561805555555556,0.561805555555556,FALSE,0.8
