foundation_model,family,tumor_type,endpoint,outcome_type,subfamily,source,n,positive,negative,q2,rmse,spearman,balanced_accuracy,auc,pr_auc,sensitivity,specificity,ppv,npv,prevalence,no_skill_pr_auc,operating_threshold_median,selected_components_median,selected_components_min,selected_components_max,selected_components_at_ceiling,selected_components_outer_fits,selected_components_ceiling_fraction,numerical_failure_or_fallback,seed,common_cohort,fastPLS_version,fastPLS_remote_sha,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,optimized_membership_change,equal_prior_membership_change,fastPLS_version_current,fastPLS_remote_sha_current,primary_binary_decision_rule,decision_rule_sensitivity_scope,decision_rule_sensitivity_status,primary_binary_tuning_objective,primary_binary_metric,binary_crossing_rule,binary_operating_threshold_rule,effect_threshold_crossing,standard_evidence,evidence_maturity
GigaSSL,driver_mutation,BLCA,ARID1A,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,98,286,,,,0.474953617810761,0.554516911659769,0.320763846239523,0.540816326530612,0.409090909090909,0.238738738738739,0.722222222222222,0.255208333333333,0.255208333333333,-1.63217353170587,2,1,12,0,5,0,FALSE,20260837,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.560689310689311,0.285714285714286,0.835664335664336,0.570893392321964,0.300045987795991,0.515270443841873,0.408163265306122,0.622377622377622,0.533466533466534,0.269114466251284,0.483694876552019,0.540816326530612,0.426573426573427,0.558263165406023,0.330530998532859,FALSE,FALSE,FALSE,17,2,2,-1.63217353170587,2,0,0,-0.0454188668474382,-0.0769944341372913,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,TRUE,standard_evidence
GigaSSL,driver_mutation,BLCA,ASXL2,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,35,349,,,,0.495947605403193,0.48857961522718,0.104022192086163,0.828571428571429,0.163323782234957,0.0903426791277258,0.904761904761905,0.0911458333333333,0.0911458333333333,-5.81441661488604,4,4,14,0,5,0,FALSE,20260838,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.479901760130987,0.0285714285714286,0.931232091690544,0.473761768317642,0.0877366985438811,0.50974212034384,0.2,0.819484240687679,0.534015554645927,0.128269313376144,0.487760949652067,0.542857142857143,0.432664756446991,0.499631600491199,0.102736991233091,FALSE,FALSE,FALSE,11,9,7,-4.8731223315161,1,0,0,0.0298403602128531,0.00785918952108061,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
GigaSSL,driver_mutation,BLCA,ATM,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,53,331,,,,0.617539759448213,0.589921906173403,0.17132695674554,0.754716981132076,0.48036253776435,0.188679245283019,0.924418604651163,0.138020833333333,0.138020833333333,-3.63293220819042,9,3,10,0,5,0,FALSE,20260839,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.501083053069601,0.132075471698113,0.870090634441088,0.602291512284102,0.183391750201974,0.528957418913527,0.320754716981132,0.737160120845921,0.590035911759676,0.167143922404946,0.611126945220316,0.735849056603774,0.486404833836858,0.583138573790116,0.16643037984999,FALSE,FALSE,TRUE,8,7,8,-3.63293220819042,0,0,0,0.0278743658439263,0.110043892150715,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,TRUE,standard_evidence
GigaSSL,driver_mutation,BLCA,CDKN1A,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,37,347,,,,0.467637666484929,0.482358439130773,0.095943697106168,0.324324324324324,0.610951008645533,0.0816326530612245,0.894514767932489,0.0963541666666667,0.0963541666666667,-4.03381874708429,10,5,20,1,5,0.2,FALSE,20260840,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.511722096736506,0.0810810810810811,0.942363112391931,0.553080457979593,0.140657184043155,0.503271282810188,0.162162162162162,0.844380403458213,0.51631747020796,0.117299943961381,0.514642884959888,0.297297297297297,0.731988472622478,0.531194018225719,0.104172980487659,FALSE,FALSE,FALSE,9,13,12,-3.90802853414868,0,0,0,-0.00845081392631819,0.00292078822338193,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
GigaSSL,driver_mutation,BLCA,CDKN2A,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,24,360,,,,0.552777777777778,0.547800925925926,0.0886369858973017,0.625,0.480555555555556,0.0742574257425743,0.950549450549451,0.0625,0.0625,-4.12263274156719,2,1,5,0,5,0,FALSE,20260841,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.511111111111111,0.0416666666666667,0.980555555555556,0.51099537037037,0.076593347814871,0.551388888888889,0.291666666666667,0.811111111111111,0.525462962962963,0.0809889593502097,0.504166666666667,0.5,0.508333333333333,0.521527777777778,0.081682354226305,FALSE,FALSE,FALSE,2,3,3,-4.1365178172105,0,0,0,0.0402777777777779,-0.00694444444444442,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
GigaSSL,driver_mutation,BLCA,CREBBP,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,48,336,,,,0.589285714285714,0.561197916666667,0.157030112669814,0.6875,0.491071428571429,0.161764705882353,0.916666666666667,0.125,0.125,-2.64067330540983,2,1,8,0,5,0,FALSE,20260842,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.534226190476191,0.208333333333333,0.860119047619048,0.53093998015873,0.151719952422047,0.577380952380953,0.416666666666667,0.738095238095238,0.582899305555556,0.176942192212071,0.552083333333333,0.791666666666667,0.3125,0.561383928571429,0.155573873834257,FALSE,FALSE,FALSE,14,4,1,-2.73649320171661,0,0,0,0.043154761904762,0.0178571428571428,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
GigaSSL,driver_mutation,BLCA,ELF3,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,46,338,,,,0.467005402624132,0.48559300231541,0.123173531650395,0.543478260869565,0.390532544378698,0.108225108225108,0.862745098039216,0.119791666666667,0.119791666666667,-7.31236789649527,10,2,19,0,5,0,FALSE,20260843,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.487265243118086,0.0869565217391304,0.887573964497041,0.498006174427579,0.130939004538226,0.452791355801389,0.130434782608696,0.775147928994083,0.477682016979676,0.111219125741413,0.476331360946746,0.5,0.452662721893491,0.439799331103679,0.113953756494548,FALSE,FALSE,FALSE,17,10,8,-3.35745465246235,1,0,0,-0.0344738873166968,-0.0109338821713404,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
GigaSSL,driver_mutation,BLCA,EP300,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,54,330,,,,0.476936026936027,0.521661054994388,0.189411917830358,0.462962962962963,0.490909090909091,0.129533678756477,0.848167539267016,0.140625,0.140625,-2.22079334501838,7,1,14,0,5,0,FALSE,20260844,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.517676767676768,0.111111111111111,0.924242424242424,0.494668911335578,0.149383456723249,0.56026936026936,0.462962962962963,0.657575757575758,0.543265993265993,0.152453941447044,0.5,0.333333333333333,0.666666666666667,0.52317620650954,0.150680210963218,FALSE,FALSE,FALSE,9,2,2,-1.54943994546207,0,0,0,0.0425925925925926,-0.0176767676767676,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,TRUE,standard_evidence
GigaSSL,driver_mutation,BLCA,ERBB2,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,46,338,,,,0.495562130177515,0.517043992796501,0.165292946586567,0.5,0.49112426035503,0.117948717948718,0.878306878306878,0.119791666666667,0.119791666666667,-4.40065080436775,8,1,16,0,5,0,FALSE,20260845,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.503087213789555,0.130434782608696,0.875739644970414,0.515114484178029,0.15754897117069,0.533444816053512,0.41304347826087,0.653846153846154,0.545407769488037,0.142408698317023,0.476781579624389,0.456521739130435,0.497041420118343,0.513635194237201,0.160292313122573,FALSE,FALSE,FALSE,17,2,8,-4.40065080436775,0,0,0,0.0303576022639567,-0.0263056341651661,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
GigaSSL,driver_mutation,BLCA,ERBB3,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,40,344,,,,0.553779069767442,0.562572674418605,0.152210677704697,0.625,0.482558139534884,0.123152709359606,0.917127071823204,0.104166666666667,0.104166666666667,-3.97903787111819,6,3,9,0,5,0,FALSE,20260846,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.509883720930233,0.075,0.944767441860465,0.607485465116279,0.152388877225992,0.57906976744186,0.35,0.808139534883721,0.581613372093023,0.161350629380025,0.564825581395349,0.65,0.479651162790698,0.570421511627907,0.154041318009402,FALSE,FALSE,FALSE,9,6,6,-3.97903787111819,0,0,0,0.0691860465116279,0.0549418604651163,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
GigaSSL,driver_mutation,BLCA,ERCC2,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,35,349,,,,0.566598444535407,0.537617683176423,0.109221670080394,0.514285714285714,0.6189111747851,0.119205298013245,0.927038626609442,0.0911458333333333,0.0911458333333333,-3.32318020969517,2,1,12,0,5,0,FALSE,20260847,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.485591485878019,0.0571428571428571,0.91404011461318,0.531395824805567,0.0981164121428384,0.538190749079001,0.342857142857143,0.73352435530086,0.554645927138764,0.102962171366883,0.565083913221449,0.571428571428571,0.558739255014327,0.556119525173966,0.114134795148917,FALSE,FALSE,FALSE,17,2,4,-3.32318020969517,0,0,0,0.0525992632009824,0.0794924273434302,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
GigaSSL,driver_mutation,BLCA,FAT1,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,46,338,,,,0.539554926678673,0.557756624646257,0.156594738453743,0.608695652173913,0.470414201183432,0.135265700483092,0.898305084745763,0.119791666666667,0.119791666666667,-4.21150401456374,6,6,7,0,5,0,FALSE,20260848,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.522317983020324,0.130434782608696,0.914201183431953,0.526177000257268,0.145147277759756,0.549652688448675,0.347826086956522,0.751479289940828,0.564702855672755,0.15027927094387,0.529135580138925,0.543478260869565,0.514792899408284,0.520838693079496,0.133620313472971,FALSE,FALSE,FALSE,13,5,11,-5.26985908871319,0,0,1,0.0273347054283508,0.00681759711860042,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
GigaSSL,driver_mutation,BLCA,FBXW7,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,30,354,,,,0.562429378531073,0.564030131826742,0.100169010505423,0.466666666666667,0.65819209039548,0.103703703703704,0.93574297188755,0.078125,0.078125,-4.43146530966135,6,4,14,0,5,0,FALSE,20260849,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.528813559322034,0.1,0.957627118644068,0.622222222222222,0.143530012084396,0.481638418079096,0.166666666666667,0.796610169491525,0.528907721280603,0.0825800318055666,0.527683615819209,0.4,0.655367231638418,0.540112994350283,0.0880933628331506,FALSE,FALSE,FALSE,14,4,4,-4.43146530966135,1,0,0,-0.0471751412429379,-0.0011299435028248,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
GigaSSL,driver_mutation,BLCA,FGFR3,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,54,330,,,,0.774410774410774,0.819921436588103,0.524301111954731,0.685185185185185,0.863636363636364,0.451219512195122,0.943708609271523,0.140625,0.140625,-1.81054176033577,3,2,3,0,5,0,FALSE,20260850,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.657912457912458,0.37037037037037,0.945454545454546,0.757968574635241,0.390609902916261,0.766666666666667,0.666666666666667,0.866666666666667,0.829405162738496,0.500344038473994,0.768181818181818,0.666666666666667,0.86969696969697,0.822222222222222,0.467497845217503,TRUE,TRUE,TRUE,4,4,4,-1.81054176033577,0,0,0,0.108754208754209,0.11026936026936,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,TRUE,TRUE,standard_evidence
GigaSSL,driver_mutation,BLCA,KANSL1,binary,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,24,360,,,,0.5125,0.481134259259259,0.0667696246030621,0.666666666666667,0.358333333333333,0.0647773279352227,0.941605839416058,0.0625,0.0625,-4.86106197294155,4,1,5,0,5,0,FALSE,20260851,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,0.470833333333333,0,0.941666666666667,0.41875,0.0533507128943124,0.468055555555556,0.166666666666667,0.769444444444445,0.478125,0.0608926701194848,0.522222222222222,0.583333333333333,0.461111111111111,0.481018518518519,0.0673959459526097,FALSE,FALSE,FALSE,8,4,2,-4.16294403837888,1,0,0,-0.00277777777777777,0.0513888888888889,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,PLS component selected by inner AUROC; binary operating threshold selected inside the outer training data,"empirical-prior, equal-prior and training-only threshold calls compared on identical AUROC-selected components and outer scores",reported as secondary operating-point sensitivity,pooled inner out-of-fold AUROC,outer out-of-fold AUROC,AUROC >= 0.60,balanced-accuracy optimum learned from pooled inner out-of-fold training scores; applied unchanged to the outer test fold,FALSE,FALSE,limited_evidence
