family,tumor_type,endpoint,n,evidence_category,repeated_q2_mean,repeated_q2_sd,repeated_q2_min,repeated_q2_max,repeated_spearman_mean,repeated_spearman_sd,prediction_repeat_spearman_mean,prediction_repeat_spearman_min,prediction_repeat_spearman_sd,selected_components_median,selected_components_min,selected_components_max,selected_components_iqr,outer_fits,outer_fits_at_ceiling,outer_fit_ceiling_fraction,any_outer_fit_at_ceiling
thorsson,SARC,Homologous Recombination Defects,238,standard continuous internal evidence (>=100 patients),0.306588512150255,0.0263339577673961,0.263065412385557,0.331263810405187,0.578999715453688,0.0267222473672885,0.931654471014612,0.904441751278129,0.0174526005040659,2,1,5,0,25,0,0,FALSE
thorsson,SARC,Stromal Fraction,238,standard continuous internal evidence (>=100 patients),0.266856698694801,0.0325391502284491,0.224983625497533,0.295461229069578,0.544713372999731,0.0205665056680906,0.93258395461357,0.886370140450651,0.0281728210171006,2,1,4,0,25,0,0,FALSE
thorsson,THCA,BCR Richness,239,standard continuous internal evidence (>=100 patients),0.216486866248623,0.0263327021258574,0.178836694132614,0.252742089346539,0.582621981382186,0.0127575519276307,0.921756443163039,0.911049189550297,0.00991208570135778,3,2,4,0,25,0,0,FALSE
thorsson,THCA,BCR Shannon,239,standard continuous internal evidence (>=100 patients),0.30978541987924,0.0167930421602424,0.28728346471745,0.330276889465019,0.571736120696937,0.0125566151336474,0.962992510811856,0.949469076333462,0.0094217297484685,3,2,3,0,25,0,0,FALSE
thorsson,GBM,Leukocyte Fraction,245,standard continuous internal evidence (>=100 patients),0.356916087931225,0.013956142485369,0.345021990327126,0.380545055945702,0.595638642502183,0.017110690825528,0.934532064725131,0.925132804021249,0.00822656348449166,3,2,4,1,25,0,0,FALSE
thorsson,SARC,Number of Segments,246,standard continuous internal evidence (>=100 patients),0.289824239311888,0.0556341074364363,0.235931480867182,0.38282158180504,0.567561024048037,0.0371761129172944,0.902563323344545,0.878153975128118,0.0179578334962142,3,2,10,1,25,0,0,FALSE
thorsson,SARC,Leukocyte Fraction,250,standard continuous internal evidence (>=100 patients),0.502431564878826,0.0145754975272282,0.482987181590761,0.516354515943422,0.719004732875726,0.00667425063548748,0.950819257908126,0.930258340133442,0.0115274124143509,3,2,6,1,25,0,0,FALSE
thorsson,SKCM,TIL Regional Fraction,251,standard continuous internal evidence (>=100 patients),0.310580825771639,0.0538147595215191,0.252397110193361,0.3968488205447,0.575152646556631,0.0191298721053084,0.860570897362929,0.819501422879909,0.0223900773794612,7,3,11,1,25,0,0,FALSE
rna_pathway_activity,SARC,GOBP_VITAMIN_B6_METABOLIC_PROCESS,252,standard continuous internal evidence (>=100 patients),0.321069564907481,0.00950821480317707,0.307272876428699,0.330451503912862,0.571961879566245,0.00849129369733056,0.988200857402313,0.986545817482939,0.00112930013552018,1,1,1,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_ALLOGRAFT_REJECTION,252,standard continuous internal evidence (>=100 patients),0.467368945780164,0.0264516459275662,0.427653255190529,0.489049608988538,0.682547581179142,0.0232553025019806,0.936867849512922,0.921481774764297,0.00950934286054997,3,2,6,1,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_ANGIOGENESIS,252,standard continuous internal evidence (>=100 patients),0.323051186630568,0.0169062335107326,0.301584511171516,0.345630698137453,0.524886338328223,0.0137518804615578,0.965471297568994,0.946259756756899,0.0123171733081677,2,1,3,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_APOPTOSIS,252,standard continuous internal evidence (>=100 patients),0.374975641680792,0.0103394890146385,0.358015312404954,0.384380417499391,0.563657060071403,0.0112636990873236,0.965688385175654,0.957210870427569,0.00570946463407456,2,2,4,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_COAGULATION,252,standard continuous internal evidence (>=100 patients),0.346982555731832,0.0169356181511697,0.328094507592549,0.368706149107838,0.521592605673673,0.0163849862524348,0.974513540042728,0.969987919580852,0.00250353606302385,2,2,2,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_COMPLEMENT,252,standard continuous internal evidence (>=100 patients),0.536600501666322,0.00891775308399887,0.527271555789067,0.551101916171135,0.713200801162,0.00833369228672122,0.978557668441611,0.973268604482878,0.00420153381970322,2,2,3,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_E2F_TARGETS,252,standard continuous internal evidence (>=100 patients),0.326645394797394,0.0246554154604906,0.302698693509795,0.364971746673545,0.59787351628682,0.0115099383716806,0.911363092707281,0.884655618069788,0.0167385815280104,3,2,5,1,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,252,standard continuous internal evidence (>=100 patients),0.411935824804116,0.022665883528117,0.380034931282084,0.428479909051163,0.571008193838611,0.00996716991799327,0.951287265768472,0.939275459802049,0.006320512634021,3,2,4,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_G2M_CHECKPOINT,252,standard continuous internal evidence (>=100 patients),0.27036617038466,0.0261108777683662,0.240049414425696,0.312302083745341,0.558657221293632,0.0195137416539221,0.883001627969582,0.826520381864224,0.0263848273167913,3,1,6,1,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_IL2_STAT5_SIGNALING,252,standard continuous internal evidence (>=100 patients),0.437283152386325,0.023090052473031,0.397218201888994,0.453495327822888,0.620939843112024,0.016523683401746,0.96549754304821,0.9553729370116,0.0095430052535852,2,2,3,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,252,standard continuous internal evidence (>=100 patients),0.505699771438254,0.00596775852327365,0.497159784611833,0.513427284893994,0.693598727619168,0.00428606863075664,0.96537021498047,0.955600147874529,0.00714587470856149,2,2,5,1,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_INFLAMMATORY_RESPONSE,252,standard continuous internal evidence (>=100 patients),0.497451423062677,0.00962680430986398,0.487378074215472,0.512004589493584,0.694460179234127,0.00721697804966725,0.958368820970588,0.938902024126345,0.0137915512247391,2,2,8,1,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,252,standard continuous internal evidence (>=100 patients),0.34520798891265,0.0210330692756826,0.329274933955615,0.370257352849586,0.552830574933468,0.0170551205366929,0.937095060375851,0.925201134104651,0.00561015353760429,3,2,4,1,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,252,standard continuous internal evidence (>=100 patients),0.445306219342957,0.0129851489576273,0.430954822892804,0.460607811345509,0.649862061259948,0.015575595656051,0.936683831210074,0.917281748218869,0.0142647101218524,3,2,6,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_UP,252,standard continuous internal evidence (>=100 patients),0.348627997808469,0.00701385994025512,0.341548809922841,0.357932346567114,0.564791314696044,0.00389885817938677,0.985449281361286,0.983375363593621,0.00109297772438452,2,2,2,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_MTORC1_SIGNALING,252,standard continuous internal evidence (>=100 patients),0.361317249019396,0.0132925058620488,0.339962152525972,0.375412261580675,0.602321750078549,0.00891514372843847,0.96618614943576,0.94110889399301,0.0161157254251765,2,1,5,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V1,252,standard continuous internal evidence (>=100 patients),0.295770993988606,0.0113182639237236,0.2785644180949,0.306612434809857,0.579399698401951,0.0106236926399153,0.942633531374221,0.930463727622917,0.00834657005066981,2,2,3,1,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_MYC_TARGETS_V2,252,standard continuous internal evidence (>=100 patients),0.304698707523926,0.0147571633029602,0.282252146711912,0.320444002765162,0.600474518264229,0.0183356834745225,0.917390404502825,0.898271772687155,0.0153518412092268,2,1,5,1,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_NOTCH_SIGNALING,252,standard continuous internal evidence (>=100 patients),0.186981044242485,0.0240918114636741,0.150207339767514,0.217110948388272,0.444199936560928,0.0203099680791601,0.918478991993629,0.89252776209298,0.022158434906448,1,1,3,1,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_P53_PATHWAY,252,standard continuous internal evidence (>=100 patients),0.203707055987075,0.0201959527370264,0.170047762768263,0.220266714787483,0.457769299238206,0.0212765227184345,0.926206560919882,0.898876918450797,0.0129973516218463,2,1,2,1,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,252,standard continuous internal evidence (>=100 patients),0.279638991249764,0.00688715419958145,0.272110118985181,0.290132468452452,0.51611989834751,0.00321816740549184,0.95685288209106,0.93827438223766,0.0105166835647144,2,1,3,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,252,standard continuous internal evidence (>=100 patients),0.274663689876466,0.0357195833302547,0.235092135269742,0.318707495054946,0.524990270425919,0.0179176820077039,0.931048251938604,0.890450619880726,0.029099587928766,2,2,7,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,252,standard continuous internal evidence (>=100 patients),0.317150003115609,0.0156770069112861,0.296954562607671,0.337363905106599,0.600972582472669,0.0121449872281184,0.960751235599668,0.948468126365234,0.0090541100489731,1,1,2,0,25,0,0,FALSE
rna_pathway_activity,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,252,standard continuous internal evidence (>=100 patients),0.232620038064535,0.022014313861247,0.196367573713415,0.256376857352712,0.401875426957707,0.0221966827858056,0.904375121385342,0.861466612376018,0.0234057056142383,1,1,3,1,25,0,0,FALSE
thorsson,KIRP,Stromal Fraction,254,standard continuous internal evidence (>=100 patients),0.266508740034713,0.0370650285688101,0.241561371977366,0.331402069689285,0.551784078838724,0.0111039766001067,0.902443416381834,0.882955621014706,0.0176986686894951,3,2,10,1,25,0,0,FALSE
thorsson,KIRP,Lymphocyte Infiltration Signature Score,261,standard continuous internal evidence (>=100 patients),0.260152164072979,0.0430784653313668,0.193730172400387,0.306658449698118,0.545770479410911,0.0219077659820966,0.884428695810638,0.827027355376921,0.040939848461524,3,3,8,1,25,0,0,FALSE
thorsson,KIRP,Macrophage Regulation,261,standard continuous internal evidence (>=100 patients),0.301167467232913,0.0182897250629505,0.275059956865268,0.322464218493052,0.54979804057685,0.0120602375333313,0.931458953435789,0.909966860374862,0.0127355079349058,3,2,4,0,25,0,0,FALSE
thorsson,KIRP,Macrophages M1,261,standard continuous internal evidence (>=100 patients),0.298679792668059,0.0235695801948434,0.271844767672513,0.32144040089071,0.54996484647128,0.0109898586631358,0.958286188673133,0.94403587988742,0.0101184215180898,2,2,3,0,25,0,0,FALSE
thorsson,KIRP,Macrophages M2,261,standard continuous internal evidence (>=100 patients),0.261497717516308,0.0164323864842289,0.234924487694568,0.277053739987835,0.524959199789418,0.0108527555605048,0.928531529889782,0.911772328750481,0.0119570680097935,2,1,3,1,25,0,0,FALSE
thorsson,KIRP,Proliferation,261,standard continuous internal evidence (>=100 patients),0.514776498877689,0.00915332438802398,0.506089396541532,0.528180020893827,0.612404757260658,0.00786302080321417,0.938145868345921,0.926731731022334,0.00916794304746698,2,2,4,1,25,0,0,FALSE
thorsson,KIRP,Th2 Cells,261,standard continuous internal evidence (>=100 patients),0.34946821169863,0.0216848274036674,0.326995548793078,0.372907715656004,0.5181784680179,0.0170114723068991,0.917053205634411,0.903659532535553,0.010079622829451,2,1,4,1,25,0,0,FALSE
thorsson,CESC,IFN-gamma Response,263,standard continuous internal evidence (>=100 patients),0.193762867924184,0.0279077907069986,0.170790032647894,0.234329437011156,0.413400537326307,0.0319877194938041,0.865821619967122,0.817842093180961,0.0379397039893987,4,2,4,1,25,0,0,FALSE
thorsson,CESC,Lymphocyte Infiltration Signature Score,263,standard continuous internal evidence (>=100 patients),0.254372536171783,0.031485021564901,0.219600904528795,0.283109125297287,0.511563183572878,0.0251276429210169,0.901832470058024,0.858571492652705,0.025653158595721,3,2,5,1,25,0,0,FALSE
thorsson,CESC,Macrophage Regulation,263,standard continuous internal evidence (>=100 patients),0.304109016252161,0.019865279400018,0.285522170732092,0.326754366494649,0.570474985182409,0.0243003144530573,0.906415921030758,0.876906747796075,0.0188914107724388,4,2,5,1,25,0,0,FALSE
thorsson,KIRP,Homologous Recombination Defects,264,standard continuous internal evidence (>=100 patients),0.267410713052,0.0226321110381865,0.237823085101682,0.30054849086858,0.491119217670502,0.0117930325240431,0.95303119435984,0.943059042972953,0.00607656786962711,2,2,4,0,25,0,0,FALSE
rna_pathway_activity,CESC,HALLMARK_ALLOGRAFT_REJECTION,267,standard continuous internal evidence (>=100 patients),0.327331656428133,0.0175775439486725,0.30686739979614,0.354540076649665,0.581558583697211,0.0136780962248812,0.934991217772757,0.915534896271368,0.0112091433360506,4,3,5,0,25,0,0,FALSE
rna_pathway_activity,CESC,HALLMARK_APOPTOSIS,267,standard continuous internal evidence (>=100 patients),0.254274407438361,0.0173540414716145,0.23808475622712,0.276921989080171,0.509873543493145,0.0156329808815326,0.94470046489694,0.916956570530805,0.0130016503556056,2,2,4,1,25,0,0,FALSE
rna_pathway_activity,CESC,HALLMARK_COMPLEMENT,267,standard continuous internal evidence (>=100 patients),0.225500613450024,0.0217005858777576,0.188381852207231,0.243324408636637,0.5060281510417,0.0212047698348396,0.89497603643521,0.882634642954863,0.0131852511300828,4,2,4,2,25,0,0,FALSE
rna_pathway_activity,CESC,HALLMARK_IL6_JAK_STAT3_SIGNALING,267,standard continuous internal evidence (>=100 patients),0.299892573757476,0.0300773090755625,0.264419777934452,0.340582475258236,0.573504404983615,0.020358265951735,0.932102350459412,0.919139833484432,0.0116861482323138,4,3,4,1,25,0,0,FALSE
rna_pathway_activity,CESC,HALLMARK_INFLAMMATORY_RESPONSE,267,standard continuous internal evidence (>=100 patients),0.292670041652197,0.0217953739976056,0.271068168994759,0.31927195930634,0.564047339546249,0.0202798946520951,0.925482392044172,0.908984476956268,0.010259789278796,4,3,5,1,25,0,0,FALSE
rna_pathway_activity,CESC,HALLMARK_INTERFERON_ALPHA_RESPONSE,267,standard continuous internal evidence (>=100 patients),0.281829587844645,0.0202977885418205,0.258234845266593,0.30501536564574,0.525227877676751,0.0119204392748159,0.946132793832645,0.931791158257878,0.00815403577291952,4,3,4,0,25,0,0,FALSE
rna_pathway_activity,CESC,HALLMARK_INTERFERON_GAMMA_RESPONSE,267,standard continuous internal evidence (>=100 patients),0.360251234237424,0.0293692782277719,0.331857108464313,0.40770558459801,0.590955377711426,0.0156919416162876,0.950563184752087,0.934659724945434,0.0113474506558078,4,3,5,0,25,0,0,FALSE
rna_pathway_activity,CESC,HALLMARK_P53_PATHWAY,267,standard continuous internal evidence (>=100 patients),0.470594599679404,0.0436308292996744,0.394458183791208,0.505555165688367,0.624879110403882,0.0239497695169742,0.921541548824266,0.901300500958921,0.0168639913139236,3,2,11,1,25,0,0,FALSE
rna_pathway_activity,CESC,HALLMARK_PANCREAS_BETA_CELLS,267,standard continuous internal evidence (>=100 patients),0.198900091752145,0.0138997623005633,0.183348069948001,0.216225538073913,0.365119363896913,0.0124267985118305,0.962191030149582,0.93001769054533,0.0227093976668023,1,1,2,0,25,0,0,FALSE
rna_pathway_activity,CESC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,267,standard continuous internal evidence (>=100 patients),0.19174333289923,0.0259907543200588,0.16436505795768,0.234399911340225,0.439479547434745,0.0252947768458071,0.844614723123422,0.790553652284325,0.0303549250706482,2,1,4,1,25,0,0,FALSE
rna_pathway_activity,CESC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,267,standard continuous internal evidence (>=100 patients),0.305526420745144,0.0195359118664193,0.287535554147733,0.333643858729737,0.552396923887784,0.0144540663886058,0.948329359370252,0.934166079293488,0.00785657941076211,3,2,5,0,25,0,0,FALSE
thorsson,CESC,Leukocyte Fraction,268,standard continuous internal evidence (>=100 patients),0.192060310330776,0.0584458777322463,0.0903991038493434,0.234051355126876,0.524494980508676,0.023207003064032,0.888495411917481,0.840641826579894,0.0222041936126533,4,3,6,1,25,0,0,FALSE
thorsson,KIRP,Leukocyte Fraction,268,standard continuous internal evidence (>=100 patients),0.330817460238795,0.0197213539867935,0.31042449153535,0.358482623037769,0.604118208506359,0.0175304385619567,0.908475125728859,0.891129125268773,0.0107092817941773,3,2,10,1,25,0,0,FALSE
rna_pathway_activity,KIRP,GOBP_VITAMIN_B6_METABOLIC_PROCESS,272,standard continuous internal evidence (>=100 patients),0.283668850311424,0.00972069957670121,0.272142676804898,0.297674775415166,0.526758372948952,0.00636943436629699,0.969262970587043,0.959972521509313,0.00748770145765465,2,1,3,0,25,0,0,FALSE
rna_pathway_activity,KIRP,HALLMARK_ADIPOGENESIS,272,standard continuous internal evidence (>=100 patients),0.484953422412538,0.0268308677898429,0.444057374588292,0.515203854261289,0.700122603682404,0.0190111400256399,0.969851420556869,0.957388660829077,0.0103453078310492,2,2,4,0,25,0,0,FALSE
rna_pathway_activity,KIRP,HALLMARK_ALLOGRAFT_REJECTION,272,standard continuous internal evidence (>=100 patients),0.227680988481847,0.0249131692043845,0.202147916322808,0.261294340507119,0.514660919718441,0.00763542998528065,0.873607529869739,0.837897179876776,0.0210945689154826,3,2,9,0,25,0,0,FALSE
rna_pathway_activity,KIRP,HALLMARK_BILE_ACID_METABOLISM,272,standard continuous internal evidence (>=100 patients),0.353815210632114,0.0110164450709347,0.342228716651744,0.365700606275992,0.630498977905099,0.0103681132161108,0.971741401641553,0.966783704682554,0.00384783565644567,2,2,3,0,25,0,0,FALSE
rna_pathway_activity,KIRP,HALLMARK_COAGULATION,272,standard continuous internal evidence (>=100 patients),0.217232145419271,0.0280914300309953,0.172898951354736,0.248928734185065,0.509549968156437,0.0271611898782424,0.912214690020203,0.891521382893208,0.0121107982185214,3,2,3,1,25,0,0,FALSE
