outcome_type,family,tumor_type,endpoint,p_permutation,q_value,q_value_global,q_value_outcome_wide,q_value_atlas_wide,tier
continuous,rna_pathway_activity,SARC,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_P53_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,BRCA,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,LUAD,HALLMARK_BILE_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,STAD,HALLMARK_PANCREAS_BETA_CELLS,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRC,HALLMARK_HEDGEHOG_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_MTORC1_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,BLCA,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_MYOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRC,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRC,HALLMARK_MTORC1_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_MYC_TARGETS_V1,1,1,1,1,1,C
continuous,rna_pathway_activity,HNSC,HALLMARK_ANGIOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_INFLAMMATORY_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_COAGULATION,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_INTERFERON_GAMMA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_P53_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_UV_RESPONSE_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
continuous,rna_pathway_activity,THYM,HALLMARK_DNA_REPAIR,1,1,1,1,1,C
continuous,rna_pathway_activity,BLCA,HALLMARK_PEROXISOME,1,1,1,1,1,C
continuous,rna_pathway_activity,PAAD,HALLMARK_HEDGEHOG_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,LIHC,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_XENOBIOTIC_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_G2M_CHECKPOINT,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_GLYCOLYSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_FATTY_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_IL6_JAK_STAT3_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,LGG,HALLMARK_APICAL_JUNCTION,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_COMPLEMENT,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_INFLAMMATORY_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_MYOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,BLCA,HALLMARK_BILE_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_IL2_STAT5_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,LGG,HALLMARK_HEME_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,BRCA,HALLMARK_DNA_REPAIR,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_ANGIOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,COAD,HALLMARK_ANGIOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,LUAD,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,1,1,1,1,C
continuous,rna_pathway_activity,PAAD,HALLMARK_MTORC1_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,BRCA,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,BLCA,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_INFLAMMATORY_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_INFLAMMATORY_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,LUAD,HALLMARK_HEME_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,LUAD,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
continuous,rna_pathway_activity,LGG,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_COMPLEMENT,1,1,1,1,1,C
continuous,rna_pathway_activity,COAD,HALLMARK_APICAL_JUNCTION,1,1,1,1,1,C
continuous,rna_pathway_activity,LUAD,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,PAAD,HALLMARK_MYC_TARGETS_V2,1,1,1,1,1,C
continuous,rna_pathway_activity,LGG,HALLMARK_MYC_TARGETS_V1,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_NOTCH_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_BILE_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,LIHC,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_BILE_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_BILE_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRC,HALLMARK_ADIPOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,LUAD,HALLMARK_PANCREAS_BETA_CELLS,1,1,1,1,1,C
continuous,rna_pathway_activity,PAAD,GOBP_VITAMIN_B6_METABOLIC_PROCESS,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_GLYCOLYSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_ALLOGRAFT_REJECTION,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_ADIPOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,BLCA,HALLMARK_GLYCOLYSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_MYC_TARGETS_V2,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_G2M_CHECKPOINT,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRC,HALLMARK_MYC_TARGETS_V2,1,1,1,1,1,C
continuous,rna_pathway_activity,COAD,HALLMARK_COAGULATION,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_COMPLEMENT,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_KRAS_SIGNALING_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRC,HALLMARK_MYOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_ALLOGRAFT_REJECTION,1,1,1,1,1,C
continuous,rna_pathway_activity,HNSC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,LIHC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,STAD,HALLMARK_ANGIOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_MTORC1_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_DNA_REPAIR,1,1,1,1,1,C
continuous,rna_pathway_activity,BLCA,HALLMARK_DNA_REPAIR,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_KRAS_SIGNALING_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,1,1,1,1,C
continuous,rna_pathway_activity,STAD,HALLMARK_IL2_STAT5_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_HEDGEHOG_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,HNSC,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_APOPTOSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_HEDGEHOG_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,HNSC,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_ALLOGRAFT_REJECTION,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_XENOBIOTIC_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,BLCA,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_ESTROGEN_RESPONSE_LATE,1,1,1,1,1,C
continuous,rna_pathway_activity,BRCA,HALLMARK_ANDROGEN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_XENOBIOTIC_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,HNSC,HALLMARK_COAGULATION,1,1,1,1,1,C
continuous,rna_pathway_activity,COAD,HALLMARK_MYC_TARGETS_V2,1,1,1,1,1,C
continuous,rna_pathway_activity,HNSC,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_COAGULATION,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_GLYCOLYSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_ADIPOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRC,HALLMARK_DNA_REPAIR,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_E2F_TARGETS,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_APICAL_JUNCTION,1,1,1,1,1,C
continuous,rna_pathway_activity,LUAD,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,COAD,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,1,1,1,1,C
continuous,rna_pathway_activity,PAAD,HALLMARK_E2F_TARGETS,1,1,1,1,1,C
continuous,rna_pathway_activity,THYM,HALLMARK_IL2_STAT5_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,STAD,HALLMARK_APICAL_SURFACE,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_OXIDATIVE_PHOSPHORYLATION,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_APICAL_JUNCTION,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,HNSC,HALLMARK_IL6_JAK_STAT3_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_APOPTOSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_BILE_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,LUAD,HALLMARK_MYOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,STAD,HALLMARK_IL6_JAK_STAT3_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_SPERMATOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,HALLMARK_GLYCOLYSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,PAAD,HALLMARK_HEME_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,LUAD,HALLMARK_ANGIOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_ESTROGEN_RESPONSE_LATE,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_COAGULATION,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_MYC_TARGETS_V2,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,1,1,1,1,1,C
continuous,rna_pathway_activity,BLCA,HALLMARK_ANDROGEN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,PAAD,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_APICAL_SURFACE,1,1,1,1,1,C
continuous,rna_pathway_activity,COAD,HALLMARK_MYC_TARGETS_V1,1,1,1,1,1,C
continuous,rna_pathway_activity,BRCA,HALLMARK_ADIPOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_FATTY_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,KICH,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_BILE_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_BILE_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_PEROXISOME,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_GLYCOLYSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_KRAS_SIGNALING_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,STAD,HALLMARK_ESTROGEN_RESPONSE_LATE,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_BILE_ACID_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_ANDROGEN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_INFLAMMATORY_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,LUAD,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,HNSC,HALLMARK_PANCREAS_BETA_CELLS,1,1,1,1,1,C
continuous,rna_pathway_activity,OV,HALLMARK_G2M_CHECKPOINT,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_HEME_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,BLCA,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_MTORC1_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_ESTROGEN_RESPONSE_LATE,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_ANGIOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_ANDROGEN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_PANCREAS_BETA_CELLS,1,1,1,1,1,C
continuous,rna_pathway_activity,BRCA,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
continuous,rna_pathway_activity,BRCA,HALLMARK_HEDGEHOG_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,STAD,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_ADIPOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_COAGULATION,1,1,1,1,1,C
continuous,rna_pathway_activity,COAD,HALLMARK_APOPTOSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,SKCM,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRC,HALLMARK_UV_RESPONSE_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,STAD,HALLMARK_P53_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_HEME_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,BRCA,HALLMARK_PEROXISOME,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_APICAL_JUNCTION,1,1,1,1,1,C
continuous,rna_pathway_activity,THCA,HALLMARK_UV_RESPONSE_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_APICAL_SURFACE,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_G2M_CHECKPOINT,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_APICAL_SURFACE,1,1,1,1,1,C
continuous,rna_pathway_activity,COAD,HALLMARK_HYPOXIA,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_APICAL_SURFACE,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_GLYCOLYSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,PAAD,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,COAD,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_IL2_STAT5_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_ESTROGEN_RESPONSE_LATE,1,1,1,1,1,C
continuous,rna_pathway_activity,COAD,HALLMARK_E2F_TARGETS,1,1,1,1,1,C
continuous,rna_pathway_activity,LUAD,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRC,HALLMARK_MYC_TARGETS_V1,1,1,1,1,1,C
continuous,rna_pathway_activity,PAAD,HALLMARK_PEROXISOME,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,ESCA,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,1,1,1,1,C
continuous,rna_pathway_activity,UVM,HALLMARK_APOPTOSIS,1,1,1,1,1,C
continuous,rna_pathway_activity,LIHC,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,1,1,1,1,C
continuous,rna_pathway_activity,HNSC,HALLMARK_P53_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_P53_PATHWAY,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_PEROXISOME,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_COMPLEMENT,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_ANGIOGENESIS,1,1,1,1,1,C
continuous,rna_pathway_activity,THYM,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,CESC,HALLMARK_MYC_TARGETS_V2,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_ANDROGEN_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_PEROXISOME,1,1,1,1,1,C
continuous,rna_pathway_activity,LUSC,HALLMARK_NOTCH_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRP,HALLMARK_APICAL_JUNCTION,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,1,1,1,1,C
continuous,rna_pathway_activity,BLCA,HALLMARK_NOTCH_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,GBM,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_APICAL_SURFACE,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,LGG,HALLMARK_UV_RESPONSE_UP,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_APICAL_JUNCTION,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,LGG,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,1,1,1,1,C
continuous,rna_pathway_activity,STAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,UCS,HALLMARK_IL6_JAK_STAT3_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_TGF_BETA_SIGNALING,1,1,1,1,1,C
continuous,rna_pathway_activity,SARC,HALLMARK_APICAL_JUNCTION,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,HALLMARK_KRAS_SIGNALING_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,BRCA,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,COAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,1,1,1,1,C
continuous,rna_pathway_activity,KIRC,HALLMARK_ESTROGEN_RESPONSE_EARLY,1,1,1,1,1,C
continuous,rna_pathway_activity,READ,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
continuous,rna_pathway_activity,HNSC,HALLMARK_COMPLEMENT,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_INTERFERON_ALPHA_RESPONSE,1,1,1,1,1,C
continuous,rna_pathway_activity,MESO,HALLMARK_ALLOGRAFT_REJECTION,1,1,1,1,1,C
continuous,rna_pathway_activity,UCEC,GOBP_VITAMIN_B6_METABOLIC_PROCESS,1,1,1,1,1,C
continuous,rna_pathway_activity,PCPG,HALLMARK_PEROXISOME,1,1,1,1,1,C
continuous,rna_pathway_activity,LGG,HALLMARK_PROTEIN_SECRETION,1,1,1,1,1,C
continuous,rna_pathway_activity,ACC,HALLMARK_UV_RESPONSE_DN,1,1,1,1,1,C
continuous,rna_pathway_activity,PAAD,HALLMARK_XENOBIOTIC_METABOLISM,1,1,1,1,1,C
continuous,rna_pathway_activity,PRAD,HALLMARK_MITOTIC_SPINDLE,1,1,1,1,1,C
