tumor_type,family,subfamily,endpoint,source,n,mean,sd,cohort_patients,missing_from_embedding_cohort
KICH,thorsson,immune_inflammatory_and_genomic_context,Proliferation,Thorsson2018_PanImmune_MS,65,-1.57972307692308,0.650582098193906,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Wound Healing,Thorsson2018_PanImmune_MS,65,-0.383846153846154,0.13489193947949,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Macrophage Regulation,Thorsson2018_PanImmune_MS,65,-0.540678461538462,0.650575236447597,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,65,-1.31527076923077,0.827297892751433,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,IFN-gamma Response,Thorsson2018_PanImmune_MS,65,-0.809986153846154,0.446991679829209,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,TGF-beta Response,Thorsson2018_PanImmune_MS,65,-0.677804615384615,0.338208360995283,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,SNV Neoantigens,Thorsson2018_PanImmune_MS,65,2.35538536655311,0.645675010920248,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Indel Neoantigens,Thorsson2018_PanImmune_MS,40,1.58695750234973,1.3812999277616,108,68
KICH,thorsson,immune_inflammatory_and_genomic_context,Silent Mutation Rate,Thorsson2018_PanImmune_MS,65,0.175539112207395,0.251247014230023,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,65,0.435647018791741,0.341669420667742,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Number of Segments,Thorsson2018_PanImmune_MS,65,4.39429726963095,0.412080107919475,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Fraction Altered,Thorsson2018_PanImmune_MS,65,0.800864848119734,0.294737136651705,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Aneuploidy Score,Thorsson2018_PanImmune_MS,65,13.0615384615385,6.98184458765403,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,65,2.72307692307692,5.61389930303487,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,BCR Evenness,Thorsson2018_PanImmune_MS,6,0.918383438298935,0.0760533606073572,108,102
KICH,thorsson,immune_inflammatory_and_genomic_context,BCR Shannon,Thorsson2018_PanImmune_MS,12,0.853181810040547,1.16758996664998,108,96
KICH,thorsson,immune_inflammatory_and_genomic_context,BCR Richness,Thorsson2018_PanImmune_MS,12,8.58333333333333,17.3648460628904,108,96
KICH,thorsson,immune_inflammatory_and_genomic_context,TCR Shannon,Thorsson2018_PanImmune_MS,43,1.18259682552965,0.845958917842663,108,65
KICH,thorsson,immune_inflammatory_and_genomic_context,TCR Richness,Thorsson2018_PanImmune_MS,65,3.18461538461539,4.38709865576153,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,TCR Evenness,Thorsson2018_PanImmune_MS,34,0.981195115699909,0.0224189355461641,108,74
KICH,thorsson,immune_inflammatory_and_genomic_context,CTA Score,Thorsson2018_PanImmune_MS,65,1.3042612219154,0.550624235812615,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Th1 Cells,Thorsson2018_PanImmune_MS,65,-1233.17243516305,560.238502832371,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Th2 Cells,Thorsson2018_PanImmune_MS,65,-1192.51714247649,504.827696873639,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Th17 Cells,Thorsson2018_PanImmune_MS,65,3027.37590561432,1031.25421858472,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,B Cells Memory,Thorsson2018_PanImmune_MS,65,0.0186192027745677,0.0287691131329724,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,B Cells Naive,Thorsson2018_PanImmune_MS,65,0.0255437066721014,0.044526806335377,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,65,0.0203439683380808,0.0384752867765861,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,65,0.00201448905256592,0.00653796484261552,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Eosinophils,Thorsson2018_PanImmune_MS,65,0.00279789325675429,0.00764215968393403,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Macrophages M0,Thorsson2018_PanImmune_MS,65,0.0383259365319935,0.0558262304901742,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Macrophages M1,Thorsson2018_PanImmune_MS,65,0.0281073948328393,0.0266978554004579,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Macrophages M2,Thorsson2018_PanImmune_MS,65,0.328181086143118,0.151679558281886,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Activated,Thorsson2018_PanImmune_MS,65,0.00618969894247478,0.0322093412280616,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Resting,Thorsson2018_PanImmune_MS,65,0.103353852821146,0.0777144566781728,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Monocytes,Thorsson2018_PanImmune_MS,65,0.0742854334661636,0.0529312066355477,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Neutrophils,Thorsson2018_PanImmune_MS,65,0.00290308089382249,0.0100638709814742,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,NK Cells Activated,Thorsson2018_PanImmune_MS,65,0.0519797097546674,0.0527711148978848,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,NK Cells Resting,Thorsson2018_PanImmune_MS,65,0.0381213900288969,0.0457820372103835,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,Plasma Cells,Thorsson2018_PanImmune_MS,65,0.0177134449666342,0.0249151174867841,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,65,6.31244534465108e-05,0.000508925613906242,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,65,0.131700450793675,0.0782302483074462,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Naive,Thorsson2018_PanImmune_MS,65,0.00412918370641813,0.0194556936276815,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,T Cells CD8,Thorsson2018_PanImmune_MS,65,0.0606118644939695,0.0504568927705056,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,65,0.0258941601176122,0.0263122146247112,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,T Cells gamma delta,Thorsson2018_PanImmune_MS,65,0.00174116366657406,0.00588505400700387,108,43
KICH,thorsson,immune_inflammatory_and_genomic_context,T Cells Regulatory Tregs,Thorsson2018_PanImmune_MS,65,0.0173797642924787,0.0221380725479261,108,43
KICH,rna_pathway_activity,vitamin B6 metabolism,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,1.89933538982027e-15,0.507455275556795,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.20256641718795e-16,0.223942104930839,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-1.02482125350014e-17,0.512473066763057,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,5.70910839970706e-16,0.256968111610751,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,4.9447625481382e-16,0.366626303591814,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-6.4051328343759e-17,0.258281194003926,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-9.65040013712636e-17,0.240044913044847,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.01468252071293e-16,0.265186206311918,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.46304181911924e-16,0.190131979107155,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-9.30879305262631e-17,0.216778215785071,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-7.34455231675104e-17,0.272569104706496,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,1.26394621265018e-16,0.308367917317612,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,1.09527771467828e-16,0.240513059399437,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-1.75927648517525e-16,0.516440459076044,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,6.06352574987586e-17,0.458764183524569,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-1.70803542250024e-17,0.19808812814912,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-2.08380321545029e-16,0.187689608859275,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,4.32346466320374e-16,0.218294774006555,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-4.16760643090059e-16,0.445736275135695,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.60395474147551e-16,0.188532023902389,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,6.43288840999153e-16,0.238964959133825,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,2.05604763983467e-16,0.115193988292945,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,4.83374024567568e-16,0.208969069284556,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,6.57593637662593e-17,0.275671955789147,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.99680288865056e-16,0.432114270869394,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,6.4051328343759e-17,0.423689745746302,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,1.04190160772515e-16,0.408663723035208,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,1.52869170313772e-16,0.423743054252379,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-4.35549032737561e-17,0.164018459937684,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.78329846083803e-16,0.330984583364417,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.76621810661303e-16,0.268821043797305,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.61676500714426e-16,0.245654208780966,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-9.52229748043884e-17,0.378721204022876,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-5.59381600868829e-17,0.392274812298198,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,2.80117809290039e-16,0.212621718472014,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-6.71898434326032e-16,0.290616505428886,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,5.3248004296445e-16,0.456817687478758,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.85161987773804e-16,0.229378600219328,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,4.49640324973189e-16,0.223738065565844,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.32639898531922e-16,0.165748468897483,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.78329846083803e-16,0.162591479846496,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-3.45236659772861e-16,0.296489099877383,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-6.33681141747589e-16,0.232427603545952,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,9.9493063360639e-17,0.171511301941062,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-6.84495195566971e-16,0.26673626072524,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,5.6365168942508e-17,0.44248147281429,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,1.96851082443153e-16,0.265638398039797,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,2.37843932583159e-16,0.240112679267622,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,-1.37923860366894e-16,0.200578171406138,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,3.56552394446925e-16,0.280181456563262,108,43
KICH,rna_pathway_activity,MSigDB Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,1.4005890464502e-16,0.17009232458404,108,43
KICH,rna_pathway_activity,glutathione synthesis and recycling,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,1.00774089927514e-16,0.443669231927714,108,43
KICH,aneuploidy,aneuploidy,Aneuploidy score,Taylor2018_TableS2,65,14.8615384615385,7.92321928550219,108,43
KICH,aneuploidy,aneuploidy,Deleted arm count,Taylor2018_TableS2,65,10.6461538461538,5.82674536413438,108,43
KICH,aneuploidy,aneuploidy,Amplified arm count,Taylor2018_TableS2,65,4.21538461538462,7.5072721154481,108,43
KICH,fusion,fusion,Fusion burden,Gao2018_TableS1,65,0.181758057356705,0.474647427317273,108,43
KICH,microsatellite_instability,microsatellite_instability,MANTIS score,cBioPortal_TCGA_PanCancer,65,0.341367692307692,0.0134582352540683,108,43
KICH,microsatellite_instability,microsatellite_instability,MSIsensor score,cBioPortal_TCGA_PanCancer,65,1.21861538461538,2.50828183033419,108,43
KIRC,thorsson,immune_inflammatory_and_genomic_context,Leukocyte Fraction,Thorsson2018_PanImmune_MS,493,0.248565651643719,0.138416825237782,513,20
KIRC,thorsson,immune_inflammatory_and_genomic_context,Stromal Fraction,Thorsson2018_PanImmune_MS,316,0.451139240506329,0.149579196769096,513,197
KIRC,thorsson,immune_inflammatory_and_genomic_context,Intratumor Heterogeneity,Thorsson2018_PanImmune_MS,316,0.0812974683544304,0.13290368917658,513,197
KIRC,thorsson,immune_inflammatory_and_genomic_context,Proliferation,Thorsson2018_PanImmune_MS,492,-1.07246361788618,0.490474826006961,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Wound Healing,Thorsson2018_PanImmune_MS,492,-0.217183943089431,0.119048015293479,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Macrophage Regulation,Thorsson2018_PanImmune_MS,492,0.678060772357724,0.507242816503007,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Lymphocyte Infiltration Signature Score,Thorsson2018_PanImmune_MS,492,0.634854471544715,0.868384896173679,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,IFN-gamma Response,Thorsson2018_PanImmune_MS,492,0.24212825203252,0.427152860253806,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,TGF-beta Response,Thorsson2018_PanImmune_MS,492,0.117629471544715,0.319861870527319,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,SNV Neoantigens,Thorsson2018_PanImmune_MS,335,3.1115011652213,0.482010792824439,513,178
KIRC,thorsson,immune_inflammatory_and_genomic_context,Indel Neoantigens,Thorsson2018_PanImmune_MS,321,3.39872973474521,1.48039585479284,513,192
KIRC,thorsson,immune_inflammatory_and_genomic_context,Silent Mutation Rate,Thorsson2018_PanImmune_MS,351,0.3304983746071,0.166168572141703,513,162
KIRC,thorsson,immune_inflammatory_and_genomic_context,Nonsilent Mutation Rate,Thorsson2018_PanImmune_MS,351,0.82497495904347,0.30610398408437,513,162
KIRC,thorsson,immune_inflammatory_and_genomic_context,Number of Segments,Thorsson2018_PanImmune_MS,487,4.37654560950753,0.400271071496554,513,26
KIRC,thorsson,immune_inflammatory_and_genomic_context,Fraction Altered,Thorsson2018_PanImmune_MS,487,0.263767465324412,0.255912350989861,513,26
KIRC,thorsson,immune_inflammatory_and_genomic_context,Aneuploidy Score,Thorsson2018_PanImmune_MS,464,6.40086206896551,7.10693386591252,513,49
KIRC,thorsson,immune_inflammatory_and_genomic_context,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,464,6.10129310344828,5.32126408440902,513,49
KIRC,thorsson,immune_inflammatory_and_genomic_context,BCR Evenness,Thorsson2018_PanImmune_MS,198,0.810561209899368,0.156092951142946,513,315
KIRC,thorsson,immune_inflammatory_and_genomic_context,BCR Shannon,Thorsson2018_PanImmune_MS,246,1.59227244419807,1.23431033854699,513,267
KIRC,thorsson,immune_inflammatory_and_genomic_context,BCR Richness,Thorsson2018_PanImmune_MS,246,26.7113821138211,55.991927557027,513,267
KIRC,thorsson,immune_inflammatory_and_genomic_context,TCR Shannon,Thorsson2018_PanImmune_MS,480,3.1410233523753,0.985079014789126,513,33
KIRC,thorsson,immune_inflammatory_and_genomic_context,TCR Richness,Thorsson2018_PanImmune_MS,488,44.3688524590164,42.9464019752872,513,25
KIRC,thorsson,immune_inflammatory_and_genomic_context,TCR Evenness,Thorsson2018_PanImmune_MS,471,0.938533079757372,0.0756986239416618,513,42
KIRC,thorsson,immune_inflammatory_and_genomic_context,CTA Score,Thorsson2018_PanImmune_MS,490,1.62383243909837,0.524613936733346,513,23
KIRC,thorsson,immune_inflammatory_and_genomic_context,Th1 Cells,Thorsson2018_PanImmune_MS,492,253.665104936827,552.338061496484,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Th2 Cells,Thorsson2018_PanImmune_MS,492,-886.944706239103,501.409311887169,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Th17 Cells,Thorsson2018_PanImmune_MS,492,1863.11952142872,1305.61796722656,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,B Cells Memory,Thorsson2018_PanImmune_MS,492,0.0060613478082045,0.0159360908889352,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,B Cells Naive,Thorsson2018_PanImmune_MS,492,0.0238246980233739,0.0324978301308205,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Activated,Thorsson2018_PanImmune_MS,492,0.00363977167980046,0.0121705885483531,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Dendritic Cells Resting,Thorsson2018_PanImmune_MS,492,0.00498173651792225,0.0207029798230453,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Eosinophils,Thorsson2018_PanImmune_MS,492,0.00050397529977039,0.00330915741376134,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Macrophages M0,Thorsson2018_PanImmune_MS,492,0.0185302208697132,0.0546409645593573,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Macrophages M1,Thorsson2018_PanImmune_MS,492,0.0580067803859015,0.0353324986710529,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Macrophages M2,Thorsson2018_PanImmune_MS,492,0.294454274305157,0.11730532883182,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Activated,Thorsson2018_PanImmune_MS,492,0.0100519587102613,0.0262007868513753,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Mast Cells Resting,Thorsson2018_PanImmune_MS,492,0.032302076423213,0.0370717175269466,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Monocytes,Thorsson2018_PanImmune_MS,492,0.0569799360796619,0.0500110527073235,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Neutrophils,Thorsson2018_PanImmune_MS,492,0.00733511334344492,0.0216249338687077,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,NK Cells Activated,Thorsson2018_PanImmune_MS,492,0.0429446733079002,0.0331368368193627,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,NK Cells Resting,Thorsson2018_PanImmune_MS,492,0.0153265944242415,0.0290842953552597,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,Plasma Cells,Thorsson2018_PanImmune_MS,492,0.0300346822985607,0.0394086627814149,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Activated,Thorsson2018_PanImmune_MS,492,0.00134119359043296,0.00721886286783206,513,21
KIRC,thorsson,immune_inflammatory_and_genomic_context,T Cells CD4 Memory Resting,Thorsson2018_PanImmune_MS,492,0.137588448016207,0.0787458402244722,513,21
