outcome_type,family,tumor_type,endpoint,outer_fold,test_patients,test_sites,test_site_ids,test_positive,test_negative,training_patients,training_sites,training_positive,training_negative,inner_folds,minimum_sites_per_inner_fold,maximum_inner_folds_per_site,inner_site_overlap,outer_seed,inner_seed
binary,driver_mutation,LIHC,TP53,3,186,7,2V;CC;DD;LG;MR;T1;WX,54,132,164,27,53,111,5,5,1,FALSE,20260861,20261864
binary,driver_mutation,LIHC,TP53,4,37,6,2Y;5C;GJ;NI;PD;UB,12,25,313,28,95,218,5,5,1,FALSE,20260861,20261865
binary,driver_mutation,LIHC,TP53,5,52,6,EP;FV;G3;HP;QA;WQ,14,38,298,28,93,205,5,5,1,FALSE,20260861,20261866
binary,driver_mutation,LUAD,TP53,1,84,7,62;73;86;93;95;L4;NJ,40,44,379,26,194,185,5,4,1,FALSE,20260843,20261844
binary,driver_mutation,LUAD,TP53,2,105,7,05;38;44;4B;67;69;O1,55,50,358,26,179,179,5,4,1,FALSE,20260843,20261845
binary,driver_mutation,LUAD,TP53,3,131,7,49;53;55;71;80;83;91,70,61,332,26,164,168,5,4,1,FALSE,20260843,20261846
binary,driver_mutation,LUAD,TP53,4,82,6,50;64;75;78;J2;S2,39,43,381,27,195,186,5,5,1,FALSE,20260843,20261847
binary,driver_mutation,LUAD,TP53,5,61,6,35;97;99;L9;MN;MP,30,31,402,27,204,198,5,5,1,FALSE,20260843,20261848
binary,driver_mutation,OV,TP53,1,26,3,25;59;VG,4,22,46,8,18,28,5,1,1,FALSE,20260847,20261848
binary,driver_mutation,OV,TP53,2,7,3,3P;57;OY,3,4,65,8,19,46,5,1,1,FALSE,20260847,20261849
binary,driver_mutation,OV,TP53,3,35,2,23;42,12,23,37,9,10,27,5,1,1,FALSE,20260847,20261850
binary,driver_mutation,OV,TP53,4,2,2,5X;WR,1,1,70,9,21,49,5,1,1,FALSE,20260847,20261851
binary,driver_mutation,OV,TP53,5,2,1,13,2,0,70,10,20,50,5,1,1,FALSE,20260847,20261852
binary,driver_mutation,PAAD,TP53,1,11,5,3E;Q3;XD;XN;YB,5,6,164,20,101,63,5,3,1,FALSE,20260863,20261864
binary,driver_mutation,PAAD,TP53,2,8,5,LB;PZ;RB;YY;Z5,5,3,167,20,101,66,5,3,1,FALSE,20260863,20261865
binary,driver_mutation,PAAD,TP53,3,54,5,FB;FZ;H6;HZ;OE,35,19,121,20,71,50,5,3,1,FALSE,20260863,20261866
binary,driver_mutation,PAAD,TP53,4,42,5,2J;2L;3A;H8;M8,26,16,133,20,80,53,5,3,1,FALSE,20260863,20261867
binary,driver_mutation,PAAD,TP53,5,60,5,F2;HV;IB;S4;US,35,25,115,20,71,44,5,3,1,FALSE,20260863,20261868
binary,driver_mutation,READ,APC,1,19,3,BM;EF;EI,16,3,116,10,49,67,5,1,1,FALSE,20260829,20261830
binary,driver_mutation,READ,APC,2,21,3,AH;F5;G5,19,2,114,10,46,68,5,1,1,FALSE,20260829,20261831
binary,driver_mutation,READ,APC,3,62,3,AG;CL;DY,9,53,73,10,56,17,5,1,1,FALSE,20260829,20261832
binary,driver_mutation,READ,APC,4,30,2,AF;DC,19,11,105,11,46,59,5,1,1,FALSE,20260829,20261833
binary,driver_mutation,READ,APC,5,3,2,CI;DT,2,1,132,11,63,69,5,1,1,FALSE,20260829,20261834
binary,driver_mutation,READ,TP53,1,23,4,CI;DT;EI;G5,19,4,112,9,47,65,5,1,1,FALSE,20260832,20261833
binary,driver_mutation,READ,TP53,2,71,3,AG;DC;DY,17,54,64,10,49,15,5,1,1,FALSE,20260832,20261834
binary,driver_mutation,READ,TP53,3,25,2,AF;AH,15,10,110,11,51,59,5,1,1,FALSE,20260832,20261835
binary,driver_mutation,READ,TP53,4,14,2,CL;F5,13,1,121,11,53,68,5,1,1,FALSE,20260832,20261836
binary,driver_mutation,READ,TP53,5,2,2,BM;EF,2,0,133,11,64,69,5,1,1,FALSE,20260832,20261837
binary,driver_mutation,SKCM,BRAF,1,8,4,D9;GF;WE;YG,5,3,90,11,47,43,5,2,1,FALSE,20260855,20261856
binary,driver_mutation,SKCM,BRAF,2,19,4,ER;FS;GN;XV,8,11,79,11,44,35,5,2,1,FALSE,20260855,20261857
binary,driver_mutation,SKCM,BRAF,3,47,3,EB;HR;IH,27,20,51,12,25,26,5,2,1,FALSE,20260855,20261858
binary,driver_mutation,SKCM,BRAF,4,19,2,BF;DA,10,9,79,13,42,37,5,2,1,FALSE,20260855,20261859
binary,driver_mutation,SKCM,BRAF,5,5,2,FR;FW,2,3,93,13,50,43,5,2,1,FALSE,20260855,20261860
binary,driver_mutation,STAD,ARID1A,1,44,5,CG;FP;KB;SW;ZQ,11,33,327,17,80,247,5,2,1,FALSE,20260867,20261868
binary,driver_mutation,STAD,ARID1A,2,163,5,BR;D7;HF;HJ;IN,43,120,208,17,48,160,5,2,1,FALSE,20260867,20261869
binary,driver_mutation,STAD,ARID1A,3,78,5,F1;IP;MX;VQ;ZA,20,58,293,17,71,222,5,2,1,FALSE,20260867,20261870
binary,driver_mutation,STAD,ARID1A,4,40,4,B7;CD;EQ;R5,6,34,331,18,85,246,5,3,1,FALSE,20260867,20261871
binary,driver_mutation,STAD,ARID1A,5,46,3,3M;HU;RD,11,35,325,19,80,245,5,3,1,FALSE,20260867,20261872
binary,driver_mutation,STAD,PIK3CA,1,37,5,3M;HU;IN;IP;ZA,7,30,334,17,51,283,5,2,1,FALSE,20260862,20261863
binary,driver_mutation,STAD,PIK3CA,2,89,5,B7;CD;D7;HJ;RD,13,76,282,17,45,237,5,2,1,FALSE,20260862,20261864
binary,driver_mutation,STAD,PIK3CA,3,138,5,BR;FP;HF;R5;SW,23,115,233,17,35,198,5,2,1,FALSE,20260862,20261865
binary,driver_mutation,STAD,PIK3CA,4,16,4,EQ;F1;KB;MX,1,15,355,18,57,298,5,3,1,FALSE,20260862,20261866
binary,driver_mutation,STAD,PIK3CA,5,91,3,CG;VQ;ZQ,14,77,280,19,44,236,5,3,1,FALSE,20260862,20261867
binary,driver_mutation,STAD,TP53,1,23,5,EQ;HF;IP;RD;ZQ,8,15,348,17,171,177,5,2,1,FALSE,20260845,20261846
binary,driver_mutation,STAD,TP53,2,59,5,CD;FP;KB;MX;R5,32,27,312,17,147,165,5,2,1,FALSE,20260845,20261847
binary,driver_mutation,STAD,TP53,3,32,4,CG;F1;IN;ZA,15,17,339,18,164,175,5,3,1,FALSE,20260845,20261848
binary,driver_mutation,STAD,TP53,4,144,4,3M;BR;HJ;HU,62,82,227,18,117,110,5,3,1,FALSE,20260845,20261849
binary,driver_mutation,STAD,TP53,5,113,4,B7;D7;SW;VQ,62,51,258,18,117,141,5,3,1,FALSE,20260845,20261850
binary,driver_mutation,THCA,BRAF,1,39,5,DE;DO;FE;L6;MK,28,11,451,17,261,190,5,3,1,FALSE,20260831,20261832
binary,driver_mutation,THCA,BRAF,2,133,5,CE;DJ;FK;J8;KS,85,48,357,17,204,153,5,3,1,FALSE,20260831,20261833
binary,driver_mutation,THCA,BRAF,3,101,5,BJ;E3;E8;FY;IM,56,45,389,17,233,156,5,3,1,FALSE,20260831,20261834
binary,driver_mutation,THCA,BRAF,4,86,4,EL;GE;H2;QD,56,30,404,18,233,171,5,3,1,FALSE,20260831,20261835
binary,driver_mutation,THCA,BRAF,5,131,3,4C;EM;ET,64,67,359,19,225,134,5,3,1,FALSE,20260831,20261836
binary,driver_mutation,THCA,NRAS,1,100,5,DO;EM;KS;MK;QD,15,85,390,17,24,366,5,3,1,FALSE,20260841,20261842
binary,driver_mutation,THCA,NRAS,2,167,5,E8;EL;ET;FE;H2,8,159,323,17,31,292,5,3,1,FALSE,20260841,20261843
binary,driver_mutation,THCA,NRAS,3,44,4,CE;FY;IM;L6,3,41,446,18,36,410,5,3,1,FALSE,20260841,20261844
binary,driver_mutation,THCA,NRAS,4,113,4,DJ;FK;GE;J8,8,105,377,18,31,346,5,3,1,FALSE,20260841,20261845
binary,driver_mutation,THCA,NRAS,5,66,4,4C;BJ;DE;E3,5,61,424,18,34,390,5,3,1,FALSE,20260841,20261846
binary,driver_mutation,THYM,GTF2I,1,24,5,3G;4V;5U;XH;YT,10,14,96,14,49,47,5,2,1,FALSE,20260828,20261829
binary,driver_mutation,THYM,GTF2I,2,9,5,3T;4X;5G;5K;5V,4,5,111,14,55,56,5,2,1,FALSE,20260828,20261830
binary,driver_mutation,THYM,GTF2I,3,4,3,3S;ZL;ZT,1,3,116,16,58,58,5,3,1,FALSE,20260828,20261831
binary,driver_mutation,THYM,GTF2I,4,35,3,3Q;X7;XM,20,15,85,16,39,46,5,3,1,FALSE,20260828,20261832
binary,driver_mutation,THYM,GTF2I,5,48,3,XU;ZB;ZC,24,24,72,16,35,37,5,3,1,FALSE,20260828,20261833
binary,driver_mutation,UCEC,ARID1A,1,48,7,4E;5B;5S;AX;DI;JU;QF,13,35,439,23,163,276,5,3,1,FALSE,20260853,20261854
binary,driver_mutation,UCEC,ARID1A,2,220,6,A5;AP;D1;EY;FI;QS,73,147,267,24,103,164,5,4,1,FALSE,20260853,20261855
binary,driver_mutation,UCEC,ARID1A,3,69,6,BK;BS;EC;EO;K6;PG,38,31,418,24,138,280,5,4,1,FALSE,20260853,20261856
binary,driver_mutation,UCEC,ARID1A,4,113,6,2E;B5;BG;DF;E6;H5,41,72,374,24,135,239,5,4,1,FALSE,20260853,20261857
binary,driver_mutation,UCEC,ARID1A,5,37,5,AJ;AW;KJ;SJ;SL,11,26,450,25,165,285,5,5,1,FALSE,20260853,20261858
binary,driver_mutation,UCEC,ATM,1,123,6,4E;B5;BS;DF;DI;EO,27,96,364,24,47,317,5,4,1,FALSE,20260866,20261867
binary,driver_mutation,UCEC,ATM,2,131,6,5B;A5;AP;AW;EY;QS,17,114,356,24,57,299,5,4,1,FALSE,20260866,20261868
binary,driver_mutation,UCEC,ATM,3,54,6,AX;FI;H5;JU;K6;QF,7,47,433,24,67,366,5,4,1,FALSE,20260866,20261869
binary,driver_mutation,UCEC,ATM,4,164,6,AJ;BG;BK;D1;EC;SJ,22,142,323,24,52,271,5,4,1,FALSE,20260866,20261870
binary,driver_mutation,UCEC,ATM,5,15,6,2E;5S;E6;KJ;PG;SL,1,14,472,24,73,399,5,4,1,FALSE,20260866,20261871
binary,driver_mutation,UCEC,CTNNB1,1,30,7,4E;5B;5S;EC;EO;H5;K6,5,25,457,23,92,365,5,4,1,FALSE,20260864,20261865
binary,driver_mutation,UCEC,CTNNB1,2,205,7,AJ;AP;BG;D1;DF;PG;SJ,37,168,282,23,60,222,5,4,1,FALSE,20260864,20261866
binary,driver_mutation,UCEC,CTNNB1,3,129,6,B5;BS;EY;JU;KJ;QF,30,99,358,24,67,291,5,4,1,FALSE,20260864,20261867
binary,driver_mutation,UCEC,CTNNB1,4,42,5,AW;BK;DI;E6;FI,10,32,445,25,87,358,5,4,1,FALSE,20260864,20261868
binary,driver_mutation,UCEC,CTNNB1,5,81,5,2E;A5;AX;QS;SL,15,66,406,25,82,324,5,4,1,FALSE,20260864,20261869
binary,driver_mutation,UCEC,PTEN,1,81,7,4E;A5;BK;DF;EC;FI;K6,36,45,406,23,225,181,5,3,1,FALSE,20260839,20261840
binary,driver_mutation,UCEC,PTEN,2,75,7,AJ;DI;EO;KJ;PG;QS;SJ,42,33,412,23,219,193,5,3,1,FALSE,20260839,20261841
binary,driver_mutation,UCEC,PTEN,3,197,6,5B;AP;AX;BG;D1;E6,102,95,290,24,159,131,5,4,1,FALSE,20260839,20261842
binary,driver_mutation,UCEC,PTEN,4,70,5,2E;AW;BS;EY;SL,43,27,417,25,218,199,5,5,1,FALSE,20260839,20261843
binary,driver_mutation,UCEC,PTEN,5,64,5,5S;B5;H5;JU;QF,38,26,423,25,223,200,5,5,1,FALSE,20260839,20261844
binary,driver_mutation,UCEC,TP53,1,112,6,AW;BS;D1;E6;JU;PG,31,81,375,24,124,251,5,4,1,FALSE,20260838,20261839
binary,driver_mutation,UCEC,TP53,2,16,6,2E;4E;DF;KJ;QS;SL,9,7,471,24,146,325,5,4,1,FALSE,20260838,20261840
binary,driver_mutation,UCEC,TP53,3,70,6,AX;DI;EC;EO;H5;SJ,24,46,417,24,131,286,5,4,1,FALSE,20260838,20261841
binary,driver_mutation,UCEC,TP53,4,147,6,5B;5S;AJ;AP;B5;BK,46,101,340,24,109,231,5,4,1,FALSE,20260838,20261842
binary,driver_mutation,UCEC,TP53,5,142,6,A5;BG;EY;FI;K6;QF,45,97,345,24,110,235,5,4,1,FALSE,20260838,20261843
binary,driver_mutation,UVM,GNA11,1,19,2,WC;YZ,11,8,61,4,25,36,4,1,1,FALSE,20260856,20261857
binary,driver_mutation,UVM,GNA11,2,26,2,RZ;VD,11,15,54,4,25,29,4,1,1,FALSE,20260856,20261858
binary,driver_mutation,UVM,GNA11,3,35,2,V3;V4,14,21,45,4,22,23,4,1,1,FALSE,20260856,20261859
binary,fusion,LGG,Any called fusion,1,177,6,DB;FN;HT;HW;TQ;WY,80,97,310,19,156,154,5,3,1,FALSE,20260871,20261872
binary,fusion,LGG,Any called fusion,2,77,6,E1;EZ;RY;S9;VV;WH,37,40,410,19,199,211,5,3,1,FALSE,20260871,20261873
binary,fusion,LGG,Any called fusion,3,131,5,CS;DU;KT;R8;TM,79,52,356,20,157,199,5,4,1,FALSE,20260871,20261874
binary,fusion,LGG,Any called fusion,4,39,4,F6;IK;P5;QH,12,27,448,21,224,224,5,4,1,FALSE,20260871,20261875
binary,fusion,LGG,Any called fusion,5,63,4,DH;FG;VM;W9,28,35,424,21,208,216,5,4,1,FALSE,20260871,20261876
binary,fusion,PRAD,Fusion pair: TMPRSS2--ERG,1,134,7,CH;G9;J4;TK;V1;X4;XK,52,82,266,20,107,159,5,3,1,FALSE,20260875,20261876
binary,fusion,PRAD,Fusion pair: TMPRSS2--ERG,2,43,5,FC;H9;QU;WW;YL,13,30,357,22,146,211,5,3,1,FALSE,20260875,20261877
binary,fusion,PRAD,Fusion pair: TMPRSS2--ERG,3,28,5,4L;HI;M7;VP;XQ,11,17,372,22,148,224,5,3,1,FALSE,20260875,20261878
binary,fusion,PRAD,Fusion pair: TMPRSS2--ERG,4,117,5,EJ;KK;MG;XA;XJ,53,64,283,22,106,177,5,3,1,FALSE,20260875,20261879
binary,fusion,PRAD,Fusion pair: TMPRSS2--ERG,5,78,5,2A;HC;SU;TP;Y6,30,48,322,22,129,193,5,3,1,FALSE,20260875,20261880
binary,fusion,SARC,Any called fusion,1,27,7,HB;PT;QQ;VT;WP;X9;Z4,23,4,225,27,193,32,5,4,1,FALSE,20260874,20261875
binary,fusion,SARC,Any called fusion,2,29,7,K1;LI;QC;RN;SG;SI;X6,26,3,223,27,190,33,5,4,1,FALSE,20260874,20261876
binary,fusion,SARC,Any called fusion,3,34,7,3R;FX;IE;IF;MB;MJ;WK,28,6,218,27,188,30,5,4,1,FALSE,20260874,20261877
binary,fusion,SARC,Any called fusion,4,135,7,DX;HS;JV;KD;MO;PC;X2,118,17,117,27,98,19,5,4,1,FALSE,20260874,20261878
binary,fusion,SARC,Any called fusion,5,27,6,3B;IS;IW;KF;N1;UE,21,6,225,28,195,30,5,4,1,FALSE,20260874,20261879
binary,fusion,THCA,Any called fusion,1,27,5,CE;DO;E3;L6;MK,11,16,475,17,127,348,5,3,1,FALSE,20260873,20261874
binary,fusion,THCA,Any called fusion,2,138,5,DE;E8;EL;FY;QD,33,105,364,17,105,259,5,3,1,FALSE,20260873,20261875
binary,fusion,THCA,Any called fusion,3,239,5,4C;DJ;EM;ET;J8,67,172,263,17,71,192,5,3,1,FALSE,20260873,20261876
binary,fusion,THCA,Any called fusion,4,36,4,FE;FK;H2;IM,12,24,466,18,126,340,5,3,1,FALSE,20260873,20261877
binary,fusion,THCA,Any called fusion,5,62,3,BJ;GE;KS,15,47,440,19,123,317,5,3,1,FALSE,20260873,20261878
binary,fusion,THCA,Fusion pair: CCDC6--RET,1,160,5,4C;CE;DJ;ET;L6,8,152,342,17,13,329,5,3,1,FALSE,20260872,20261873
binary,fusion,THCA,Fusion pair: CCDC6--RET,2,188,5,DO;E3;E8;EL;EM,8,180,314,17,13,301,5,3,1,FALSE,20260872,20261874
binary,fusion,THCA,Fusion pair: CCDC6--RET,3,30,4,FE;GE;H2;IM,0,30,472,18,21,451,5,3,1,FALSE,20260872,20261875
binary,fusion,THCA,Fusion pair: CCDC6--RET,4,52,4,DE;FY;J8;QD,1,51,450,18,20,430,5,3,1,FALSE,20260872,20261876
binary,fusion,THCA,Fusion pair: CCDC6--RET,5,72,4,BJ;FK;KS;MK,4,68,430,18,17,413,5,3,1,FALSE,20260872,20261877
binary,fusion,UCEC,Any called fusion,1,41,6,AJ;AP;BG;H5;QS;SJ,21,20,112,22,59,53,5,4,1,FALSE,20260870,20261871
binary,fusion,UCEC,Any called fusion,2,37,6,A5;BS;D1;EO;KJ;QF,21,16,116,22,59,57,5,4,1,FALSE,20260870,20261872
binary,fusion,UCEC,Any called fusion,3,20,6,2E;5B;BK;DI;E6;FI,13,7,133,22,67,66,5,4,1,FALSE,20260870,20261873
binary,fusion,UCEC,Any called fusion,4,11,5,4E;5S;K6;PG;SL,5,6,142,23,75,67,5,4,1,FALSE,20260870,20261874
binary,fusion,UCEC,Any called fusion,5,44,5,AX;B5;DF;EY;JU,20,24,109,23,60,49,5,4,1,FALSE,20260870,20261875
binary,microsatellite_instability,COAD,MSI-H (MANTIS >0.4),1,149,6,3L;AA;AD;AU;CA;QL,25,124,242,18,49,193,5,3,1,FALSE,20260876,20261877
binary,microsatellite_instability,COAD,MSI-H (MANTIS >0.4),2,48,5,5M;AZ;G4;T9;WS,12,36,343,19,62,281,5,3,1,FALSE,20260876,20261878
binary,microsatellite_instability,COAD,MSI-H (MANTIS >0.4),3,80,5,4N;4T;AY;CM;D5,14,66,311,19,60,251,5,3,1,FALSE,20260876,20261879
binary,microsatellite_instability,COAD,MSI-H (MANTIS >0.4),4,29,4,CK;NH;QG;SS,6,23,362,20,68,294,5,3,1,FALSE,20260876,20261880
binary,microsatellite_instability,COAD,MSI-H (MANTIS >0.4),5,85,4,A6;AM;DM;F4,17,68,306,20,57,249,5,3,1,FALSE,20260876,20261881
binary,microsatellite_instability,STAD,MSI-H (MANTIS >0.4),1,137,6,BR;FP;IP;KB;MX;SW,23,114,234,16,40,194,5,2,1,FALSE,20260877,20261878
binary,microsatellite_instability,STAD,MSI-H (MANTIS >0.4),2,48,4,D7;HJ;IN;ZA,4,44,323,18,59,264,5,3,1,FALSE,20260877,20261879
binary,microsatellite_instability,STAD,MSI-H (MANTIS >0.4),3,48,4,CG;F1;R5;RD,9,39,323,18,54,269,5,3,1,FALSE,20260877,20261880
binary,microsatellite_instability,STAD,MSI-H (MANTIS >0.4),4,99,4,B7;HU;VQ;ZQ,21,78,272,18,42,230,5,3,1,FALSE,20260877,20261881
binary,microsatellite_instability,STAD,MSI-H (MANTIS >0.4),5,39,4,3M;CD;EQ;HF,6,33,332,18,57,275,5,3,1,FALSE,20260877,20261882
binary,microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),1,69,7,4E;5B;AJ;BS;E6;EC;SJ,26,43,418,22,129,289,5,4,1,FALSE,20260878,20261879
binary,microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),2,64,7,5S;BG;DF;DI;JU;PG;SL,18,46,423,22,137,286,5,4,1,FALSE,20260878,20261880
binary,microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),3,122,5,A5;AX;EY;QF;QS,39,83,365,24,116,249,5,4,1,FALSE,20260878,20261881
binary,microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),4,63,5,2E;AP;FI;H5;K6,21,42,424,24,134,290,5,4,1,FALSE,20260878,20261882
binary,microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),5,169,5,AW;B5;BK;D1;EO,51,118,318,24,104,214,5,4,1,FALSE,20260878,20261883
binary,microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),1,67,6,4N;AD;CA;CK;G4;NH,14,53,307,18,43,264,5,3,1,FALSE,20260879,20261880
binary,microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),2,80,5,AY;D5;DM;F4;WS,9,71,294,19,48,246,5,3,1,FALSE,20260879,20261881
binary,microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),3,60,5,AZ;CM;QG;SS;T9,10,50,314,19,47,267,5,3,1,FALSE,20260879,20261882
binary,microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),4,124,4,3L;AA;AM;QL,17,107,250,20,40,210,5,3,1,FALSE,20260879,20261883
binary,microsatellite_instability_sensitivity,COAD,MSI-H strict (MANTIS >0.6),5,43,4,4T;5M;A6;AU,7,36,331,20,50,281,5,3,1,FALSE,20260879,20261884
binary,microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),1,162,6,BR;D7;HJ;IN;KB;ZQ,21,141,202,16,35,167,5,2,1,FALSE,20260880,20261881
binary,microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),2,34,4,B7;FP;R5;RD,3,31,330,18,53,277,5,3,1,FALSE,20260880,20261882
binary,microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),3,105,4,HF;HU;MX;VQ,22,83,259,18,34,225,5,3,1,FALSE,20260880,20261883
binary,microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),4,34,4,CD;EQ;IP;SW,4,30,330,18,52,278,5,3,1,FALSE,20260880,20261884
binary,microsatellite_instability_sensitivity,STAD,MSI-H strict (MANTIS >0.6),5,29,4,3M;CG;F1;ZA,6,23,335,18,50,285,5,3,1,FALSE,20260880,20261885
binary,microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),1,104,7,AJ;AX;E6;EY;QS;SJ;SL,27,77,334,22,79,255,5,3,1,FALSE,20260881,20261882
binary,microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),2,42,6,4E;BK;BS;DI;K6;QF,6,36,396,23,100,296,5,4,1,FALSE,20260881,20261883
binary,microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),3,179,6,2E;AP;AW;B5;D1;FI,47,132,259,23,59,200,5,4,1,FALSE,20260881,20261884
binary,microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),4,42,5,5S;A5;EC;H5;JU,8,34,396,24,98,298,5,4,1,FALSE,20260881,20261885
binary,microsatellite_instability_sensitivity,UCEC,MSI-H strict (MANTIS >0.6),5,71,5,5B;BG;DF;EO;PG,18,53,367,24,88,279,5,4,1,FALSE,20260881,20261886
binary,oncogenic_pathway,ACC,WNT,1,48,1,OR,18,30,5,3,2,3,3,1,1,FALSE,20260901,20261902
binary,oncogenic_pathway,ACC,WNT,2,1,1,OU,1,0,52,3,19,33,3,1,1,FALSE,20260901,20261903
binary,oncogenic_pathway,ACC,WNT,3,1,1,PA,0,1,52,3,20,32,3,1,1,FALSE,20260901,20261904
binary,oncogenic_pathway,ACC,WNT,4,3,1,PK,1,2,50,3,19,31,3,1,1,FALSE,20260901,20261905
binary,oncogenic_pathway,BLCA,TP53,1,113,7,C4;CF;E7;FD;GD;K4;SY,60,53,260,26,172,88,5,5,1,FALSE,20260905,20261906
binary,oncogenic_pathway,BLCA,TP53,2,72,7,4Z;DK;GV;HQ;LC;S5;YF,43,29,301,26,189,112,5,5,1,FALSE,20260905,20261907
binary,oncogenic_pathway,BLCA,TP53,3,108,7,2F;BL;BT;E5;GC;UY;XF,75,33,265,26,157,108,5,5,1,FALSE,20260905,20261908
binary,oncogenic_pathway,BLCA,TP53,4,51,6,FJ;FT;GU;H4;MV;ZF,37,14,322,27,195,127,5,5,1,FALSE,20260905,20261909
binary,oncogenic_pathway,BLCA,TP53,5,29,6,5N;CU;G2;LT;PQ;YC,17,12,344,27,215,129,5,5,1,FALSE,20260905,20261910
binary,oncogenic_pathway,BRCA,TP53,1,203,9,AC;AO;E9;EW;LD;LL;PE;PL;WT,89,114,739,28,348,391,5,5,1,FALSE,20260885,20261886
binary,oncogenic_pathway,BRCA,TP53,2,239,7,A1;BH;E2;GM;JL;OK;Z7,110,129,703,30,327,376,5,5,1,FALSE,20260885,20261887
binary,oncogenic_pathway,BRCA,TP53,3,172,7,3C;4H;A2;D8;GI;W8;XX,62,110,770,30,375,395,5,5,1,FALSE,20260885,20261888
binary,oncogenic_pathway,BRCA,TP53,4,58,7,5L;5T;AQ;B6;HN;UL;UU,22,36,884,30,415,469,5,5,1,FALSE,20260885,20261889
binary,oncogenic_pathway,BRCA,TP53,5,270,7,A7;A8;AN;AR;C8;OL;S3,154,116,672,30,283,389,5,5,1,FALSE,20260885,20261890
binary,oncogenic_pathway,COAD,MYC,1,53,6,4N;AM;AZ;CA;G4;QL,19,34,270,18,60,210,5,3,1,FALSE,20260912,20261913
binary,oncogenic_pathway,COAD,MYC,2,106,6,AU;CK;CM;D5;DM;SS,25,81,217,18,54,163,5,3,1,FALSE,20260912,20261914
binary,oncogenic_pathway,COAD,MYC,3,129,4,A6;AA;AY;F4,24,105,194,20,55,139,5,3,1,FALSE,20260912,20261915
binary,oncogenic_pathway,COAD,MYC,4,16,4,3L;NH;QG;WS,2,14,307,20,77,230,5,3,1,FALSE,20260912,20261916
binary,oncogenic_pathway,COAD,MYC,5,19,4,4T;5M;AD;T9,9,10,304,20,70,234,5,3,1,FALSE,20260912,20261917
binary,oncogenic_pathway,COAD,TP53,1,139,6,A6;AA;AM;AY;CA;CK,83,56,184,18,125,59,5,3,1,FALSE,20260893,20261894
binary,oncogenic_pathway,COAD,TP53,2,27,5,3L;4N;AZ;NH;T9,21,6,296,19,187,109,5,3,1,FALSE,20260893,20261895
binary,oncogenic_pathway,COAD,TP53,3,43,5,5M;AD;G4;QL;SS,30,13,280,19,178,102,5,3,1,FALSE,20260893,20261896
binary,oncogenic_pathway,COAD,TP53,4,83,4,CM;D5;F4;WS,51,32,240,20,157,83,5,3,1,FALSE,20260893,20261897
binary,oncogenic_pathway,COAD,TP53,5,31,4,4T;AU;DM;QG,23,8,292,20,185,107,5,3,1,FALSE,20260893,20261898
binary,oncogenic_pathway,GBM,TP53,1,43,3,06;26;27,23,20,28,5,15,13,5,1,1,FALSE,20260887,20261888
binary,oncogenic_pathway,GBM,TP53,2,6,2,02;41,2,4,65,6,36,29,5,1,1,FALSE,20260887,20261889
binary,oncogenic_pathway,GBM,TP53,3,8,1,14,5,3,63,7,33,30,5,1,1,FALSE,20260887,20261890
binary,oncogenic_pathway,GBM,TP53,4,10,1,19,7,3,61,7,31,30,5,1,1,FALSE,20260887,20261891
binary,oncogenic_pathway,GBM,TP53,5,4,1,12,1,3,67,7,37,30,5,1,1,FALSE,20260887,20261892
binary,oncogenic_pathway,HNSC,TP53,1,76,6,C9;D6;KU;P3;QK;UF,58,18,336,19,254,82,5,3,1,FALSE,20260898,20261899
binary,oncogenic_pathway,HNSC,TP53,2,31,6,CX;HD;MT;RS;T3;TN,16,15,381,19,296,85,5,3,1,FALSE,20260898,20261900
binary,oncogenic_pathway,HNSC,TP53,3,107,5,BA;CN;DQ;IQ;MZ,86,21,305,20,226,79,5,3,1,FALSE,20260898,20261901
binary,oncogenic_pathway,HNSC,TP53,4,61,4,BB;CQ;F7;WA,46,15,351,21,266,85,5,3,1,FALSE,20260898,20261902
binary,oncogenic_pathway,HNSC,TP53,5,137,4,4P;CV;H7;T2,106,31,275,21,206,69,5,3,1,FALSE,20260898,20261903
binary,oncogenic_pathway,KIRP,Cell Cycle,1,41,7,B9;IA;J7;P4;PJ;Q2;Y8,7,34,202,24,24,178,5,4,1,FALSE,20260895,20261896
