outcome_type,family,subfamily,tumor_type,endpoint,source,primary_best_foundation_model,alternative_partitions,primary_winner_repeat_count,primary_winner_repeat_proportion,modal_repeat_winner,modal_repeat_winner_count,modal_repeat_winner_proportion,modal_repeat_winner_tied
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,3,0.6,GigaSSL,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,2,0.4,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,5,1,GigaSSL,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,2,0.4,ProvGigaPath,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,1,0.2,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,5,1,ProvGigaPath,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,0,0,ProvGigaPath,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,3,0.6,ProvGigaPath,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,2,0.4,GigaSSL,2,0.4,TRUE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_PROTEIN_SECRETION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,STAD,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,5,1,GigaSSL,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,3,0.6,GigaSSL,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,2,0.4,ProvGigaPath,2,0.4,TRUE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_CHOLESTEROL_HOMEOSTASIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,3,0.6,GigaSSL,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,0,0,ProvGigaPath,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,4,0.8,GigaSSL,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,4,0.8,GigaSSL,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,2,0.4,GigaSSL,2,0.4,TRUE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,2,0.4,ProvGigaPath,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,3,0.6,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,0,0,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_KRAS_SIGNALING_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,0,0,TITAN,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,0,0,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,5,0,0,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,3,0.6,ProvGigaPath,3,0.6,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,4,0.8,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,5,1,0.2,TITAN,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,TGCT,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ANDROGEN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,1,0.2,ProvGigaPath,4,0.8,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_ESTROGEN_RESPONSE_LATE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
continuous,rna_pathway_activity,MSigDB Hallmark,THCA,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,5,5,1,TITAN,5,1,FALSE
