outcome_type,family,subfamily,tumor_type,endpoint,source,alternative_partitions,all_three_proportion,exactly_two_proportion,representation_specific_proportion,none_proportion,modal_consensus_class,modal_consensus_tied,modal_consensus_proportion,modal_support_pattern,modal_support_pattern_proportion,mean_supported_by_n,min_supported_by_n,max_supported_by_n,primary_consensus_class,primary_support_pattern,primary_supported_by_n,selection_reason,primary_union_positive,primary_near_threshold,primary_threshold_distance_min,primary_consensus_agreement_proportion
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.028333405494174,1
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0.2,0.6,0.2,representation specific,FALSE,0.6,TITAN,0.6,1,0,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.036205977815508,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0.2,0.8,0,representation specific,FALSE,0.8,TITAN,0.8,1.2,1,2,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.045919885469012,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.075166787238015,1
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.6,0.4,0,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.6,2,3,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.068793558336927,0
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.148353509014446,1
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.2,0.8,0,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,2.2,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.036777957212438,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.068908087650342,1
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.4,0.2,0.4,0,all three,TRUE,0.4,TITAN,0.4,2,1,3,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.005330214193039,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.043094107613803,1
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.8,0.2,representation specific,FALSE,0.8,TITAN,0.8,0.8,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.036870481499241,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.191475064762701,1
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,1,0,0,exactly two,FALSE,1,TITAN+ProvGigaPath,1,2,2,2,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.015543659629568,0
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_PI3K_AKT_MTOR_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.8,0.2,representation specific,FALSE,0.8,TITAN,0.8,0.8,0,1,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.0830217489319,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.2,0.8,0,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,2.2,2,3,exactly two,TITAN+ProvGigaPath,2,union-positive,TRUE,FALSE,0.051963918332522,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.6,0.2,0.2,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.4,1,3,exactly two,TITAN+ProvGigaPath,2,union-positive,TRUE,FALSE,0.068229312966252,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PAAD,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0.2,0.8,0,representation specific,FALSE,0.8,TITAN,0.8,1.2,1,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.045389033600847,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.8,0.2,representation specific,FALSE,0.8,ProvGigaPath,0.4,0.8,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.00585068670678998,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0.8,0.2,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,1.8,1,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.00597392000605399,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.6,0.4,representation specific,FALSE,0.6,TITAN,0.6,0.6,0,1,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.053836542522481,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0.6,0.2,0.2,exactly two,FALSE,0.6,TITAN+ProvGigaPath,0.6,1.4,0,2,none,None,0,near-threshold only,FALSE,TRUE,0.046337959609955,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0.2,0,0.8,none,FALSE,0.8,None,0.8,0.4,0,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.00847676826835001,0
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0.6,0.2,0.2,exactly two,FALSE,0.6,TITAN+ProvGigaPath,0.6,1.4,0,2,representation specific,ProvGigaPath,1,union-positive and near-threshold,TRUE,TRUE,0.029158623465041,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0.4,0.4,0.2,exactly two,TRUE,0.4,TITAN+ProvGigaPath,0.4,1.2,0,2,representation specific,ProvGigaPath,1,union-positive and near-threshold,TRUE,TRUE,0.014256454162829,0.4
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.023380197633503,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.2,0.8,0,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,2.2,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.00267370250850499,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0.4,0.6,0,representation specific,FALSE,0.6,TITAN,0.6,1.4,1,2,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.046269944858261,0.4
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0.6,0.4,0,exactly two,FALSE,0.6,TITAN+ProvGigaPath,0.6,1.6,1,2,none,None,0,near-threshold only,FALSE,TRUE,0.027783015539991,0
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.030834020792758,1
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.2,0.2,0.6,0,representation specific,FALSE,0.6,ProvGigaPath,0.4,1.6,1,3,exactly two,GigaSSL+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.004830629042782,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.032658657521271,1
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.04131104275593,1
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.02542146920114,1
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.2,0.6,0.2,0,exactly two,FALSE,0.6,TITAN+ProvGigaPath,0.6,2,1,3,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.044318108979107,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.033614630237202,1
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_UV_RESPONSE_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.00174736038093701,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,PCPG,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0.6,0.4,0,exactly two,FALSE,0.6,TITAN+ProvGigaPath,0.6,1.6,1,2,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.038333371394316,0.4
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.027372906060569,1
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive,TRUE,FALSE,0.053895300653839,1
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_APICAL_SURFACE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.022989595933724,1
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.002577406694277,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.032055922070409,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.6,0.4,representation specific,FALSE,0.6,TITAN,0.6,0.6,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.001096344592694,0.4
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_DNA_REPAIR,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.016674805777068,1
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.077919858190968,1
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.013120739922407,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_ESTROGEN_RESPONSE_EARLY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.00756745195647898,0
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.054507306244938,1
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.022578931761181,1
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.8,0.2,representation specific,FALSE,0.8,TITAN,0.8,0.8,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.018649276639184,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.035940062618968,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.8,0.2,representation specific,FALSE,0.8,TITAN,0.8,0.8,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.000306397274122988,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.015074058192246,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.029340566103753,1
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.011672366935304,1
continuous,rna_pathway_activity,MSigDB Hallmark,PRAD,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.00466495121400601,0.4
continuous,rna_pathway_activity,MSigDB Hallmark,READ,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.2,0.2,0.4,0.2,representation specific,FALSE,0.4,ProvGigaPath,0.4,1.4,0,3,none,None,0,near-threshold only,FALSE,TRUE,0.020379017628917,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,READ,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.038457411257675,1
continuous,rna_pathway_activity,MSigDB Hallmark,READ,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.2,0.8,none,FALSE,0.8,None,0.8,0.2,0,1,none,None,0,near-threshold only,FALSE,TRUE,0.024956814077926,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,READ,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.041818129649977,1
continuous,rna_pathway_activity,MSigDB Hallmark,READ,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.6,0.4,representation specific,FALSE,0.6,ProvGigaPath,0.6,0.6,0,1,representation specific,ProvGigaPath,1,union-positive and near-threshold,TRUE,TRUE,0.035786602236774,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,READ,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.039453915609925,1
continuous,rna_pathway_activity,MSigDB Hallmark,READ,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.6,0.4,representation specific,FALSE,0.6,ProvGigaPath,0.6,0.6,0,1,representation specific,ProvGigaPath,1,union-positive and near-threshold,TRUE,TRUE,0.033997547075184,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,READ,HALLMARK_UV_RESPONSE_DN,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.023741014760138,1
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0.4,0.6,none,FALSE,0.6,None,0.6,0.4,0,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.026585713345522,0.4
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.147221318298664,1
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.6,0.4,0,0,all three,FALSE,0.6,TITAN+GigaSSL+ProvGigaPath,0.6,2.6,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.02674027940058,0.6
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.2,0.8,0,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,2.2,2,3,exactly two,TITAN+ProvGigaPath,2,union-positive and near-threshold,TRUE,TRUE,0.016704141642405,0.8
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0.2,0.8,0,0,exactly two,FALSE,0.8,TITAN+ProvGigaPath,0.8,2.2,2,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.00486441372121399,0.2
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.22474523891436,1
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.027910950887925,1
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive and near-threshold,TRUE,TRUE,0.00548787267870499,1
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,1,0,representation specific,FALSE,1,TITAN,1,1,1,1,representation specific,TITAN,1,union-positive and near-threshold,TRUE,TRUE,0.048253912786215,1
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.043041837391204,1
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,0,0,0,1,none,FALSE,1,None,1,0,0,0,none,None,0,near-threshold only,FALSE,TRUE,0.039251326272892,1
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.106904847831859,1
continuous,rna_pathway_activity,MSigDB Hallmark,SARC,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,5,1,0,0,0,all three,FALSE,1,TITAN+GigaSSL+ProvGigaPath,1,3,3,3,all three,TITAN+GigaSSL+ProvGigaPath,3,union-positive,TRUE,FALSE,0.106538096336401,1
