outcome_type,family,subfamily,tumor_type,endpoint,source,foundation_model,feasible,error,grouped_q2,grouped_rmse,grouped_spearman,grouped_sensitivity,grouped_specificity,grouped_ppv,grouped_npv,grouped_balanced_accuracy,grouped_auc,grouped_pr_auc,grouped_prevalence,grouped_no_skill_pr_auc,matched_random_q2,matched_random_balanced_accuracy,matched_random_auc,matched_random_pr_auc,matched_random_ppv,matched_random_npv,grouped_effect,matched_random_effect,grouped_crossing,selected_components_grouped_median,selected_components_matched_median,selected_components_grouped_at_ceiling,grouped_degenerate_inner_fold_events,matched_degenerate_inner_fold_events,grouped_constant_fallback_outer_fits,matched_constant_fallback_outer_fits,grouped_informative_component_selections,matched_informative_component_selections,grouped_estimable_outer_fits,matched_estimable_outer_fits,grouped_minimum_inner_training_positive,grouped_minimum_inner_training_negative,primary_crossing,n,positive,negative,supported_by_n,primary_consensus_class,primary_effect,primary_operating_metric,seed,fastPLS_version,fastPLS_remote_sha,retained_primary_crossing,grouped_minus_matched_effect,grouped_job_id,n_codes,requested_outer_folds,realized_outer_folds,outer_test_n_min,outer_test_n_max,outer_training_n_min,outer_test_codes_min,outer_training_codes_min,outer_test_positive_min,outer_test_negative_min,outer_training_positive_min,outer_training_negative_min,single_class_outer_test_folds,any_single_class_outer_test_fold,inner_folds_realized_min,inner_folds_realized_max,inner_validation_n_min,inner_training_n_min,inner_validation_codes_min,inner_training_codes_min,inner_validation_positive_min,inner_validation_negative_min,inner_training_positive_min,inner_training_negative_min,single_class_inner_validation_folds,any_single_class_inner_validation_fold,grouped_fold_adequacy_flag,any_single_class_inner_training_fold,grouped_fold_adequacy_reasons,adequacy_flag_definition,metric_construction
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.141187771552811,0.285992867681696,0.37254768830006,,,,,,,,,,0.137029943165674,,,,,,0.141187771552811,0.137029943165674,FALSE,1,2,0,,,,,,,,,,,FALSE,354,,,2,exactly two,0.154215394276647,0.154215394276647,20961302,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.00415782838713707,487,33,5,5,24,171,183,6,26,,,,,,,5,5,12,132,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.147673434124381,0.284910926613768,0.41627099708734,,,,,,,,,,0.227225725484708,,,,,,0.147673434124381,0.227225725484708,FALSE,2,4,0,,,,,,,,,,,TRUE,354,,,2,exactly two,0.279486916279773,0.279486916279773,20961302,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.079552291360327,487,33,5,5,24,171,183,6,26,,,,,,,5,5,12,132,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.283541592885488,0.261217088323558,0.545975599117343,,,,,,,,,,0.354672576064011,,,,,,0.283541592885488,0.354672576064011,TRUE,3,3,0,,,,,,,,,,,TRUE,354,,,2,exactly two,0.365302168981498,0.365302168981498,20961302,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.071130983178523,487,33,5,5,24,171,183,6,26,,,,,,,5,5,12,132,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.036706434107796,0.232978023693407,0.259415290417301,,,,,,,,,,0.174006213858218,,,,,,0.036706434107796,0.174006213858218,FALSE,1,3,0,,,,,,,,,,,FALSE,354,,,1,representation specific,0.126139629499155,0.126139629499155,20961303,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.137299779750422,488,33,5,5,24,181,173,6,26,,,,,,,5,5,14,125,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.0507658796705495,0.231271595993803,0.266016688791703,,,,,,,,,,0.208417610645275,,,,,,0.0507658796705495,0.208417610645275,FALSE,2,2,0,,,,,,,,,,,FALSE,354,,,1,representation specific,0.153844817702114,0.153844817702114,20961303,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.157651730974725,488,33,5,5,24,181,173,6,26,,,,,,,5,5,14,125,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.133118010170832,0.221011879196851,0.416619407229375,,,,,,,,,,0.202458210477382,,,,,,0.133118010170832,0.202458210477382,FALSE,2,2,0,,,,,,,,,,,TRUE,354,,,1,representation specific,0.225294993793431,0.225294993793431,20961303,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0693402003065498,488,33,5,5,24,181,173,6,26,,,,,,,5,5,14,125,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.136695952265239,0.380915943198756,0.381728620148412,,,,,,,,,,0.133820893458784,,,,,,0.136695952265239,0.133820893458784,FALSE,2,2,0,,,,,,,,,,,FALSE,354,,,1,representation specific,0.170790455357653,0.170790455357653,20961304,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.00287505880645489,489,33,5,5,40,175,179,6,26,,,,,,,5,5,10,122,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.123656392642109,0.383781886475439,0.39329621557066,,,,,,,,,,0.17809995342728,,,,,,0.123656392642109,0.17809995342728,FALSE,2,2,0,,,,,,,,,,,FALSE,354,,,1,representation specific,0.197436688332015,0.197436688332015,20961304,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0544435607851704,489,33,5,5,40,175,179,6,26,,,,,,,5,5,10,122,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.188766722731979,0.369249690948884,0.439011250969591,,,,,,,,,,0.243497808688637,,,,,,0.188766722731979,0.243497808688637,FALSE,2,2,0,,,,,,,,,,,TRUE,354,,,1,representation specific,0.233486188212678,0.233486188212678,20961304,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.0547310859566574,489,33,5,5,40,175,179,6,26,,,,,,,5,5,10,122,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.0888857895316244,0.217381435781464,0.316270253199226,,,,,,,,,,0.0296304643713502,,,,,,0.0888857895316244,0.0296304643713502,FALSE,1,3,0,,,,,,,,,,,FALSE,354,,,1,representation specific,0.100143613148842,0.100143613148842,20961305,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.0592553251602742,490,33,5,5,20,178,176,6,26,,,,,,,5,5,7,78,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.0989721271380453,0.216174844718272,0.369298926028442,,,,,,,,,,0.0526451695080932,,,,,,0.0989721271380453,0.0526451695080932,FALSE,2,2,0,,,,,,,,,,,FALSE,354,,,1,representation specific,0.116454020668011,0.116454020668011,20961305,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.0463269576299521,490,33,5,5,20,178,176,6,26,,,,,,,5,5,7,78,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.179983886759673,0.206227812858443,0.417436331630731,,,,,,,,,,0.0648602441046812,,,,,,0.179983886759673,0.0648602441046812,FALSE,2,2,0,,,,,,,,,,,TRUE,354,,,1,representation specific,0.213405785760059,0.213405785760059,20961305,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,0.115123642654991,490,33,5,5,20,178,176,6,26,,,,,,,5,5,7,78,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,GigaSSL,TRUE,,0.0863979726557548,0.327077381825914,0.339432765025356,,,,,,,,,,0.240366177660885,,,,,,0.0863979726557548,0.240366177660885,FALSE,1,3,0,,,,,,,,,,,TRUE,354,,,3,all three,0.229155387437713,0.229155387437713,20961306,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,FALSE,-0.153968205005131,491,33,5,5,26,167,187,6,26,,,,,,,5,5,12,125,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,ProvGigaPath,TRUE,,0.268331478116441,0.292704346073748,0.551199046200186,,,,,,,,,,0.365890648457881,,,,,,0.268331478116441,0.365890648457881,TRUE,2,2,0,,,,,,,,,,,TRUE,354,,,3,all three,0.36227512652339,0.36227512652339,20961306,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,-0.09755917034144,491,33,5,5,26,167,187,6,26,,,,,,,5,5,12,125,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
continuous,rna_pathway_activity,MSigDB Hallmark,LIHC,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,TITAN,TRUE,,0.513388184934678,0.238705986121373,0.643945122697582,,,,,,,,,,0.48222585927433,,,,,,0.513388184934678,0.48222585927433,TRUE,4,4,0,,,,,,,,,,,TRUE,354,,,3,all three,0.511070286249538,0.511070286249538,20961306,0.3,b518f75285c387632c2443a0c0989d75c9dcda48,TRUE,0.0311623256603473,491,33,5,5,26,167,187,6,26,,,,,,,5,5,12,125,5,20,,,,,,,no audit trigger,,none,"Descriptive audit trigger: fewer than five realized outer folds, outer test n<10, a single-class binary outer test, inner validation or inner training fold, or fewer than 20 minority-class patients in any binary outer/inner training fit; not an exclusion or validity threshold.","All outer held-out patient predictions pooled once; metrics calculated on pooled OOF predictions, not averaged fold-specific metrics."
