outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,effect_GigaSSL,effect_ProvGigaPath,effect_TITAN,screening_positive_GigaSSL,screening_positive_ProvGigaPath,screening_positive_TITAN,q2_GigaSSL,q2_ProvGigaPath,q2_TITAN,rmse_GigaSSL,rmse_ProvGigaPath,rmse_TITAN,spearman_GigaSSL,spearman_ProvGigaPath,spearman_TITAN,balanced_accuracy_GigaSSL,balanced_accuracy_ProvGigaPath,balanced_accuracy_TITAN,auc_GigaSSL,auc_ProvGigaPath,auc_TITAN,pr_auc_GigaSSL,pr_auc_ProvGigaPath,pr_auc_TITAN,sensitivity_GigaSSL,sensitivity_ProvGigaPath,sensitivity_TITAN,specificity_GigaSSL,specificity_ProvGigaPath,specificity_TITAN,ppv_GigaSSL,ppv_ProvGigaPath,ppv_TITAN,npv_GigaSSL,npv_ProvGigaPath,npv_TITAN,prevalence_GigaSSL,prevalence_ProvGigaPath,prevalence_TITAN,no_skill_pr_auc_GigaSSL,no_skill_pr_auc_ProvGigaPath,no_skill_pr_auc_TITAN,supported_by_n,support_pattern,best_foundation_model,effect_range,discordance_rank
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,Macrophages M1,Thorsson2018_PanImmune_MS,53,,,-0.270359317830462,0.171718863981201,-0.313507131783457,FALSE,FALSE,FALSE,-0.270359317830462,0.171718863981201,-0.313507131783457,0.0349390714333686,0.0282122000815414,0.0355274705036886,0.0493068461833549,0.377315157366859,-0.0793620901501445,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.485225995764658,41
continuous,thorsson,immune_inflammatory_and_genomic_context,READ,BCR Evenness,Thorsson2018_PanImmune_MS,62,,,-0.283071292792585,-0.115807913631878,-0.599230534130248,FALSE,FALSE,FALSE,-0.283071292792585,-0.115807913631878,-0.599230534130248,0.0923234457443892,0.0860956738633512,0.103072342803753,-0.151167182896427,0.276925788824255,-0.291480949862758,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.48342262049837,42
continuous,thorsson,immune_inflammatory_and_genomic_context,GBM,TGF-beta Response,Thorsson2018_PanImmune_MS,96,,,-0.182093708978121,-0.0752602004976175,0.300328785870004,FALSE,FALSE,TRUE,-0.182093708978121,-0.0752602004976175,0.300328785870004,0.342972701687178,0.327107413557219,0.263864281297036,0.12133749321758,0.165179055887141,0.488876831253391,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.482422494848125,43
continuous,rna_pathway_activity,MSigDB Hallmark,OV,HALLMARK_MYC_TARGETS_V1,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.201496657333279,-0.518756483824061,-0.0396944808456881,FALSE,FALSE,FALSE,-0.201496657333279,-0.518756483824061,-0.0396944808456881,0.392493189017661,0.441280680114741,0.365109985373806,0.0264985234256525,-0.00107750019953707,0.149533083246867,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.479062002978373,44
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,-0.232786390306237,0.246127060540256,-0.00548185623723141,FALSE,TRUE,FALSE,-0.232786390306237,0.246127060540256,-0.00548185623723141,0.229206486057201,0.179238815283107,0.20699988614539,-0.0300205133599832,0.483602461603198,0.308910162002946,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ProvGigaPath,ProvGigaPath,0.478913450846493,45
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.275806195922077,-0.304604359237706,-0.753069267655078,FALSE,FALSE,FALSE,-0.275806195922077,-0.304604359237706,-0.753069267655078,0.238305072144324,0.240979636682657,0.279344722426203,-0.121241258741259,-0.109309440559441,-0.135620629370629,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.477263071733001,46
continuous,rna_pathway_activity,glutathione synthesis and recycling,KICH,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.189236838345103,0.286770691880243,0.154420166415,FALSE,TRUE,FALSE,-0.189236838345103,0.286770691880243,0.154420166415,0.480094573652903,0.371798138441895,0.404827427645782,0.19493006993007,0.338243006993007,0.313155594405594,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ProvGigaPath,ProvGigaPath,0.476007530225346,47
continuous,rna_pathway_activity,MSigDB Hallmark,OV,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.0932432396794221,0.261207830752791,0.381447339878401,FALSE,TRUE,TRUE,-0.0932432396794221,0.261207830752791,0.381447339878401,0.216966963857554,0.178359543952553,0.163201276356243,0.302857370899513,0.612538909729428,0.674355495251018,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,TITAN+ProvGigaPath,TITAN,0.474690579557823,48
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.0479829643738676,-0.0438271179049556,0.424229718812637,FALSE,FALSE,TRUE,-0.0479829643738676,-0.0438271179049556,0.424229718812637,0.206166165166686,0.205756976245463,0.152814619246899,0.422351233671988,0.282938235768424,0.603370424125141,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.472212683186505,49
continuous,rna_pathway_activity,MSigDB Hallmark,OV,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.188324369254869,-0.478180562824206,-0.00664136554520023,FALSE,FALSE,FALSE,-0.188324369254869,-0.478180562824206,-0.00664136554520023,0.258273158010778,0.288055064190809,0.23771093349804,0.0809322372096736,-0.0132093542980286,0.244632452709714,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.471539197279006,50
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0830185051447068,-0.317674317975871,0.152829501006873,FALSE,FALSE,FALSE,-0.0830185051447068,-0.317674317975871,0.152829501006873,0.336599874866336,0.371278714940847,0.297701774606405,0.0990775908844276,-0.0175122083559414,0.401600651112317,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.470503818982744,51
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.372356455702195,-0.395804887573242,0.0658669097686135,FALSE,FALSE,FALSE,-0.372356455702195,-0.395804887573242,0.0658669097686135,0.446311801038705,0.450108550216404,0.368221619483743,-0.13781877373847,-0.125040694519805,0.299660879001628,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.461671797341856,52
continuous,rna_pathway_activity,vitamin B6 metabolism,MESO,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,-0.185903340768713,-0.511158934265344,-0.0511594345704851,FALSE,FALSE,FALSE,-0.185903340768713,-0.511158934265344,-0.0511594345704851,0.5438051479741,0.613866226084179,0.511979962982475,0.0908961593172119,-0.0344807965860597,0.141450924608819,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.459999499694859,53
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Silent Mutation Rate,Thorsson2018_PanImmune_MS,67,,,-0.431859694812964,0.0247608147662104,-0.149269200370938,FALSE,FALSE,FALSE,-0.431859694812964,0.0247608147662104,-0.149269200370938,0.31607553458847,0.260853231036929,0.283172798615659,0.0306888019794078,0.367028493894166,0.242796711629021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.456620509579174,54
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Homologous Recombination Defects,Thorsson2018_PanImmune_MS,69,,,-0.279077389686401,-0.148211290350963,0.169763001490565,FALSE,FALSE,FALSE,-0.279077389686401,-0.148211290350963,0.169763001490565,12.3388199641513,11.6905817446294,9.94091266003539,0.176028597976371,0.216182207736017,0.431724444460382,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.448840391176966,55
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_PANCREAS_BETA_CELLS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,0.194811402085228,0.121540122277771,-0.251276055358928,FALSE,FALSE,FALSE,0.194811402085228,0.121540122277771,-0.251276055358928,0.210053512166884,0.219402769136235,0.261853091880241,0.454120303176907,0.428721174004193,0.210530559587163,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.446087457444156,56
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,-0.611145929393622,-0.205744384775589,-0.651579026040133,FALSE,FALSE,FALSE,-0.611145929393622,-0.205744384775589,-0.651579026040133,0.282056754181771,0.244003855527116,0.28557405226857,-0.128234265734266,0.0946678321678322,-0.144624125874126,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.445834641264544,57
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,0.022759763059359,-0.0769735664733526,0.366777154993956,FALSE,FALSE,TRUE,0.022759763059359,-0.0769735664733526,0.366777154993956,0.299198433897695,0.314095104694299,0.240844610939498,0.339894194248508,0.330697232772653,0.62497287032013,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.443750721467309,58
continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,Silent Mutation Rate,Thorsson2018_PanImmune_MS,53,,,0.00432310908180344,-0.0214925742519914,-0.438696935080063,FALSE,FALSE,FALSE,0.00432310908180344,-0.0214925742519914,-0.438696935080063,0.423272853805277,0.428725000460936,0.508798546235111,0.267214965328173,0.382438316400581,0.585470085470085,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.443020044161866,59
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Wound Healing,Thorsson2018_PanImmune_MS,72,,,-0.247976713086559,-0.0732499895722967,0.192711337780138,FALSE,FALSE,FALSE,-0.247976713086559,-0.0732499895722967,0.192711337780138,0.150309941123831,0.139391056679807,0.120892369668239,0.0902155300653796,0.193502745381722,0.40837359617369,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.440688050866697,60
continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,TCR Richness,Thorsson2018_PanImmune_MS,51,,,-0.177185195736602,0.146788030507517,0.261132819831146,FALSE,FALSE,TRUE,-0.177185195736602,0.146788030507517,0.261132819831146,4.83489873865732,4.11617145475491,3.83043568611356,0.188957941920515,0.40099730209867,0.49941995353691,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.438318015567748,61
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Proliferation,Thorsson2018_PanImmune_MS,59,,,-0.265517524791256,-0.311480474223088,0.126603794994389,FALSE,FALSE,FALSE,-0.265517524791256,-0.311480474223088,0.126603794994389,0.443389557630634,0.451369587217687,0.368346908480236,0.0521917007597896,0.181297486849796,0.353243717124489,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.438084269217477,62
continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,Macrophages M1,Thorsson2018_PanImmune_MS,52,,,-0.0430718959085779,0.121957853296262,-0.313620402247027,FALSE,FALSE,FALSE,-0.0430718959085779,0.121957853296262,-0.313620402247027,0.022754927764269,0.0208773811753784,0.025536024221661,0.122574581982426,0.376877344374321,0.0499963040989729,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.435578255543289,63
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.039559200937989,-0.16975248496985,0.263700815245217,FALSE,FALSE,TRUE,-0.039559200937989,-0.16975248496985,0.263700815245217,0.259567425459717,0.275342064539226,0.218450345561931,0.190382528486164,0.109454693434617,0.471446011937059,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.433453300215067,64
continuous,rna_pathway_activity,MSigDB Hallmark,UCS,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.30021089193597,-0.133877931904149,0.130097696946466,FALSE,FALSE,FALSE,-0.30021089193597,-0.133877931904149,0.130097696946466,0.472699167913941,0.441429232063679,0.38664569430146,0.194000967585873,0.339864537977745,0.414126753749395,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.430308588882436,65
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.128490885646552,0.153791959332596,0.300586255717067,FALSE,FALSE,TRUE,-0.128490885646552,0.153791959332596,0.300586255717067,0.516796006575484,0.447516131690888,0.406852699952695,0.168359941944848,0.427753588130947,0.405821641670698,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.429077141363619,66
continuous,rna_pathway_activity,MSigDB Hallmark,ACC,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.288778579307073,0.05404659354438,0.139800764801574,FALSE,FALSE,FALSE,-0.288778579307073,0.05404659354438,0.139800764801574,0.181733160051198,0.155696875224202,0.14847199695178,0.181019190453153,0.341396548943719,0.396468311562651,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.428579344108647,67
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.0790583829607696,-0.0806343964945688,-0.349082987996902,FALSE,FALSE,FALSE,0.0790583829607696,-0.0806343964945688,-0.349082987996902,0.403507815326369,0.437094452667963,0.488377035316166,0.317482517482518,0.232867132867133,0.0548513986013986,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.428141370957672,68
continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,Th2 Cells,Thorsson2018_PanImmune_MS,52,,,-0.331310828654218,0.0961238495072674,-0.0157704854840628,FALSE,FALSE,FALSE,-0.331310828654218,0.0961238495072674,-0.0157704854840628,817.473309405598,673.578650104705,714.05496687555,0.347562537351661,0.412789208571672,0.332365747460087,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.427434678161485,69
continuous,thorsson,immune_inflammatory_and_genomic_context,ACC,Th1 Cells,Thorsson2018_PanImmune_MS,52,,,-0.102379533031529,-0.0112194386747293,-0.436297723731256,FALSE,FALSE,FALSE,-0.102379533031529,-0.0112194386747293,-0.436297723731256,596.797939258159,571.589771882792,681.214651605295,0.0119525313753949,0.270980961325023,-0.0193801758729617,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.425078285056527,70
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,IFN-gamma Response,Thorsson2018_PanImmune_MS,72,,,-0.292260913528322,0.0918175853597121,0.132136701654729,FALSE,FALSE,FALSE,-0.292260913528322,0.0918175853597121,0.132136701654729,1.01332320572655,0.849492263909839,0.830421424723318,0.194321178210817,0.26792719789054,0.348993504405428,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.424397615183051,71
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,SNV Neoantigens,Thorsson2018_PanImmune_MS,67,,,-0.47464168848609,-0.535534137568441,-0.895564163523439,FALSE,FALSE,FALSE,-0.47464168848609,-0.535534137568441,-0.895564163523439,0.795182629083832,0.811434312755546,0.90155634736881,-0.258055229948244,-0.246008917259903,-0.096190407130987,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.420922475037349,72
continuous,rna_pathway_activity,glutathione synthesis and recycling,SKCM,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,-0.41761745667657,-0.112989557682302,0.00189470485464693,FALSE,FALSE,FALSE,-0.41761745667657,-0.112989557682302,0.00189470485464693,0.349872540615276,0.310010124314073,0.293574623248593,-0.0911003576688407,0.0256416999789607,0.21036713654534,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.419512161531217,73
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0636014431509002,-0.150228360261472,0.268512894240106,FALSE,FALSE,TRUE,-0.0636014431509002,-0.150228360261472,0.268512894240106,0.390734894210724,0.406335506845453,0.324038099064424,0.120238741182854,0.195035268583831,0.498955507325014,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.418741254501578,74
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,CTA Score,Thorsson2018_PanImmune_MS,59,,,-0.441386554377956,-0.333854349623272,-0.0259766846089056,FALSE,FALSE,FALSE,-0.441386554377956,-0.333854349623272,-0.0259766846089056,1.08551943518368,1.04424300528636,0.915832636595023,-0.204734073641146,-0.103272939801286,0.338340151957919,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.41540986976905,75
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Th17 Cells,Thorsson2018_PanImmune_MS,72,,,0.00599048728437146,-0.0742007948930081,-0.409251129994502,FALSE,FALSE,FALSE,0.00599048728437146,-0.0742007948930081,-0.409251129994502,1469.65789754061,1527.79019029481,1749.90784574156,0.368030098398611,0.216509100263683,0.063155186828735,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.415241617278874,76
continuous,thorsson,immune_inflammatory_and_genomic_context,MESO,Monocytes,Thorsson2018_PanImmune_MS,72,,,-0.0202555787973358,-0.0208885698613059,-0.433198774267665,FALSE,FALSE,FALSE,-0.0202555787973358,-0.0208885698613059,-0.433198774267665,0.0563474552048821,0.0563649321517596,0.0667840929619858,0.204199762140505,0.202591889997666,0.00813583304276341,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.412943195470329,77
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,-0.315919671397695,-0.0718068647874952,0.0969282086400112,FALSE,FALSE,FALSE,-0.315919671397695,-0.0718068647874952,0.0969282086400112,0.226451818744184,0.20437105678981,0.187595433239938,0.145149359886202,0.347055476529161,0.410412517780939,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.412847880037706,78
continuous,thorsson,immune_inflammatory_and_genomic_context,OV,Eosinophils,Thorsson2018_PanImmune_MS,67,,,-0.264183776699518,-0.27178113292549,-0.676863550141208,FALSE,FALSE,FALSE,-0.264183776699518,-0.27178113292549,-0.676863550141208,0.00472377375794341,0.00473794671079676,0.00544042521926378,-0.16127264667434,-0.0521664958247456,-0.419925257816918,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.41267977344169,79
continuous,rna_pathway_activity,MSigDB Hallmark,OV,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,67,,,-0.165352854938124,-0.0379034434399423,0.245485661963655,FALSE,FALSE,TRUE,-0.165352854938124,-0.0379034434399423,0.245485661963655,0.170633884993634,0.161033055355952,0.13729992665006,0.379319977651848,0.344241360044696,0.546013249261713,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.410838516901779,80
continuous,thorsson,immune_inflammatory_and_genomic_context,UCS,B Cells Naive,Thorsson2018_PanImmune_MS,53,,,-0.187022776310266,-0.132003231965157,-0.54094769863413,FALSE,FALSE,FALSE,-0.187022776310266,-0.132003231965157,-0.54094769863413,0.0375248280861442,0.0366448559291517,0.0427546282356311,-0.0596248981586146,0.233477193005547,-0.0313363395650026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,ProvGigaPath,0.408944466668973,81
continuous,rna_pathway_activity,MSigDB Hallmark,SKCM,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,97,,,-0.316069034806434,-0.183332743692968,0.0915539166669035,FALSE,FALSE,FALSE,-0.316069034806434,-0.183332743692968,0.0915539166669035,0.283315997830716,0.268648984804467,0.235386386102923,-0.0271933515674311,0.176506942983379,0.37805070481801,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.407622951473337,82
continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,-0.0341124494876346,0.0319581270969195,0.373072798369226,FALSE,FALSE,TRUE,-0.0341124494876346,0.0319581270969195,0.373072798369226,0.288508608039977,0.279139929055697,0.224638116485464,0.24395008138904,0.264880629408573,0.562479652740098,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,TITAN,TITAN,0.407185247856861,83
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,T Cells Follicular Helper,Thorsson2018_PanImmune_MS,65,,,-0.125504874372371,-0.5319393766826,-0.318061951727704,FALSE,FALSE,FALSE,-0.125504874372371,-0.5319393766826,-0.318061951727704,0.0276990198641642,0.0323155462371469,0.029974960770132,0.0748939464733363,-0.0866179988418259,-0.126033562961263,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.406434502310229,84
continuous,thorsson,immune_inflammatory_and_genomic_context,KICH,Aneuploidy Score,Thorsson2018_PanImmune_MS,65,,,0.0230851270763834,-0.126935194668875,-0.383101494770786,FALSE,FALSE,FALSE,0.0230851270763834,-0.126935194668875,-0.383101494770786,6.84749693983514,7.35449669661552,8.14761523196752,0.271292270644708,0.0740749300663938,0.0302513024929086,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,GigaSSL,0.406186621847169,85
continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,0.218625981149401,-0.0350385848892463,-0.186069180508971,TRUE,FALSE,FALSE,0.218625981149401,-0.0350385848892463,-0.186069180508971,0.358450243036798,0.412551020660174,0.441625768761415,0.435052447552448,0.340559440559441,0.0885052447552448,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,GigaSSL,GigaSSL,0.404695161658372,86
continuous,rna_pathway_activity,glutathione synthesis and recycling,ACC,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,53,,,-0.345480436140504,-0.0039828613302284,0.0572105837056702,FALSE,FALSE,FALSE,-0.345480436140504,-0.0039828613302284,0.0572105837056702,0.413237365484138,0.356963688109874,0.345914079943565,-0.0489437187550395,0.269311401386873,0.404289630704725,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.402691019846174,87
continuous,rna_pathway_activity,MSigDB Hallmark,MESO,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,75,,,-0.255845013797771,-0.142034798908883,0.146310437319664,FALSE,FALSE,FALSE,-0.255845013797771,-0.142034798908883,0.146310437319664,0.319718469135019,0.304887325587739,0.263602598997467,0.219829302987198,0.132859174964438,0.438036984352774,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,None,TITAN,0.402155451117435,88
