grouped_job_id,outer_fold,test_n,training_n,test_codes,training_codes,test_positive,test_negative,training_positive,training_negative,single_class_test
857,5,25,435,6,27,,,,,
858,1,86,324,7,26,,,,,
858,2,95,315,7,26,,,,,
858,3,94,316,7,26,,,,,
858,4,112,298,6,27,,,,,
858,5,23,387,6,27,,,,,
859,1,81,329,7,26,,,,,
859,2,49,361,7,26,,,,,
859,3,104,306,7,26,,,,,
859,4,51,359,6,27,,,,,
859,5,125,285,6,27,,,,,
860,1,181,282,7,28,,,,,
860,2,89,374,7,28,,,,,
860,3,63,400,7,28,,,,,
860,4,70,393,7,28,,,,,
860,5,60,403,7,28,,,,,
861,1,96,365,7,28,,,,,
861,2,87,374,7,28,,,,,
861,3,118,343,7,28,,,,,
861,4,63,398,7,28,,,,,
861,5,97,364,7,28,,,,,
862,1,44,417,7,28,,,,,
862,2,31,430,7,28,,,,,
862,3,183,278,7,28,,,,,
862,4,96,365,7,28,,,,,
862,5,107,354,7,28,,,,,
863,1,98,363,7,28,,,,,
863,2,99,362,7,28,,,,,
863,3,51,410,7,28,,,,,
863,4,83,378,7,28,,,,,
863,5,130,331,7,28,,,,,
864,1,101,344,7,28,,,,,
864,2,63,382,7,28,,,,,
864,3,91,354,7,28,,,,,
864,4,39,406,7,28,,,,,
864,5,151,294,7,28,,,,,
865,1,83,378,7,28,,,,,
865,2,156,305,7,28,,,,,
865,3,73,388,7,28,,,,,
865,4,81,380,7,28,,,,,
865,5,68,393,7,28,,,,,
866,1,114,347,7,28,,,,,
866,2,54,407,7,28,,,,,
866,3,108,353,7,28,,,,,
866,4,78,383,7,28,,,,,
866,5,107,354,7,28,,,,,
867,1,92,291,7,25,,,,,
867,2,107,276,7,25,,,,,
867,3,55,328,6,26,,,,,
867,4,47,336,6,26,,,,,
867,5,82,301,6,26,,,,,
868,1,120,341,7,28,,,,,
868,2,71,390,7,28,,,,,
868,3,74,387,7,28,,,,,
868,4,112,349,7,28,,,,,
868,5,84,377,7,28,,,,,
869,1,80,381,7,28,,,,,
869,2,90,371,7,28,,,,,
869,3,107,354,7,28,,,,,
869,4,98,363,7,28,,,,,
869,5,86,375,7,28,,,,,
870,1,13,59,3,10,,,,,
870,2,7,65,3,10,,,,,
870,3,25,47,3,10,,,,,
870,4,13,59,2,11,,,,,
870,5,14,58,2,11,,,,,
871,1,28,44,3,10,,,,,
871,2,15,57,3,10,,,,,
871,3,12,60,3,10,,,,,
871,4,11,61,2,11,,,,,
871,5,6,66,2,11,,,,,
872,1,49,10,2,6,,,,,
872,2,2,57,2,6,,,,,
872,3,3,56,2,6,,,,,
872,4,1,58,1,7,,,,,
872,5,4,55,1,7,,,,,
873,1,2,57,2,6,,,,,
873,2,37,22,2,6,,,,,
873,3,15,44,2,6,,,,,
873,4,1,58,1,7,,,,,
873,5,4,55,1,7,,,,,
874,1,93,88,6,21,,,,,
874,2,54,127,6,21,,,,,
874,3,15,166,5,22,,,,,
874,4,12,169,5,22,,,,,
874,5,7,174,5,22,,,,,
875,1,8,161,5,19,,,,,
875,2,29,140,5,19,,,,,
875,3,41,128,5,19,,,,,
875,4,74,95,5,19,,,,,
875,5,17,152,4,20,,,,,
876,1,17,158,4,13,,,,,
876,2,43,132,4,13,,,,,
876,3,31,144,3,14,,,,,
876,4,72,103,3,14,,,,,
876,5,12,163,3,14,,,,,
877,1,44,321,6,20,,,,,
877,2,8,357,5,21,,,,,
877,3,99,266,5,21,,,,,
877,4,93,272,5,21,,,,,
877,5,121,244,5,21,,,,,
878,1,44,253,5,20,,,,,
878,2,19,278,5,20,,,,,
878,3,93,204,5,20,,,,,
878,4,68,229,5,20,,,,,
878,5,73,224,5,20,,,,,
879,1,98,199,5,20,,,,,
879,2,27,270,5,20,,,,,
879,3,77,220,5,20,,,,,
879,4,66,231,5,20,,,,,
879,5,29,268,5,20,,,,,
880,1,78,223,5,18,,,,,
880,2,130,171,5,18,,,,,
880,3,57,244,5,18,,,,,
880,4,14,287,4,19,,,,,
880,5,22,279,4,19,,,,,
881,1,18,125,3,9,,,,,
881,2,35,108,3,9,,,,,
881,3,81,62,2,10,,,,,
881,4,2,141,2,10,,,,,
881,5,7,136,2,10,,,,,
882,1,80,61,3,8,,,,,
882,2,17,124,2,9,,,,,
882,3,23,118,2,9,,,,,
882,4,9,132,2,9,,,,,
882,5,12,129,2,9,,,,,
883,1,27,219,7,26,,,,,
883,2,28,218,7,26,,,,,
883,3,33,213,7,26,,,,,
883,4,130,116,6,27,,,,,
883,5,28,218,6,27,,,,,
884,1,26,212,7,26,,,,,
884,2,133,105,7,26,,,,,
884,3,42,196,7,26,,,,,
884,4,14,224,6,27,,,,,
884,5,23,215,6,27,,,,,
885,1,38,212,7,27,,,,,
885,2,17,233,7,27,,,,,
885,3,155,95,7,27,,,,,
885,4,24,226,7,27,,,,,
885,5,16,234,6,28,,,,,
886,1,19,199,7,26,,,,,
886,2,46,172,7,26,,,,,
886,3,123,95,7,26,,,,,
886,4,16,202,6,27,,,,,
886,5,14,204,6,27,,,,,
887,1,15,203,7,26,,,,,
887,2,137,81,7,26,,,,,
887,3,38,180,7,26,,,,,
887,4,15,203,6,27,,,,,
887,5,13,205,6,27,,,,,
888,1,17,201,7,26,,,,,
888,2,34,184,7,26,,,,,
888,3,17,201,7,26,,,,,
888,4,34,184,6,27,,,,,
888,5,116,102,6,27,,,,,
889,1,30,216,7,26,,,,,
889,2,37,209,7,26,,,,,
889,3,142,104,7,26,,,,,
889,4,15,231,6,27,,,,,
889,5,22,224,6,27,,,,,
890,1,33,185,7,26,,,,,
890,2,135,83,7,26,,,,,
890,3,24,194,7,26,,,,,
890,4,15,203,6,27,,,,,
890,5,11,207,6,27,,,,,
891,1,17,221,7,26,,,,,
891,2,24,214,7,26,,,,,
891,3,139,99,7,26,,,,,
891,4,31,207,6,27,,,,,
891,5,27,211,6,27,,,,,
892,1,119,69,6,24,,,,,
892,2,20,168,6,24,,,,,
892,3,12,176,6,24,,,,,
892,4,19,169,6,24,,,,,
892,5,18,170,6,24,,,,,
893,1,23,195,7,26,,,,,
893,2,34,184,7,26,,,,,
893,3,121,97,7,26,,,,,
893,4,19,199,6,27,,,,,
893,5,21,197,6,27,,,,,
894,1,14,204,7,26,,,,,
894,2,144,74,7,26,,,,,
894,3,20,198,7,26,,,,,
894,4,15,203,6,27,,,,,
894,5,25,193,6,27,,,,,
895,1,29,189,7,26,,,,,
895,2,25,193,7,26,,,,,
895,3,22,196,7,26,,,,,
895,4,120,98,6,27,,,,,
895,5,22,196,6,27,,,,,
896,1,130,161,5,18,,,,,
896,2,27,264,5,18,,,,,
896,3,25,266,5,18,,,,,
896,4,59,232,4,19,,,,,
896,5,50,241,4,19,,,,,
897,1,35,257,5,18,,,,,
897,2,100,192,5,18,,,,,
897,3,27,265,5,18,,,,,
897,4,110,182,4,19,,,,,
897,5,20,272,4,19,,,,,
898,1,41,250,5,18,,,,,
898,2,115,176,5,18,,,,,
898,3,15,276,5,18,,,,,
898,4,31,260,4,19,,,,,
898,5,89,202,4,19,,,,,
899,1,131,160,5,18,,,,,
899,2,65,226,5,18,,,,,
899,3,13,278,5,18,,,,,
899,4,14,277,4,19,,,,,
899,5,68,223,4,19,,,,,
900,1,46,241,5,18,,,,,
900,2,117,170,5,18,,,,,
900,3,69,218,5,18,,,,,
900,4,44,243,4,19,,,,,
900,5,11,276,4,19,,,,,
901,1,36,255,5,18,,,,,
901,2,36,255,5,18,,,,,
901,3,63,228,5,18,,,,,
901,4,145,146,4,19,,,,,
901,5,11,280,4,19,,,,,
902,1,147,129,5,18,,,,,
902,2,29,247,5,18,,,,,
902,3,30,246,5,18,,,,,
902,4,28,248,4,19,,,,,
902,5,42,234,4,19,,,,,
903,1,64,187,5,17,,,,,
903,2,31,220,5,17,,,,,
903,3,94,157,4,18,,,,,
903,4,43,208,4,18,,,,,
903,5,19,232,4,18,,,,,
904,1,60,231,5,18,,,,,
904,2,67,224,5,18,,,,,
904,3,46,245,5,18,,,,,
904,4,100,191,4,19,,,,,
904,5,18,273,4,19,,,,,
905,1,145,209,5,17,,,,,
905,2,42,312,5,17,,,,,
905,3,70,284,4,18,,,,,
905,4,19,335,4,18,,,,,
905,5,78,276,4,18,,,,,
906,1,15,350,5,17,,,,,
906,2,57,308,5,17,,,,,
906,3,97,268,4,18,,,,,
906,4,114,251,4,18,,,,,
906,5,82,283,4,18,,,,,
907,1,139,218,5,17,,,,,
907,2,17,340,5,17,,,,,
907,3,52,305,4,18,,,,,
907,4,43,314,4,18,,,,,
907,5,106,251,4,18,,,,,
908,1,186,142,5,16,,,,,
908,2,46,282,4,17,,,,,
908,3,29,299,4,17,,,,,
908,4,32,296,4,17,,,,,
908,5,35,293,4,17,,,,,
909,1,129,199,5,16,,,,,
909,2,26,302,4,17,,,,,
909,3,71,257,4,17,,,,,
909,4,18,310,4,17,,,,,
909,5,84,244,4,17,,,,,
910,1,19,347,5,17,,,,,
910,2,112,254,5,17,,,,,
910,3,46,320,4,18,,,,,
910,4,88,278,4,18,,,,,
910,5,101,265,4,18,,,,,
911,1,179,186,5,17,,,,,
911,2,36,329,5,17,,,,,
911,3,79,286,4,18,,,,,
911,4,65,300,4,18,,,,,
911,5,6,359,4,18,,,,,
912,1,52,276,5,16,,,,,
912,2,99,229,4,17,,,,,
912,3,89,239,4,17,,,,,
912,4,44,284,4,17,,,,,
912,5,44,284,4,17,,,,,
913,1,32,334,5,17,,,,,
913,2,80,286,5,17,,,,,
913,3,40,326,4,18,,,,,
913,4,56,310,4,18,,,,,
913,5,158,208,4,18,,,,,
914,1,116,212,5,16,,,,,
914,2,8,320,4,17,,,,,
914,3,64,264,4,17,,,,,
914,4,37,291,4,17,,,,,
914,5,103,225,4,17,,,,,
915,1,115,214,5,16,,,,,
915,2,31,298,4,17,,,,,
915,3,59,270,4,17,,,,,
915,4,22,307,4,17,,,,,
915,5,102,227,4,17,,,,,
916,1,72,256,5,16,,,,,
916,2,5,323,4,17,,,,,
916,3,189,139,4,17,,,,,
916,4,35,293,4,17,,,,,
916,5,27,301,4,17,,,,,
917,1,15,133,3,12,,,,,
917,2,97,51,3,12,,,,,
917,3,6,142,3,12,,,,,
917,4,17,131,3,12,,,,,
917,5,13,135,3,12,,,,,
918,1,9,123,3,12,,,,,
918,2,15,117,3,12,,,,,
918,3,74,58,3,12,,,,,
918,4,13,119,3,12,,,,,
918,5,21,111,3,12,,,,,
919,1,7,141,3,12,,,,,
919,2,14,134,3,12,,,,,
919,3,17,131,3,12,,,,,
919,4,12,136,3,12,,,,,
919,5,98,50,3,12,,,,,
920,1,21,127,3,12,,,,,
920,2,19,129,3,12,,,,,
920,3,85,63,3,12,,,,,
920,4,15,133,3,12,,,,,
920,5,8,140,3,12,,,,,
921,1,10,138,3,12,,,,,
921,2,18,130,3,12,,,,,
921,3,85,63,3,12,,,,,
921,4,21,127,3,12,,,,,
921,5,14,134,3,12,,,,,
922,1,21,127,3,12,,,,,
922,2,82,66,3,12,,,,,
922,3,16,132,3,12,,,,,
922,4,19,129,3,12,,,,,
922,5,10,138,3,12,,,,,
923,1,18,130,3,12,,,,,
923,2,84,64,3,12,,,,,
923,3,10,138,3,12,,,,,
923,4,21,127,3,12,,,,,
923,5,15,133,3,12,,,,,
924,1,27,121,3,12,,,,,
924,2,8,140,3,12,,,,,
924,3,7,141,3,12,,,,,
924,4,19,129,3,12,,,,,
924,5,87,61,3,12,,,,,
925,1,81,63,3,12,,,,,
925,2,13,131,3,12,,,,,
925,3,32,112,3,12,,,,,
925,4,7,137,3,12,,,,,
925,5,11,133,3,12,,,,,
926,1,99,49,3,12,,,,,
926,2,15,133,3,12,,,,,
926,3,7,141,3,12,,,,,
926,4,18,130,3,12,,,,,
926,5,9,139,3,12,,,,,
927,1,14,134,3,12,,,,,
927,2,10,138,3,12,,,,,
927,3,11,137,3,12,,,,,
927,4,93,55,3,12,,,,,
927,5,20,128,3,12,,,,,
928,1,12,136,3,12,,,,,
928,2,20,128,3,12,,,,,
928,3,83,65,3,12,,,,,
928,4,11,137,3,12,,,,,
928,5,22,126,3,12,,,,,
929,1,94,143,5,17,,,,,
929,2,25,212,5,17,,,,,
929,3,32,205,4,18,,,,,
929,4,11,226,4,18,,,,,
929,5,75,162,4,18,,,,,
930,1,42,195,5,17,,,,,
930,2,120,117,5,17,,,,,
930,3,14,223,4,18,,,,,
930,4,36,201,4,18,,,,,
930,5,25,212,4,18,,,,,
931,1,156,332,5,17,,,,,
931,2,50,438,5,17,,,,,
931,3,95,393,4,18,,,,,
931,4,118,370,4,18,,,,,
931,5,69,419,4,18,,,,,
932,1,242,249,5,17,,,,,
932,2,106,385,5,17,,,,,
932,3,80,411,4,18,,,,,
932,4,27,464,4,18,,,,,
932,5,36,455,4,18,,,,,
933,1,124,364,5,17,,,,,
933,2,190,298,5,17,,,,,
933,3,17,471,4,18,,,,,
933,4,66,422,4,18,,,,,
933,5,91,397,4,18,,,,,
934,1,112,376,5,17,,,,,
934,2,78,410,5,17,,,,,
934,3,99,389,4,18,,,,,
934,4,31,457,4,18,,,,,
934,5,168,320,4,18,,,,,
935,1,151,337,5,17,,,,,
935,2,37,451,5,17,,,,,
935,3,99,389,4,18,,,,,
935,4,99,389,4,18,,,,,
935,5,102,386,4,18,,,,,
936,1,36,452,5,17,,,,,
936,2,217,271,5,17,,,,,
936,3,94,394,4,18,,,,,
936,4,89,399,4,18,,,,,
936,5,52,436,4,18,,,,,
937,1,19,469,5,17,,,,,
937,2,192,296,5,17,,,,,
937,3,72,416,4,18,,,,,
937,4,140,348,4,18,,,,,
937,5,65,423,4,18,,,,,
938,1,128,360,5,17,,,,,
938,2,77,411,5,17,,,,,
938,3,115,373,4,18,,,,,
938,4,65,423,4,18,,,,,
938,5,103,385,4,18,,,,,
939,1,190,260,5,17,,,,,
939,2,162,288,5,17,,,,,
939,3,28,422,4,18,,,,,
939,4,50,400,4,18,,,,,
939,5,20,430,4,18,,,,,
940,1,144,344,5,17,,,,,
940,2,26,462,5,17,,,,,
940,3,98,390,4,18,,,,,
940,4,123,365,4,18,,,,,
940,5,97,391,4,18,,,,,
941,1,145,343,5,17,,,,,
941,2,80,408,5,17,,,,,
941,3,57,431,4,18,,,,,
941,4,114,374,4,18,,,,,
941,5,92,396,4,18,,,,,
942,1,27,73,3,12,,,,,
942,2,25,75,3,12,,,,,
942,3,7,93,3,12,,,,,
942,4,24,76,3,12,,,,,
942,5,17,83,3,12,,,,,
943,1,28,72,3,12,,,,,
943,2,31,69,3,12,,,,,
943,3,25,75,3,12,,,,,
943,4,13,87,3,12,,,,,
943,5,3,97,3,12,,,,,
944,1,34,79,4,13,,,,,
944,2,9,104,4,13,,,,,
944,3,35,78,3,14,,,,,
944,4,7,106,3,14,,,,,
944,5,28,85,3,14,,,,,
945,1,59,54,4,13,,,,,
945,2,14,99,4,13,,,,,
945,3,4,109,3,14,,,,,
945,4,30,83,3,14,,,,,
945,5,6,107,3,14,,,,,
946,1,31,85,4,13,,,,,
946,2,56,60,4,13,,,,,
946,3,7,109,3,14,,,,,
946,4,15,101,3,14,,,,,
946,5,7,109,3,14,,,,,
947,1,30,83,4,13,,,,,
947,2,34,79,4,13,,,,,
947,3,35,78,3,14,,,,,
947,4,7,106,3,14,,,,,
947,5,7,106,3,14,,,,,
948,1,6,103,4,13,,,,,
948,2,45,64,4,13,,,,,
948,3,29,80,3,14,,,,,
948,4,23,86,3,14,,,,,
948,5,6,103,3,14,,,,,
949,1,25,75,3,12,,,,,
949,2,8,92,3,12,,,,,
949,3,22,78,3,12,,,,,
949,4,25,75,3,12,,,,,
949,5,20,80,3,12,,,,,
950,1,54,59,4,13,,,,,
950,2,20,93,4,13,,,,,
950,3,10,103,3,14,,,,,
950,4,4,109,3,14,,,,,
950,5,25,88,3,14,,,,,
951,1,40,73,4,13,,,,,
951,2,30,83,4,13,,,,,
951,3,17,96,3,14,,,,,
951,4,23,90,3,14,,,,,
951,5,3,110,3,14,,,,,
952,1,42,71,4,13,,,,,
952,2,21,92,4,13,,,,,
952,3,8,105,3,14,,,,,
952,4,35,78,3,14,,,,,
952,5,7,106,3,14,,,,,
953,1,10,103,4,13,,,,,
953,2,18,95,4,13,,,,,
953,3,45,68,3,14,,,,,
953,4,16,97,3,14,,,,,
953,5,24,89,3,14,,,,,
954,1,10,103,4,13,,,,,
954,2,37,76,4,13,,,,,
954,3,16,97,3,14,,,,,
954,4,25,88,3,14,,,,,
954,5,25,88,3,14,,,,,
955,1,30,83,4,13,,,,,
955,2,9,104,4,13,,,,,
955,3,19,94,3,14,,,,,
955,4,20,93,3,14,,,,,
955,5,35,78,3,14,,,,,
956,1,11,102,4,13,,,,,
956,2,25,88,4,13,,,,,
956,3,28,85,3,14,,,,,
956,4,24,89,3,14,,,,,
956,5,25,88,3,14,,,,,
957,1,11,102,4,13,,,,,
957,2,20,93,4,13,,,,,
957,3,25,88,3,14,,,,,
957,4,17,96,3,14,,,,,
957,5,40,73,3,14,,,,,
958,1,7,106,4,13,,,,,
958,2,32,81,4,13,,,,,
958,3,9,104,3,14,,,,,
958,4,40,73,3,14,,,,,
958,5,25,88,3,14,,,,,
959,1,5,108,4,13,,,,,
959,2,49,64,4,13,,,,,
959,3,6,107,3,14,,,,,
959,4,31,82,3,14,,,,,
959,5,22,91,3,14,,,,,
960,1,203,273,6,22,,,,,
960,2,119,357,6,22,,,,,
960,3,113,363,6,22,,,,,
960,4,11,465,5,23,,,,,
960,5,30,446,5,23,,,,,
961,1,78,405,6,22,,,,,
961,2,114,369,6,22,,,,,
961,3,92,391,6,22,,,,,
961,4,73,410,5,23,,,,,
961,5,126,357,5,23,,,,,
962,1,54,422,6,22,,,,,
962,2,72,404,6,22,,,,,
962,3,148,328,6,22,,,,,
962,4,84,392,5,23,,,,,
962,5,118,358,5,23,,,,,
963,1,92,399,6,22,,,,,
963,2,147,344,6,22,,,,,
963,3,60,431,6,22,,,,,
963,4,168,323,5,23,,,,,
963,5,24,467,5,23,,,,,
964,1,117,371,6,22,,,,,
964,2,130,358,6,22,,,,,
964,3,85,403,6,22,,,,,
964,4,125,363,5,23,,,,,
964,5,31,457,5,23,,,,,
965,1,94,394,6,22,,,,,
965,2,90,398,6,22,,,,,
965,3,107,381,6,22,,,,,
965,4,56,432,5,23,,,,,
965,5,141,347,5,23,,,,,
966,1,149,334,6,22,,,,,
966,2,105,378,6,22,,,,,
966,3,21,462,6,22,,,,,
966,4,118,365,5,23,,,,,
966,5,90,393,5,23,,,,,
967,1,87,401,6,22,,,,,
967,2,127,361,6,22,,,,,
967,3,91,397,6,22,,,,,
967,4,139,349,5,23,,,,,
967,5,44,444,5,23,,,,,
968,1,152,335,6,22,,,,,
968,2,89,398,6,22,,,,,
968,3,144,343,6,22,,,,,
968,4,89,398,5,23,,,,,
968,5,13,474,5,23,,,,,
969,1,94,351,5,19,,,,,
969,2,180,265,5,19,,,,,
969,3,59,386,5,19,,,,,
969,4,90,355,5,19,,,,,
969,5,22,423,4,20,,,,,
970,1,95,393,6,22,,,,,
970,2,93,395,6,22,,,,,
970,3,96,392,6,22,,,,,
970,4,89,399,5,23,,,,,
970,5,115,373,5,23,,,,,
971,1,14,39,2,8,,,,,
971,2,3,50,2,8,,,,,
971,3,21,32,2,8,,,,,
971,4,5,48,2,8,,,,,
971,5,10,43,2,8,,,,,
