layer,foundation_model,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,saved_current_balanced_accuracy,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,current_crossing,current_candidate,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,primary_reproduction_delta,near_threshold,baseline_crossing,union_positive,optimized_membership_change,equal_prior_membership_change
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,OV,TP53,TCGA_MC3_Bailey2018,70,21,49,20260966,0.673469387755102,0.680272108843538,0.523809523809524,0.836734693877551,0.776482021379981,0.691683083322309,0.738095238095238,0.619047619047619,0.857142857142857,0.750242954324587,0.614582390928107,0.574829931972789,0.619047619047619,0.530612244897959,0.652089407191448,0.470875728243807,TRUE,,TRUE,TRUE,FALSE,2,2,4,-5.02156153400382,0,0,0,0.0578231292517006,-0.105442176870748,0.00680272108843549,FALSE,TRUE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,PAAD,TP53,TCGA_MC3_Bailey2018,175,106,69,20260970,0.592425485370522,0.580598851517637,0.726415094339623,0.434782608695652,0.621000820344545,0.688269183166075,0.610267979217938,0.669811320754717,0.550724637681159,0.632075471698113,0.694443856721538,0.584974022422751,0.764150943396226,0.405797101449275,0.60746513535685,0.669720781199627,FALSE,,FALSE,TRUE,FALSE,3,3,2,0.511935679172488,0,0,0,0.0296691277003008,0.00437517090511352,-0.0118266338528846,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,READ,KRAS,TCGA_MC3_Bailey2018,134,29,105,20260975,0.685221674876847,0.581937602627258,0.344827586206897,0.819047619047619,0.656486042692939,0.329308638894748,0.741707717569787,0.931034482758621,0.552380952380952,0.723481116584565,0.363687856004378,0.692939244663383,0.862068965517241,0.523809523809524,0.619047619047619,0.288574100075626,TRUE,,FALSE,TRUE,TRUE,9,1,1,-1.9622627346971,0,0,0,0.159770114942529,0.111001642036125,-0.103284072249589,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,SARC,ATRX,TCGA_MC3_Bailey2018,229,35,194,20260977,0.600368188512518,0.55500736377025,0.228571428571429,0.881443298969072,0.519587628865979,0.172357101150681,0.558247422680412,0.4,0.716494845360825,0.574668630338733,0.190736435886938,0.613475699558174,0.685714285714286,0.541237113402062,0.614580265095729,0.218192005783316,TRUE,,FALSE,FALSE,TRUE,6,4,2,-2.50862581257882,1,0,0,0.00324005891016199,0.0584683357879234,-0.0453608247422677,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,STAD,BCOR,TCGA_MC3_Bailey2018,365,29,336,20260984,0.576816502463054,0.579638752052545,0.206896551724138,0.952380952380952,0.633312807881773,0.174505943004987,0.615250410509031,0.379310344827586,0.851190476190476,0.650451559934319,0.148249502076723,0.58425697865353,0.448275862068966,0.720238095238095,0.649425287356322,0.170318349722025,FALSE,,FALSE,TRUE,FALSE,4,2,2,-3.37551095035583,0,0,0,0.0356116584564861,0.00461822660098521,0.00282224958949107,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,STAD,CDH1,TCGA_MC3_Bailey2018,365,35,330,20260985,0.602597402597403,0.573376623376623,0.228571428571429,0.918181818181818,0.611428571428571,0.163904350409222,0.690909090909091,0.6,0.781818181818182,0.7404329004329,0.240026285540302,0.680735930735931,0.685714285714286,0.675757575757576,0.688138528138528,0.192826039205791,TRUE,,FALSE,TRUE,TRUE,16,2,3,-3.72787456275552,0,0,0,0.117532467532468,0.107359307359307,-0.0292207792207797,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,STAD,FBXW7,TCGA_MC3_Bailey2018,365,29,336,20260989,0.683138341543514,0.52196223316913,0.103448275862069,0.940476190476191,0.651580459770115,0.142378548463675,0.579279556650246,0.310344827586207,0.848214285714286,0.630028735632184,0.149346876117266,0.686371100164204,0.896551724137931,0.476190476190476,0.675903119868637,0.161703645058633,TRUE,,FALSE,FALSE,TRUE,19,3,16,-28.5385821599635,0,0,0,0.0573173234811166,0.164408866995074,-0.161176108374384,FALSE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,STAD,KRAS,TCGA_MC3_Bailey2018,365,30,335,20260990,0.646019900497513,0.494278606965174,0.0333333333333333,0.955223880597015,0.612636815920398,0.119920306927891,0.5818407960199,0.366666666666667,0.797014925373134,0.714925373134328,0.170706477334486,0.611691542288557,0.766666666666667,0.456716417910448,0.717213930348259,0.181610976707447,TRUE,,FALSE,FALSE,TRUE,10,2,3,-4.41534373463916,0,0,0,0.0875621890547263,0.117412935323383,-0.151741293532339,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,STAD,PIK3CA,TCGA_MC3_Bailey2018,365,55,310,20260992,0.658797653958944,0.521114369501466,0.145454545454545,0.896774193548387,0.610909090909091,0.21743108105847,0.646480938416422,0.509090909090909,0.783870967741935,0.728269794721408,0.292691604319757,0.673900293255132,0.709090909090909,0.638709677419355,0.706275659824047,0.320319722000148,TRUE,,FALSE,TRUE,TRUE,6,4,3,-3.07305133006348,0,0,0,0.125366568914956,0.152785923753666,-0.137683284457478,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,STAD,RHOA,TCGA_MC3_Bailey2018,365,20,345,20260995,0.596376811594203,0.473913043478261,0,0.947826086956522,0.492463768115942,0.0642341963364355,0.527536231884058,0.2,0.855072463768116,0.553768115942029,0.0692463729222304,0.68768115942029,0.7,0.67536231884058,0.610869565217391,0.0889783739167674,FALSE,,FALSE,FALSE,TRUE,10,5,6,-6.961978427119,1,0,0,0.0536231884057971,0.213768115942029,-0.122463768115942,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,TGCT,KIT,TCGA_MC3_Bailey2018,128,20,108,20260999,0.658333333333333,0.562962962962963,0.2,0.925925925925926,0.65787037037037,0.266927956948405,0.638888888888889,0.5,0.777777777777778,0.674537037037037,0.287436453756879,0.716666666666667,0.85,0.583333333333333,0.738888888888889,0.471631670740218,TRUE,,FALSE,TRUE,TRUE,3,2,7,-13.8853005008911,0,0,0,0.0759259259259259,0.153703703703704,-0.09537037037037,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,THCA,NRAS,TCGA_MC3_Bailey2018,480,38,442,20261001,0.674267682781615,0.598059061681353,0.236842105263158,0.959276018099547,0.680459633246011,0.225893764141493,0.665575136937366,0.473684210526316,0.857466063348416,0.749821386044296,0.262567794550721,0.66224100976423,0.68421052631579,0.64027149321267,0.695820433436533,0.243466530226259,TRUE,,FALSE,TRUE,TRUE,8,2,2,-3.64332214678275,0,0,0,0.0675160752560133,0.0641819480828768,-0.0762086211002623,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,ARID1A,TCGA_MC3_Bailey2018,486,175,311,20261005,0.633863114377584,0.596564079007809,0.434285714285714,0.758842443729904,0.639228295819936,0.476713333529939,0.606366559485531,0.56,0.652733118971061,0.662452916858062,0.508694334437498,0.583141938447405,0.571428571428571,0.594855305466238,0.645898024804777,0.5090771636914,TRUE,,FALSE,TRUE,FALSE,6,4,6,-0.900777111557582,0,0,0,0.0098024804777217,-0.0134221405604041,-0.0372990353697752,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATF7IP,TCGA_MC3_Bailey2018,486,35,451,20261007,0.59908140639848,0.561324041811847,0.171428571428571,0.951219512195122,0.61311371555274,0.138213616847292,0.593569844789357,0.4,0.787139689578714,0.664174849540703,0.151508219812538,0.605004751346215,0.571428571428571,0.638580931263858,0.631295533734558,0.125339691593499,FALSE,,FALSE,FALSE,TRUE,10,3,3,-3.53541652377956,0,0,0,0.0322458029775102,0.043680709534368,-0.0377573645866333,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,ATR,TCGA_MC3_Bailey2018,486,51,435,20261009,0.590804597701149,0.548005409060176,0.176470588235294,0.919540229885057,0.594545864322741,0.177556035566954,0.568356997971602,0.313725490196078,0.822988505747127,0.629434302456615,0.175509640189433,0.624881676808655,0.764705882352941,0.485057471264368,0.670227631282398,0.219643402220455,FALSE,,FALSE,FALSE,TRUE,13,3,3,-3.42811420446529,0,0,0,0.0203515889114266,0.0768762677484787,-0.0427991886409732,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,CHD3,TCGA_MC3_Bailey2018,486,71,415,20261012,0.631070761920923,0.570320719497709,0.23943661971831,0.901204819277108,0.629560495503139,0.231271897999116,0.596809774308502,0.422535211267606,0.771084337349398,0.634108264042084,0.231539946072645,0.61142032920414,0.774647887323944,0.448192771084337,0.635092482606482,0.243056638274391,TRUE,,FALSE,FALSE,TRUE,10,3,3,-3.01993603144824,0,0,0,0.0264890548107926,0.0410996097064313,-0.0607500424232139,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,FBXW7,TCGA_MC3_Bailey2018,486,80,406,20261022,0.599137931034483,0.534729064039409,0.2,0.869458128078818,0.533713054187192,0.185423110119069,0.58451354679803,0.4375,0.731527093596059,0.604987684729064,0.225806696301714,0.611268472906404,0.725,0.497536945812808,0.61570197044335,0.231580508122064,FALSE,,FALSE,FALSE,TRUE,13,4,2,-2.34268188318006,0,0,0,0.0497844827586207,0.0765394088669951,-0.0644088669950741,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,FOXA2,TCGA_MC3_Bailey2018,486,30,456,20261024,0.629824561403509,0.516885964912281,0.0666666666666667,0.967105263157895,0.602997076023392,0.103947520083997,0.541228070175439,0.266666666666667,0.81578947368421,0.620102339181287,0.131268410937286,0.625438596491228,0.733333333333333,0.517543859649123,0.643201754385965,0.147105598932822,TRUE,,FALSE,FALSE,TRUE,3,3,3,-4.27545689642681,0,0,0,0.0243421052631579,0.108552631578947,-0.112938596491228,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,KANSL1,TCGA_MC3_Bailey2018,486,55,431,20261026,0.572052309639317,0.601181185403923,0.309090909090909,0.893271461716937,0.646150601139,0.218342968820597,0.628475005273149,0.472727272727273,0.784222737819026,0.645770934402025,0.200324210207195,0.565471419531744,0.618181818181818,0.512761020881671,0.633579413625817,0.236780691214147,FALSE,,TRUE,TRUE,FALSE,18,3,4,-3.70223271931949,1,1,0,0.0272938198692259,-0.035709765872179,0.0291288757646063,TRUE,TRUE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,MAP3K1,TCGA_MC3_Bailey2018,486,50,436,20261030,0.570275229357798,0.546422018348624,0.18,0.912844036697248,0.603577981651376,0.16295364887975,0.573165137614679,0.3,0.846330275229358,0.610642201834862,0.168979693847916,0.606697247706422,0.64,0.573394495412844,0.613348623853211,0.173496128401364,FALSE,,FALSE,FALSE,TRUE,13,5,11,-5.36867625828238,0,0,0,0.0267431192660551,0.0602752293577983,-0.0238532110091741,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,MSH6,TCGA_MC3_Bailey2018,486,50,436,20261031,0.666192660550459,0.580688073394495,0.26,0.901376146788991,0.666376146788991,0.192851677673562,0.63545871559633,0.42,0.850917431192661,0.688256880733945,0.243258224100666,0.648623853211009,0.6,0.697247706422018,0.691559633027523,0.223079593692008,TRUE,,FALSE,TRUE,TRUE,14,5,6,-3.79421272948719,1,0,0,0.0547706422018348,0.0679357798165137,-0.0855045871559636,FALSE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,PDS5B,TCGA_MC3_Bailey2018,486,42,444,20261034,0.592664092664093,0.543275418275418,0.142857142857143,0.943693693693694,0.633472758472759,0.179159783560588,0.600546975546976,0.428571428571429,0.772522522522523,0.594111969111969,0.16666981418083,0.592664092664093,0.595238095238095,0.59009009009009,0.619959244959245,0.150513969636388,FALSE,,FALSE,TRUE,FALSE,7,2,5,-5.24353201193812,0,0,0,0.0572715572715573,0.0493886743886745,-0.0493886743886748,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,SCAF4,TCGA_MC3_Bailey2018,486,55,431,20261041,0.595254165787809,0.546635730858469,0.2,0.893271461716937,0.598818814596077,0.183031918959933,0.60139211136891,0.4,0.802784222737819,0.687956127399283,0.190244771308803,0.61923644800675,0.690909090909091,0.547563805104408,0.633495043239823,0.186950435975581,FALSE,,FALSE,TRUE,TRUE,18,3,5,-3.91316873741832,1,0,0,0.0547563805104409,0.0726007171482809,-0.0486184349293403,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,SOX17,TCGA_MC3_Bailey2018,486,20,466,20261045,0.629077253218884,0.564270386266094,0.15,0.978540772532189,0.619527896995708,0.0951486373198831,0.544957081545064,0.15,0.939914163090129,0.61255364806867,0.0862501638385827,0.630150214592275,0.55,0.710300429184549,0.640772532188841,0.106201460003676,TRUE,,FALSE,FALSE,TRUE,6,5,5,-8.36394576521056,0,0,0,-0.0193133047210301,0.0658798283261802,-0.0648068669527895,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,driver_mutation,Bailey_tissue_specific_driver,UCEC,ZMYM2,TCGA_MC3_Bailey2018,486,52,434,20261050,0.584190003544842,0.568902871322226,0.211538461538462,0.926267281105991,0.650212690535271,0.214440585463858,0.555166607585963,0.326923076923077,0.783410138248848,0.603154909606523,0.175117322033589,0.642546969159873,0.596153846153846,0.688940092165899,0.667449485997873,0.221757627197575,FALSE,,FALSE,FALSE,TRUE,13,3,5,-4.69015726476663,0,0,0,-0.0137362637362637,0.0736440978376463,-0.0152871322226158,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,fusion,fusion,BLCA,Any called fusion,Gao2018_TableS1,381,288,93,20261054,0.601646505376344,0.532706093189964,0.861111111111111,0.204301075268817,0.598155615292712,0.811265404264564,0.613631272401434,0.732638888888889,0.494623655913979,0.614396654719235,0.81481826880696,0.575268817204301,0.666666666666667,0.483870967741936,0.635640681003584,0.839563926996803,TRUE,,FALSE,TRUE,FALSE,4,2,3,1.30352052488719,0,0,0,0.0809251792114695,0.0425627240143368,-0.0689404121863798,TRUE,FALSE,TRUE,FALSE,TRUE
matched three-representation atlas,ProvGigaPath,fusion,fusion,DLBC,Any called fusion,Gao2018_TableS1,44,22,22,20261057,0.590909090909091,0.590909090909091,0.636363636363636,0.545454545454545,0.619834710743802,0.620476152982648,0.590909090909091,0.636363636363636,0.545454545454545,0.619834710743802,0.620476152982648,0.613636363636364,0.681818181818182,0.545454545454545,0.601239669421488,0.589851518852931,FALSE,,FALSE,FALSE,TRUE,1,1,1,-0.935112419876366,0,0,0,0,0.0227272727272727,-2.22044604925031e-16,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,fusion,fusion,LGG,Any called fusion,Gao2018_TableS1,487,236,251,20261062,0.622830711054089,0.614955432507259,0.580508474576271,0.649402390438247,0.652812478897968,0.621052203010703,0.59427544061044,0.555084745762712,0.633466135458167,0.633753123100817,0.606429979335759,0.610625295428456,0.635593220338983,0.585657370517928,0.656323857113917,0.627849251006273,TRUE,,TRUE,FALSE,TRUE,5,7,4,-0.376124057005246,0,0,0,-0.0206799918968195,-0.00433013707880336,-0.00787527854683001,TRUE,TRUE,TRUE,FALSE,TRUE
matched three-representation atlas,ProvGigaPath,fusion,fusion,LIHC,Any called fusion,Gao2018_TableS1,353,212,141,20261063,0.599859494179045,0.57013582229359,0.665094339622642,0.475177304964539,0.61544894955172,0.698615891917421,0.577311655292386,0.59433962264151,0.560283687943262,0.605345911949686,0.697705322262676,0.616402381908203,0.523584905660377,0.709219858156028,0.640037468218922,0.716064177097901,FALSE,,FALSE,FALSE,TRUE,5,4,4,1.00006388810172,1,0,0,0.00717583299879565,0.0462665596146127,-0.0297236718854548,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,fusion,fusion,MESO,Any called fusion,Gao2018_TableS1,75,50,25,20261066,0.56,0.61,0.7,0.52,0.6288,0.767043530155378,0.56,0.68,0.44,0.5968,0.754134265254845,0.57,0.58,0.56,0.6168,0.757171896111807,FALSE,,TRUE,FALSE,FALSE,5,4,4,3.01887115922151,0,0,0,-0.0499999999999999,-0.0399999999999999,0.0499999999999999,TRUE,TRUE,TRUE,TRUE,TRUE
matched three-representation atlas,ProvGigaPath,fusion,recurrent_fusion_pair,THCA,Fusion pair: CCDC6--RET,Gao2018_TableS1,492,20,472,20261077,0.571610169491525,0.515466101694915,0.05,0.980932203389831,0.591525423728814,0.112485612244538,0.514194915254237,0.2,0.828389830508475,0.538347457627119,0.0578540903638085,0.608898305084746,0.65,0.567796610169492,0.583368644067797,0.0656343766301687,FALSE,,FALSE,FALSE,TRUE,6,4,9,-12.7741831947875,0,0,0,-0.00127118644067792,0.0934322033898306,-0.0561440677966098,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,microsatellite_instability,microsatellite_instability,UCEC,MSI-H (MANTIS >0.4),Bonneville2017_cBioPortal,486,155,331,20261082,0.605340610076991,0.596384367995322,0.419354838709677,0.773413897280967,0.645921450151057,0.442760488243602,0.61325406880421,0.52258064516129,0.70392749244713,0.659331449176494,0.460816484196058,0.612484163336907,0.593548387096774,0.631419939577039,0.659838222395478,0.456953552930077,TRUE,,FALSE,TRUE,TRUE,10,9,8,-1.01991702242981,0,0,0,0.0168697008088879,0.0160997953415846,-0.0089562420816689,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,BLCA,MYC,SanchezVega2018_TableS4,373,67,306,20261088,0.615939908301629,0.555677494878549,0.238805970149254,0.872549019607843,0.581699346405229,0.252829336085538,0.601770558969857,0.507462686567164,0.696078431372549,0.654423958638182,0.264133745117345,0.606135986733002,0.656716417910448,0.555555555555556,0.641498390400937,0.2574030526574,TRUE,,FALSE,TRUE,TRUE,6,2,2,-1.92275171513288,0,0,0,0.0460930640913081,0.0504584918544532,-0.0602624134230806,TRUE,FALSE,TRUE,TRUE,TRUE
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,BLCA,TP53,SanchezVega2018_TableS4,373,232,141,20261094,0.587215700660308,0.620445096600636,0.758620689655172,0.482269503546099,0.662142333088775,0.742681876392625,0.600910980679873,0.698275862068966,0.50354609929078,0.632703595011005,0.710753101714163,0.594170335045243,0.642241379310345,0.546099290780142,0.636157984837369,0.726316470142968,FALSE,,TRUE,TRUE,FALSE,6,3,2,0.685250361473963,0,0,0,-0.019534115920763,-0.0262747615553924,0.0332293959403278,TRUE,TRUE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,CESC,WNT,SanchezVega2018_TableS4,237,32,205,20261104,0.577896341463415,0.589405487804878,0.28125,0.897560975609756,0.622408536585366,0.239443536070012,0.599695121951219,0.375,0.824390243902439,0.616158536585366,0.264357491650679,0.616463414634146,0.75,0.482926829268293,0.559756097560976,0.175553732386942,FALSE,,FALSE,FALSE,TRUE,19,7,10,-18.733632258359,2,1,0,0.0102896341463414,0.0270579268292683,0.0115091463414631,TRUE,FALSE,TRUE,TRUE,FALSE
matched three-representation atlas,ProvGigaPath,oncogenic_pathway,oncogenic_pathway,COAD,HIPPO,SanchezVega2018_TableS4,323,63,260,20261106,0.590018315018315,0.556776556776557,0.19047619047619,0.923076923076923,0.649328449328449,0.339357683904241,0.614285714285714,0.428571428571429,0.8,0.612942612942613,0.296080721167788,0.571733821733822,0.412698412698413,0.730769230769231,0.617216117216117,0.305462264581198,FALSE,,FALSE,TRUE,FALSE,3,3,3,-1.67136644164265,0,0,0,0.0575091575091575,0.0149572649572649,-0.0332417582417582,TRUE,FALSE,TRUE,FALSE,TRUE
