tumor_type,block,endpoint,repeat_id,n,metric,pls1,pls2,median_ncomp_pls1,median_ncomp_pls2,delta_pls2_minus_pls1
BRCA,immune_repertoire,BCR Shannon,1,651,Q2,0.113588162201515,0.16320937452427,4,4,0.0496212123227549
BRCA,immune_repertoire,BCR Shannon,2,651,Q2,0.124718694074427,0.158673571936872,3,4,0.0339548778624457
BRCA,immune_repertoire,BCR Shannon,3,651,Q2,0.129251504021074,0.16095494826627,4,4,0.0317034442451958
BRCA,immune_repertoire,TCR Evenness,1,651,Q2,-0.00423027318602442,0.00290641304173789,1,4,0.00713668622776231
BRCA,immune_repertoire,TCR Evenness,2,651,Q2,-0.0270867134752715,-0.0108884104422258,1,4,0.0161983030330457
BRCA,immune_repertoire,TCR Evenness,3,651,Q2,0.00182685649826142,0.0077528895297232,1,4,0.00592603303146178
BRCA,immune_repertoire,TCR Richness,1,651,Q2,0.0730372334530411,0.119520190197297,4,4,0.0464829567442561
BRCA,immune_repertoire,TCR Richness,2,651,Q2,0.0997637657973107,0.126171435403907,4,4,0.0264076696065966
BRCA,immune_repertoire,TCR Richness,3,651,Q2,0.112213267045148,0.144816842717741,3,4,0.0326035756725936
BRCA,immune_repertoire,TCR Shannon,1,651,Q2,0.178666253563094,0.201339870236182,4,4,0.0226736166730877
BRCA,immune_repertoire,TCR Shannon,2,651,Q2,0.210511294111923,0.204833284932556,4,4,-0.00567800917936645
BRCA,immune_repertoire,TCR Shannon,3,651,Q2,0.214762120894605,0.217213171664244,4,4,0.00245105076963925
BRCA,inferred_cell_fractions,B Cells Memory,1,1039,Q2,0.00602417593690907,0.0143541768115115,1,9,0.00833000087460245
BRCA,inferred_cell_fractions,B Cells Memory,2,1039,Q2,0.0110714331634858,0.0130765225131859,1,7,0.00200508934970012
BRCA,inferred_cell_fractions,B Cells Memory,3,1039,Q2,-0.00240341417871015,-0.00675128015179105,1,8,-0.0043478659730809
BRCA,inferred_cell_fractions,B Cells Naive,1,1039,Q2,0.0594270333702599,0.0733747971512782,3,9,0.0139477637810183
BRCA,inferred_cell_fractions,B Cells Naive,2,1039,Q2,0.0810503303575899,0.0745776183055893,3,7,-0.00647271205200062
BRCA,inferred_cell_fractions,B Cells Naive,3,1039,Q2,0.0618895974691704,0.0587646879473963,3,8,-0.00312490952177413
BRCA,inferred_cell_fractions,Dendritic Cells Activated,1,1039,Q2,0.0420535311436215,0.0457815012113009,1,9,0.00372797006767933
BRCA,inferred_cell_fractions,Dendritic Cells Activated,2,1039,Q2,0.0411181453831653,0.0451350715499909,1,7,0.00401692616682559
BRCA,inferred_cell_fractions,Dendritic Cells Activated,3,1039,Q2,0.0382624098995866,0.0370058954388415,1,8,-0.00125651446074515
BRCA,inferred_cell_fractions,Dendritic Cells Resting,1,1039,Q2,0.0109300948027439,0.00223261704174971,1,9,-0.00869747776099417
BRCA,inferred_cell_fractions,Dendritic Cells Resting,2,1039,Q2,0.00884133718509217,-0.000250450220503184,1,7,-0.00909178740559535
BRCA,inferred_cell_fractions,Dendritic Cells Resting,3,1039,Q2,0.00373048426703793,-0.0027471749049337,1,8,-0.00647765917197163
BRCA,inferred_cell_fractions,Eosinophils,1,1039,Q2,-0.0323636252390032,-0.0118062346896666,1,9,0.0205573905493366
BRCA,inferred_cell_fractions,Eosinophils,2,1039,Q2,-0.0325396354443677,-0.0153141923842448,1,7,0.0172254430601229
BRCA,inferred_cell_fractions,Eosinophils,3,1039,Q2,-0.0269765809322133,-0.0134235431389753,1,8,0.013553037793238
BRCA,inferred_cell_fractions,Macrophages M0,1,1039,Q2,0.131915114193018,0.148810476800059,3,9,0.0168953626070411
BRCA,inferred_cell_fractions,Macrophages M0,2,1039,Q2,0.122077025630767,0.140453294834169,3,7,0.0183762692034013
BRCA,inferred_cell_fractions,Macrophages M0,3,1039,Q2,0.133484873514574,0.14836359096141,3,8,0.014878717446836
BRCA,inferred_cell_fractions,Macrophages M1,1,1039,Q2,0.184270308723698,0.203153828972378,3,9,0.0188835202486803
BRCA,inferred_cell_fractions,Macrophages M1,2,1039,Q2,0.175503157599827,0.200345768081589,3,7,0.0248426104817622
BRCA,inferred_cell_fractions,Macrophages M1,3,1039,Q2,0.192705081538683,0.207205068043897,3,8,0.014499986505214
BRCA,inferred_cell_fractions,Macrophages M2,1,1039,Q2,0.158096625368564,0.174329084664426,4,9,0.0162324592958629
BRCA,inferred_cell_fractions,Macrophages M2,2,1039,Q2,0.183470718465921,0.177381847623794,4,7,-0.00608887084212695
BRCA,inferred_cell_fractions,Macrophages M2,3,1039,Q2,0.180569959977434,0.159225188602782,4,8,-0.0213447713746521
BRCA,inferred_cell_fractions,Mast Cells Activated,1,1039,Q2,-0.0356352016247381,-0.0135356755604341,1,9,0.022099526064304
BRCA,inferred_cell_fractions,Mast Cells Activated,2,1039,Q2,-0.0375775783559025,-0.00992839458906003,1,7,0.0276491837668424
BRCA,inferred_cell_fractions,Mast Cells Activated,3,1039,Q2,-0.0128441975199372,-0.00234190472185825,1,8,0.0105022927980789
BRCA,inferred_cell_fractions,Mast Cells Resting,1,1039,Q2,0.173567788538254,0.184293364890391,2,9,0.0107255763521373
BRCA,inferred_cell_fractions,Mast Cells Resting,2,1039,Q2,0.175867211300708,0.181668060959589,2,7,0.00580084965888117
BRCA,inferred_cell_fractions,Mast Cells Resting,3,1039,Q2,0.157805386542638,0.165071288417432,2,8,0.00726590187479415
BRCA,inferred_cell_fractions,Monocytes,1,1039,Q2,0.0295389791554348,0.0272380474616661,1,9,-0.00230093169376866
BRCA,inferred_cell_fractions,Monocytes,2,1039,Q2,0.0258382571668963,0.022010549695648,1,7,-0.00382770747124828
BRCA,inferred_cell_fractions,Monocytes,3,1039,Q2,0.0146782641424474,-0.000816271997305718,1,8,-0.0154945361397532
BRCA,inferred_cell_fractions,NK Cells Activated,1,1039,Q2,0.0330236109298414,0.0316597095771652,1,9,-0.00136390135267617
BRCA,inferred_cell_fractions,NK Cells Activated,2,1039,Q2,0.00720060397776223,0.0175785076096514,1,7,0.0103779036318892
BRCA,inferred_cell_fractions,NK Cells Activated,3,1039,Q2,0.0246060065344698,0.0340860338453318,1,8,0.00948002731086206
BRCA,inferred_cell_fractions,NK Cells Resting,1,1039,Q2,0.0278078351210925,0.0301678071840308,1,9,0.00235997206293825
BRCA,inferred_cell_fractions,NK Cells Resting,2,1039,Q2,0.0452945094258194,0.0544215078324644,2,7,0.00912699840664499
BRCA,inferred_cell_fractions,NK Cells Resting,3,1039,Q2,0.0534729804651554,0.0536074880038565,1,8,0.000134507538701145
BRCA,inferred_cell_fractions,Neutrophils,1,1039,Q2,0.00767531899952556,0.0209753360104529,1,9,0.0133000170109273
BRCA,inferred_cell_fractions,Neutrophils,2,1039,Q2,0.0123597704950424,0.0212437748268305,1,7,0.00888400433178804
BRCA,inferred_cell_fractions,Neutrophils,3,1039,Q2,0.0123505847428286,0.0125468382972603,1,8,0.000196253554431758
BRCA,inferred_cell_fractions,Plasma Cells,1,1039,Q2,0.0467545984119535,0.01523248463894,5,9,-0.0315221137730135
BRCA,inferred_cell_fractions,Plasma Cells,2,1039,Q2,0.0125717646243,0.0136975075758365,1,7,0.00112574295153656
BRCA,inferred_cell_fractions,Plasma Cells,3,1039,Q2,0.0355085550958804,0.0208275068246715,5,8,-0.0146810482712089
BRCA,inferred_cell_fractions,T Cells CD4 Memory Activated,1,1039,Q2,0.116406704158348,0.116128160990964,2,9,-0.00027854316738396
BRCA,inferred_cell_fractions,T Cells CD4 Memory Activated,2,1039,Q2,0.104971842874954,0.114106734788267,2,7,0.00913489191331229
BRCA,inferred_cell_fractions,T Cells CD4 Memory Activated,3,1039,Q2,0.122931245742229,0.117624875086215,2,8,-0.00530637065601425
BRCA,inferred_cell_fractions,T Cells CD4 Memory Resting,1,1039,Q2,0.0438794313808045,0.070879776482515,3,9,0.0270003451017105
BRCA,inferred_cell_fractions,T Cells CD4 Memory Resting,2,1039,Q2,0.0803043728333886,0.086539913033034,3,7,0.00623554019964534
BRCA,inferred_cell_fractions,T Cells CD4 Memory Resting,3,1039,Q2,0.0734482387053569,0.0850100791547351,3,8,0.0115618404493782
BRCA,inferred_cell_fractions,T Cells CD4 Naive,1,1039,Q2,-0.0409432432048347,-0.0348014371759458,1,9,0.00614180602888892
BRCA,inferred_cell_fractions,T Cells CD4 Naive,2,1039,Q2,-0.0196785757687268,-0.00516979991397437,1,7,0.0145087758547524
BRCA,inferred_cell_fractions,T Cells CD4 Naive,3,1039,Q2,-0.0458010871179619,-0.020928849888096,1,8,0.024872237229866
BRCA,inferred_cell_fractions,T Cells CD8,1,1039,Q2,0.10757474258074,0.118954376185139,3,9,0.0113796336043989
BRCA,inferred_cell_fractions,T Cells CD8,2,1039,Q2,0.111687372992323,0.116689054662177,3,7,0.00500168166985349
BRCA,inferred_cell_fractions,T Cells CD8,3,1039,Q2,0.100824630881677,0.107978471657518,3,8,0.00715384077584147
BRCA,inferred_cell_fractions,T Cells Follicular Helper,1,1039,Q2,0.0642115862555906,0.0834304328814531,2,9,0.0192188466258625
BRCA,inferred_cell_fractions,T Cells Follicular Helper,2,1039,Q2,0.0676071704833487,0.0756739318689662,2,7,0.00806676138561746
BRCA,inferred_cell_fractions,T Cells Follicular Helper,3,1039,Q2,0.068910485217993,0.0942869488668027,2,8,0.0253764636488096
BRCA,inferred_cell_fractions,T Cells Regulatory Tregs,1,1039,Q2,0.0308419970106398,0.0613927215104496,3,9,0.0305507244998098
BRCA,inferred_cell_fractions,T Cells Regulatory Tregs,2,1039,Q2,0.0438030994990872,0.0576942289761524,2,7,0.0138911294770652
BRCA,inferred_cell_fractions,T Cells Regulatory Tregs,3,1039,Q2,0.0392273027979313,0.0534802672441152,2,8,0.0142529644461838
BRCA,inferred_cell_fractions,T Cells gamma delta,1,1039,Q2,-0.0192277905659886,-0.0205547703881446,1,9,-0.00132697982215602
BRCA,inferred_cell_fractions,T Cells gamma delta,2,1039,Q2,0.00142555206537365,0.00697011746131582,1,7,0.00554456539594217
BRCA,inferred_cell_fractions,T Cells gamma delta,3,1039,Q2,-0.00423445759206853,-0.00822872799397101,1,8,-0.00399427040190248
BRCA,inferred_cell_fractions,Th1 Cells,1,1039,Q2,0.140420150359047,0.147740153970092,3,9,0.00732000361104523
BRCA,inferred_cell_fractions,Th1 Cells,2,1039,Q2,0.151594905416163,0.144338119500113,3,7,-0.00725678591604995
BRCA,inferred_cell_fractions,Th1 Cells,3,1039,Q2,0.122156304303446,0.123901086566613,3,8,0.00174478226316654
BRCA,inferred_cell_fractions,Th17 Cells,1,1039,Q2,0.17172264988644,0.165419109852541,2,9,-0.00630354003389888
BRCA,inferred_cell_fractions,Th17 Cells,2,1039,Q2,0.177918709733428,0.165215385740852,2,7,-0.0127033239925761
BRCA,inferred_cell_fractions,Th17 Cells,3,1039,Q2,0.145647590398517,0.180742460667758,2,8,0.0350948702692406
BRCA,inferred_cell_fractions,Th2 Cells,1,1039,Q2,0.190443090350165,0.172873373074574,3,9,-0.0175697172755913
BRCA,inferred_cell_fractions,Th2 Cells,2,1039,Q2,0.184906559650192,0.170072231907764,3,7,-0.0148343277424283
BRCA,inferred_cell_fractions,Th2 Cells,3,1039,Q2,0.181972608430718,0.170718001441958,5,8,-0.0112546069887596
BRCA,infiltration_signatures,IFN-gamma Response,1,876,Q2,0.0559465338646178,0.0712064260361024,1,9,0.0152598921714846
BRCA,infiltration_signatures,IFN-gamma Response,2,876,Q2,0.0485447683454385,0.0758759637813132,1,8,0.0273311954358747
BRCA,infiltration_signatures,IFN-gamma Response,3,876,Q2,0.0698041823357555,0.0884307161595818,2,10,0.0186265338238263
BRCA,infiltration_signatures,Leukocyte Fraction,1,876,Q2,0.372669536340687,0.369890339145003,5,9,-0.00277919719568442
BRCA,infiltration_signatures,Leukocyte Fraction,2,876,Q2,0.373047838036133,0.383045646001471,6,8,0.00999780796533789
BRCA,infiltration_signatures,Leukocyte Fraction,3,876,Q2,0.394827549371825,0.385588619281029,5,10,-0.00923893009079613
BRCA,infiltration_signatures,Lymphocyte Infiltration Signature Score,1,876,Q2,0.368519164156497,0.377011734980225,4,9,0.00849257082372745
BRCA,infiltration_signatures,Lymphocyte Infiltration Signature Score,2,876,Q2,0.385773430655268,0.378202080513218,4,8,-0.00757135014204979
BRCA,infiltration_signatures,Lymphocyte Infiltration Signature Score,3,876,Q2,0.370613926065992,0.391676011655582,6,10,0.0210620855895904
BRCA,infiltration_signatures,Macrophage Regulation,1,876,Q2,0.25158435519429,0.266224622494464,4,9,0.0146402673001738
BRCA,infiltration_signatures,Macrophage Regulation,2,876,Q2,0.281794259674755,0.266047518527144,5,8,-0.0157467411476111
BRCA,infiltration_signatures,Macrophage Regulation,3,876,Q2,0.285078748612157,0.291069987836668,4,10,0.00599123922451039
BRCA,infiltration_signatures,Stromal Fraction,1,876,Q2,0.282593416383506,0.269165278134474,4,9,-0.0134281382490316
BRCA,infiltration_signatures,Stromal Fraction,2,876,Q2,0.296226084289281,0.284133432980195,4,8,-0.0120926513090857
BRCA,infiltration_signatures,Stromal Fraction,3,876,Q2,0.285076779289498,0.294424707238664,4,10,0.00934792794916617
BRCA,infiltration_signatures,TGF-beta Response,1,876,Q2,0.306152390080891,0.288288669630295,3,9,-0.0178637204505953
BRCA,infiltration_signatures,TGF-beta Response,2,876,Q2,0.322598061006913,0.283015780968775,5,8,-0.0395822800381386
BRCA,infiltration_signatures,TGF-beta Response,3,876,Q2,0.314407959710589,0.3067257126904,3,10,-0.00768224702018983
BRCA,infiltration_signatures,TIL Regional Fraction,1,876,Q2,0.413484256535441,0.400397180713109,5,9,-0.0130870758223322
BRCA,infiltration_signatures,TIL Regional Fraction,2,876,Q2,0.418678003300307,0.412303248183849,5,8,-0.00637475511645802
BRCA,infiltration_signatures,TIL Regional Fraction,3,876,Q2,0.403007911060766,0.406286253592389,5,10,0.00327834253162274
BRCA,infiltration_signatures,Wound Healing,1,876,Q2,0.513555152017891,0.500344348014631,3,9,-0.0132108040032605
BRCA,infiltration_signatures,Wound Healing,2,876,Q2,0.504038618234312,0.500872543631345,3,8,-0.00316607460296725
BRCA,infiltration_signatures,Wound Healing,3,876,Q2,0.508865050543799,0.505674193803545,5,10,-0.00319085674025388
CESC,immune_repertoire,BCR Evenness,1,176,Q2,-0.0493286882254735,-0.0596323215542736,1,1,-0.0103036333288
CESC,immune_repertoire,BCR Evenness,2,176,Q2,-0.0382097956833907,-0.0156559662114963,1,1,0.0225538294718943
CESC,immune_repertoire,BCR Evenness,3,176,Q2,-0.0545507479751175,-0.0723554070147678,1,2,-0.0178046590396503
CESC,immune_repertoire,BCR Richness,1,176,Q2,-0.138366736066899,-0.0918628626524363,1,1,0.0465038734144623
CESC,immune_repertoire,BCR Richness,2,176,Q2,-0.0892552145510868,-0.0467192149813758,1,1,0.042535999569711
CESC,immune_repertoire,BCR Richness,3,176,Q2,-0.0521930909590624,-0.0555967838432185,1,2,-0.0034036928841561
CESC,immune_repertoire,BCR Shannon,1,176,Q2,-0.155744442294515,-0.0623670828989478,1,1,0.0933773593955671
CESC,immune_repertoire,BCR Shannon,2,176,Q2,-0.102341749647006,-0.0601902829635934,1,1,0.0421514666834131
CESC,immune_repertoire,BCR Shannon,3,176,Q2,-0.0778557786210354,-0.0273837328584012,1,2,0.0504720457626342
CESC,immune_repertoire,TCR Evenness,1,176,Q2,-0.0713182039171785,-0.0335531763248238,1,1,0.0377650275923547
CESC,immune_repertoire,TCR Evenness,2,176,Q2,-0.0379267883547068,-0.0406568721795408,1,1,-0.00273008382483408
CESC,immune_repertoire,TCR Evenness,3,176,Q2,-0.0404443013888329,-0.0671827557801703,1,2,-0.0267384543913374
CESC,immune_repertoire,TCR Richness,1,176,Q2,0.0140777344934252,0.0345449552789724,2,1,0.0204672207855472
CESC,immune_repertoire,TCR Richness,2,176,Q2,-0.0700167073384459,-0.00839357289507703,2,1,0.0616231344433689
CESC,immune_repertoire,TCR Richness,3,176,Q2,0.035760250233269,0.00542286941029846,1,2,-0.0303373808229706
CESC,immune_repertoire,TCR Shannon,1,176,Q2,0.0555941010081084,0.124306444194658,3,1,0.0687123431865494
CESC,immune_repertoire,TCR Shannon,2,176,Q2,0.098768188824413,0.0640392662545364,2,1,-0.0347289225698766
CESC,immune_repertoire,TCR Shannon,3,176,Q2,0.0557561816166837,0.0974199688083384,2,2,0.0416637871916547
CESC,inferred_cell_fractions,B Cells Memory,1,263,Q2,-0.0101044177138192,0.00524104785478774,1,5,0.0153454655686069
CESC,inferred_cell_fractions,B Cells Memory,2,263,Q2,0.0176732049551107,0.0312475994032827,1,5,0.013574394448172
CESC,inferred_cell_fractions,B Cells Memory,3,263,Q2,-0.0488904780150894,-0.056823331294305,1,5,-0.00793285327921556
CESC,inferred_cell_fractions,B Cells Naive,1,263,Q2,0.0471431160808995,0.0104330018151523,1,5,-0.0367101142657472
CESC,inferred_cell_fractions,B Cells Naive,2,263,Q2,0.0260733026597657,-0.00844679608364096,1,5,-0.0345200987434067
CESC,inferred_cell_fractions,B Cells Naive,3,263,Q2,0.0293819902259038,0.00160853124797922,1,5,-0.0277734589779246
CESC,inferred_cell_fractions,Dendritic Cells Activated,1,263,Q2,-0.0921887320899721,-0.0236222895329288,2,5,0.0685664425570434
CESC,inferred_cell_fractions,Dendritic Cells Activated,2,263,Q2,-0.0602791346817628,-0.0073387823288511,1,5,0.0529403523529117
CESC,inferred_cell_fractions,Dendritic Cells Activated,3,263,Q2,-0.0637809783544909,-0.00233251138944102,1,5,0.0614484669650499
CESC,inferred_cell_fractions,Dendritic Cells Resting,1,263,Q2,0.0613230806844008,0.0578572154589654,1,5,-0.00346586522543546
CESC,inferred_cell_fractions,Dendritic Cells Resting,2,263,Q2,0.0558026354007475,0.059488055946381,1,5,0.00368542054563348
CESC,inferred_cell_fractions,Dendritic Cells Resting,3,263,Q2,0.0483984946060717,0.0425595394538312,1,5,-0.00583895515224053
CESC,inferred_cell_fractions,Eosinophils,1,263,Q2,-0.0266543828065293,-0.0157321113194002,1,5,0.0109222714871291
CESC,inferred_cell_fractions,Eosinophils,2,263,Q2,-0.0179257376439179,-0.00340982605307416,1,5,0.0145159115908438
CESC,inferred_cell_fractions,Eosinophils,3,263,Q2,-0.0240729848295709,0.00200044826915435,1,5,0.0260734330987252
CESC,inferred_cell_fractions,Macrophages M0,1,263,Q2,0.0237874884490071,0.0807731331965687,2,5,0.0569856447475615
CESC,inferred_cell_fractions,Macrophages M0,2,263,Q2,0.0765628440906507,0.0774041735767269,3,5,0.000841329486076181
CESC,inferred_cell_fractions,Macrophages M0,3,263,Q2,0.0150064958380884,0.0979840132394403,3,5,0.0829775174013518
CESC,inferred_cell_fractions,Macrophages M1,1,263,Q2,0.0956481870138939,0.135945170922717,1,5,0.0402969839088226
CESC,inferred_cell_fractions,Macrophages M1,2,263,Q2,0.125398021153043,0.14291113265004,1,5,0.0175131114969967
CESC,inferred_cell_fractions,Macrophages M1,3,263,Q2,0.130803731485833,0.149018626216512,1,5,0.0182148947306797
CESC,inferred_cell_fractions,Macrophages M2,1,263,Q2,0.00971929303485308,0.0121576486785261,1,5,0.00243835564367301
CESC,inferred_cell_fractions,Macrophages M2,2,263,Q2,0.0118510726948872,0.0143582583769192,1,5,0.00250718568203201
CESC,inferred_cell_fractions,Macrophages M2,3,263,Q2,0.0150073400694848,0.0001654725377358,1,5,-0.014841867531749
CESC,inferred_cell_fractions,Mast Cells Activated,1,263,Q2,0.0500776902742319,0.102710289332569,2,5,0.0526325990583374
CESC,inferred_cell_fractions,Mast Cells Activated,2,263,Q2,0.0598452071673559,0.0621020893315165,1,5,0.00225688216416065
CESC,inferred_cell_fractions,Mast Cells Activated,3,263,Q2,0.049358639339088,0.0553597446266304,1,5,0.00600110528754239
CESC,inferred_cell_fractions,Mast Cells Resting,1,263,Q2,0.00451817573505198,0.000201921953320028,1,5,-0.00431625378173195
CESC,inferred_cell_fractions,Mast Cells Resting,2,263,Q2,-0.00899001041135028,-0.00586512780708515,1,5,0.00312488260426513
CESC,inferred_cell_fractions,Mast Cells Resting,3,263,Q2,0.0298353535597593,0.0180249484119188,1,5,-0.0118104051478405
CESC,inferred_cell_fractions,Monocytes,1,263,Q2,0.050485808346121,0.0672209987892552,1,5,0.0167351904431342
CESC,inferred_cell_fractions,Monocytes,2,263,Q2,-0.0112110744687972,0.0258098784909218,1,5,0.037020952959719
CESC,inferred_cell_fractions,Monocytes,3,263,Q2,0.0332806148052632,0.0384905979165172,1,5,0.00520998311125398
CESC,inferred_cell_fractions,NK Cells Activated,1,263,Q2,-0.00937875810850097,0.0052141319418535,1,5,0.0145928900503545
CESC,inferred_cell_fractions,NK Cells Activated,2,263,Q2,-0.0351745787859443,0.00810371906811713,1,5,0.0432782978540615
CESC,inferred_cell_fractions,NK Cells Activated,3,263,Q2,-0.00211910091237955,0.0220680061295661,1,5,0.0241871070419456
CESC,inferred_cell_fractions,NK Cells Resting,1,263,Q2,-0.0668658208541215,-0.010836559495208,2,5,0.0560292613589135
CESC,inferred_cell_fractions,NK Cells Resting,2,263,Q2,-0.105203402082907,-0.0404659675139045,2,5,0.0647374345690026
CESC,inferred_cell_fractions,NK Cells Resting,3,263,Q2,-0.0275418948282733,-0.0242606033501782,2,5,0.00328129147809508
CESC,inferred_cell_fractions,Neutrophils,1,263,Q2,0.0653492951632847,0.115073076338397,1,5,0.0497237811751124
CESC,inferred_cell_fractions,Neutrophils,2,263,Q2,0.0486992075653775,0.0968537278635043,1,5,0.0481545202981268
CESC,inferred_cell_fractions,Neutrophils,3,263,Q2,0.106861952483321,0.0851376017219447,1,5,-0.0217243507613762
CESC,inferred_cell_fractions,Plasma Cells,1,263,Q2,0.0425540820533966,0.0435941848180904,1,5,0.0010401027646938
CESC,inferred_cell_fractions,Plasma Cells,2,263,Q2,0.0436672217606128,0.0299386623144017,1,5,-0.0137285594462111
CESC,inferred_cell_fractions,Plasma Cells,3,263,Q2,0.0771915035734233,0.0857917981095424,1,5,0.0086002945361191
