outcome_type,family,tumor_type,endpoint,n,n_codes,grouped_metric,matched_random_metric,grouped_minus_matched,paired_ci_low,paired_ci_high,bootstrap_resamples,code_only_metric,code_heterogeneity,code_heterogeneity_minimum5,minimum_prevalence_minimum5,maximum_prevalence_minimum5,codes_with_minimum5,minimum_code_n,maximum_code_n,heterogeneity_definition,exact_outer_test_sizes_matched,exact_outer_class_counts_matched,grouped_components_median,matched_components_median,seed
binary,oncogenic_pathway,SARC,RTK RAS,222,31,0.568997948016416,0.591655266757866,-0.0226573187414501,-0.090735278423116,0.0476333907056799,1000,0.536892954856361,1,0.457142857142857,0.142857142857143,0.6,10,1,104,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,1,2,20260907
binary,oncogenic_pathway,SARC,TP53,222,31,0.60436193222783,0.606254506128335,-0.00189257390050468,-0.0739564855875831,0.0697824042407661,1000,0.632840663302091,1,1,0,1,10,1,104,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,2,2,20260899
binary,oncogenic_pathway,STAD,HIPPO,327,21,0.572790439132852,0.615675375208449,-0.0428849360755976,-0.0961850261565765,0.0155799955641267,1000,0.462506948304614,1,0.32,0,0.32,10,1,98,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,6,10,20260913
binary,oncogenic_pathway,STAD,NOTCH,327,21,0.628059405940594,0.592237623762376,0.0358217821782177,-0.0128971935494474,0.0837421552456497,1000,0.511306930693069,1,0.433333333333333,0.166666666666667,0.6,10,1,98,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,3,4,20260897
binary,oncogenic_pathway,STAD,PI3K,327,21,0.568347414929075,0.549550422447872,0.018796992481203,-0.038545199851999,0.0782053887547957,1000,0.445062398263701,1,0.633333333333333,0.2,0.833333333333333,10,1,98,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,7,2,20260911
binary,oncogenic_pathway,STAD,RTK RAS,327,21,0.609027777777778,0.559490740740741,0.0495370370370369,0.000298781490881659,0.10130156372026,1000,0.451176697530864,1,0.266666666666667,0.4,0.666666666666667,10,1,98,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,3,3,20260914
binary,oncogenic_pathway,STAD,TP53,327,21,0.598016114320462,0.577056096077835,0.0209600182426269,-0.0318216735745312,0.0734686264630649,1000,0.452664183642445,1,0.172131147540984,0.5,0.672131147540984,10,1,98,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,2,3,20260900
binary,oncogenic_pathway,TGCT,RTK RAS,143,15,0.761652101539742,0.679671244277986,0.0819808572617561,0.0374927935010482,0.129486122569645,1000,0.477320016645859,1,0.484177215189873,0.265822784810127,0.75,5,1,79,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,1,1,20260888
binary,oncogenic_pathway,THCA,RTK RAS,478,22,0.674871794871795,0.734408602150538,-0.0595368072787427,-0.106009493021346,-0.0155790672110553,1000,0.661141439205955,0.333333333333333,0.325581395348837,0.674418604651163,1,16,1,90,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,2,4,20260886
binary,oncogenic_pathway,THCA,WNT,478,22,0.685794044665012,0.714795285359801,-0.029001240694789,-0.0798062008025931,0.0184359331157379,1000,0.556451612903226,0.325581395348837,0.325581395348837,0,0.325581395348837,16,1,90,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,7,5,20260892
binary,oncogenic_pathway,UCEC,TP53,468,29,0.773504587155963,0.755449541284404,0.0180550458715596,-0.00413589716203347,0.0437801470715228,1000,0.624247706422018,1,0.596868884540117,0.26027397260274,0.857142857142857,15,1,73,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,2,2,20260884
binary,oncogenic_pathway,UCEC,WNT,468,29,0.635348922177567,0.62215929850201,0.0131896236755572,-0.0306551304169861,0.0536222219181029,1000,0.422369382535623,1,0.464285714285714,0.25,0.714285714285714,15,1,73,maximum minus minimum code-specific outcome prevalence,TRUE,TRUE,6,5,20260906
continuous,aneuploidy,BRCA,Aneuploidy score,998,39,0.210933859496148,0.22318743984049,-0.0122535803443418,-0.0322151600867711,0.00741428332195838,1000,-0.0294344951392436,0.0284388304125759,0.0189493140607372,,,20,1,130,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20260819
continuous,aneuploidy,BRCA,Deleted arm count,998,39,0.202206491829343,0.221384950257078,-0.019178458427735,-0.0387818340428789,0.00176974224014784,1000,-0.0465260305990947,0.0316040940656464,0.0225272532312687,,,20,1,130,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20260820
continuous,aneuploidy,COAD,Aneuploidy score,408,24,0.239819593170638,0.248289151731856,-0.00846955856121756,-0.0670875560920207,0.0507507017148071,1000,-0.0692389287927102,0.0463419456583857,0.0347441027429117,,,14,1,140,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,7,20260818
continuous,aneuploidy,COAD,Deleted arm count,408,24,0.136083235281194,0.185345576693655,-0.0492623414124606,-0.102100398535108,0.0053464669564827,1000,-0.0797400078727826,0.0549843762481087,0.042337124418105,,,14,1,140,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,4,20260821
continuous,aneuploidy,STAD,Aneuploidy score,360,22,0.165154782001749,0.239387215751376,-0.0742324337496268,-0.132399854563197,-0.0234236898641661,1000,-0.0702188595255056,0.0574333461679096,0.0392225889252573,,,12,1,113,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260824
continuous,aneuploidy,THYM,Aneuploidy score,103,17,0.159672814360383,0.175695630327391,-0.0160228159670083,-0.0918977867334516,0.0412176801348925,1000,-0.213179839973737,0.156994808155361,0.0299384624385437,,,5,1,23,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20260823
continuous,aneuploidy,UCEC,Aneuploidy score,477,29,0.308108291153542,0.344541018248146,-0.0364327270946043,-0.0915627509456307,0.0172661234012151,1000,-0.0530593266436279,0.105972401955775,0.0758954234892442,,,15,1,74,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20260816
continuous,aneuploidy,UCEC,Deleted arm count,477,29,0.331040517665729,0.33779390026539,-0.00675338259966196,-0.0236262087795584,0.0107967515631487,1000,-0.0340585762920402,0.0916485859343253,0.0653170328891254,,,15,1,74,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260817
continuous,aneuploidy,UVM,Deleted arm count,80,6,0.0291197186972849,0.1250643578875,-0.0959446391902156,-0.407913280736306,0.127157706901945,1000,-0.143990821026224,0.00969240095627718,0.00826619807155087,,,4,1,33,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20260822
continuous,fusion,BRCA,Fusion burden,1051,39,0.256374864315471,0.256244045152111,0.000130819163359996,-0.0193438074942928,0.0208120302279888,1000,0.000977225058843678,0.0704126303695309,0.047765657066393,,,21,1,142,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20260826
continuous,fusion,LGG,Fusion burden,487,25,0.214760081787653,0.222928411832276,-0.00816833004462369,-0.0164403236042628,-0.000269407180169887,1000,-0.044933453269481,0.0787782587872581,0.0730755353411335,,,17,1,103,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20260827
continuous,fusion,UCEC,Fusion burden,153,28,0.366457871715885,0.362890481562346,0.00356739015353935,-0.0669212707468707,0.0793211196330245,1000,-0.211831687069261,0.163074446730988,0.0522709937941115,,,9,1,30,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260825
continuous,microsatellite_instability,COAD,MANTIS score,391,24,0.067045109266943,0.268178373319162,-0.201133264052219,-0.309219284769193,-0.115754151479378,1000,-0.0843082599545444,0.0536978372633643,0.0426877650580409,,,14,1,122,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,3,20260828
continuous,microsatellite_instability,COAD,MSIsensor score,411,24,0.0865238523868177,0.257856123374803,-0.171332270987985,-0.266104583152559,-0.0888192428025317,1000,-0.102989685691099,0.0512982299754251,0.0344118293766957,,,14,1,143,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,4,20260830
continuous,microsatellite_instability,STAD,MANTIS score,371,22,0.198652463822046,0.18804009424098,0.0106123695810654,-0.0597727996078459,0.0838689550377211,1000,-0.0206795388628014,0.0787857667728108,0.0648515266245786,,,11,1,113,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260831
continuous,microsatellite_instability,TGCT,MSIsensor score,148,15,0.202017064659039,0.161370264711445,0.0406467999475937,-0.033143940842877,0.106093160646239,1000,-0.0528237313349327,0.0847412800123251,0.0613114078039938,,,5,1,79,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20260829
continuous,rna_pathway_activity,ACC,HALLMARK_ADIPOGENESIS,55,5,0.0975521076554873,-0.131742179208059,0.229294286863546,0.00687823018776684,0.412658959523602,1000,-0.0580713808557927,0.143863759234071,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,2,20260954
continuous,rna_pathway_activity,ACC,HALLMARK_ALLOGRAFT_REJECTION,55,5,0.0932051493448089,-0.102377912242029,0.195583061586838,-0.315065800533901,0.566634402679373,1000,-0.0552738984743459,0.173926114951199,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260973
continuous,rna_pathway_activity,ACC,HALLMARK_APOPTOSIS,55,5,0.251632120385988,-0.280349785394359,0.531981905780347,0.295720352909782,1.15717003071127,1000,-0.0141510855788056,0.171841427772998,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20260987
continuous,rna_pathway_activity,ACC,HALLMARK_BILE_ACID_METABOLISM,55,5,0.420963673278443,0.192873067628737,0.228090605649706,0.0804053746497888,0.443235413651444,1000,-0.230612961228934,0.128588049638769,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20260914
continuous,rna_pathway_activity,ACC,HALLMARK_CHOLESTEROL_HOMEOSTASIS,55,5,-0.00570652693417095,-0.240826036937958,0.235119510003787,-0.0955430995567111,0.582506383344892,1000,0.0406296562969137,0.14318138025978,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,5,20260996
continuous,rna_pathway_activity,ACC,HALLMARK_COAGULATION,55,5,0.221744021315476,-0.1505940944955,0.372338115810976,0.103246091463668,0.713834023278193,1000,-0.127040290113261,0.15231386474748,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261047
continuous,rna_pathway_activity,ACC,HALLMARK_E2F_TARGETS,55,5,-0.0196719280563302,0.190085909397433,-0.209757837453763,-0.621648831310228,0.140418040855375,1000,-0.0558699177104647,0.0808618501223661,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,3,20261221
continuous,rna_pathway_activity,ACC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,55,5,0.254317127857987,-1.14460550563836,1.39892263349634,0.94907762276052,2.44804016241315,1000,-0.12064232479382,0.184754013696467,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,1,20261093
continuous,rna_pathway_activity,ACC,HALLMARK_FATTY_ACID_METABOLISM,55,5,0.131279055206863,-0.366551689322051,0.497830744528915,0.0438352274532829,0.887566432705896,1000,-0.0691576778679819,0.110165866027821,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261136
continuous,rna_pathway_activity,ACC,HALLMARK_G2M_CHECKPOINT,55,5,-0.083143666370213,0.220958212549791,-0.304101878920004,-0.77796710100324,0.0178738698197878,1000,-0.0551609083895985,0.0787103323295043,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,5,20260920
continuous,rna_pathway_activity,ACC,HALLMARK_IL2_STAT5_SIGNALING,55,5,0.0365335634664965,-0.822303031071885,0.858836594538382,-0.302303134442022,1.58427673132815,1000,-0.0998571926834395,0.198609603684532,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20261169
continuous,rna_pathway_activity,ACC,HALLMARK_IL6_JAK_STAT3_SIGNALING,55,5,0.336512938769682,-0.383844304021555,0.720357242791237,-0.143852310874146,1.1936835342648,1000,-0.0738460089129678,0.205478346564083,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20260991
continuous,rna_pathway_activity,ACC,HALLMARK_INFLAMMATORY_RESPONSE,55,5,0.228732167278623,-0.256915674621169,0.485647841899792,0.256733150381541,1.06481621883904,1000,-0.0656628993173851,0.211630190788723,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20260906
continuous,rna_pathway_activity,ACC,HALLMARK_MYC_TARGETS_V1,55,5,0.162080192959337,0.0433459109361715,0.118734282023165,-0.201183832553217,0.418672586970485,1000,-0.159051262138948,0.0738633597339392,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261319
continuous,rna_pathway_activity,ACC,HALLMARK_MYC_TARGETS_V2,55,5,0.151414057327417,-0.121926726794706,0.273340784122123,-0.124934591327779,0.702825262254182,1000,-0.191682656274187,0.115483371793055,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261189
continuous,rna_pathway_activity,ACC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,55,5,0.0576136862588291,0.166619716946315,-0.109006030687486,-0.312145675874504,0.0595305608831354,1000,-0.0207909058429139,0.136418131580133,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261238
continuous,rna_pathway_activity,ACC,HALLMARK_PEROXISOME,55,5,-0.0280096672527883,0.0365824141493281,-0.0645920814021164,-0.489344259467675,0.26973424334852,1000,-0.0668851023128749,0.159584015895099,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,1,1,20261285
continuous,rna_pathway_activity,ACC,HALLMARK_PI3K_AKT_MTOR_SIGNALING,55,5,0.139192692860873,-0.489618358509939,0.628811051370813,-0.02829029375834,1.44175093969096,1000,-0.028253888871298,0.0709976622703364,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,2,2,20261262
continuous,rna_pathway_activity,ACC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,55,5,0.49285744094683,0.494474555637364,-0.00161711469053338,-0.2200370384586,0.14320334321018,1000,-0.0280204660247327,0.253374611350328,,,,1,1,48,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,2,20260950
continuous,rna_pathway_activity,BLCA,HALLMARK_ALLOGRAFT_REJECTION,382,33,0.463538028927578,0.419423022553771,0.0441150063738063,0.00653624354434472,0.0836206947621989,1000,0.0113756880576107,0.171338551569651,0.150919435885,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20260883
continuous,rna_pathway_activity,BLCA,HALLMARK_ANGIOGENESIS,382,33,0.205289953365397,0.207016085660395,-0.00172613229499818,-0.0586953507742548,0.0516993971587253,1000,0.141120416570643,0.241544273156806,0.204272042738645,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261227
continuous,rna_pathway_activity,BLCA,HALLMARK_APICAL_JUNCTION,382,33,0.253137546677333,0.252876627089732,0.000260919587600772,-0.0644428572811646,0.0570280241232222,1000,0.104463160796771,0.256246640743726,0.23147156020346,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20261061
continuous,rna_pathway_activity,BLCA,HALLMARK_APICAL_SURFACE,382,33,0.214847663465367,0.265816206225129,-0.050968542759762,-0.100756537597511,-0.00199510054727415,1000,0.110322929593808,0.243683090782819,0.230233169887016,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20261267
continuous,rna_pathway_activity,BLCA,HALLMARK_APOPTOSIS,382,33,0.353021237303056,0.369727739372396,-0.0167065020693407,-0.0683024451823579,0.0297745840493914,1000,0.0270889551914253,0.20918140916726,0.183833582710976,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,5,3,20261074
continuous,rna_pathway_activity,BLCA,HALLMARK_COAGULATION,382,33,0.223074444052858,0.216984437229299,0.00609000682355909,-0.0466653674211486,0.0568131571958874,1000,0.100877960982326,0.216607870703229,0.195880745351876,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261273
continuous,rna_pathway_activity,BLCA,HALLMARK_COMPLEMENT,382,33,0.413432506900699,0.36272619259191,0.0507063143087887,0.00871218616870093,0.0988131489849165,1000,0.0606072312831035,0.210673522872176,0.1955857962955,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,4,20260931
continuous,rna_pathway_activity,BLCA,HALLMARK_E2F_TARGETS,382,33,0.338997935342078,0.377554257147535,-0.0385563218054571,-0.0910489388817836,0.0139402844095865,1000,0.00504825958307431,0.182118140070554,0.155070607315426,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260930
continuous,rna_pathway_activity,BLCA,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,382,33,0.282159047664474,0.370611273033134,-0.08845222536866,-0.127783116775787,-0.0483926979793097,1000,0.140256205617982,0.280529157242493,0.24545921479201,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260979
continuous,rna_pathway_activity,BLCA,HALLMARK_ESTROGEN_RESPONSE_EARLY,382,33,0.327295630276855,0.35927428468155,-0.0319786544046951,-0.0675300112689383,0.000260222379334272,1000,-0.0676226239324476,0.184771831789969,0.164562169281235,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261030
continuous,rna_pathway_activity,BLCA,HALLMARK_ESTROGEN_RESPONSE_LATE,382,33,0.269464877817011,0.275069902246378,-0.00560502442936706,-0.0495755588917718,0.0403501194833551,1000,-0.00716567079233976,0.199325955479226,0.185818808204108,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20261164
continuous,rna_pathway_activity,BLCA,HALLMARK_G2M_CHECKPOINT,382,33,0.36847524008595,0.406173183814574,-0.0376979437286236,-0.0668269573836051,-0.00604206463318588,1000,0.0145332109839207,0.197937019464445,0.172970967682152,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,3,20260976
continuous,rna_pathway_activity,BLCA,HALLMARK_IL2_STAT5_SIGNALING,382,33,0.359279008284421,0.351948750116976,0.00733025816744404,-0.0312149631955236,0.0488226637735609,1000,0.0408461805858467,0.208489113806378,0.181278897738481,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20260974
continuous,rna_pathway_activity,BLCA,HALLMARK_IL6_JAK_STAT3_SIGNALING,382,33,0.395880171039574,0.439332483979303,-0.0434523129397294,-0.0860777378278478,-0.00238736656270303,1000,0.0179119311697685,0.1964471634902,0.177640796684306,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,5,4,20260910
continuous,rna_pathway_activity,BLCA,HALLMARK_INFLAMMATORY_RESPONSE,382,33,0.389535858583913,0.412183022858208,-0.0226471642742954,-0.0754363623821003,0.0236578611348694,1000,0.0490424845257752,0.210513583291527,0.188076520562348,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,5,5,20260917
continuous,rna_pathway_activity,BLCA,HALLMARK_INTERFERON_ALPHA_RESPONSE,382,33,0.285455107017691,0.338946061605962,-0.0534909545882712,-0.110617195032304,-0.000738824725523361,1000,-0.103573383244759,0.114459363592946,0.0890714258294439,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,5,20261049
continuous,rna_pathway_activity,BLCA,HALLMARK_INTERFERON_GAMMA_RESPONSE,382,33,0.391218937651324,0.419885765569392,-0.0286668279180685,-0.070906102522302,0.0143279539577369,1000,-0.0691835490038764,0.143346602716783,0.121342455533053,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,4,4,20260925
continuous,rna_pathway_activity,BLCA,HALLMARK_KRAS_SIGNALING_UP,382,33,0.25405850809716,0.289775596409978,-0.0357170883128179,-0.0845056924234914,0.0170361749919463,1000,0.0883889357527954,0.224633956532406,0.19875538071567,,,20,1,49,eta-squared: between-code sum of squares / total sum of squares,TRUE,,3,4,20261125
