family,tumor_type,endpoint,repeat,outer_fold,n,positive,negative,training_patients,training_positive,training_negative,test_patients,test_positive,test_negative,limited_evidence
oncogenic_pathway,LUSC,NRF2,5,2,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,5,3,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,5,4,443,109,334,354,87,267,89,22,67,FALSE
oncogenic_pathway,LUSC,NRF2,5,5,443,109,334,356,88,268,87,21,66,FALSE
oncogenic_pathway,PCPG,Cell Cycle,1,1,155,23,132,123,18,105,32,5,27,TRUE
oncogenic_pathway,PCPG,Cell Cycle,1,2,155,23,132,123,18,105,32,5,27,TRUE
oncogenic_pathway,PCPG,Cell Cycle,1,3,155,23,132,124,18,106,31,5,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,1,4,155,23,132,125,19,106,30,4,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,1,5,155,23,132,125,19,106,30,4,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,2,1,155,23,132,123,18,105,32,5,27,TRUE
oncogenic_pathway,PCPG,Cell Cycle,2,2,155,23,132,123,18,105,32,5,27,TRUE
oncogenic_pathway,PCPG,Cell Cycle,2,3,155,23,132,124,18,106,31,5,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,2,4,155,23,132,125,19,106,30,4,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,2,5,155,23,132,125,19,106,30,4,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,3,1,155,23,132,123,18,105,32,5,27,TRUE
oncogenic_pathway,PCPG,Cell Cycle,3,2,155,23,132,123,18,105,32,5,27,TRUE
oncogenic_pathway,PCPG,Cell Cycle,3,3,155,23,132,124,18,106,31,5,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,3,4,155,23,132,125,19,106,30,4,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,3,5,155,23,132,125,19,106,30,4,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,4,1,155,23,132,123,18,105,32,5,27,TRUE
oncogenic_pathway,PCPG,Cell Cycle,4,2,155,23,132,123,18,105,32,5,27,TRUE
oncogenic_pathway,PCPG,Cell Cycle,4,3,155,23,132,124,18,106,31,5,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,4,4,155,23,132,125,19,106,30,4,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,4,5,155,23,132,125,19,106,30,4,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,5,1,155,23,132,123,18,105,32,5,27,TRUE
oncogenic_pathway,PCPG,Cell Cycle,5,2,155,23,132,123,18,105,32,5,27,TRUE
oncogenic_pathway,PCPG,Cell Cycle,5,3,155,23,132,124,18,106,31,5,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,5,4,155,23,132,125,19,106,30,4,26,TRUE
oncogenic_pathway,PCPG,Cell Cycle,5,5,155,23,132,125,19,106,30,4,26,TRUE
oncogenic_pathway,PCPG,RTK RAS,1,1,158,52,106,125,41,84,33,11,22,FALSE
oncogenic_pathway,PCPG,RTK RAS,1,2,158,52,106,126,41,85,32,11,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,1,3,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,1,4,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,1,5,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,2,1,158,52,106,125,41,84,33,11,22,FALSE
oncogenic_pathway,PCPG,RTK RAS,2,2,158,52,106,126,41,85,32,11,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,2,3,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,2,4,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,2,5,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,3,1,158,52,106,125,41,84,33,11,22,FALSE
oncogenic_pathway,PCPG,RTK RAS,3,2,158,52,106,126,41,85,32,11,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,3,3,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,3,4,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,3,5,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,4,1,158,52,106,125,41,84,33,11,22,FALSE
oncogenic_pathway,PCPG,RTK RAS,4,2,158,52,106,126,41,85,32,11,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,4,3,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,4,4,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,4,5,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,5,1,158,52,106,125,41,84,33,11,22,FALSE
oncogenic_pathway,PCPG,RTK RAS,5,2,158,52,106,126,41,85,32,11,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,5,3,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,5,4,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,PCPG,RTK RAS,5,5,158,52,106,127,42,85,31,10,21,FALSE
oncogenic_pathway,SARC,RTK RAS,1,1,222,86,136,176,68,108,46,18,28,FALSE
oncogenic_pathway,SARC,RTK RAS,1,2,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,1,3,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,1,4,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,1,5,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,2,1,222,86,136,176,68,108,46,18,28,FALSE
oncogenic_pathway,SARC,RTK RAS,2,2,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,2,3,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,2,4,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,2,5,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,3,1,222,86,136,176,68,108,46,18,28,FALSE
oncogenic_pathway,SARC,RTK RAS,3,2,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,3,3,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,3,4,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,3,5,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,4,1,222,86,136,176,68,108,46,18,28,FALSE
oncogenic_pathway,SARC,RTK RAS,4,2,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,4,3,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,4,4,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,4,5,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,5,1,222,86,136,176,68,108,46,18,28,FALSE
oncogenic_pathway,SARC,RTK RAS,5,2,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,5,3,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,5,4,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,RTK RAS,5,5,222,86,136,178,69,109,44,17,27,FALSE
oncogenic_pathway,SARC,TP53,1,1,222,146,76,176,116,60,46,30,16,FALSE
oncogenic_pathway,SARC,TP53,1,2,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,1,3,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,1,4,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,1,5,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,2,1,222,146,76,176,116,60,46,30,16,FALSE
oncogenic_pathway,SARC,TP53,2,2,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,2,3,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,2,4,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,2,5,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,3,1,222,146,76,176,116,60,46,30,16,FALSE
oncogenic_pathway,SARC,TP53,3,2,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,3,3,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,3,4,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,3,5,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,4,1,222,146,76,176,116,60,46,30,16,FALSE
oncogenic_pathway,SARC,TP53,4,2,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,4,3,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,4,4,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,4,5,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,5,1,222,146,76,176,116,60,46,30,16,FALSE
oncogenic_pathway,SARC,TP53,5,2,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,5,3,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,5,4,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,SARC,TP53,5,5,222,146,76,178,117,61,44,29,15,FALSE
oncogenic_pathway,STAD,HIPPO,1,1,327,70,257,261,56,205,66,14,52,FALSE
oncogenic_pathway,STAD,HIPPO,1,2,327,70,257,261,56,205,66,14,52,FALSE
oncogenic_pathway,STAD,HIPPO,1,3,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,1,4,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,1,5,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,2,1,327,70,257,261,56,205,66,14,52,FALSE
oncogenic_pathway,STAD,HIPPO,2,2,327,70,257,261,56,205,66,14,52,FALSE
oncogenic_pathway,STAD,HIPPO,2,3,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,2,4,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,2,5,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,3,1,327,70,257,261,56,205,66,14,52,FALSE
oncogenic_pathway,STAD,HIPPO,3,2,327,70,257,261,56,205,66,14,52,FALSE
oncogenic_pathway,STAD,HIPPO,3,3,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,3,4,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,3,5,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,4,1,327,70,257,261,56,205,66,14,52,FALSE
oncogenic_pathway,STAD,HIPPO,4,2,327,70,257,261,56,205,66,14,52,FALSE
oncogenic_pathway,STAD,HIPPO,4,3,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,4,4,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,4,5,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,5,1,327,70,257,261,56,205,66,14,52,FALSE
oncogenic_pathway,STAD,HIPPO,5,2,327,70,257,261,56,205,66,14,52,FALSE
oncogenic_pathway,STAD,HIPPO,5,3,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,5,4,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,HIPPO,5,5,327,70,257,262,56,206,65,14,51,FALSE
oncogenic_pathway,STAD,NOTCH,1,1,327,125,202,261,100,161,66,25,41,FALSE
oncogenic_pathway,STAD,NOTCH,1,2,327,125,202,261,100,161,66,25,41,FALSE
oncogenic_pathway,STAD,NOTCH,1,3,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,1,4,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,1,5,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,2,1,327,125,202,261,100,161,66,25,41,FALSE
oncogenic_pathway,STAD,NOTCH,2,2,327,125,202,261,100,161,66,25,41,FALSE
oncogenic_pathway,STAD,NOTCH,2,3,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,2,4,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,2,5,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,3,1,327,125,202,261,100,161,66,25,41,FALSE
oncogenic_pathway,STAD,NOTCH,3,2,327,125,202,261,100,161,66,25,41,FALSE
oncogenic_pathway,STAD,NOTCH,3,3,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,3,4,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,3,5,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,4,1,327,125,202,261,100,161,66,25,41,FALSE
oncogenic_pathway,STAD,NOTCH,4,2,327,125,202,261,100,161,66,25,41,FALSE
oncogenic_pathway,STAD,NOTCH,4,3,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,4,4,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,4,5,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,5,1,327,125,202,261,100,161,66,25,41,FALSE
oncogenic_pathway,STAD,NOTCH,5,2,327,125,202,261,100,161,66,25,41,FALSE
oncogenic_pathway,STAD,NOTCH,5,3,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,5,4,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,NOTCH,5,5,327,125,202,262,100,162,65,25,40,FALSE
oncogenic_pathway,STAD,PI3K,1,1,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,1,2,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,1,3,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,1,4,327,133,194,262,107,155,65,26,39,FALSE
oncogenic_pathway,STAD,PI3K,1,5,327,133,194,263,107,156,64,26,38,FALSE
oncogenic_pathway,STAD,PI3K,2,1,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,2,2,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,2,3,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,2,4,327,133,194,262,107,155,65,26,39,FALSE
oncogenic_pathway,STAD,PI3K,2,5,327,133,194,263,107,156,64,26,38,FALSE
oncogenic_pathway,STAD,PI3K,3,1,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,3,2,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,3,3,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,3,4,327,133,194,262,107,155,65,26,39,FALSE
oncogenic_pathway,STAD,PI3K,3,5,327,133,194,263,107,156,64,26,38,FALSE
oncogenic_pathway,STAD,PI3K,4,1,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,4,2,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,4,3,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,4,4,327,133,194,262,107,155,65,26,39,FALSE
oncogenic_pathway,STAD,PI3K,4,5,327,133,194,263,107,156,64,26,38,FALSE
oncogenic_pathway,STAD,PI3K,5,1,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,5,2,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,5,3,327,133,194,261,106,155,66,27,39,FALSE
oncogenic_pathway,STAD,PI3K,5,4,327,133,194,262,107,155,65,26,39,FALSE
oncogenic_pathway,STAD,PI3K,5,5,327,133,194,263,107,156,64,26,38,FALSE
oncogenic_pathway,STAD,RTK RAS,1,1,327,192,135,261,153,108,66,39,27,FALSE
oncogenic_pathway,STAD,RTK RAS,1,2,327,192,135,261,153,108,66,39,27,FALSE
oncogenic_pathway,STAD,RTK RAS,1,3,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,1,4,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,1,5,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,2,1,327,192,135,261,153,108,66,39,27,FALSE
oncogenic_pathway,STAD,RTK RAS,2,2,327,192,135,261,153,108,66,39,27,FALSE
oncogenic_pathway,STAD,RTK RAS,2,3,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,2,4,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,2,5,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,3,1,327,192,135,261,153,108,66,39,27,FALSE
oncogenic_pathway,STAD,RTK RAS,3,2,327,192,135,261,153,108,66,39,27,FALSE
oncogenic_pathway,STAD,RTK RAS,3,3,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,3,4,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,3,5,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,4,1,327,192,135,261,153,108,66,39,27,FALSE
oncogenic_pathway,STAD,RTK RAS,4,2,327,192,135,261,153,108,66,39,27,FALSE
oncogenic_pathway,STAD,RTK RAS,4,3,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,4,4,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,4,5,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,5,1,327,192,135,261,153,108,66,39,27,FALSE
oncogenic_pathway,STAD,RTK RAS,5,2,327,192,135,261,153,108,66,39,27,FALSE
oncogenic_pathway,STAD,RTK RAS,5,3,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,5,4,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,RTK RAS,5,5,327,192,135,262,154,108,65,38,27,FALSE
oncogenic_pathway,STAD,TP53,1,1,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,1,2,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,1,3,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,1,4,327,184,143,262,147,115,65,37,28,FALSE
oncogenic_pathway,STAD,TP53,1,5,327,184,143,263,148,115,64,36,28,FALSE
oncogenic_pathway,STAD,TP53,2,1,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,2,2,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,2,3,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,2,4,327,184,143,262,147,115,65,37,28,FALSE
oncogenic_pathway,STAD,TP53,2,5,327,184,143,263,148,115,64,36,28,FALSE
oncogenic_pathway,STAD,TP53,3,1,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,3,2,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,3,3,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,3,4,327,184,143,262,147,115,65,37,28,FALSE
oncogenic_pathway,STAD,TP53,3,5,327,184,143,263,148,115,64,36,28,FALSE
oncogenic_pathway,STAD,TP53,4,1,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,4,2,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,4,3,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,4,4,327,184,143,262,147,115,65,37,28,FALSE
oncogenic_pathway,STAD,TP53,4,5,327,184,143,263,148,115,64,36,28,FALSE
oncogenic_pathway,STAD,TP53,5,1,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,5,2,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,5,3,327,184,143,261,147,114,66,37,29,FALSE
oncogenic_pathway,STAD,TP53,5,4,327,184,143,262,147,115,65,37,28,FALSE
oncogenic_pathway,STAD,TP53,5,5,327,184,143,263,148,115,64,36,28,FALSE
oncogenic_pathway,TGCT,RTK RAS,1,1,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,1,2,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,1,3,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,1,4,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,1,5,143,54,89,116,44,72,27,10,17,FALSE
oncogenic_pathway,TGCT,RTK RAS,2,1,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,2,2,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,2,3,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,2,4,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,2,5,143,54,89,116,44,72,27,10,17,FALSE
oncogenic_pathway,TGCT,RTK RAS,3,1,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,3,2,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,3,3,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,3,4,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,3,5,143,54,89,116,44,72,27,10,17,FALSE
oncogenic_pathway,TGCT,RTK RAS,4,1,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,4,2,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,4,3,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,4,4,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,4,5,143,54,89,116,44,72,27,10,17,FALSE
oncogenic_pathway,TGCT,RTK RAS,5,1,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,5,2,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,5,3,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,5,4,143,54,89,114,43,71,29,11,18,FALSE
oncogenic_pathway,TGCT,RTK RAS,5,5,143,54,89,116,44,72,27,10,17,FALSE
oncogenic_pathway,THCA,RTK RAS,1,1,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,1,2,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,1,3,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,1,4,478,403,75,383,323,60,95,80,15,FALSE
oncogenic_pathway,THCA,RTK RAS,1,5,478,403,75,383,323,60,95,80,15,FALSE
oncogenic_pathway,THCA,RTK RAS,2,1,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,2,2,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,2,3,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,2,4,478,403,75,383,323,60,95,80,15,FALSE
oncogenic_pathway,THCA,RTK RAS,2,5,478,403,75,383,323,60,95,80,15,FALSE
oncogenic_pathway,THCA,RTK RAS,3,1,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,3,2,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,3,3,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,3,4,478,403,75,383,323,60,95,80,15,FALSE
oncogenic_pathway,THCA,RTK RAS,3,5,478,403,75,383,323,60,95,80,15,FALSE
oncogenic_pathway,THCA,RTK RAS,4,1,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,4,2,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,4,3,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,4,4,478,403,75,383,323,60,95,80,15,FALSE
oncogenic_pathway,THCA,RTK RAS,4,5,478,403,75,383,323,60,95,80,15,FALSE
oncogenic_pathway,THCA,RTK RAS,5,1,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,5,2,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,5,3,478,403,75,382,322,60,96,81,15,FALSE
oncogenic_pathway,THCA,RTK RAS,5,4,478,403,75,383,323,60,95,80,15,FALSE
oncogenic_pathway,THCA,RTK RAS,5,5,478,403,75,383,323,60,95,80,15,FALSE
oncogenic_pathway,THCA,WNT,1,1,478,62,416,381,49,332,97,13,84,FALSE
oncogenic_pathway,THCA,WNT,1,2,478,62,416,382,49,333,96,13,83,FALSE
oncogenic_pathway,THCA,WNT,1,3,478,62,416,383,50,333,95,12,83,FALSE
oncogenic_pathway,THCA,WNT,1,4,478,62,416,383,50,333,95,12,83,FALSE
oncogenic_pathway,THCA,WNT,1,5,478,62,416,383,50,333,95,12,83,FALSE
oncogenic_pathway,THCA,WNT,2,1,478,62,416,381,49,332,97,13,84,FALSE
oncogenic_pathway,THCA,WNT,2,2,478,62,416,382,49,333,96,13,83,FALSE
oncogenic_pathway,THCA,WNT,2,3,478,62,416,383,50,333,95,12,83,FALSE
oncogenic_pathway,THCA,WNT,2,4,478,62,416,383,50,333,95,12,83,FALSE
oncogenic_pathway,THCA,WNT,2,5,478,62,416,383,50,333,95,12,83,FALSE
oncogenic_pathway,THCA,WNT,3,1,478,62,416,381,49,332,97,13,84,FALSE
oncogenic_pathway,THCA,WNT,3,2,478,62,416,382,49,333,96,13,83,FALSE
oncogenic_pathway,THCA,WNT,3,3,478,62,416,383,50,333,95,12,83,FALSE
oncogenic_pathway,THCA,WNT,3,4,478,62,416,383,50,333,95,12,83,FALSE
oncogenic_pathway,THCA,WNT,3,5,478,62,416,383,50,333,95,12,83,FALSE
