outcome_type,family,tumor_type,endpoint,p_permutation,permutations,permutation_exceedances,permutation_attempted,permutation_stopped_early,p_mc_lower_95,p_mc_upper_95,p_mc_status
continuous,thorsson,PAAD,Neutrophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SARC,NK Cells Resting,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,OV,TCR Richness,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,GBM,Proliferation,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PRAD,Dendritic Cells Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,CESC,T Cells Follicular Helper,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LGG,NK Cells Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LGG,Eosinophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SKCM,Neutrophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PCPG,Wound Healing,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SARC,T Cells Regulatory Tregs,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,COAD,Eosinophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,TCR Shannon,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SARC,Dendritic Cells Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,CESC,Th2 Cells,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UVM,Aneuploidy Score,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,KICH,IFN-gamma Response,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LIHC,Indel Neoantigens,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PRAD,T Cells CD8,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PCPG,Dendritic Cells Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LUSC,BCR Evenness,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PCPG,Proliferation,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LUSC,SNV Neoantigens,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,ESCA,Fraction Altered,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SARC,B Cells Naive,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,TGCT,Nonsilent Mutation Rate,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UVM,T Cells CD4 Naive,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,TGCT,T Cells Follicular Helper,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,READ,Macrophage Regulation,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,KICH,NK Cells Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,T Cells CD4 Memory Resting,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LIHC,Eosinophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,READ,Silent Mutation Rate,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,CESC,Eosinophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,T Cells CD4 Naive,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,OV,Macrophages M1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PRAD,Macrophages M1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,Silent Mutation Rate,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PRAD,TCR Evenness,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,ESCA,Th2 Cells,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,OV,BCR Shannon,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,ESCA,Stromal Fraction,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UCS,Neutrophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LUAD,Eosinophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SARC,Mast Cells Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,ESCA,IFN-gamma Response,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,KIRP,SNV Neoantigens,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,GBM,T Cells CD4 Memory Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LGG,Dendritic Cells Resting,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,READ,Number of Segments,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SKCM,Plasma Cells,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,KIRC,Dendritic Cells Resting,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SARC,Eosinophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PRAD,TCR Richness,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PRAD,T Cells CD4 Memory Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UCS,Macrophage Regulation,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LIHC,Mast Cells Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SARC,Dendritic Cells Resting,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LIHC,BCR Richness,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,NK Cells Resting,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,Plasma Cells,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,THCA,Neutrophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PCPG,Plasma Cells,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,OV,TGF-beta Response,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PCPG,Macrophages M0,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,GBM,T Cells Follicular Helper,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,B Cells Naive,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,OV,Macrophage Regulation,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SKCM,BCR Evenness,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,THCA,Number of Segments,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LGG,T Cells CD4 Memory Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,TGCT,TCR Evenness,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,Th2 Cells,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,GBM,Plasma Cells,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PCPG,Dendritic Cells Resting,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SKCM,Fraction Altered,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,OV,Intratumor Heterogeneity,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SARC,Indel Neoantigens,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,ACC,Aneuploidy Score,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SKCM,B Cells Memory,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,HNSC,Intratumor Heterogeneity,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,MESO,Macrophages M1,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,ESCA,Neutrophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LIHC,TCR Evenness,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,ACC,TGF-beta Response,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UVM,B Cells Memory,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PCPG,NK Cells Resting,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,BLCA,BCR Evenness,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PCPG,Eosinophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,MESO,Mast Cells Resting,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,KIRC,B Cells Naive,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,ESCA,Number of Segments,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,ESCA,T Cells CD8,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SKCM,Monocytes,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,Macrophage Regulation,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,BCR Evenness,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,GBM,Monocytes,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SKCM,T Cells gamma delta,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,SKCM,Eosinophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,TCR Richness,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,THYM,T Cells gamma delta,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UVM,Proliferation,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LUSC,B Cells Memory,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,GBM,T Cells Regulatory Tregs,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,TGCT,T Cells CD4 Memory Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,MESO,Stromal Fraction,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,LUAD,Dendritic Cells Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,GBM,Aneuploidy Score,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,THYM,Eosinophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,KIRC,BCR Shannon,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PRAD,Eosinophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,ESCA,T Cells Follicular Helper,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UCS,CTA Score,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,READ,Dendritic Cells Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,OV,T Cells CD8,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PCPG,Aneuploidy Score,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PRAD,NK Cells Resting,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,Macrophages M2,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UCEC,Neutrophils,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,COAD,B Cells Naive,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,KIRC,Indel Neoantigens,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UVM,Stromal Fraction,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,STAD,IFN-gamma Response,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PAAD,T Cells CD8,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UCS,Silent Mutation Rate,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PCPG,TCR Shannon,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UVM,Homologous Recombination Defects,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,TGCT,Indel Neoantigens,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UCS,Monocytes,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,TGCT,Aneuploidy Score,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,CESC,T Cells CD4 Naive,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,KIRP,Dendritic Cells Activated,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,READ,Plasma Cells,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,UVM,Th17 Cells,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,TGCT,Mast Cells Resting,1,0,,,,,,not permutation-tested: below the prespecified effect gate
continuous,thorsson,PCPG,B Cells Memory,1,0,,,,,,not permutation-tested: below the prespecified effect gate
