foundation_model,family,tumor_type,endpoint,n,positive,negative,prevalence,no_skill_pr_auc,rule,balanced_accuracy,sensitivity,specificity,ppv,npv,auroc,pr_auc,ba_crossing_sensitivity,empirical_balanced_accuracy,empirical_sensitivity,empirical_specificity,empirical_ppv,empirical_npv,balanced_accuracy_delta_vs_empirical,sensitivity_delta_vs_empirical,specificity_delta_vs_empirical,ppv_delta_vs_empirical,npv_delta_vs_empirical
TITAN,driver_mutation,LUSC,ARID1A,460,31,429,0.0673913043478261,0.0673913043478261,training-only optimized threshold,0.591999398451011,0.612903225806452,0.571095571095571,0.0935960591133005,0.953307392996109,0.548763064892097,0.0877282800242428,FALSE,0.506617038875103,0.0645161290322581,0.948717948717949,0.0833333333333333,0.93348623853211,0.085382359575908,0.548387096774194,-0.377622377622378,0.0102627257799672,0.019821154463999
GigaSSL,driver_mutation,LUSC,CDKN2A,460,68,392,0.147826086956522,0.147826086956522,training-only optimized threshold,0.529261704681873,0.691176470588235,0.36734693877551,0.159322033898305,0.872727272727273,0.540366146458583,0.163161973301388,FALSE,0.491071428571429,0,0.982142857142857,0,0.849889624724062,0.038190276110444,0.691176470588235,-0.614795918367347,0.159322033898305,0.022837648003211
ProvGigaPath,driver_mutation,LUSC,CDKN2A,460,68,392,0.147826086956522,0.147826086956522,training-only optimized threshold,0.561524609843938,0.735294117647059,0.387755102040816,0.172413793103448,0.894117647058824,0.584671368547419,0.188262756474438,FALSE,0.550345138055222,0.220588235294118,0.880102040816326,0.241935483870968,0.866834170854271,0.011179471788716,0.514705882352941,-0.49234693877551,-0.06952169076752,0.0272834762045531
TITAN,driver_mutation,LUSC,CDKN2A,460,68,392,0.147826086956522,0.147826086956522,training-only optimized threshold,0.531812725090036,0.441176470588235,0.622448979591837,0.168539325842697,0.865248226950355,0.531625150060024,0.164213784163973,FALSE,0.497223889555822,0.0735294117647059,0.920918367346939,0.138888888888889,0.851415094339623,0.034588835534214,0.367647058823529,-0.298469387755102,0.029650436953808,0.0138331326107319
GigaSSL,driver_mutation,LUSC,CUL3,460,25,435,0.0543478260869565,0.0543478260869565,training-only optimized threshold,0.500689655172414,0.56,0.441379310344828,0.0544747081712062,0.945812807881773,0.535080459770115,0.0654097049422943,FALSE,0.498850574712644,0,0.997701149425287,0,0.945533769063181,0.00183908045977005,0.56,-0.556321839080459,0.0544747081712062,0.000279038818592037
ProvGigaPath,driver_mutation,LUSC,CUL3,460,25,435,0.0543478260869565,0.0543478260869565,training-only optimized threshold,0.552873563218391,0.8,0.305747126436782,0.062111801242236,0.963768115942029,0.490942528735632,0.0553692927548417,FALSE,0.480459770114943,0,0.960919540229885,0,0.943566591422122,0.072413793103448,0.8,-0.655172413793103,0.062111801242236,0.0202015245199071
TITAN,driver_mutation,LUSC,CUL3,460,25,435,0.0543478260869565,0.0543478260869565,training-only optimized threshold,0.537471264367816,0.56,0.514942528735632,0.0622222222222222,0.953191489361702,0.512275862068965,0.0614250336463954,FALSE,0.494252873563218,0,0.988505747126437,0,0.945054945054945,0.043218390804598,0.56,-0.473563218390805,0.0622222222222222,0.00813654430675692
GigaSSL,driver_mutation,LUSC,FAT1,460,67,393,0.145652173913043,0.145652173913043,training-only optimized threshold,0.515286164596863,0.776119402985075,0.254452926208651,0.150724637681159,0.869565217391304,0.492917093919714,0.141147726348596,FALSE,0.488549618320611,0,0.977099236641221,0,0.851441241685144,0.0267365462762521,0.776119402985075,-0.72264631043257,0.150724637681159,0.01812397570616
ProvGigaPath,driver_mutation,LUSC,FAT1,460,67,393,0.145652173913043,0.145652173913043,training-only optimized threshold,0.550567771827883,0.805970149253731,0.295165394402036,0.163141993957704,0.89922480620155,0.533667540161787,0.154714781227059,FALSE,0.5,0,1,,0.854347826086957,0.050567771827883,0.805970149253731,-0.704834605597964,,0.044876980114593
TITAN,driver_mutation,LUSC,FAT1,460,67,393,0.145652173913043,0.145652173913043,training-only optimized threshold,0.521932323117238,0.417910447761194,0.625954198473283,0.16,0.863157894736842,0.517982606053701,0.150245191288685,FALSE,0.486005089058524,0,0.972010178117048,0,0.850779510022272,0.035927234058714,0.417910447761194,-0.346055979643765,0.16,0.01237838471457
GigaSSL,driver_mutation,LUSC,FBXW7,460,25,435,0.0543478260869565,0.0543478260869565,training-only optimized threshold,0.570114942528736,0.6,0.540229885057471,0.0697674418604651,0.959183673469388,0.611862068965517,0.138591176343514,FALSE,0.560459770114943,0.16,0.960919540229885,0.19047619047619,0.952164009111617,0.00965517241379299,0.44,-0.420689655172414,-0.120708748615725,0.00701966435777102
ProvGigaPath,driver_mutation,LUSC,FBXW7,460,25,435,0.0543478260869565,0.0543478260869565,training-only optimized threshold,0.512183908045977,0.56,0.464367816091954,0.0566801619433198,0.948356807511737,0.578942528735632,0.0829362765732663,FALSE,0.530804597701149,0.08,0.981609195402299,0.2,0.948888888888889,-0.0186206896551719,0.48,-0.517241379310345,-0.14331983805668,-0.000532081377151994
TITAN,driver_mutation,LUSC,FBXW7,460,25,435,0.0543478260869565,0.0543478260869565,training-only optimized threshold,0.585057471264368,0.8,0.370114942528736,0.0680272108843538,0.969879518072289,0.537195402298851,0.058544349735682,FALSE,0.479310344827586,0,0.958620689655172,0,0.943438914027149,0.105747126436782,0.8,-0.588505747126436,0.0680272108843538,0.02644060404514
GigaSSL,driver_mutation,LUSC,KDM6A,460,21,439,0.0456521739130435,0.0456521739130435,training-only optimized threshold,0.511118342553422,0.619047619047619,0.403189066059226,0.0472727272727273,0.956756756756757,0.556134070940449,0.0504120796537799,FALSE,0.479498861047836,0,0.958997722095672,0,0.952488687782805,0.031619481505586,0.619047619047619,-0.555808656036446,0.0472727272727273,0.00426806897395193
ProvGigaPath,driver_mutation,LUSC,KDM6A,460,21,439,0.0456521739130435,0.0456521739130435,training-only optimized threshold,0.553747694977763,0.904761904761905,0.202733485193622,0.0514905149051491,0.978021978021978,0.444299815598221,0.041984704230742,FALSE,0.486332574031891,0,0.972665148063781,0,0.953125,0.067415120945872,0.904761904761905,-0.769931662870159,0.0514905149051491,0.024896978021978
TITAN,driver_mutation,LUSC,KDM6A,460,21,439,0.0456521739130435,0.0456521739130435,training-only optimized threshold,0.431717105976787,0.476190476190476,0.387243735763098,0.03584229390681,0.939226519337017,0.452760603102289,0.0429526188545449,FALSE,0.486332574031891,0,0.972665148063781,0,0.953125,-0.054615468055104,0.476190476190476,-0.585421412300683,0.03584229390681,-0.013898480662983
GigaSSL,driver_mutation,LUSC,KEAP1,460,51,409,0.110869565217391,0.110869565217391,training-only optimized threshold,0.616903974303658,0.627450980392157,0.606356968215159,0.16580310880829,0.928838951310862,0.63478594371734,0.220320053272197,TRUE,0.526990747399204,0.0784313725490196,0.975550122249389,0.285714285714286,0.894618834080718,0.0899132269044539,0.549019607843137,-0.36919315403423,-0.119911176905996,0.0342201172301441
ProvGigaPath,driver_mutation,LUSC,KEAP1,460,51,409,0.110869565217391,0.110869565217391,training-only optimized threshold,0.577712258497531,0.568627450980392,0.58679706601467,0.146464646464646,0.916030534351145,0.579318279879189,0.149624422561802,FALSE,0.524617671029292,0.137254901960784,0.9119804400978,0.162790697674419,0.894484412470024,0.053094587468239,0.431372549019608,-0.32518337408313,-0.016326051209773,0.021546121881121
TITAN,driver_mutation,LUSC,KEAP1,460,51,409,0.110869565217391,0.110869565217391,training-only optimized threshold,0.597296131166403,0.588235294117647,0.606356968215159,0.157068062827225,0.921933085501859,0.646483532288221,0.228171696100838,FALSE,0.541684644517954,0.0980392156862745,0.985330073349633,0.454545454545455,0.897550111358575,0.0556114866484491,0.490196078431373,-0.378973105134474,-0.29747739171823,0.0243829741432841
GigaSSL,driver_mutation,LUSC,KMT2D,460,103,357,0.223913043478261,0.223913043478261,training-only optimized threshold,0.535326752060047,0.650485436893204,0.420168067226891,0.244525547445256,0.806451612903226,0.556090397323978,0.254483827425176,FALSE,0.492058959506133,0.0485436893203884,0.935574229691877,0.178571428571429,0.773148148148148,0.043267792553914,0.601941747572816,-0.515406162464986,0.065954118873827,0.033303464755078
ProvGigaPath,driver_mutation,LUSC,KMT2D,460,103,357,0.223913043478261,0.223913043478261,training-only optimized threshold,0.495186424084197,0.553398058252427,0.436974789915966,0.22093023255814,0.772277227722772,0.495798319327731,0.234939516965704,FALSE,0.486919039460444,0.0970873786407767,0.876750700280112,0.185185185185185,0.770935960591133,0.00826738462375298,0.45631067961165,-0.439775910364146,0.035745047372955,0.00134126713163896
TITAN,driver_mutation,LUSC,KMT2D,460,103,357,0.223913043478261,0.223913043478261,training-only optimized threshold,0.583326534497294,0.572815533980583,0.593837535014006,0.28921568627451,0.828125,0.559788964129341,0.260022348779079,FALSE,0.531070680699464,0.233009708737864,0.829131652661065,0.282352941176471,0.789333333333333,0.05225585379783,0.339805825242719,-0.235294117647059,0.00686274509803902,0.038791666666667
GigaSSL,driver_mutation,LUSC,NF1,460,49,411,0.106521739130435,0.106521739130435,training-only optimized threshold,0.453398877799295,0.510204081632653,0.396593673965937,0.0915750915750916,0.871657754010695,0.444312031381896,0.0947444610440955,FALSE,0.485873181389344,0.0204081632653061,0.951338199513382,0.0476190476190476,0.890660592255125,-0.032474303590049,0.489795918367347,-0.554744525547445,0.043956043956044,-0.0190028382444299
ProvGigaPath,driver_mutation,LUSC,NF1,460,49,411,0.106521739130435,0.106521739130435,training-only optimized threshold,0.54200804409355,0.448979591836735,0.635036496350365,0.127906976744186,0.90625,0.589205025075724,0.13740711047442,FALSE,0.489051094890511,0,0.978102189781022,0,0.891352549889135,0.052956949203039,0.448979591836735,-0.343065693430657,0.127906976744186,0.014897450110865
TITAN,driver_mutation,LUSC,NF1,460,49,411,0.106521739130435,0.106521739130435,training-only optimized threshold,0.510452356124932,0.346938775510204,0.673965936739659,0.112582781456954,0.896440129449838,0.559610705596107,0.124192290249914,FALSE,0.489051094890511,0,0.978102189781022,0,0.891352549889135,0.021401261234421,0.346938775510204,-0.304136253041363,0.112582781456954,0.00508757956070294
GigaSSL,driver_mutation,LUSC,NFE2L2,460,66,394,0.143478260869565,0.143478260869565,training-only optimized threshold,0.55706814336256,0.515151515151515,0.598984771573604,0.177083333333333,0.880597014925373,0.529572373481003,0.160180676233197,FALSE,0.507460390709122,0.0606060606060606,0.954314720812183,0.181818181818182,0.858447488584475,0.0496077526534381,0.454545454545454,-0.355329949238579,-0.00473484848484898,0.0221495263408981
ProvGigaPath,driver_mutation,LUSC,NFE2L2,460,66,394,0.143478260869565,0.143478260869565,training-only optimized threshold,0.555491462851869,0.636363636363636,0.474619289340102,0.168674698795181,0.886255924170616,0.566220581449008,0.170802280767358,FALSE,0.480887555760652,0.0303030303030303,0.931472081218274,0.0689655172413793,0.851508120649652,0.074603907091217,0.606060606060606,-0.456852791878172,0.0997091815538017,0.0347478035209641
TITAN,driver_mutation,LUSC,NFE2L2,460,66,394,0.143478260869565,0.143478260869565,training-only optimized threshold,0.547723427165052,0.696969696969697,0.398477157360406,0.162544169611307,0.887005649717514,0.600484540839871,0.193370851802514,FALSE,0.502499615443778,0.0151515151515152,0.989847715736041,0.2,0.857142857142857,0.045223811721274,0.681818181818182,-0.591370558375635,-0.037455830388693,0.0298627925746571
GigaSSL,driver_mutation,LUSC,NOTCH1,460,36,424,0.0782608695652174,0.0782608695652174,training-only optimized threshold,0.464229559748428,0.416666666666667,0.511792452830189,0.0675675675675676,0.911764705882353,0.480935534591195,0.106212425119579,FALSE,0.512447589098533,0.0555555555555556,0.969339622641509,0.133333333333333,0.923595505617978,-0.0482180293501051,0.361111111111111,-0.45754716981132,-0.0657657657657654,-0.011830799735625
ProvGigaPath,driver_mutation,LUSC,NOTCH1,460,36,424,0.0782608695652174,0.0782608695652174,training-only optimized threshold,0.509827044025157,0.583333333333333,0.436320754716981,0.0807692307692308,0.925,0.511006289308176,0.111989249201508,FALSE,0.495938155136268,0.0555555555555556,0.936320754716981,0.0689655172413793,0.921113689095128,0.013888888888889,0.527777777777778,-0.5,0.0118037135278515,0.00388631090487201
TITAN,driver_mutation,LUSC,NOTCH1,460,36,424,0.0782608695652174,0.0782608695652174,training-only optimized threshold,0.499737945492663,0.277777777777778,0.721698113207547,0.078125,0.921686746987952,0.529350104821803,0.113828887614347,FALSE,0.553852201257862,0.166666666666667,0.941037735849057,0.193548387096774,0.93006993006993,-0.0541142557651991,0.111111111111111,-0.21933962264151,-0.115423387096774,-0.00838318308197794
GigaSSL,driver_mutation,LUSC,PIK3CA,460,54,406,0.117391304347826,0.117391304347826,training-only optimized threshold,0.46611019886882,0.481481481481482,0.450738916256158,0.104417670682731,0.867298578199052,0.440795475278234,0.121899707892353,FALSE,0.496943988323299,0.0185185185185185,0.975369458128079,0.0909090909090909,0.88195991091314,-0.030833789454479,0.462962962962964,-0.524630541871921,0.0135085797736401,-0.014661332714088
ProvGigaPath,driver_mutation,LUSC,PIK3CA,460,54,406,0.117391304347826,0.117391304347826,training-only optimized threshold,0.546889253785805,0.574074074074074,0.519704433497537,0.13716814159292,0.901709401709402,0.545292829775588,0.136200625292278,FALSE,0.506248859697136,0.0740740740740741,0.938423645320197,0.137931034482759,0.883990719257541,0.040640394088669,0.5,-0.41871921182266,-0.000762892889838995,0.0177186824518609
TITAN,driver_mutation,LUSC,PIK3CA,460,54,406,0.117391304347826,0.117391304347826,training-only optimized threshold,0.519248312351761,0.62962962962963,0.408866995073892,0.124087591240876,0.89247311827957,0.485586571793468,0.124290002543698,FALSE,0.48709177157453,0.0185185185185185,0.955665024630542,0.0526315789473684,0.879818594104308,0.0321565407772311,0.611111111111112,-0.54679802955665,0.0714560122935076,0.012654524175262
GigaSSL,driver_mutation,LUSC,PTEN,460,51,409,0.110869565217391,0.110869565217391,training-only optimized threshold,0.572894194352558,0.627450980392157,0.518337408312958,0.139737991266376,0.917748917748918,0.595378493695767,0.140356428441721,FALSE,0.512320820748838,0.0784313725490196,0.946210268948655,0.153846153846154,0.891705069124424,0.06057337360372,0.549019607843137,-0.427872860635697,-0.014108162579778,0.0260438486244939
ProvGigaPath,driver_mutation,LUSC,PTEN,460,51,409,0.110869565217391,0.110869565217391,training-only optimized threshold,0.505752912411909,0.705882352941177,0.305623471882641,0.1125,0.892857142857143,0.568675391917158,0.134172596321901,FALSE,0.518457260654873,0.0980392156862745,0.938875305623472,0.166666666666667,0.893023255813954,-0.012704348242964,0.607843137254903,-0.633251833740831,-0.054166666666667,-0.000166112956811015
TITAN,driver_mutation,LUSC,PTEN,460,51,409,0.110869565217391,0.110869565217391,training-only optimized threshold,0.552135768732921,0.647058823529412,0.45721271393643,0.129411764705882,0.91219512195122,0.519200345174745,0.130298996873077,FALSE,0.51112229732969,0.0980392156862745,0.924205378973105,0.138888888888889,0.891509433962264,0.0410134714032311,0.549019607843138,-0.466992665036675,-0.009477124183007,0.020685687988956
GigaSSL,driver_mutation,LUSC,RASA1,460,29,431,0.0630434782608696,0.0630434782608696,training-only optimized threshold,0.541363309064725,0.586206896551724,0.496519721577726,0.0726495726495727,0.946902654867257,0.475718057444596,0.0598729719807964,FALSE,0.476798143851508,0,0.953596287703016,0,0.934090909090909,0.064565165213217,0.586206896551724,-0.45707656612529,0.0726495726495727,0.012811745776348
ProvGigaPath,driver_mutation,LUSC,RASA1,460,29,431,0.0630434782608696,0.0630434782608696,training-only optimized threshold,0.510720857668614,0.689655172413793,0.331786542923434,0.0649350649350649,0.94078947368421,0.540123209856789,0.0892655647160184,FALSE,0.528522281782543,0.103448275862069,0.953596287703016,0.130434782608696,0.940503432494279,-0.017801424113929,0.586206896551724,-0.621809744779582,-0.0654997176736311,0.000286041189930919
TITAN,driver_mutation,LUSC,RASA1,460,29,431,0.0630434782608696,0.0630434782608696,training-only optimized threshold,0.573205856468518,0.724137931034483,0.422273781902552,0.0777777777777778,0.957894736842105,0.627810224817985,0.114305379066673,FALSE,0.509120729658373,0.0344827586206897,0.983758700696056,0.125,0.938053097345133,0.064085126810145,0.689655172413793,-0.561484918793504,-0.0472222222222222,0.019841639496972
GigaSSL,driver_mutation,LUSC,RB1,460,31,429,0.0673913043478261,0.0673913043478261,training-only optimized threshold,0.464696593728852,0.258064516129032,0.671328671328671,0.0536912751677852,0.92604501607717,0.482667869764644,0.0745907512427169,FALSE,0.496503496503497,0,0.993006993006993,0,0.932166301969365,-0.031806902774645,0.258064516129032,-0.321678321678322,0.0536912751677852,-0.00612128589219496
ProvGigaPath,driver_mutation,LUSC,RB1,460,31,429,0.0673913043478261,0.0673913043478261,training-only optimized threshold,0.453455147003534,0.387096774193548,0.51981351981352,0.055045871559633,0.921487603305785,0.501842243777728,0.0825458961580524,FALSE,0.526242574629671,0.0967741935483871,0.955710955710956,0.136363636363636,0.936073059360731,-0.0727874276261369,0.290322580645161,-0.435897435897436,-0.081317764804003,-0.014585456054946
TITAN,driver_mutation,LUSC,RB1,460,31,429,0.0673913043478261,0.0673913043478261,training-only optimized threshold,0.584780810587262,0.451612903225806,0.717948717948718,0.103703703703704,0.947692307692308,0.597864501090308,0.116797982474455,FALSE,0.500977517106549,0.032258064516129,0.96969696969697,0.0714285714285714,0.932735426008969,0.0838032934807129,0.419354838709677,-0.251748251748252,0.0322751322751326,0.014956881683339
GigaSSL,driver_mutation,LUSC,TP53,460,381,79,0.828260869565217,0.828260869565217,training-only optimized threshold,0.50373766570318,0.425196850393701,0.582278481012658,0.830769230769231,0.173584905660377,0.491743911757866,0.829279839881577,FALSE,0.525000830592378,0.910761154855643,0.139240506329114,0.836144578313253,0.244444444444444,-0.021263164889198,-0.485564304461942,0.443037974683544,-0.00537534754402191,-0.070859538784067
ProvGigaPath,driver_mutation,LUSC,TP53,460,381,79,0.828260869565217,0.828260869565217,training-only optimized threshold,0.559619920927606,0.435695538057743,0.683544303797468,0.869109947643979,0.200743494423792,0.577461045217449,0.866430632262455,FALSE,0.520216618492309,0.926509186351706,0.113924050632911,0.83451536643026,0.243243243243243,0.039403302435297,-0.490813648293963,0.569620253164557,0.0345945812137189,-0.042499748819451
TITAN,driver_mutation,LUSC,TP53,460,381,79,0.828260869565217,0.828260869565217,training-only optimized threshold,0.51378783348284,0.635170603674541,0.392405063291139,0.83448275862069,0.182352941176471,0.537426492574504,0.848285182220232,FALSE,0.509335858334164,0.955380577427822,0.0632911392405063,0.831050228310502,0.227272727272727,0.00445197514867601,-0.320209973753281,0.329113924050633,0.00343253031018798,-0.044919786096256
GigaSSL,driver_mutation,OV,TP53,70,21,49,0.3,0.3,training-only optimized threshold,0.649659863945578,0.666666666666667,0.63265306122449,0.4375,0.81578947368421,0.691933916423712,0.512263650120434,TRUE,0.663265306122449,0.428571428571429,0.897959183673469,0.642857142857143,0.785714285714286,-0.0136054421768711,0.238095238095238,-0.265306122448979,-0.205357142857143,0.0300751879699239
ProvGigaPath,driver_mutation,OV,TP53,70,21,49,0.3,0.3,training-only optimized threshold,0.673469387755102,0.571428571428571,0.775510204081633,0.521739130434783,0.808510638297872,0.69290573372206,0.546059515266123,TRUE,0.666666666666667,0.476190476190476,0.857142857142857,0.588235294117647,0.792452830188679,0.00680272108843505,0.095238095238095,-0.081632653061224,-0.0664961636828639,0.016057808109193
TITAN,driver_mutation,OV,TP53,70,21,49,0.3,0.3,training-only optimized threshold,0.540816326530612,0.428571428571429,0.653061224489796,0.346153846153846,0.727272727272727,0.67444120505345,0.574911285547961,FALSE,0.673469387755102,0.428571428571429,0.918367346938776,0.692307692307692,0.789473684210526,-0.13265306122449,0,-0.26530612244898,-0.346153846153846,-0.062200956937799
GigaSSL,driver_mutation,PAAD,CDKN2A,175,34,141,0.194285714285714,0.194285714285714,training-only optimized threshold,0.49520233625365,0.529411764705882,0.460992907801419,0.191489361702128,0.802469135802469,0.485189820609095,0.20891282167229,FALSE,0.463078848560701,0.117647058823529,0.808510638297872,0.129032258064516,0.791666666666667,0.032123487692949,0.411764705882353,-0.347517730496453,0.062457103637612,0.0108024691358021
ProvGigaPath,driver_mutation,PAAD,CDKN2A,175,34,141,0.194285714285714,0.194285714285714,training-only optimized threshold,0.457759699624531,0.617647058823529,0.297872340425532,0.175,0.763636363636364,0.401335002085941,0.158531605870866,FALSE,0.436691697955778,0.0294117647058824,0.843971631205674,0.0434782608695652,0.782894736842105,0.021068001668753,0.588235294117647,-0.546099290780142,0.131521739130435,-0.019258373205741
TITAN,driver_mutation,PAAD,CDKN2A,175,34,141,0.194285714285714,0.194285714285714,training-only optimized threshold,0.591468502294535,0.558823529411765,0.624113475177305,0.263888888888889,0.854368932038835,0.554025865665415,0.246050165132903,FALSE,0.502607425949103,0.147058823529412,0.858156028368794,0.2,0.806666666666667,0.0888610763454319,0.411764705882353,-0.234042553191489,0.063888888888889,0.047702265372168
GigaSSL,driver_mutation,PAAD,KRAS,175,116,59,0.662857142857143,0.662857142857143,training-only optimized threshold,0.590298071303332,0.655172413793103,0.525423728813559,0.730769230769231,0.436619718309859,0.544564582115722,0.707650121690964,FALSE,0.531852717708942,0.758620689655172,0.305084745762712,0.682170542635659,0.391304347826087,0.05844535359439,-0.103448275862069,0.220338983050847,0.0485986881335719,0.0453153704837721
ProvGigaPath,driver_mutation,PAAD,KRAS,175,116,59,0.662857142857143,0.662857142857143,training-only optimized threshold,0.607247223845704,0.655172413793103,0.559322033898305,0.745098039215686,0.452054794520548,0.621420222092344,0.757309219821966,TRUE,0.596069549970777,0.836206896551724,0.355932203389831,0.718518518518519,0.525,0.011177673874927,-0.181034482758621,0.203389830508474,0.026579520697167,-0.072945205479452
TITAN,driver_mutation,PAAD,KRAS,175,116,59,0.662857142857143,0.662857142857143,training-only optimized threshold,0.483708357685564,0.577586206896552,0.389830508474576,0.650485436893204,0.319444444444444,0.519433080070134,0.680659177630232,FALSE,0.52323202805377,0.741379310344828,0.305084745762712,0.677165354330709,0.375,-0.039523670368206,-0.163793103448276,0.084745762711864,-0.026679917437505,-0.055555555555556
GigaSSL,driver_mutation,PAAD,SMAD4,175,37,138,0.211428571428571,0.211428571428571,training-only optimized threshold,0.462593027810419,0.432432432432432,0.492753623188406,0.186046511627907,0.764044943820225,0.438699569134352,0.1907580048191,FALSE,0.458871915393655,0.135135135135135,0.782608695652174,0.142857142857143,0.771428571428571,0.00372111241676398,0.297297297297297,-0.289855072463768,0.043189368770764,-0.00738362760834599
ProvGigaPath,driver_mutation,PAAD,SMAD4,175,37,138,0.211428571428571,0.211428571428571,training-only optimized threshold,0.438503721112417,0.297297297297297,0.579710144927536,0.159420289855072,0.754716981132076,0.473560517038778,0.223174944165267,FALSE,0.487563650607129,0.243243243243243,0.731884057971015,0.195652173913043,0.782945736434109,-0.049059929494712,0.054054054054054,-0.152173913043479,-0.036231884057971,-0.0282287553020331
TITAN,driver_mutation,PAAD,SMAD4,175,37,138,0.211428571428571,0.211428571428571,training-only optimized threshold,0.540344692518606,0.486486486486487,0.594202898550725,0.243243243243243,0.811881188118812,0.547003525264395,0.22963272680278,FALSE,0.485507246376812,0,0.971014492753623,0,0.783625730994152,0.054837446141794,0.486486486486487,-0.376811594202898,0.243243243243243,0.02825545712466
GigaSSL,driver_mutation,PAAD,TP53,175,106,69,0.605714285714286,0.605714285714286,training-only optimized threshold,0.592425485370522,0.547169811320755,0.63768115942029,0.698795180722892,0.478260869565217,0.579026524473612,0.650113610156117,FALSE,0.565764287667487,0.754716981132076,0.376811594202899,0.650406504065041,0.5,0.026661197703035,-0.207547169811321,0.260869565217391,0.0483886766578511,-0.021739130434783
ProvGigaPath,driver_mutation,PAAD,TP53,175,106,69,0.605714285714286,0.605714285714286,training-only optimized threshold,0.592425485370522,0.547169811320755,0.63768115942029,0.698795180722892,0.478260869565217,0.63111840306262,0.682761652233332,FALSE,0.62086409625376,0.792452830188679,0.449275362318841,0.688524590163934,0.584905660377359,-0.0284386108832381,-0.245283018867924,0.188405797101449,0.0102705905589581,-0.106644790812142
TITAN,driver_mutation,PAAD,TP53,175,106,69,0.605714285714286,0.605714285714286,training-only optimized threshold,0.59208367514356,0.575471698113208,0.608695652173913,0.693181818181818,0.482758620689655,0.626606508066721,0.690299827638043,FALSE,0.593724364232978,0.839622641509434,0.347826086956522,0.664179104477612,0.585365853658537,-0.00164068908941806,-0.264150943396226,0.260869565217391,0.029002713704206,-0.102607232968882
GigaSSL,driver_mutation,PRAD,FOXA1,368,23,345,0.0625,0.0625,training-only optimized threshold,0.569565217391304,0.565217391304348,0.573913043478261,0.08125,0.951923076923077,0.58361688720857,0.157460174758187,FALSE,0.543478260869565,0.130434782608696,0.956521739130435,0.166666666666667,0.942857142857143,0.026086956521739,0.434782608695652,-0.382608695652174,-0.085416666666667,0.00906593406593403
ProvGigaPath,driver_mutation,PRAD,FOXA1,368,23,345,0.0625,0.0625,training-only optimized threshold,0.47536231884058,0.565217391304348,0.385507246376812,0.0577777777777778,0.93006993006993,0.468431001890359,0.064416296590258,FALSE,0.478260869565217,0,0.956521739130435,0,0.934844192634561,-0.00289855072463702,0.565217391304348,-0.571014492753623,0.0577777777777778,-0.00477426256463098
TITAN,driver_mutation,PRAD,FOXA1,368,23,345,0.0625,0.0625,training-only optimized threshold,0.581159420289855,0.608695652173913,0.553623188405797,0.0833333333333333,0.955,0.514429741650914,0.0695568959076908,FALSE,0.482608695652174,0,0.965217391304348,0,0.935393258426966,0.098550724637681,0.608695652173913,-0.411594202898551,0.0833333333333333,0.019606741573034
GigaSSL,driver_mutation,PRAD,SPOP,368,39,329,0.105978260869565,0.105978260869565,training-only optimized threshold,0.568233185254462,0.641025641025641,0.495440729483283,0.130890052356021,0.92090395480226,0.577351726287897,0.17595524872355,FALSE,0.520029615774297,0.128205128205128,0.911854103343465,0.147058823529412,0.898203592814371,0.048203569480165,0.512820512820513,-0.416413373860182,-0.016168771173391,0.0227003619878889
ProvGigaPath,driver_mutation,PRAD,SPOP,368,39,329,0.105978260869565,0.105978260869565,training-only optimized threshold,0.526264515626218,0.487179487179487,0.565349544072948,0.117283950617284,0.902912621359223,0.578364897513834,0.186928012613868,FALSE,0.53674694100226,0.128205128205128,0.945288753799392,0.217391304347826,0.901449275362319,-0.0104824253760419,0.358974358974359,-0.379939209726444,-0.100107353730542,0.00146334599690401
TITAN,driver_mutation,PRAD,SPOP,368,39,329,0.105978260869565,0.105978260869565,training-only optimized threshold,0.671849427168576,0.769230769230769,0.574468085106383,0.176470588235294,0.954545454545455,0.731431688878497,0.273354590904135,TRUE,0.560205751695113,0.153846153846154,0.966565349544073,0.352941176470588,0.905982905982906,0.111643675473463,0.615384615384615,-0.39209726443769,-0.176470588235294,0.0485625485625491
GigaSSL,driver_mutation,PRAD,TP53,368,42,326,0.114130434782609,0.114130434782609,training-only optimized threshold,0.628469179082676,0.523809523809524,0.733128834355828,0.201834862385321,0.922779922779923,0.630952380952381,0.232679907082094,TRUE,0.533815366637453,0.0952380952380952,0.97239263803681,0.307692307692308,0.892957746478873,0.094653812445223,0.428571428571429,-0.239263803680982,-0.105857445306987,0.02982217630105
ProvGigaPath,driver_mutation,PRAD,TP53,368,42,326,0.114130434782609,0.114130434782609,training-only optimized threshold,0.567119485831142,0.523809523809524,0.610429447852761,0.147651006711409,0.908675799086758,0.571428571428571,0.156530678689728,FALSE,0.539219982471516,0.142857142857143,0.93558282208589,0.222222222222222,0.894428152492669,0.027899503359626,0.380952380952381,-0.325153374233129,-0.074571215510813,0.0142476465940889
TITAN,driver_mutation,PRAD,TP53,368,42,326,0.114130434782609,0.114130434782609,training-only optimized threshold,0.627519719544259,0.785714285714286,0.469325153374233,0.160194174757282,0.944444444444444,0.628469179082676,0.226747291470009,TRUE,0.544989775051125,0.166666666666667,0.923312883435583,0.21875,0.895833333333333,0.082529944493134,0.619047619047619,-0.45398773006135,-0.058555825242718,0.0486111111111109
