"outcome_type","family","subfamily","tumor_type","endpoint","source","foundation_model","n","positive","negative","primary_effect","primary_operating_metric","alternative_partitions","repeat_effect_median","repeat_effect_q25","repeat_effect_q75","crossing_proportion","grouped_effect","matched_random_effect","grouped_minus_matched_effect","primary_best_foundation_model","primary_winner_repeat_proportion","modal_repeat_winner","modal_repeat_winner_proportion","sample_size_stratum","representation"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_HYPOXIA","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.210674709697118,0.210674709697118,5,0.207047136931717,0.204248187531378,0.21872790505202,1,0.208732225717318,0.200780884223287,0.00795134149403098,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_IL2_STAT5_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.269925159519747,0.269925159519747,5,0.267645885944909,0.262633010607175,0.267855223406327,1,0.26621571064893,0.271260242524555,-0.00504453187562504,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_IL6_JAK_STAT3_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.248287794050819,0.248287794050819,5,0.249950777896592,0.245267259957271,0.250104490729164,1,0.224979757301826,0.25921684616708,-0.0342370888652533,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_INFLAMMATORY_RESPONSE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.247781906409207,0.247781906409207,5,0.249685507996103,0.246925663519637,0.250514033503714,1,0.167629128886322,0.216117456113152,-0.0484883272268305,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_INTERFERON_ALPHA_RESPONSE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.201014304564963,0.201014304564963,5,0.202793405663977,0.200845769946509,0.207397000099902,0.8,0.194140938216113,0.190699621329151,0.0034413168869617,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_INTERFERON_GAMMA_RESPONSE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.204716368522863,0.204716368522863,5,0.233659407378145,0.229666514120126,0.245803631646485,1,0.220960159521915,0.203567770280994,0.0173923892409201,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_KRAS_SIGNALING_UP","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.226890383995634,0.226890383995634,5,0.231780094466239,0.229801338834334,0.233707242343863,1,0.186992646757542,0.2154094075346,-0.0284167607770586,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_MTORC1_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.150073809217963,0.150073809217963,5,0.167506405659806,0.163747263356879,0.1785176727196,0,0.157031706448292,0.169506497467407,-0.0124747910191149,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_MYC_TARGETS_V1","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.112929804574291,0.112929804574291,5,0.10906107154555,0.0829509858756604,0.109421698226099,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_MYC_TARGETS_V2","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.137304175463877,0.137304175463877,5,0.162048082101313,0.149560466090826,0.182758481113862,0,0.100504336244888,0.122360502126792,-0.0218561658819048,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_MYOGENESIS","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.19727476584543,0.19727476584543,5,0.182676860596842,0.178362041819344,0.192914842254092,0.2,0.155345369533079,0.181793504697537,-0.0264481351644574,"TITAN",0.6,"TITAN",0.6,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_NOTCH_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.239425461627337,0.239425461627337,5,0.222369575563977,0.213557416792979,0.228171634777172,0.8,0.235272301198231,0.199143781971907,0.0361285192263238,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_P53_PATHWAY","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.184567901110561,0.184567901110561,5,0.172604531512275,0.160321820063117,0.176824708943941,0,0.12750280169603,0.195827007563078,-0.0683242058670486,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_PEROXISOME","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.19888094714149,0.19888094714149,5,0.191303264078385,0.187640847315742,0.191831452229523,0,0.18646236234648,0.177804745239098,0.00865761710738222,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_PI3K_AKT_MTOR_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.260029888987168,0.260029888987168,5,0.285569034614652,0.274138351848185,0.288894234976755,1,0.276298636028681,0.305490093060223,-0.0291914570315421,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.170960538588507,0.170960538588507,5,0.179976939520386,0.177204487180183,0.185534459041442,0.2,0.137845482513717,0.157439251377318,-0.019593768863601,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_TGF_BETA_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.199670411944251,0.199670411944251,5,0.200005334636344,0.194053797846099,0.202234165112051,0.6,0.14361369164522,0.194427077055816,-0.0508133854105962,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_TNFA_SIGNALING_VIA_NFKB","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.196974807225727,0.196974807225727,5,0.183298036776921,0.174058450074706,0.19134881400291,0,0.167874961721475,0.180544478943104,-0.0126695172216296,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.0876342995670986,0.0876342995670986,5,0.121271234199063,0.11503438422965,0.121490880621868,0,0.0892666000462707,0.0985989349279424,-0.00933233488167162,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LGG","HALLMARK_XENOBIOTIC_METABOLISM","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.238385495077733,0.238385495077733,5,0.237497231735588,0.233590162602052,0.249476410192156,1,0.184767611417513,0.216827347257529,-0.032059735840016,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","glutathione synthesis and recycling","LGG","REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",490,,,0.119718231916072,0.119718231916072,5,0.132380519589342,0.127024560451526,0.133257397945628,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","vitamin B6 metabolism","LIHC","GOBP_VITAMIN_B6_METABOLIC_PROCESS","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.134720216015219,0.134720216015219,5,0.132042820358744,0.116955857417351,0.135060177636207,0,0.100700292033628,0.123274071113365,-0.0225737790797368,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_ADIPOGENESIS","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.294298040815177,0.294298040815177,5,0.281117082056312,0.280248145158375,0.306685329237653,1,0.203699278802619,0.254378706175605,-0.0506794273729859,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_ALLOGRAFT_REJECTION","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.328523114882739,0.328523114882739,5,0.305276638837678,0.289360098409265,0.318783447799332,1,0.258603877163972,0.325679638979711,-0.0670757618157389,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_ANGIOGENESIS","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.328605725768708,0.328605725768708,5,0.336126766126348,0.33434996640884,0.352499643605212,1,0.231786498164149,0.263546204940196,-0.0317597067760477,"ProvGigaPath",0.2,"GigaSSL",0.4,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_APICAL_JUNCTION","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.32574116555294,0.32574116555294,5,0.316054776121416,0.30980791872402,0.318596464000657,1,0.228422370223644,0.332777793553332,-0.104355423329688,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_APICAL_SURFACE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.311678217825428,0.311678217825428,5,0.284864529166359,0.275709938975655,0.292329276309115,1,0.21363051499483,0.318630383049221,-0.10499986805439,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_APOPTOSIS","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.219952643026004,0.219952643026004,5,0.21338715038367,0.193914788861998,0.226592407234408,0.6,0.148718049794916,0.176749060644842,-0.0280310108499257,"TITAN",0.6,"TITAN",0.6,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_BILE_ACID_METABOLISM","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.225982762497904,0.225982762497904,5,0.292275580418888,0.286417796098024,0.324387162993061,1,0.0644271748351856,0.291462510944202,-0.227035336109017,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_COAGULATION","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.0809792423478901,0.0809792423478901,5,0.0188037769911338,0.00126438372080206,0.033300940806684,0,0.00541075429975346,0.0110794286607647,-0.00566867436101126,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_COMPLEMENT","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.213526356262734,0.213526356262734,5,0.169294688773416,0.168631758892461,0.187735746054558,0.2,0.0876463870654466,0.113188127838821,-0.0255417407733745,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_DNA_REPAIR","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.135963871337608,0.135963871337608,5,0.095925481261254,0.0891226604660914,0.108668565481561,0,0.09244328588948,0.158443561856441,-0.0660002759669612,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_E2F_TARGETS","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.288149375194306,0.288149375194306,5,0.270089535986268,0.266960316069533,0.28162744842731,1,0.233526384690998,0.302467124687335,-0.068940739996337,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.293149074416442,0.293149074416442,5,0.357742959795598,0.324296622627979,0.363320127217961,1,0.188979469885214,0.322637201469191,-0.133657731583978,"TITAN",0.2,"GigaSSL",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_ESTROGEN_RESPONSE_EARLY","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.195471579800234,0.195471579800234,5,0.188645027096421,0.171925094857099,0.208883844457953,0.4,0.0301267460365378,0.221609416829496,-0.191482670792959,"ProvGigaPath",0.8,"ProvGigaPath",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_ESTROGEN_RESPONSE_LATE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.187393930960047,0.187393930960047,5,0.210944554065719,0.168596898243006,0.226202035054975,0.6,0.0717679526282847,0.194175532473692,-0.122407579845407,"ProvGigaPath",0.8,"ProvGigaPath",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_FATTY_ACID_METABOLISM","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.222425163137492,0.222425163137492,5,0.226464767022873,0.224260661676154,0.276323839744544,1,0.149956294004579,0.244162137121975,-0.0942058431173963,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_G2M_CHECKPOINT","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.351177843945054,0.351177843945054,5,0.333454244291309,0.325483059086435,0.333892744168858,1,0.190664850098214,0.304063571872815,-0.113398721774601,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_GLYCOLYSIS","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.0764825374586085,0.0764825374586085,5,0.103265783015264,0.0827393284070814,0.11171045776593,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_HEDGEHOG_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.210470327809154,0.210470327809154,5,0.209525983492808,0.18401613934872,0.214164594147385,0.6,0.0819194041497807,0.136821570170917,-0.0549021660211362,"GigaSSL",0.8,"GigaSSL",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_HYPOXIA","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.17582377376998,0.17582377376998,5,0.168465669261323,0.163078006601485,0.188512919740081,0.2,,,,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_IL2_STAT5_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.309542687928274,0.309542687928274,5,0.299128561128009,0.284970131517749,0.309915581531026,1,0.172395558720872,0.28547213839119,-0.113076579670318,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_IL6_JAK_STAT3_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.223483839282449,0.223483839282449,5,0.240509074828309,0.235937615766851,0.252198483189887,1,0.119473012687282,0.163897426207445,-0.0444244135201632,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_INFLAMMATORY_RESPONSE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.218273833711143,0.218273833711143,5,0.245616722709779,0.243572490203386,0.246133940803986,1,0.208917526765664,0.250942651555033,-0.0420251247893694,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_INTERFERON_ALPHA_RESPONSE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.0502942431203065,0.0502942431203065,5,0.039843149583407,0.0318490234878283,0.04718558640856,0,,,,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_INTERFERON_GAMMA_RESPONSE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.191315870106748,0.191315870106748,5,0.169319844434436,0.16812728244034,0.180037375687022,0,0.0894511784636803,0.138856572258508,-0.0494053937948278,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_KRAS_SIGNALING_DN","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.125032982910349,0.125032982910349,5,0.139600257103428,0.130464409021478,0.181392666471597,0,,,,"TITAN",0.6,"TITAN",0.6,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_KRAS_SIGNALING_UP","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.17925203703726,0.17925203703726,5,0.170757769884078,0.165954318805726,0.200649539347414,0.4,0.124725362981413,0.166993077167755,-0.0422677141863417,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_MITOTIC_SPINDLE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.180346053072645,0.180346053072645,5,0.209176525482247,0.177313672685325,0.225975404385738,0.6,0.116155673784746,0.112623621462147,0.00353205232259812,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_MTORC1_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.16537257509702,0.16537257509702,5,0.139819921034005,0.115070132111169,0.145556635308861,0,-0.0177150148669216,0.0331586908053304,-0.050873705672252,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_MYC_TARGETS_V1","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.235928172806122,0.235928172806122,5,0.208976008770455,0.199790182407192,0.243632548336838,0.6,0.132135680717563,0.174286003044446,-0.0421503223268833,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_MYC_TARGETS_V2","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.154848321968239,0.154848321968239,5,0.168032433142478,0.0927200382603882,0.195453891665967,0.2,0.0799168355373968,0.0805858198644969,-0.000668984327100053,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_MYOGENESIS","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.293857484726487,0.293857484726487,5,0.281279708442432,0.27986216560948,0.291564007784554,1,0.201610279511556,0.246667010859989,-0.0450567313484336,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_NOTCH_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.327184890647113,0.327184890647113,5,0.297130276575809,0.289266066257594,0.309237023873694,1,0.259539571564233,0.259725408725248,-0.000185837161015057,"GigaSSL",0,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_OXIDATIVE_PHOSPHORYLATION","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.0861396966228426,0.0861396966228426,5,0.122082635088391,0.114766713127847,0.13382533727277,0,0.0648573470835373,0.0608173097398271,0.00404003734371017,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_P53_PATHWAY","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.226246061558557,0.226246061558557,5,0.206175169728091,0.195706530333898,0.225675560500327,0.6,0.141013665948378,0.17085277734244,-0.0298391113940617,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_PEROXISOME","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.159582492786375,0.159582492786375,5,0.15007217222076,0.145862824002106,0.158363041649483,0,0.133098591939981,0.181892680219453,-0.0487940882794729,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_PI3K_AKT_MTOR_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.23043212433089,0.23043212433089,5,0.203402933400053,0.191514903005853,0.226061711894712,0.6,0.126629005609102,0.176181188006146,-0.0495521823970437,"TITAN",0.8,"TITAN",0.8,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.154215394276647,0.154215394276647,5,0.131623175273496,0.125216001354228,0.165113257500495,0,0.141187771552811,0.137029943165674,0.00415782838713707,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_SPERMATOGENESIS","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.126139629499155,0.126139629499155,5,0.143778633120439,0.129123961126757,0.144481902111545,0,0.036706434107796,0.174006213858218,-0.137299779750422,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_TGF_BETA_SIGNALING","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.174754070941408,0.174754070941408,5,0.144875916914447,0.134321536840517,0.177274658142431,0,,,,"ProvGigaPath",0,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_TNFA_SIGNALING_VIA_NFKB","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.170790455357653,0.170790455357653,5,0.180512186588118,0.157839676673297,0.182767812902224,0,0.136695952265239,0.133820893458784,0.00287505880645489,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
"continuous","rna_pathway_activity","MSigDB Hallmark","LIHC","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs","GigaSSL",354,,,0.100143613148842,0.100143613148842,5,0.103227118511354,0.101806102875132,0.152959377616716,0,0.0888857895316244,0.0296304643713502,0.0592553251602742,"TITAN",1,"TITAN",1,"larger-sample","Giga-SSL"
