outer_folds,n_codes,maximum_outer_folds_per_code,minimum_codes_per_outer_fold,exact_outer_test_sizes_matched,exact_outer_class_counts_matched,grouped_fold_hash,matched_fold_hash,error,grouped_job_id,outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed
5,10,1,2,TRUE,,37de6d4ee0c20678ac99820ec7ce21e337b04215407efe30922ec06a847dcded,7712516c06f4f020269a4f3517373cd6f6d2fb76d9a6ef90cc3a966560c06430,,347,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961162
5,10,1,2,TRUE,,4092f251f4c23dd379c0abb731b7ba6693cac359dd830b3ee6290cd468e385e1,87cffaa7b8d833d969e16f98e2a3c35486b63c283bc33f57bc1718b04e02889b,,348,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961163
5,10,1,2,TRUE,,4061c807fec3bb424d9ca469858b601cfc6ac857640e3d27f01fe2833e535761,38138052d0a35188af51b610e0cccd71ba8571b7f144a18a447004f39395124c,,349,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961164
5,10,1,2,TRUE,,d87cf91e5fae5d47e88f1b08c08ec9a8e60e5cb15d14a4e25304f82a644b3da9,03f0a73558314af555ba813ceeff0956bf0309d586ef778d187171e6ad9445b2,,350,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961165
5,10,1,2,TRUE,,71116a344f7bb53c8aab2da0c5b49a817f07869d75cd90329e728145008dea09,a369c22cfb9b72c1dccb32b87f5df3262fc8168c5479eb9efed8a50aa72b4ea0,,351,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961166
5,10,1,2,TRUE,,2ab90187bb9730d5ccc30f79595689c1c4f8dd58404a8558bdbdedd2f158ed85,54f26a11c78164d5020b0427295c04a73bd84b1204aec6d0ed98806e78bebb03,,352,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961167
5,10,1,2,TRUE,,999617e81fe821cd531765eab93fe15a31711fa18afd0a9c5f019a4da18afa36,296ea4b564ae86783cd32e16286c242afa7018948da75badf0bd980a6ed35cda,,353,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961168
5,10,1,2,TRUE,,0647ef7e7758b6212df6502682f95314db9347b34379dba09eed166dd5c7d747,d93bace5435a729c16f7754cd45e49ea3a44abf09e3daa07f99c11ddcf52f0cf,,354,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961169
5,10,1,2,TRUE,,d7d1d81dd122550403c3a500d53dbed7504bc844e7bcabd5bee548e906da7e9b,6ab827bbe8db8ca99ff1ec7ab6f42e4e2d48ed53b5605723c8280b757bf8fa06,,355,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961170
5,10,1,2,TRUE,,4c39636f3b2f6ac2aad1136161cf2e0df939b3ad4d4410060826f5a6a7b71884,ffecc984fc2a3e635ea7603f0a56d8f79437e042ae87de5d92597db87ca05a78,,356,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961171
5,10,1,2,TRUE,,0737c6691665cb0d65ea15d719c6c270e085ae369363b1300462f41dfe2ba3b6,4fd3f2d93197bf7c8eb31bc307b2c30cbf24102031da2c263788291830d2f854,,357,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_PEROXISOME,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961172
5,10,1,2,TRUE,,a4ffc7fe85d58d1eb65a072c20d9fc72559b0b670214d2fdfa048906341d420f,a4efe1319fef05703b217ba544dde63062ffd43dc3acd1761f0686acfec2760d,,358,continuous,rna_pathway_activity,MSigDB Hallmark,GBM,HALLMARK_XENOBIOTIC_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,96,,,20961173
5,26,1,5,TRUE,,eee696c2acb7a4fa07f0c30746791b0e259ac5e9d1870e8d3471f88b3395933e,8f302227254a3a4b646f44639226d6db3d1c5f87d3c16e28cc11cde467e203ca,,359,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,20961174
5,26,1,5,TRUE,,5bdde155fd2314f87a8c2d89838698e3555adecb65aec3b4fae69894856e1bda,fb815cef5f0ebf220faadec0763b3b46a8d9931e2cf34c3f519bd4590a1a5772,,360,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,20961175
5,26,1,5,TRUE,,e25d26005d878b4a5fa3dd041d7777c19d48bc972ba06e55549e8d4cf934001c,d075736848846aeb82e6cbe74e497aa8b167a6b6742e705cb455fce633a3ad7a,,361,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,20961176
5,26,1,5,TRUE,,f7857a53d271c8abc6471b393e49b3941b2fceb0ad4ce29183ced8840b045f0f,f3f6cf347fe95946fc677382e635b50070aaea82badad0be2a60d99df6711e83,,362,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,20961177
5,26,1,5,TRUE,,836bab74dab6b78d9560437059b3887a4fe6938d46c38712fd6a69e4d95fdb1e,f741d1f9423056b6c34c6273f6b349049e0eb294f99d0774d9121017bdaa2b32,,363,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,20961178
5,26,1,5,TRUE,,c9a7dbb6628c5116d830f1b85ab1a6a39befc61f3c73836efdabd67a658c4d70,f85d13573db27f2cd46af76aca1986a38e54f14d0cf3f87c6168e3ee3a818af6,,364,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,20961179
5,26,1,5,TRUE,,a8ef8092748cf813719307ad75348ae9c73a0b5509e657f784a31f9f5513e7c7,b87ec8141c85d30506a2fea36671fcf7447ad1003a17620202f45621568e70fc,,365,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_MYOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,20961180
5,26,1,5,TRUE,,4a64a56b9f4705ef836c2d8055e52fcf5f03e0811a7034fe8ced1ea89900cc94,11e2513218f01a0b45adfbaca474a23724e6fc99952318364aacac12f6173b1f,,366,continuous,rna_pathway_activity,MSigDB Hallmark,HNSC,HALLMARK_SPERMATOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,442,,,20961181
4,4,1,1,TRUE,,e67b04d3e0c1071f92ec6b2959cc8a05a3b66c3eb2579d929eea01a07f10647b,41ccd6be5b9c1086b8cf58079cf5dba5753c04076cc6b5a996aacfbb047f0682,,367,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,20961182
4,4,1,1,TRUE,,e67b04d3e0c1071f92ec6b2959cc8a05a3b66c3eb2579d929eea01a07f10647b,166889c7f30f1391bb1b4bd28bc6ad19575f2729265922e06b02505b00eaa228,,368,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,20961183
4,4,1,1,TRUE,,e67b04d3e0c1071f92ec6b2959cc8a05a3b66c3eb2579d929eea01a07f10647b,a1b5093caa34b0700ce17547ba0c05dc3b6893a7be3e2f5b1f3b13eedcad5080,,369,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,20961184
4,4,1,1,TRUE,,e67b04d3e0c1071f92ec6b2959cc8a05a3b66c3eb2579d929eea01a07f10647b,5865b2eca687eac205ef2d4d2c94efc84099ca97a7e5e6635596c5c11a0beb99,,370,continuous,rna_pathway_activity,MSigDB Hallmark,KICH,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,20961185
4,4,1,1,TRUE,,e67b04d3e0c1071f92ec6b2959cc8a05a3b66c3eb2579d929eea01a07f10647b,c1d6ba7d75ce3ca2d27d3c30608cd3f9da7eb5f46c915a4c40fba1a9d1b67563,,371,continuous,rna_pathway_activity,glutathione synthesis and recycling,KICH,REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,65,,,20961186
5,17,1,3,TRUE,,c5d65514c9c63b4ddcce989f265c0c8a980f1b888464627bd0e1dd1d60744dae,a663a5f96337e865a4f1a85f63180709a89bb001332d2432b47c56ae9ca717bc,,372,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961187
5,17,1,3,TRUE,,3ae977da7ddd66ba5115c7425887095b421c521ee403579f35a90b78c09e2bea,5a3e2903aae5ad2ef22c21c62f9b5913a0f7c3e5c9da9b4430a4ae30c974d97c,,373,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_ANGIOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961188
5,17,1,3,TRUE,,359836fd18b1811fe44a6a7945fc89607d69d8c705b6a57b6bb59850f5ffb210,3a524f4a7b9e1181a9288700a7cb88048d1e341da3ecd359d1cff16a013e24a5,,374,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_APICAL_JUNCTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961189
5,17,1,3,TRUE,,099bf733fbfeb3c6ad41b2b3b0eb968c32629e32f281112a58f20db367951a0f,21d5376575f0b158f4d589c89529aa4d6075cf8d8b8d1e7ba5be4a43a71ad746,,375,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961190
5,17,1,3,TRUE,,3013f10a67d9bbcf6b5f288d5a03f24616f42992a529b6075c5affa70e3156c5,a05057aa3d8ae3e8e293aee6dc167324874aa6703edc192683aabcb5895b3ef2,,376,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961191
5,17,1,3,TRUE,,5a4f5dd8652e855c24940b70be7fefe8ec057bd485405066fd0c0412ce51dd63,7dbfc1fc7e7491cf5f162f83e3803a1919a31278c46a880649698b83cca570c8,,377,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961192
5,17,1,3,TRUE,,90d174ed5d666c6594b6e656f0747bfad3e1b2a738c17496b90e473637b1aef4,4d6c70a0f2ddc13ebe07e7dfa2d933c2a1cca1293eb0744e2197791b4fde21f5,,378,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961193
5,17,1,3,TRUE,,3c9d68b95b87976a9931a629129a058cb9f744c0548e0866177bf74e29ba8f0f,7fb3b078c5b2fa3705821f1b329e16cdaefd00dd549fa0b895f0ce20423a64b0,,379,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961194
5,17,1,3,TRUE,,ac71b02ce6d287890418ffd01dfdc2c145a73d8b523557d1026de3d4c68d7429,1a39550b2075b6bcccb11f49945d8246caeac37319d6f2107c4582f8899232a8,,380,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961195
5,17,1,3,TRUE,,d8a03fe0351a2265b6428c18de238ef3996ce12a8bf480cffd3782b8ce64510d,f81232880f11c609ce94867908a45575e5025eb295216f2e026673388af6c3fa,,381,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961196
5,17,1,3,TRUE,,55fe3b104eadd5a5ef53d79fb6c2ab26250de04452d10bca5f3184b7aef8c925,06b4234068e730eec702092900170e6215c392b66168c560679c1182a647ba1c,,382,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961197
5,17,1,3,TRUE,,ef45c399925d2ea4b74974fedbfcb56522d6252b44320e0c1f502584f6cc7450,2c89b80bd0f64c7fb9434af2884f5ea381f0473484c16f03641557083bfd1bf1,,383,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_HEDGEHOG_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961198
5,17,1,3,TRUE,,3d07dac179de05c910a61e9bd79f716f7229bd6ed09b395f66b5d2e7813b1d31,8d8533779135858541c89d30e4a754eb714f8419182eb5393fab07c0ab34716c,,384,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_HYPOXIA,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961199
5,17,1,3,TRUE,,a86a0b8a2a9f1129a3f4fbaac750221e45b497a9c956b20308883e8512ea5491,024c97af2de1d426a6db62f809fa06504bdf1c65a4daa41995871f404e5ef8b0,,385,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_IL2_STAT5_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961200
5,17,1,3,TRUE,,b66f1ccc5c51a4b42d651c81ed595f3d9832d966c27d125edd0eb4c1353f96f5,fc0544c71f8fcd27f0e304138396cd89a2c469cb5c609f1ab518f0aa41628bce,,386,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961201
5,17,1,3,TRUE,,35484362fe78b4b8be880cf95846848d2506aa73e41fc63cc86f5fc297a803aa,8687f82a96cc6f55992e97576ab46e40a8d257f95563e5b28f858850d66980f9,,387,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961202
5,17,1,3,TRUE,,db747d02b3512f4c75c8f50354ead425e6419139a7869f2c5cd4fe162a1165ea,0e772c170f853dba6cdee48ed59123d35f27351e839aafe57b09721e9f541c31,,388,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_INTERFERON_ALPHA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961203
5,17,1,3,TRUE,,8e7d55ac537a85aec4d1caf50b495da821938856b2d87157380b1cf581435dd1,81fca862b8c9fca3704a374c2714b46d08a2432010883847243db94ed197be7f,,389,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961204
5,17,1,3,TRUE,,00c9751017566579052ab42a4e0de9b4041f00a7c511cddcab3b4e2e4d8eaad0,20b6a2ab51dbd934b3392300782762a63aae2d53cea40316362a143660bcf225,,390,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_KRAS_SIGNALING_UP,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961205
5,17,1,3,TRUE,,462fa01c8d7ed96ccf0084086804f8ab54dde5fe19ef6efc401d4b2b44165d53,c4a139ee1cfd1158ce416ba0b7319251f6ad3329034fb3bf4235a70cbc9aa1c0,,391,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_NOTCH_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961206
5,17,1,3,TRUE,,a8149b1f16ce2351adbf25d417802c4f086e70ab96f7f6babde14c5725cf5371,8098e234a816fde5c9f36db920db505e5c3c3eca3734f94ae9ece52b43ead226,,392,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_OXIDATIVE_PHOSPHORYLATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961207
5,17,1,3,TRUE,,0d2ee1b1bb433b0d25a034c45cd626b95214f098aeb281199485fe0b45cbf3a9,a990bbe0e0ccc5be2a5dc17bd3d4d516d2737decd03f8a31d45a28e17118dab7,,393,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_P53_PATHWAY,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961208
5,17,1,3,TRUE,,0a84017d6bccf616be19afa2b865a69b325c01ac27b3f75e49dd21b44cd13071,5809d2f0cc6bcfdfd1ada57c9167e433807c8502124c11712b84fee44194315f,,394,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_TGF_BETA_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961209
5,17,1,3,TRUE,,3cf74bdf4fe5fae647ccd27736c55dca0559193ec9e329ebfacd8e99f3948d8d,b66a3994dbe7e79b3ec83e00b1564b83828eee34cd75ff21f1c2a2cce77b080c,,395,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_TNFA_SIGNALING_VIA_NFKB,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961210
5,17,1,3,TRUE,,560f553fafb324978b693603df8fef4164202ef2683d7e5258897fa30f8505d0,05e9eae42aa5590fa0ba07a4d31e5b5f7dc3c8982713b87e1940a3ce301fa5c0,,396,continuous,rna_pathway_activity,MSigDB Hallmark,KIRC,HALLMARK_WNT_BETA_CATENIN_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,507,,,20961211
5,31,1,6,TRUE,,6e1512bef748b1a5f6ea82e0321959922c8ee2acac41d8fbbbb0f16acb18bffb,4a20d68112661bd77f73fe7020ed7ea22f20d8335c76c62dc40ab11e33201933,,397,continuous,rna_pathway_activity,vitamin B6 metabolism,KIRP,GOBP_VITAMIN_B6_METABOLIC_PROCESS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961212
5,31,1,6,TRUE,,abe0191ecb80fe36089e0c8ba2d2e8c5b148639fe357df42974a4d342a3f5c11,8fd6ddf21bf6d57b0499caee860248ce8f6df1a6c2a3f535fed05db864eb9d57,,398,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_ADIPOGENESIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961213
5,31,1,6,TRUE,,f14faf3bf1470f6722a6d445f2341747e5529b0eefdffdfc5e37e045349bd114,26333354031d45e06dc86ed03598acae2cf44fe7f8f0ad4351b927a596d9a615,,399,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_ALLOGRAFT_REJECTION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961214
5,31,1,6,TRUE,,a88d1bdcd05e5aa54cb557c814fd6f0a6df906aa1074047b4fe6bfc1388db54f,35e89007d53f734782ab6b2aa9b41ed283ab4ffab583a27c85a11e162db3e79d,,400,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_APOPTOSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961215
5,31,1,6,TRUE,,556a942492d9b47cfea75de6ce5ea54389425d212f8390391ecc676be4fa4d2a,ff6fa9a8f342b585528c230c4d63d323441a539560c5079b412e9ef1cc5ee167,,401,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_BILE_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961216
5,31,1,6,TRUE,,b1114cd7023017a49549772274f4e9782239d95c662ff2f54f1555b64d5137d1,c1aa3a27fd2e08774ff39d9570e1b3802e395d3d2f6c3e77e511ff2c2e561f79,,402,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_COAGULATION,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961217
5,31,1,6,TRUE,,849df0556d1228a457863b1bcbe8207ab1f3cc6ad81b1862758cbf4e3b2c0331,cf6a2505fa96979d33a8251daa60e5ad92ca6a6db7f1d89c4e4f7f79966dde55,,403,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_COMPLEMENT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961218
5,31,1,6,TRUE,,364f1684220eabbdcce6f114a79670788a6801ebfb946d641500992a1e47a975,5ca8dd4a124105bd988e59b6168983a4d98e2dcd8da50feb0533ab523f24a562,,404,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_E2F_TARGETS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961219
5,31,1,6,TRUE,,7a1c006733f53f3e22748f827383d1e364cfe74341a3d4c67243fb6df80690e7,92a3489328b48af31e9574955ab66cb4225614af4d3a0f1517615536e159fb7a,,405,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_FATTY_ACID_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961220
5,31,1,6,TRUE,,cbdb296992939e83dcc7ffbbaaed252ed120b661c24a4e89bc8b04ed0ba2e441,e300c5ebd6c0c0ddbd5c64d6d2714189d98b0a1634dfb967b7fa70ca7bd9cfe2,,406,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_G2M_CHECKPOINT,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961221
5,31,1,6,TRUE,,2585f24e10c5b5d684c7143b38c646a4b7039d8b27b14ecc509b37402c3494f1,390274b5a8074ae46716662e4ba864a4cec7527d18753a806f9bb02456131a8a,,407,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_GLYCOLYSIS,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961222
5,31,1,6,TRUE,,47c5e755af8c0897b5080075146d0187c595c7ee388f658ae80fbdaeb278d858,f2ea359f0d92cdb2d7b9d3c1aeeb8b90004115f503bff5fc281b3fbc304d9f46,,408,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_HEME_METABOLISM,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961223
5,31,1,6,TRUE,,46a6cd05a44c7c2cb304125b5099c29aa4a3812e4fad3026d6a8d38ef792d5be,33ef9acdc9171f3ea638f08c583bdf70ddaf71afab4850fabf768930b4bea2fd,,409,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_IL6_JAK_STAT3_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961224
5,31,1,6,TRUE,,4f71ddf2d7a79cdc94f744830265df0d8f625386d0f7508bdc496a04084fab74,e17e2aef9ddd1b72ea19345aebbb037aac4722312951391b8fbafdc7b0bd2605,,410,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INFLAMMATORY_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961225
5,31,1,6,TRUE,,fc0810b0044567a1bc70873ad0105d188357276bed8c0ddb17044fd4cd31f3ed,283ae6e58b632a51fca90a3f5bbb9321eceb61ac67b0de84ab2caa6d5cab2f9d,,411,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_INTERFERON_GAMMA_RESPONSE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961226
5,31,1,6,TRUE,,cef3d61fe29537e95c473aa988d400680cd1dfa1515c2feb7fd4dc609a611e76,8a29ba66ebea18245ce5f50d585e2aa96d7587ad2c0c105fbf75cf766f9e5c44,,412,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MITOTIC_SPINDLE,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961227
5,31,1,6,TRUE,,09451108cd78222318104e922bc4690f5dda58635d2d4333549b3b5e9e367fd6,69548c763f7789bd5d917645039f85c7fa051841da0f5a2801ce759c53a4262e,,413,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MTORC1_SIGNALING,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961228
5,31,1,6,TRUE,,6573c6aa9b3b86396df97108ff58b8903f77033ac0a3bfd2b28a0d931de6e7d7,fb64e9734ae1d22c3d7dd1843075638cd0fedc6cd897f083a031036cf5edac1d,,414,continuous,rna_pathway_activity,MSigDB Hallmark,KIRP,HALLMARK_MYC_TARGETS_V2,UCSC_Xena_TCGA_PanCancer_RNAseq_MSigDB_2026.1.Hs,272,,,20961229
