family,tumor_type,endpoint,subfamily,source,n,q2,rmse,spearman,p_permutation,permutations,permutation_exceedances,ncomp.x,seed,fastPLS_version,backend,svd_method,rsvd_oversample,rsvd_power,permutation_attempted,permutation_stopped_early,q_value,q_value_global,tier,repeated_q2_mean,repeated_q2_sd,repeated_q2_min,repeated_q2_max,repeated_rmse_mean,repeated_rmse_sd,repeated_spearman_mean,repeated_spearman_sd,nested_partitions,primary_screen_q2,primary_screen_rmse,primary_screen_spearman,repeated_minus_primary_q2,primary_estimate_label,repeated_estimate_label,outcome_type,positive,negative,balanced_accuracy,adjusted_balanced_accuracy,repeated_sensitivity_mean,repeated_sensitivity_sd,repeated_specificity_mean,repeated_specificity_sd,repeated_balanced_accuracy_mean,repeated_balanced_accuracy_sd,repeated_balanced_accuracy_min,repeated_balanced_accuracy_max,repeated_auc_mean,repeated_auc_sd,primary_screen_balanced_accuracy,repeated_minus_primary_balanced_accuracy,model_id,ncomp.y,model_file,model_sha256,training_cohort,aggregation,feature_dimension,external_validation,titan_feature_file_sha256,feature_schema_sha256,prediction_rule,contains_patient_level_training_rows,endpoint_transform,output_units,model_fastPLS_version,model_fastPLS_remote_sha,model_backend,model_svd_method,model_rsvd_oversample,model_rsvd_power,model_fit_seed,model_analysis_fingerprint,class_labels,class_priors,calibration_status,intended_use,redistribution_status,model_evidence_tier,default_inference,limited_evidence_reason,binary_pr_auc,binary_ppv_tcga_prevalence,binary_npv_tcga_prevalence,binary_observed_tcga_prevalence,binary_minimum_outer_test_positive,binary_minimum_outer_test_negative,binary_minimum_inner_training_positive,binary_minimum_inner_training_negative,binary_selected_components_median,binary_selected_components_q1,binary_selected_components_q3,binary_selected_components_minimum,binary_selected_components_maximum,binary_repeat_score_spearman,binary_repeat_class_agreement,binary_all_repeat_class_agreement,evidence_label
thorsson,TGCT,B Cells Naive,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,148,0.373290196122826,0.06704170807996,0.601360158194627,0.001,999,0,4,20262143,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,B,0.365727477841135,0.0615496626820884,0.263670630165811,0.417839213784291,0.0673839804714735,0.00320693329625963,0.610557688172519,0.0249320680434195,5,0.373290196122826,0.06704170807996,0.601360158194627,-0.00756271828169103,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__TGCT__B_Cells_Naive,4,models/thorsson__TGCT__B_Cells_Naive.rds,29477b0bdd000f8fb68e6bca6baae456b089a2f5753fef5e25743e7b19dd6755,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260880,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,TGCT,Leukocyte Fraction,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,132,0.49539493394531,0.112504758126101,0.721651663267537,0.001,999,0,3,20262115,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A,0.476184265763659,0.0282566934466296,0.442506218508721,0.508233604483494,0.114592931757206,0.00309306685361712,0.709812326560327,0.0139420027167392,5,0.49539493394531,0.112504758126101,0.721651663267537,-0.019210668181651,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__TGCT__Leukocyte_Fraction,4,models/thorsson__TGCT__Leukocyte_Fraction.rds,2a871a166a34c2f35647ee25c2cb7f24bdddc9609eb403b98e8151bca7e2f89e,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260843,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier A"
thorsson,TGCT,Lymphocyte Infiltration Signature Score,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,148,0.451501081346066,0.784128546343878,0.718668675523901,0.001,999,0,4,20262121,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A,0.450517592556907,0.0185320549739978,0.426890039138503,0.478530049033679,0.784741373205023,0.013277231103864,0.697862936213847,0.0179014466014676,5,0.451501081346066,0.784128546343878,0.718668675523901,-0.000983488789158826,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__TGCT__Lymphocyte_Infiltration_Signature_Score,4,models/thorsson__TGCT__Lymphocyte_Infiltration_Signature_Score.rds,4e3be0f3878ff17acc09c5536ccc6f7429ef66601ac55b90537bbbe89accc745,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260854,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier A"
thorsson,TGCT,Macrophage Regulation,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,148,0.481483963311066,0.464833613663877,0.715889267195533,0.001,999,0,4,20262120,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A,0.483170947171894,0.0304714824460124,0.445102519021831,0.520787410876591,0.463915198387498,0.0136928710553261,0.727997949187159,0.0249997560929056,5,0.481483963311066,0.464833613663877,0.715889267195533,0.00168698386082755,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__TGCT__Macrophage_Regulation,5,models/thorsson__TGCT__Macrophage_Regulation.rds,bbe0192013eaef085fbfa517010cadb3775b59f47924e850d52c84e1b925fb84,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260846,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier A"
thorsson,TGCT,Macrophages M2,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,148,0.463448525051765,0.0874447478785787,0.743433887249803,0.001,999,0,1,20262149,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A,0.489989963054407,0.0084674362600319,0.479389248914846,0.500104334185225,0.0852521678110494,0.000707495321351417,0.748692700370553,0.00313148017966734,5,0.463448525051765,0.0874447478785787,0.743433887249803,0.0265414380026425,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__TGCT__Macrophages_M2,2,models/thorsson__TGCT__Macrophages_M2.rds,662199dc6f7d3d367413ef7f17681da21c64593e2d37a970dbe812de9690e11f,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260850,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier A"
thorsson,TGCT,Proliferation,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,148,0.335962604431964,0.263625550791834,0.521535369090499,0.001,999,0,3,20262118,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,B,0.302597377757544,0.0650719048364248,0.190125634136909,0.359487981348035,0.269942982471274,0.0123103511961841,0.530014770283227,0.0239673215744898,5,0.335962604431964,0.263625550791834,0.521535369090499,-0.0333652266744198,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__TGCT__Proliferation,3,models/thorsson__TGCT__Proliferation.rds,abd6a3f036525b3172a51afff734b3248421800160582157b03deb5fa3c200cd,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260906,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,TGCT,Stromal Fraction,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,148,0.381586094257837,0.173710353400602,0.693512267483953,0.001,999,0,3,20262116,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,B,0.409426508647729,0.0449967108235095,0.344762137218002,0.454920693148034,0.169657627305964,0.0064336268786077,0.69257444582479,0.0283789187804075,5,0.381586094257837,0.173710353400602,0.693512267483953,0.0278404143898924,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__TGCT__Stromal_Fraction,4,models/thorsson__TGCT__Stromal_Fraction.rds,98b7b5cfd164b1dca069abf8536386ad0c01dba5acf581bd4b984eff56ba94af,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260873,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,TGCT,TCR Richness,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,148,0.305345164194685,37.7483123860579,0.627840431243368,0.001,999,0,3,20262136,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,B,0.257531218175283,0.0232274218139645,0.218487054437412,0.277986549674631,39.0220622049023,0.605993503759823,0.587873383999354,0.0179727633748577,5,0.305345164194685,37.7483123860579,0.627840431243368,-0.0478139460194022,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__TGCT__TCR_Richness,3,models/thorsson__TGCT__TCR_Richness.rds,ff73d56e5301b123e27a9f570cd0b4814be113f41ca44c59a584e46141758c6a,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260933,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,TGCT,TGF-beta Response,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,148,0.669667847426585,0.30269309097859,0.80061857559215,0.001,999,0,2,20262123,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A,0.669589149392434,0.0104449476258633,0.658822214867396,0.684820340087968,0.302698647016997,0.00480424639262401,0.791165955761634,0.00631125550290039,5,0.669667847426585,0.30269309097859,0.80061857559215,-7.86980341511701e-05,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__TGCT__TGF-beta_Response,2,models/thorsson__TGCT__TGF-beta_Response.rds,cdb75440526b291d3f13972cb9382515a0c94b5af909c84e5ffb83add2ff7b5d,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260830,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier A"
thorsson,TGCT,Wound Healing,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,148,0.502954577264403,0.137129507379205,0.663089429731341,0.001,999,0,3,20262119,0.99.20,cpu,rsvd,10,2,999,FALSE,0.0049,0.00696116504854369,A,0.510993139009525,0.0101739862261203,0.499201368338261,0.524538079203511,0.136010207190598,0.00141683982494254,0.668229471340637,0.0107575710493252,5,0.502954577264403,0.137129507379205,0.663089429731341,0.00803856174512241,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__TGCT__Wound_Healing,3,models/thorsson__TGCT__Wound_Healing.rds,add707aade3d25f1e73a90893390de1e0592b9eb3b0330b654dc651307370cb1,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260840,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier A"
thorsson,THCA,BCR Richness,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,239,0.275773762294822,63.8126556953975,0.615701206045761,0.001,999,0,3,20262189,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,B,0.250199383873275,0.016667365434141,0.225306856889073,0.265348006354033,64.9263883027989,0.719683784583006,0.584674306988798,0.0163018882482576,5,0.275773762294822,63.8126556953975,0.615701206045761,-0.025574378421547,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__THCA__BCR_Richness,3,models/thorsson__THCA__BCR_Richness.rds,3088c5a1ce7ef8fd3426f21268ce109b7f3d6da7cc56d32078b82e0f225b168c,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260963,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,THCA,BCR Shannon,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,239,0.343653573802899,1.26660660966371,0.595248125475726,0.001,999,0,3,20262188,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,B,0.313131901849333,0.0243583755384432,0.273568360119833,0.332681942573589,1.29556144011285,0.0228109456028798,0.576258262656,0.0152165856852536,5,0.343653573802899,1.26660660966371,0.595248125475726,-0.0305216719535662,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__THCA__BCR_Shannon,3,models/thorsson__THCA__BCR_Shannon.rds,ae496a860871628544d19ad9016f549781c8678ae19238cf0061ad8c95a618e1,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260901,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,THCA,IFN-gamma Response,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,498,0.339295284640296,0.453127848612521,0.610813270051937,0.001,999,0,3,20262177,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,B,0.341695254924161,0.00785428540030873,0.33269238658526,0.351937140210013,0.452297675249176,0.00269952534919771,0.614716663156712,0.0063474993769683,5,0.339295284640296,0.453127848612521,0.610813270051937,0.0023999702838654,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__THCA__IFN-gamma_Response,3,models/thorsson__THCA__IFN-gamma_Response.rds,087e972acfc57098a2e000d8727217d574acd2b61203f26a6e6d46cf735d1dff,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260902,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier B"
thorsson,THCA,Leukocyte Fraction,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,501,0.408115243349826,0.093331556704548,0.652813703270749,0.001,999,0,3,20262170,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,A,0.397804717905327,0.0126313717894901,0.379448595843703,0.409787077612883,0.0941368364007762,0.000984703555391366,0.648491829090822,0.00563116338582366,5,0.408115243349826,0.093331556704548,0.652813703270749,-0.0103105254444988,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__THCA__Leukocyte_Fraction,4,models/thorsson__THCA__Leukocyte_Fraction.rds,c49f44356371b152dfce2c8973263906fc3ee8407070fe4140773ab447cdab6a,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260865,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier A"
thorsson,THCA,Lymphocyte Infiltration Signature Score,immune_inflammatory_and_genomic_context,Thorsson2018_PanImmune_MS,498,0.579844331636526,0.77828065101072,0.741050839406383,0.001,999,0,4,20262176,0.99.20,cpu,rsvd,10,2,999,FALSE,0.00376923076923077,0.00696116504854369,A,0.57730991016696,0.00341373064619228,0.572601182799113,0.581576363696159,0.780619366225562,0.00315153635854298,0.741888917103558,0.00245927165646121,5,0.579844331636526,0.77828065101072,0.741050839406383,-0.00253442146956606,initial nested-CV screening estimate,mean of five independently seeded nested-CV repeats,continuous,,,,,,,,,,,,,,,,,thorsson__THCA__Lymphocyte_Infiltration_Signature_Score,4,models/thorsson__THCA__Lymphocyte_Infiltration_Signature_Score.rds,5352b0f87178789269b44ac96510379069c178047b0d73412bf879ed1aaf09de,TCGA,arithmetic mean across all primary-tumour diagnostic slides,768,none,d3d91fb0f83a6de440eda5ff437a63e3ca13f50095e6841fb8efcc40e58763f0,87db12d75e442e8fcd72bbdef99be42ed7d4658e989a84c7f6dbdf21575494fc,PLS regression in source endpoint units,FALSE,none,source endpoint units,0.99.20,dcf45cccee8a1cb1a3ae8b3353a410ab0902162f,cpu,rsvd,10,2,20260832,65f5c4e5df41fb32a17d8fd99cd10e48813ea1d132a91804326a8872230e35bd,"","",not evaluated,Research use only; TCGA discovery model without external validation,local artifact; public release requires upstream permission,standard_internal_evidence,TRUE,"",,,,,,,,,,,,,,,,,"within-cancer screen-positive, prespecified screening tier A"
