foundation_model,family,tumor_type,endpoint,empirical_ba_tuned_auroc,empirical_ba_tuned_balanced_accuracy,empirical_ba_tuned_pr_auc,empirical_ba_tuned_median_component,auroc,pr_auc,balanced_accuracy,sensitivity,specificity,ppv,npv,prevalence,no_skill_pr_auc,empirical_prior_balanced_accuracy,empirical_prior_sensitivity,empirical_prior_specificity,empirical_prior_ppv,empirical_prior_npv,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_ppv,equal_prior_npv,median_selected_component,minimum_selected_component,maximum_selected_component,components_at_ceiling,median_inner_auroc,median_selected_threshold,subfamily,source,n,positive,negative,seed,tuning_objective,operating_threshold,primary_binary_metric,binary_crossing_rule,rsvd_only,auroc_delta,balanced_accuracy_delta,empirical_ba_crossing,auroc_tuned_ba_crossing,auroc_tuned_auroc_crossing,median_component_changed
TITAN,driver_mutation,BLCA,KLF5,0.445887445887446,0.511412829594648,0.0551001434748954,7,0.373737373737374,0.0439029197147564,0.387839433293979,0.428571428571429,0.347107438016529,0.0365853658536585,0.91304347826087,0.0546875,0.0546875,0.488980716253444,0,0.977961432506887,0,0.944148936170213,0.446674537583629,0.0476190476190476,0.845730027548209,0.0175438596491228,0.938837920489297,4,1,20,1,0.509601778855872,-5.18875985970878,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,21,363,20260853,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0721500721500722,-0.123573396300669,FALSE,FALSE,FALSE,TRUE
GigaSSL,driver_mutation,BLCA,KMT2C,0.51005714799982,0.488952886648967,0.19365679644888,19,0.501507447239347,0.184721509691094,0.514264500742474,0.549295774647887,0.479233226837061,0.193069306930693,0.824175824175824,0.184895833333333,0.184895833333333,0.484385546505872,0.0422535211267606,0.926517571884984,0.115384615384615,0.810055865921788,0.511519596814112,0.352112676056338,0.670926517571885,0.1953125,0.8203125,1,1,19,0,0.57782903473824,-1.60035481068357,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,71,313,20260854,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00854970076047346,0.025311614093507,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,driver_mutation,BLCA,KMT2C,0.392026279080232,0.448656797012105,0.14656213606086,10,0.428654997075102,0.157588777121938,0.442447014354498,0.619718309859155,0.26517571884984,0.160583941605839,0.754545454545455,0.184895833333333,0.184895833333333,0.466813661521847,0.0422535211267606,0.891373801916933,0.0810810810810811,0.804034582132565,0.468613598524052,0.253521126760563,0.68370607028754,0.153846153846154,0.801498127340824,1,1,16,0,0.540357142857143,-2.16582836826054,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,71,313,20260854,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0366287179948703,-0.00620978265760741,FALSE,FALSE,FALSE,TRUE
TITAN,driver_mutation,BLCA,KMT2C,0.507987220447284,0.490842820501283,0.194600120332221,11,0.499887503937362,0.18666777386611,0.52204922827701,0.338028169014085,0.706070287539936,0.206896551724138,0.824626865671642,0.184895833333333,0.184895833333333,0.504567340143095,0.0985915492957746,0.910543130990415,0.2,0.816618911174785,0.512757053503127,0.309859154929577,0.715654952076677,0.198198198198198,0.82051282051282,7,1,11,0,0.564842105263158,-1.14410146092265,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,71,313,20260854,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00809971650992175,0.0312064077757273,FALSE,FALSE,FALSE,TRUE
GigaSSL,driver_mutation,BLCA,KMT2D,0.422096881220969,0.440444591904446,0.240214425073362,13,0.454346383543464,0.25511728566102,0.480092899800929,0.409090909090909,0.551094890510949,0.267857142857143,0.699074074074074,0.286458333333333,0.286458333333333,0.475116124751161,0.136363636363636,0.813868613138686,0.227272727272727,0.70125786163522,0.481984074319841,0.372727272727273,0.591240875912409,0.26797385620915,0.701298701298701,5,1,14,0,0.572177251971772,-1.37887286873683,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,110,274,20260855,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0322495023224949,0.0396483078964831,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,driver_mutation,BLCA,KMT2D,0.50464499004645,0.495852687458527,0.2937986763749,9,0.531021897810219,0.317875767805017,0.508294625082946,0.454545454545455,0.562043795620438,0.294117647058824,0.719626168224299,0.286458333333333,0.286458333333333,0.513370935633709,0.172727272727273,0.854014598540146,0.322033898305085,0.72,0.533908427339084,0.418181818181818,0.64963503649635,0.323943661971831,0.735537190082645,5,1,10,0,0.564912826899128,-1.48752248399943,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,110,274,20260855,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.026376907763769,0.0124419376244192,FALSE,FALSE,FALSE,TRUE
TITAN,driver_mutation,BLCA,KMT2D,0.509522229595222,0.489747843397478,0.292498662584262,2,0.536131386861314,0.308358027668816,0.515560716655607,0.472727272727273,0.558394160583942,0.300578034682081,0.725118483412322,0.286458333333333,0.286458333333333,0.506270736562707,0.0636363636363636,0.948905109489051,0.333333333333333,0.716253443526171,0.539250165892502,0.490909090909091,0.587591240875912,0.323353293413174,0.741935483870968,1,1,2,0,0.544831880448319,-0.982393585962122,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,110,274,20260855,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0266091572660919,0.0258128732581292,FALSE,FALSE,FALSE,TRUE
GigaSSL,driver_mutation,BLCA,NFE2L2,0.604050925925926,0.545833333333333,0.144238816131619,19,0.561805555555556,0.112146645840299,0.555555555555556,0.5,0.611111111111111,0.0789473684210526,0.948275862068965,0.0625,0.0625,0.559722222222222,0.166666666666667,0.952777777777778,0.19047619047619,0.944903581267218,0.588888888888889,0.25,0.927777777777778,0.1875,0.948863636363636,19,8,20,1,0.579130116959064,-10.5445007355392,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,24,360,20260856,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0422453703703705,0.00972222222222263,FALSE,FALSE,FALSE,FALSE
ProvGigaPath,driver_mutation,BLCA,NFE2L2,0.572916666666667,0.530555555555556,0.0959901774435507,17,0.56400462962963,0.150657591619295,0.504166666666667,0.625,0.383333333333333,0.0632911392405063,0.938775510204082,0.0625,0.0625,0.530555555555556,0.0833333333333333,0.977777777777778,0.2,0.941176470588235,0.527777777777778,0.208333333333333,0.847222222222222,0.0833333333333333,0.941358024691358,4,1,20,1,0.548245614035088,-7.51856220330105,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,24,360,20260856,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.00891203703703736,-0.0263888888888894,FALSE,FALSE,FALSE,TRUE
TITAN,driver_mutation,BLCA,NFE2L2,0.608101851851852,0.540277777777778,0.127641537630869,10,0.637962962962963,0.127828645477808,0.598611111111111,0.583333333333333,0.613888888888889,0.0915032679738562,0.956709956709957,0.0625,0.0625,0.526388888888889,0.0833333333333333,0.969444444444444,0.153846153846154,0.940700808625337,0.630555555555556,0.458333333333333,0.802777777777778,0.134146341463415,0.956953642384106,2,1,12,0,0.710709064327485,-3.33371720043273,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,24,360,20260856,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.029861111111111,0.0583333333333332,FALSE,FALSE,TRUE,TRUE
GigaSSL,driver_mutation,BLCA,PIK3CA,0.530891616863189,0.514698756259086,0.249578646817126,7,0.533476013568083,0.256943922709073,0.510822161201745,0.402439024390244,0.619205298013245,0.222972972972973,0.792372881355932,0.213541666666667,0.213541666666667,0.507995477305767,0.121951219512195,0.894039735099338,0.238095238095238,0.789473684210526,0.516233241802617,0.353658536585366,0.678807947019868,0.23015873015873,0.794573643410853,5,4,7,0,0.629100926621588,-1.35133318922971,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,82,302,20260857,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00258439670489374,-0.0038765950573415,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,driver_mutation,BLCA,PIK3CA,0.579066386690357,0.558512356646745,0.29861234444382,4,0.587586819576805,0.307027449237397,0.537635277015022,0.548780487804878,0.526490066225166,0.23936170212766,0.811224489795918,0.213541666666667,0.213541666666667,0.56008722338879,0.219512195121951,0.900662251655629,0.375,0.80952380952381,0.578783718300759,0.439024390243902,0.718543046357616,0.297520661157025,0.825095057034221,4,2,5,0,0.620210368144253,-2.2819987506506,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,82,302,20260857,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00852043288644799,-0.0208770796317231,FALSE,FALSE,FALSE,FALSE
TITAN,driver_mutation,BLCA,PIK3CA,0.590776934259409,0.553545469229527,0.31588618117017,11,0.614844128573736,0.319715887448594,0.58326603133581,0.719512195121951,0.447019867549669,0.261061946902655,0.854430379746835,0.213541666666667,0.213541666666667,0.551728315296398,0.182926829268293,0.920529801324503,0.384615384615385,0.805797101449275,0.54950734937813,0.426829268292683,0.672185430463576,0.261194029850746,0.812,5,2,5,0,0.654452601340568,-2.3778354921913,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,82,302,20260857,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.024067194314327,0.029720562106283,FALSE,FALSE,TRUE,TRUE
GigaSSL,driver_mutation,BLCA,RB1,0.588820860679205,0.535149539708409,0.243189000341857,5,0.648856979253843,0.307227819126723,0.597674316169669,0.671232876712329,0.52411575562701,0.248730964467005,0.871657754010695,0.190104166666667,0.190104166666667,0.526626437034753,0.0821917808219178,0.971061093247588,0.4,0.818428184281843,0.609633088138132,0.589041095890411,0.630225080385852,0.272151898734177,0.867256637168142,2,1,2,0,0.662378326866789,-1.67255312221661,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,73,311,20260858,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0600361185746381,0.0625247764612602,FALSE,FALSE,TRUE,TRUE
ProvGigaPath,driver_mutation,BLCA,RB1,0.671893582345946,0.598533233493371,0.320995778604528,17,0.607452759547196,0.27023328448488,0.589635730960666,0.671232876712329,0.508038585209003,0.242574257425743,0.868131868131868,0.190104166666667,0.190104166666667,0.49685063647976,0.0547945205479452,0.938906752411576,0.173913043478261,0.808864265927978,0.588314319693433,0.575342465753425,0.601286173633441,0.253012048192771,0.857798165137615,1,1,15,0,0.669090153718322,-1.92396982463111,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,73,311,20260858,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0644408227987496,-0.00889750253270494,FALSE,FALSE,TRUE,TRUE
TITAN,driver_mutation,BLCA,RB1,0.590714883495573,0.55338501519623,0.279399241391802,16,0.672818570233009,0.329567880159988,0.584107827159406,0.753424657534247,0.414790996784566,0.232067510548523,0.877551020408163,0.190104166666667,0.190104166666667,0.530678764920936,0.10958904109589,0.951768488745981,0.347826086956522,0.81994459833795,0.611659252081223,0.602739726027397,0.620578778135048,0.271604938271605,0.869369369369369,1,1,5,0,0.698587453261321,-2.0352979064191,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,73,311,20260858,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0821036867374358,0.0307228119631763,FALSE,FALSE,TRUE,TRUE
GigaSSL,driver_mutation,BLCA,RHOB,0.531481481481482,0.494444444444445,0.0765758455484825,11,0.569791666666667,0.0800916665417097,0.580555555555556,0.791666666666667,0.369444444444444,0.0772357723577236,0.963768115942029,0.0625,0.0625,0.477777777777778,0,0.955555555555556,0,0.934782608695652,0.565277777777778,0.333333333333333,0.797222222222222,0.0987654320987654,0.947194719471947,3,1,13,0,0.614400584795322,-4.46120704226147,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,24,360,20260859,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0383101851851847,0.0861111111111105,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,driver_mutation,BLCA,RHOB,0.50150462962963,0.477777777777778,0.0673410090410259,6,0.503125,0.074363539562897,0.466666666666667,0.666666666666667,0.266666666666667,0.0571428571428571,0.923076923076923,0.0625,0.0625,0.484722222222222,0,0.969444444444444,0,0.935656836461126,0.504166666666667,0.166666666666667,0.841666666666667,0.0655737704918033,0.938080495356037,2,1,16,0,0.569270833333333,-5.67864473180871,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,24,360,20260859,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00162037037036999,-0.0111111111111113,FALSE,FALSE,FALSE,TRUE
TITAN,driver_mutation,BLCA,RHOB,0.540162037037037,0.491666666666667,0.0767883848939602,9,0.556018518518519,0.0738075995892697,0.602777777777778,0.875,0.330555555555556,0.0801526717557252,0.975409836065574,0.0625,0.0625,0.501388888888889,0.0416666666666667,0.961111111111111,0.0666666666666667,0.937669376693767,0.4875,0.125,0.85,0.0526315789473684,0.935779816513761,7,6,13,0,0.651133040935673,-8.69998765616605,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,24,360,20260859,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0158564814814814,0.111111111111111,FALSE,TRUE,FALSE,TRUE
GigaSSL,driver_mutation,BLCA,RXRA,0.525121343303162,0.556277056277056,0.0867935320320361,8,0.561196379378198,0.0848129679619683,0.506690279417552,0.476190476190476,0.537190082644628,0.0561797752808989,0.946601941747573,0.0546875,0.0546875,0.557654466745376,0.142857142857143,0.972451790633609,0.230769230769231,0.951482479784367,0.555686737504919,0.238095238095238,0.873278236914601,0.0980392156862745,0.951951951951952,16,1,20,1,0.538306044067111,-8.62176267175995,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,21,363,20260860,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0360750360750356,-0.049586776859504,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,driver_mutation,BLCA,RXRA,0.516856880493244,0.50314836678473,0.102147574562359,11,0.518824609733701,0.103987632220884,0.471074380165289,0.666666666666667,0.275482093663912,0.0505415162454874,0.934579439252336,0.0546875,0.0546875,0.497638724911452,0.0476190476190476,0.947658402203857,0.05,0.945054945054945,0.474616292798111,0.0952380952380952,0.853994490358127,0.0363636363636364,0.942249240121581,17,1,17,0,0.525760649087221,-38.8642734246651,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,21,363,20260860,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.00196772924045663,-0.0320739866194407,FALSE,FALSE,FALSE,TRUE
TITAN,driver_mutation,BLCA,RXRA,0.509117145480782,0.510035419126328,0.0604394915244685,1,0.422668240850059,0.0460407765093113,0.39275875639512,0.523809523809524,0.261707988980716,0.039426523297491,0.904761904761905,0.0546875,0.0546875,0.483471074380165,0,0.966942148760331,0,0.943548387096774,0.402203856749311,0,0.804407713498623,0,0.932907348242811,5,1,20,2,0.457651101677785,-5.97478002528699,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,21,363,20260860,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.086448904630723,-0.117276662731208,FALSE,FALSE,FALSE,TRUE
GigaSSL,driver_mutation,BLCA,SF3B1,0.517327975891512,0.482044198895028,0.0618512075245607,6,0.531140130587644,0.0699192665956775,0.527498744349573,0.590909090909091,0.464088397790055,0.0628019323671498,0.949152542372881,0.0572916666666667,0.0572916666666667,0.500627825213461,0.0454545454545455,0.955801104972376,0.0588235294117647,0.942779291553134,0.530763435459568,0.227272727272727,0.834254143646409,0.0769230769230769,0.946708463949843,5,3,12,0,0.6727969348659,-6.58193221953642,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,22,362,20260861,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0138121546961324,0.0454545454545451,FALSE,FALSE,FALSE,TRUE
ProvGigaPath,driver_mutation,BLCA,SF3B1,0.504897036664992,0.486187845303867,0.0659890232371794,8,0.596308387744852,0.0860599164966597,0.590030135610246,0.818181818181818,0.361878453038674,0.072289156626506,0.97037037037037,0.0572916666666667,0.0572916666666667,0.50891511803114,0.0454545454545455,0.972375690607735,0.0909090909090909,0.943699731903485,0.53566047212456,0.181818181818182,0.889502762430939,0.0909090909090909,0.947058823529412,4,3,4,0,0.630164868715652,-8.11146143770095,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,22,362,20260861,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,0.0914113510798599,0.103842290306379,FALSE,FALSE,FALSE,TRUE
TITAN,driver_mutation,BLCA,SF3B1,0.47978402812657,0.479281767955801,0.0563728207387316,10,0.447262682069312,0.0543951381682567,0.394650929181316,0.272727272727273,0.516574585635359,0.0331491712707182,0.921182266009852,0.0572916666666667,0.0572916666666667,0.491712707182321,0,0.983425414364641,0,0.941798941798942,0.453540934203918,0.136363636363636,0.770718232044199,0.0348837209302326,0.936241610738255,2,2,5,0,0.577854671280277,-4.06749977229828,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,22,362,20260861,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.0325213460572581,-0.0846308387744851,FALSE,FALSE,FALSE,TRUE
GigaSSL,driver_mutation,BLCA,SPTAN1,0.574565716158637,0.538053097345133,0.160649409454583,14,0.535299901671583,0.125075450635953,0.513667649950836,0.511111111111111,0.51622418879056,0.122994652406417,0.888324873096447,0.1171875,0.1171875,0.486725663716814,0,0.973451327433628,0,0.88,0.524385447394297,0.355555555555556,0.693215339233038,0.133333333333333,0.890151515151515,2,1,8,0,0.621463714637146,-2.56595396333853,Bailey_tissue_specific_driver,TCGA_MC3_Bailey2018,384,45,339,20260862,pooled inner out-of-fold AUROC,pooled inner out-of-fold balanced-accuracy optimum,outer out-of-fold AUROC,AUROC >= 0.60 after inner-AUROC component tuning,TRUE,-0.039265814487054,-0.0243854473942973,FALSE,FALSE,FALSE,TRUE
