layer,foundation_model,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,saved_current_balanced_accuracy,recomputed_primary_balanced_accuracy,primary_sensitivity,primary_specificity,primary_auc,primary_pr_auc,equal_prior_balanced_accuracy,equal_prior_sensitivity,equal_prior_specificity,equal_prior_auc,equal_prior_pr_auc,optimized_balanced_accuracy,optimized_sensitivity,optimized_specificity,optimized_auc,optimized_pr_auc,current_crossing,current_candidate,recomputed_primary_crossing,equal_prior_crossing,optimized_crossing,median_primary_component,median_equal_component,median_optimized_component,median_optimized_threshold,primary_components_at_ceiling,equal_components_at_ceiling,optimized_components_at_ceiling,equal_prior_delta_ba,optimized_delta_ba,primary_reproduction_delta,near_threshold,baseline_crossing,union_positive,optimized_membership_change,equal_prior_membership_change,fastPLS_version,fastPLS_remote_sha
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,KMT2D,TCGA_MC3_Bailey2018,384,110,274,20261055,0.497013934970139,0.497013934970139,0.136363636363636,0.857664233576642,0.49943596549436,0.291847564102388,0.480059721300597,0.427272727272727,0.532846715328467,0.48364299933643,0.271398270008255,0.501061712010617,0.418181818181818,0.583941605839416,0.5178500331785,0.30242224088766,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,2,-0.840361293391296,0,0,1,-0.0169542136695421,0.00404777704047776,3.33066907387547e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,NFE2L2,TCGA_MC3_Bailey2018,384,24,360,20261056,0.583333333333333,0.583333333333333,0.208333333333333,0.958333333333333,0.726041666666667,0.190485003524054,0.620833333333333,0.416666666666667,0.825,0.656712962962963,0.126707278831002,0.626388888888889,0.625,0.627777777777778,0.646527777777778,0.118456568627854,FALSE,FALSE,FALSE,TRUE,TRUE,8,3,2,-3.46401813278966,0,0,0,0.0375,0.0430555555555555,3.33066907387547e-16,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,PIK3CA,TCGA_MC3_Bailey2018,384,82,302,20261057,0.593361330964303,0.593361330964303,0.292682926829268,0.894039735099338,0.665118720723631,0.36684273604674,0.604223873364562,0.463414634146342,0.745033112582782,0.651187207236311,0.353373180731964,0.594613148118236,0.609756097560976,0.579470198675497,0.671620093684381,0.379164342583577,FALSE,FALSE,FALSE,TRUE,FALSE,7,5,6,-1.96172632547748,0,0,0,0.0108625424002585,0.00125181715393319,0,TRUE,FALSE,TRUE,FALSE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,RB1,TCGA_MC3_Bailey2018,384,73,311,20261058,0.578271594062459,0.578271594062459,0.246575342465753,0.909967845659164,0.673963793331278,0.319669863088398,0.61075628771528,0.520547945205479,0.70096463022508,0.666343655023565,0.316563662065358,0.620953177994098,0.643835616438356,0.598070739549839,0.691979033607893,0.340487174158064,FALSE,FALSE,FALSE,TRUE,TRUE,5,4,4,-1.90067168324436,0,0,0,0.0324846936528211,0.042681583931639,-2.22044604925031e-16,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,RHOB,TCGA_MC3_Bailey2018,384,24,360,20261059,0.505555555555556,0.505555555555556,0.0416666666666667,0.969444444444444,0.529282407407407,0.0745344890732163,0.518055555555556,0.333333333333333,0.702777777777778,0.508564814814815,0.0694177167564268,0.569444444444445,0.833333333333333,0.305555555555556,0.578125,0.077916243859194,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,12,-13.1334927684681,0,0,0,0.0125,0.0638888888888889,-4.44089209850063e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,RXRA,TCGA_MC3_Bailey2018,384,21,363,20261060,0.488980716253444,0.488980716253444,0,0.977961432506887,0.481437754165027,0.0541896281364174,0.519086973632428,0.142857142857143,0.895316804407714,0.470680834317198,0.0569580856752001,0.467729240456513,0.761904761904762,0.173553719008264,0.478682933228388,0.0665409035392175,FALSE,FALSE,FALSE,FALSE,FALSE,2,15,14,-24.7462641093161,0,0,1,0.0301062573789846,-0.0212514757969303,-4.9960036108132e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,SF3B1,TCGA_MC3_Bailey2018,384,22,362,20261061,0.480662983425414,0.480662983425414,0,0.961325966850829,0.505399296835761,0.0632258874348726,0.46735308890005,0.136363636363636,0.798342541436464,0.493219487694626,0.0582440230191422,0.494475138121547,0.5,0.488950276243094,0.473631341034656,0.0554689920151176,FALSE,FALSE,FALSE,FALSE,FALSE,8,6,4,-4.78350530133155,0,0,0,-0.0133098945253641,0.0138121546961326,3.33066907387547e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,SPTAN1,TCGA_MC3_Bailey2018,384,45,339,20261062,0.535004916420846,0.535004916420846,0.155555555555556,0.914454277286136,0.56361848574238,0.14746806794859,0.546509341199607,0.355555555555556,0.737463126843658,0.569452638479187,0.151054234757332,0.545722713864307,0.666666666666667,0.424778761061947,0.556407735168797,0.16220919419148,FALSE,FALSE,FALSE,FALSE,FALSE,10,3,6,-3.69513368525545,0,0,0,0.011504424778761,0.0107177974434611,-3.33066907387547e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,STAG2,TCGA_MC3_Bailey2018,384,53,331,20261063,0.528273385395884,0.528273385395884,0.132075471698113,0.924471299093656,0.5823405346862,0.190046787324989,0.524425696859146,0.320754716981132,0.72809667673716,0.543863649318817,0.170488749735274,0.516074787664596,0.433962264150943,0.598187311178248,0.528529897965,0.151336891945165,FALSE,FALSE,FALSE,FALSE,FALSE,5,4,4,-2.06364927924114,0,0,0,-0.00384768853673823,-0.0121985977312887,3.33066907387547e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,TP53,TCGA_MC3_Bailey2018,384,185,199,20261064,0.629526008420481,0.629526008420481,0.610810810810811,0.648241206030151,0.679940241749287,0.633600952927607,0.639155235637648,0.67027027027027,0.608040201005025,0.678880890941192,0.625946453380562,0.643908732853457,0.805405405405405,0.482412060301508,0.687763140024447,0.609829081314051,TRUE,TRUE,TRUE,TRUE,TRUE,3,1,2,-0.539305984946856,0,0,0,0.00962922721716697,0.0143827244329757,-2.22044604925031e-16,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,TSC1,TCGA_MC3_Bailey2018,384,34,350,20261065,0.483697478991597,0.483697478991597,0.0588235294117647,0.908571428571429,0.513865546218487,0.0984015897606144,0.577310924369748,0.411764705882353,0.742857142857143,0.559915966386555,0.110980941135227,0.533697478991597,0.558823529411765,0.508571428571429,0.540504201680672,0.103241758348284,FALSE,FALSE,FALSE,FALSE,FALSE,15,2,3,-3.37770503888237,1,0,0,0.0936134453781512,0.05,-3.33066907387547e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BLCA,ZFP36L1,TCGA_MC3_Bailey2018,384,25,359,20261066,0.541894150417827,0.541894150417827,0.12,0.963788300835655,0.632980501392758,0.120094581133072,0.552367688022284,0.4,0.704735376044568,0.60924791086351,0.104269926727373,0.570194986072423,0.6,0.540389972144847,0.565125348189415,0.0790677779861349,FALSE,FALSE,FALSE,FALSE,FALSE,18,1,5,-5.01216560870284,1,0,1,0.0104735376044568,0.0283008356545961,3.33066907387547e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,AKT1,TCGA_MC3_Bailey2018,981,21,960,20261067,0.521205357142857,0.521205357142857,0.0476190476190476,0.994791666666667,0.602529761904762,0.0656150214571186,0.593452380952381,0.428571428571429,0.758333333333333,0.652281746031746,0.0595640367216621,0.516889880952381,0.428571428571429,0.605208333333333,0.583333333333333,0.0852625112682668,FALSE,FALSE,FALSE,FALSE,FALSE,5,2,3,-4.80686598561294,1,0,0,0.0722470238095239,-0.00431547619047612,1.11022302462516e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,ARID1A,TCGA_MC3_Bailey2018,981,26,955,20261068,0.494240837696335,0.494240837696335,0,0.98848167539267,0.539025372533226,0.0341627194113008,0.49381796214257,0.115384615384615,0.872251308900524,0.533225936367298,0.0351655697448932,0.438099073701168,0.461538461538462,0.414659685863874,0.505557792992348,0.0325551727231859,FALSE,FALSE,FALSE,FALSE,FALSE,5,5,7,-7.79605266973048,0,0,0,-0.000422875553765634,-0.0561417639951671,1.11022302462516e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,BRCA1,TCGA_MC3_Bailey2018,981,21,960,20261069,0.49375,0.49375,0,0.9875,0.584771825396825,0.036750363193093,0.568229166666667,0.333333333333333,0.803125,0.661359126984127,0.0371523333597056,0.594196428571429,0.523809523809524,0.664583333333333,0.664434523809524,0.0608100650565922,FALSE,FALSE,FALSE,FALSE,FALSE,6,2,4,-5.2705674518522,0,0,0,0.0744791666666667,0.100446428571428,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,CDH1,TCGA_MC3_Bailey2018,981,96,885,20261070,0.711334745762712,0.711334745762712,0.479166666666667,0.943502824858757,0.87165725047081,0.411323634545498,0.845480225988701,0.833333333333333,0.857627118644068,0.894008945386064,0.442171978066666,0.863047316384181,0.885416666666667,0.840677966101695,0.895491996233522,0.442694389828658,TRUE,TRUE,TRUE,TRUE,TRUE,7,1,2,-2.59412192421753,0,0,0,0.134145480225989,0.151712570621469,-2.22044604925031e-16,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,CHD4,TCGA_MC3_Bailey2018,981,21,960,20261071,0.496875,0.496875,0,0.99375,0.513144841269841,0.0267564961653109,0.552529761904762,0.19047619047619,0.914583333333333,0.529464285714286,0.075003920631287,0.549255952380952,0.571428571428571,0.527083333333333,0.518303571428571,0.0396341940203323,FALSE,FALSE,FALSE,FALSE,FALSE,9,6,7,-8.90646653656542,0,0,0,0.0556547619047619,0.0523809523809524,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,ERBB2,TCGA_MC3_Bailey2018,981,23,958,20261072,0.497912317327766,0.497912317327766,0,0.995824634655532,0.690387582826541,0.0622209425201734,0.604316057002814,0.391304347826087,0.817327766179541,0.704910592720341,0.0675219340831727,0.639761278024871,0.652173913043478,0.627348643006263,0.660433874920577,0.054772792158458,FALSE,FALSE,FALSE,TRUE,TRUE,4,3,3,-5.01670236396529,0,0,0,0.106403739675048,0.141848960697105,2.22044604925031e-16,FALSE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,FOXA1,TCGA_MC3_Bailey2018,981,28,953,20261073,0.602420926397841,0.602420926397841,0.214285714285714,0.990556138509968,0.689476840053965,0.179659780258191,0.697590316294409,0.607142857142857,0.78803777544596,0.755808724329186,0.13014044557049,0.699201768850247,0.678571428571429,0.719832109129066,0.751161744865837,0.0885550104138172,TRUE,TRUE,TRUE,TRUE,TRUE,10,1,1,-3.79167580904201,0,0,0,0.0951693898965672,0.096780842452406,4.44089209850063e-16,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,GATA3,TCGA_MC3_Bailey2018,981,92,889,20261074,0.550588105834597,0.550588105834597,0.16304347826087,0.938132733408324,0.628551865799384,0.140492770620706,0.627188585122512,0.576086956521739,0.678290213723285,0.671051988066709,0.171272831387874,0.629976280138896,0.706521739130435,0.553430821147357,0.666760404949381,0.156476009796351,FALSE,FALSE,FALSE,TRUE,TRUE,18,2,4,-2.84646012955496,1,0,0,0.0766004792879151,0.079388174304299,-3.33066907387547e-16,TRUE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,KMT2C,TCGA_MC3_Bailey2018,981,71,910,20261075,0.495952638910385,0.495952638910385,0.028169014084507,0.963736263736264,0.511747407522055,0.0722785591145459,0.512173038229376,0.295774647887324,0.728571428571429,0.514394056647578,0.0733232683175729,0.503018108651911,0.577464788732394,0.428571428571429,0.542253521126761,0.0833864788385934,FALSE,FALSE,FALSE,FALSE,FALSE,8,3,2,-3.71916907518207,1,0,0,0.0162203993189908,0.007065469741526,4.44089209850063e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,MAP2K4,TCGA_MC3_Bailey2018,981,30,951,20261076,0.513512092534175,0.513512092534175,0.0333333333333333,0.993690851735016,0.56242551699965,0.0870046197205661,0.557308096740273,0.333333333333333,0.781282860147214,0.597651594812478,0.0489228430909427,0.542166140904311,0.533333333333333,0.550998948475289,0.589134244654749,0.0896185733625934,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,8,-6.03423408145415,0,0,0,0.0437960042060989,0.0286540483701367,-4.44089209850063e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,MAP3K1,TCGA_MC3_Bailey2018,981,62,919,20261077,0.534688827266664,0.534688827266664,0.112903225806452,0.956474428726877,0.619870827336867,0.148379948472051,0.672031310330303,0.709677419354839,0.634385201305767,0.703640001404051,0.146157837998716,0.646688195443856,0.580645161290323,0.712731229597388,0.709572115553372,0.15349104775028,FALSE,FALSE,FALSE,TRUE,TRUE,17,1,2,-2.58973832013795,0,0,0,0.137342483063639,0.111999368177191,3.33066907387547e-16,FALSE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,NCOR1,TCGA_MC3_Bailey2018,981,37,944,20261078,0.492055084745763,0.492055084745763,0,0.984110169491525,0.441708657810353,0.0340213057566428,0.492126660558864,0.27027027027027,0.713983050847458,0.502576729271645,0.0398424181259813,0.522918575355016,0.540540540540541,0.505296610169492,0.483308520384792,0.0400904272338314,FALSE,FALSE,FALSE,FALSE,FALSE,6,2,2,-3.85007354083367,0,0,0,7.15758131012434e-05,0.0308634906092534,-2.77555756156289e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,NF1,TCGA_MC3_Bailey2018,981,30,951,20261079,0.494742376445846,0.494742376445846,0,0.989484752891693,0.586119873817035,0.0469601699270572,0.649421661409043,0.533333333333333,0.765509989484753,0.607956536978619,0.0742950597405215,0.63049421661409,0.533333333333333,0.727655099894848,0.628040658955485,0.0783843678467509,FALSE,FALSE,FALSE,TRUE,TRUE,17,1,2,-3.68370248670963,1,0,0,0.154679284963197,0.135751840168244,4.44089209850063e-16,FALSE,FALSE,TRUE,TRUE,TRUE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,PIK3CA,TCGA_MC3_Bailey2018,981,266,715,20261080,0.639152952310847,0.639152952310847,0.409774436090226,0.868531468531469,0.736347862663652,0.510260007859203,0.672700983227299,0.699248120300752,0.646153846153846,0.727735422472265,0.492723739274682,0.655783689994216,0.665413533834586,0.646153846153846,0.729512592670487,0.492282679529966,TRUE,TRUE,TRUE,TRUE,TRUE,8,3,3,-0.864365186862903,0,0,0,0.033548030916452,0.0166307376833693,0,TRUE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,PIK3R1,TCGA_MC3_Bailey2018,981,23,958,20261081,0.497390396659708,0.497390396659708,0,0.994780793319416,0.431878006716892,0.0208603130135393,0.419102296450939,0,0.838204592901879,0.385540528274485,0.0184077970551048,0.451529454479441,0.608695652173913,0.294363256784969,0.410547335935373,0.0193192287017071,FALSE,FALSE,FALSE,FALSE,FALSE,8,5,2,-5.81695966199866,0,0,0,-0.0782881002087683,-0.0458609421802669,-2.77555756156289e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,PTEN,TCGA_MC3_Bailey2018,981,47,934,20261082,0.505751970477015,0.505751970477015,0.0425531914893617,0.968950749464668,0.529841906237186,0.057614787261424,0.529158503804274,0.25531914893617,0.802997858672377,0.555811198687867,0.0610691659542037,0.512073442981457,0.574468085106383,0.449678800856531,0.524784728233633,0.060440139081745,FALSE,FALSE,FALSE,FALSE,FALSE,16,3,11,-8.00357303717487,1,0,0,0.0234065333272586,0.00632147250444215,-1.11022302462516e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,RB1,TCGA_MC3_Bailey2018,981,20,961,20261083,0.49687825182102,0.49687825182102,0,0.993756503642039,0.582934443288241,0.0406856785271477,0.59232570239334,0.45,0.734651404786681,0.632882414151925,0.0455109620922069,0.585561914672216,0.45,0.721123829344433,0.628303850156087,0.040794376691889,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,-4.20232810143065,0,0,0,0.0954474505723205,0.0886836628511967,-2.77555756156289e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,RUNX1,TCGA_MC3_Bailey2018,981,31,950,20261084,0.49,0.49,0,0.98,0.53188455008489,0.0377434977986849,0.566859083191851,0.451612903225806,0.682105263157895,0.58981324278438,0.0500597608883169,0.528064516129032,0.516129032258065,0.54,0.500950764006791,0.0339088426843703,FALSE,FALSE,FALSE,FALSE,FALSE,10,1,5,-5.30849685111558,1,0,0,0.0768590831918506,0.0380645161290323,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,TBX3,TCGA_MC3_Bailey2018,981,25,956,20261085,0.497384937238494,0.497384937238494,0,0.994769874476987,0.485481171548117,0.0263258849887273,0.481799163179916,0.2,0.763598326359833,0.505313807531381,0.0287567755647924,0.538912133891213,0.4,0.677824267782427,0.537112970711297,0.031893085258413,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,-3.78391270061723,0,1,0,-0.0155857740585774,0.0415271966527197,-2.77555756156289e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,BRCA,TP53,TCGA_MC3_Bailey2018,981,259,722,20261086,0.722149434753313,0.722149434753313,0.567567567567568,0.876731301939058,0.826121134985401,0.644560724745564,0.78008320944609,0.737451737451737,0.822714681440443,0.839340527706179,0.636418879342158,0.768077733451695,0.77992277992278,0.756232686980609,0.842725590648028,0.642159790276383,TRUE,TRUE,TRUE,TRUE,TRUE,8,4,3,-1.38013056962907,0,0,0,0.0579337746927775,0.0459282986983818,-1.11022302462516e-16,FALSE,TRUE,TRUE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,CESC,EP300,TCGA_MC3_Bailey2018,252,30,222,20261087,0.507207207207207,0.507207207207207,0.1,0.914414414414414,0.604354354354354,0.178863092961177,0.595945945945946,0.466666666666667,0.725225225225225,0.652552552552553,0.188594952533507,0.607657657657658,0.733333333333333,0.481981981981982,0.620720720720721,0.182980489097892,FALSE,FALSE,FALSE,FALSE,TRUE,9,2,3,-3.56852545942128,1,0,0,0.0887387387387388,0.100450450450451,1.11022302462516e-16,FALSE,FALSE,TRUE,TRUE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,CESC,FBXW7,TCGA_MC3_Bailey2018,252,29,223,20261088,0.512911705582186,0.512911705582186,0.137931034482759,0.887892376681614,0.437915571362301,0.133350376977629,0.429256223905984,0.172413793103448,0.68609865470852,0.417968145971857,0.130137585787793,0.381475181691665,0.206896551724138,0.556053811659193,0.429565486315138,0.118379228665428,FALSE,FALSE,FALSE,FALSE,FALSE,13,3,9,-5.27584522671536,0,0,0,-0.0836554816762022,-0.131436523890521,4.44089209850063e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN permutation/FDR screen,TITAN,driver_mutation,Bailey_tissue_specific_driver,CESC,KMT2C,TCGA_MC3_Bailey2018,252,47,205,20261089,0.514582252205501,0.514582252205501,0.234042553191489,0.795121951219512,0.578412039439543,0.228272045542475,0.524753502854177,0.361702127659575,0.68780487804878,0.532745199792423,0.218408469305549,0.570368448365335,0.638297872340426,0.502439024390244,0.570627919045148,0.237124533891803,FALSE,FALSE,FALSE,FALSE,FALSE,19,7,16,-11.146055191487,2,0,0,0.0101712506486766,0.0557861961598339,-2.22044604925031e-16,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
