outer_fold,outer_test_positive,outer_test_negative,primary_component,primary_inner_ba,equal_component,equal_inner_ba,equal_threshold,optimized_component,optimized_inner_ba,optimized_threshold,outer_training_prior_positive,layer,foundation_model,family,tumor_type,endpoint
3,21,70,4,0.568696262502193,4,0.562335497455694,-1.22090186642638,2,0.606553781365152,-1.75996376787213,0.227777777777778,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,MYC
4,20,69,4,0.567517381353371,5,0.558017014293734,-1.21237117402477,1,0.588850023750918,-1.76200541505044,0.229281767955801,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,MYC
5,20,69,9,0.558060197780369,3,0.558513624390033,-1.21237117402477,3,0.583905514531243,-1.35313618351573,0.229281767955801,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,MYC
1,20,71,20,0.564636776650911,5,0.578197420953605,-1.30164147578955,4,0.615047496672938,-2.43357552805572,0.213888888888889,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,NOTCH
2,20,71,15,0.532788766004314,2,0.554747372768574,-1.30164147578955,2,0.591069707677482,-2.43294018790736,0.213888888888889,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,NOTCH
3,19,71,19,0.625872066684788,20,0.625215185285857,-1.28873807095365,19,0.625872066684788,0.0569729098628544,0.21606648199446,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,NOTCH
4,19,71,18,0.544305517803751,19,0.554702364773036,-1.28873807095365,9,0.569584126121229,-3.96854473830986,0.21606648199446,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,NOTCH
5,19,70,6,0.539680390032503,2,0.558098591549296,-1.29226541147161,5,0.606085229324666,-3.03908634595231,0.215469613259669,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,NOTCH
1,13,78,18,0.56,5,0.598709677419355,-1.82454929205105,4,0.697096774193548,-3.39774777076194,0.138888888888889,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,NRF2
2,13,78,19,0.604193548387097,4,0.631612903225807,-1.82454929205105,4,0.689677419354839,-3.26318972606228,0.138888888888889,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,NRF2
3,13,78,9,0.63,11,0.63741935483871,-1.82454929205105,4,0.692903225806452,-3.51255735476417,0.138888888888889,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,NRF2
4,12,77,17,0.640123573545174,7,0.653300548515226,-1.80796727945491,5,0.692957568879642,-4.07649522646574,0.140883977900553,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,NRF2
5,12,77,6,0.536788348780027,3,0.570518882794275,-1.80796727945491,4,0.631706701973394,-4.08057043317396,0.140883977900553,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,NRF2
1,35,56,20,0.561232461994206,20,0.566164263159608,-0.463688768387061,20,0.568247664311989,4.80952642059059,0.386111111111111,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,PI3K
2,35,56,7,0.533611120153651,7,0.522998795533709,-0.463688768387061,2,0.543963019629545,-1.41779858553951,0.386111111111111,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,PI3K
3,35,55,5,0.585634195346426,5,0.59817551364314,-0.468203448741588,4,0.598483375461793,-0.883911965446594,0.385041551246537,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,PI3K
4,35,55,1,0.535809190485449,1,0.540086849439367,-0.468203448741588,4,0.56962538077646,1.24660489561902,0.385041551246537,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,PI3K
5,34,55,5,0.551190476190476,5,0.551640926640927,-0.461034959262975,5,0.567181467181467,-0.216695609340961,0.386740331491713,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,PI3K
1,68,23,2,0.501851851851852,7,0.485185185185185,1.09861228866811,3,0.538888888888889,3.23583046211207,0.75,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,RTK RAS
2,68,23,4,0.522222222222222,4,0.551851851851852,1.09861228866811,4,0.566666666666667,0.89027849475921,0.75,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,RTK RAS
3,68,23,1,0.498148148148148,2,0.518518518518519,1.09861228866811,6,0.542592592592593,5.42561560665068,0.75,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,RTK RAS
4,67,22,11,0.515550869794412,4,0.526256031791087,1.09125931436285,14,0.532845383398889,-12.8929165097958,0.748618784530387,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,RTK RAS
5,67,22,6,0.5157941689307,7,0.522606544746766,1.09125931436285,5,0.55178216617331,5.28272328746564,0.748618784530387,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,RTK RAS
1,9,82,17,0.540123456790124,1,0.578703703703704,-2.19722457733622,1,0.621913580246914,-2.71048813392392,0.1,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,TGF-Beta
2,9,81,10,0.52482905982906,6,0.544957264957265,-2.20030624387363,19,0.627136752136752,-34.8620943750739,0.0997229916897507,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,TGF-Beta
3,9,81,1,0.526282051282051,1,0.526709401709402,-2.20030624387363,2,0.582478632478633,-3.23373490161302,0.0997229916897507,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,TGF-Beta
4,9,81,18,0.534145299145299,18,0.543418803418803,-2.20030624387363,16,0.578418803418803,-47.064859465026,0.0997229916897507,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,TGF-Beta
5,9,81,12,0.504786324786325,1,0.560641025641026,-2.20030624387363,1,0.622606837606838,-2.61768880928428,0.0997229916897507,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,TGF-Beta
1,55,36,2,0.688574759545322,2,0.6979014864471,0.440311839438332,2,0.704750801515593,0.412138283800098,0.608333333333333,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,TP53
2,55,36,2,0.697221412610512,3,0.679636646264452,0.440311839438332,2,0.710628582531818,0.194437821796277,0.608333333333333,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,TP53
3,55,35,2,0.638979998713744,2,0.640137629429545,0.43324467221524,2,0.66374043346839,0.550491416177917,0.606648199445983,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,TP53
4,55,35,2,0.656585632516561,2,0.670589748536883,0.43324467221524,3,0.676120650845714,0.793204262480525,0.606648199445983,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,TP53
5,54,35,2,0.660915492957746,2,0.659987195902689,0.437800488751101,2,0.671927016645327,0.213845986652714,0.607734806629834,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,TP53
1,16,75,2,0.541997916552443,5,0.55490980865179,-1.58956970921738,1,0.56927463128461,-0.841411661209425,0.169444444444444,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,WNT
2,16,75,7,0.537995504139481,9,0.561927737266298,-1.58956970921738,5,0.596112725478371,-4.15838049979756,0.169444444444444,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,WNT
3,15,75,9,0.578271658215557,5,0.601278455065271,-1.5733091883456,4,0.621129571690582,-2.49044795286731,0.171745152354571,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,WNT
4,15,75,7,0.512083288380624,2,0.550517855216313,-1.5733091883456,2,0.580591218038623,-2.42661908223856,0.171745152354571,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,WNT
5,15,74,15,0.577688172043011,14,0.590483870967742,-1.57664808961111,17,0.599784946236559,-16.2192401725967,0.171270718232044,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUAD,WNT
1,70,11,3,0.537320143884892,2,0.533003597122302,1.9387416595767,4,0.589208633093525,4.33349735958416,0.874213836477987,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,Cell Cycle
2,70,10,14,0.536409896473066,16,0.53781365151781,1.91404904698633,20,0.572249517459203,32.9689243328677,0.871473354231975,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,Cell Cycle
3,70,10,20,0.51522196876645,1,0.563037374978066,1.91404904698633,1,0.600631689770135,2.05413782910238,0.871473354231975,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,Cell Cycle
4,69,10,17,0.543447853833377,1,0.58475391205525,1.91763971511706,1,0.606696389544541,2.41431397080815,0.871875,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,Cell Cycle
5,69,10,6,0.512588512981904,2,0.534181309555031,1.91763971511706,1,0.566614214529242,2.83819983794984,0.871875,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,Cell Cycle
1,24,65,2,0.561525907792738,2,0.594002447980416,-0.999082693321077,2,0.599816401468788,-0.977415659179679,0.269121813031161,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,HIPPO
2,24,65,6,0.527213382292942,4,0.555222358221134,-0.999082693321077,3,0.570767033863729,-1.50059135023334,0.269121813031161,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,HIPPO
3,24,65,3,0.543533251733986,1,0.59235006119951,-0.999082693321077,1,0.612872297021624,-1.225948290304,0.269121813031161,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,HIPPO
4,24,64,4,0.546636862426336,3,0.589941068888437,-1.002951170099,2,0.631152204836415,-1.21060208263525,0.268361581920904,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,HIPPO
5,23,64,4,0.582890926640927,2,0.590130308880309,-0.992479870231702,6,0.626186454311454,-1.72404988618605,0.270422535211268,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,HIPPO
1,11,78,10,0.555045169193079,4,0.615564232123718,-2.00212329389587,4,0.652580003062318,-2.33768851793922,0.118980169971671,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,MYC
2,11,78,14,0.58658704639412,14,0.59206094013168,-2.00212329389587,15,0.609784106568672,-7.97406292695462,0.118980169971671,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,MYC
3,11,78,6,0.559868320318481,5,0.575983769713673,-2.00212329389587,13,0.61016689634053,-12.9494291192748,0.118980169971671,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,MYC
4,10,78,14,0.546773349285875,12,0.558775143946758,-1.97859279648567,11,0.579338966574441,-10.3665325917414,0.121468926553672,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,MYC
5,10,77,2,0.5320885509839,6,0.564214370900417,-1.98180307211592,5,0.601967799642218,-3.82333107146777,0.12112676056338,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,MYC
1,28,61,5,0.530079711234772,1,0.538502030380508,-0.805820343064058,2,0.565329372838021,-0.684348999239766,0.308781869688385,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,NOTCH
2,28,61,2,0.516506241540081,2,0.536734847345466,-0.805820343064058,2,0.570048127537976,-1.52742486750991,0.308781869688385,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,NOTCH
3,27,61,6,0.510208643815201,1,0.54392697466468,-0.796687859500786,1,0.551341281669151,-0.984645490083547,0.310734463276836,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,NOTCH
4,27,61,3,0.544150521609538,7,0.566542473919523,-0.796687859500786,4,0.573360655737705,-1.59191609358708,0.310734463276836,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,NOTCH
5,27,61,2,0.514642324888227,1,0.567548435171386,-0.796687859500786,1,0.572354694485842,-0.71484962401148,0.310734463276836,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,NOTCH
1,22,67,7,0.542282430213465,3,0.602821709446029,-1.11758819012712,3,0.606473079249849,-1.05794212631243,0.246458923512748,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,NRF2
2,22,67,8,0.570910033704952,3,0.602605652061188,-1.11758819012712,5,0.643915824042866,-1.98558683889311,0.246458923512748,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,NRF2
3,22,67,5,0.576441102756892,3,0.625594157808314,-1.11758819012712,3,0.63386915564774,-1.33631021822625,0.246458923512748,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,NRF2
4,22,66,3,0.55553403073744,3,0.593568384347152,-1.12134053974567,3,0.619914761720263,-2.36951030207657,0.245762711864407,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,NRF2
5,21,66,4,0.544667177391897,4,0.562542560435819,-1.10991184392204,5,0.611338100102145,-2.82439041899021,0.247887323943662,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,NRF2
1,61,28,15,0.586403970521883,5,0.596067077756054,0.805820343064058,11,0.627312377801173,3.59871945927858,0.691218130311615,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,PI3K
2,61,28,4,0.611670927959092,18,0.616558881034742,0.805820343064058,19,0.644570612122124,2.57394191464255,0.691218130311615,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,PI3K
3,61,27,4,0.56892697466468,5,0.585618479880775,0.796687859500786,5,0.598621460506706,0.546641648883384,0.689265536723164,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,PI3K
4,61,27,5,0.550223546944858,4,0.574925484351714,0.796687859500786,4,0.5774217585693,0.834627538142231,0.689265536723164,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,PI3K
5,61,27,19,0.5599478390462,1,0.578055141579732,0.796687859500786,6,0.586885245901639,1.44985909436196,0.689265536723164,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,PI3K
1,48,41,13,0.5448606271777,13,0.551361465995612,0.141880587235444,13,0.564766421473738,0.706626464206442,0.535410764872521,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,RTK RAS
2,48,41,4,0.571315653632727,6,0.569476706671829,0.141880587235444,9,0.583559168925023,-0.798912353649979,0.535410764872521,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,RTK RAS
3,47,41,9,0.599326059050064,9,0.589216944801027,0.147157644336288,9,0.601957637997433,-0.01847845267876,0.536723163841808,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,RTK RAS
4,47,41,13,0.556514762516046,4,0.560815147625161,0.147157644336288,4,0.574326059050064,1.52978555640286,0.536723163841808,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,RTK RAS
5,47,41,3,0.570635430038511,3,0.564409499358152,0.147157644336288,4,0.595282413350449,-0.256751213479423,0.536723163841808,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,RTK RAS
1,10,79,15,0.54396168320219,8,0.564659596305166,-2.14482430094269,15,0.59497947314403,-7.06106223844326,0.104815864022663,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,TGF-Beta
2,10,79,13,0.528865891207663,13,0.529721176873076,-2.14482430094269,20,0.574794731440301,-37.9659396205556,0.104815864022663,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,TGF-Beta
3,9,79,4,0.540473017988008,1,0.562874750166556,-2.11815605386053,5,0.609510326449034,-5.25717432991059,0.107344632768362,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,TGF-Beta
4,9,79,3,0.497834776815456,9,0.483011325782812,-2.11815605386053,20,0.532728181212525,-90.2851093520663,0.107344632768362,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,TGF-Beta
5,9,79,3,0.518904063957362,2,0.571868754163891,-2.11815605386053,4,0.611592271818787,-4.55023015348245,0.107344632768362,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,TGF-Beta
1,76,13,16,0.545643564356436,7,0.549141914191419,1.80170980008122,7,0.602970297029703,8.33731631711327,0.858356940509915,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,TP53
2,76,13,4,0.515445544554456,5,0.529339933993399,1.80170980008122,4,0.591320132013201,4.81065252379858,0.858356940509915,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,TP53
3,76,13,8,0.563894389438944,9,0.557590759075908,1.80170980008122,11,0.593135313531353,6.99227814777313,0.858356940509915,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,TP53
4,76,12,10,0.573092603377985,5,0.584255484371967,1.78190717278504,7,0.625218404193361,6.21171307190059,0.855932203389831,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,TP53
5,75,12,4,0.574948400412797,7,0.568046955624355,1.7852020686819,7,0.643801599587203,6.00830802164721,0.856338028169014,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,TP53
1,17,73,1,0.504340277777778,1,0.552951388888889,-1.50407739677627,1,0.606770833333333,-1.65378772130559,0.181818181818182,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,WNT
2,16,72,1,0.5,1,0.58701091296247,-1.4920394182168,1,0.628373702422145,-1.63929307229289,0.18361581920904,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,WNT
3,16,72,6,0.507718924673942,1,0.500479105669417,-1.4920394182168,1,0.539872238488155,-1.30238827253109,0.18361581920904,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,WNT
4,16,72,20,0.542933191376098,2,0.578333776949694,-1.4920394182168,2,0.580835773223317,-1.51738858525291,0.18361581920904,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,WNT
5,16,72,17,0.526963002395528,1,0.557199893532073,-1.4920394182168,1,0.580063880755922,-1.29974135171175,0.18361581920904,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,LUSC,WNT
1,8,7,13,0.583333333333333,13,0.583333333333333,0.0363676441708748,3,0.67526455026455,3.10593731628382,0.509090909090909,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,MESO,Cell Cycle
2,7,7,6,0.499361430395913,6,0.499361430395913,0.0714589639821451,1,0.578544061302682,0.835630696005392,0.517857142857143,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,MESO,Cell Cycle
3,7,7,5,0.660919540229885,5,0.660919540229885,0.0714589639821451,1,0.687100893997446,1.12311744863409,0.517857142857143,matched three-representation atlas,ProvGigaPath,oncogenic_pathway,MESO,Cell Cycle
