family,tumor_type,endpoint,repeat,outer_fold,selected_components,outer_training_positive,outer_training_negative,outer_test_positive,outer_test_negative,inner_folds,minimum_inner_training_positive,minimum_inner_training_negative,minimum_inner_validation_positive,minimum_inner_validation_negative,seed
oncogenic_pathway,PCPG,Cell Cycle,3,4,3,19,106,4,26,5,15,84,3,21,20290889
oncogenic_pathway,PCPG,Cell Cycle,3,5,13,19,106,4,26,5,15,84,3,21,20290889
oncogenic_pathway,PCPG,Cell Cycle,4,1,4,18,105,5,27,5,14,84,3,21,20300889
oncogenic_pathway,PCPG,Cell Cycle,4,2,6,18,105,5,27,5,14,84,3,21,20300889
oncogenic_pathway,PCPG,Cell Cycle,4,3,9,18,106,5,26,5,14,84,3,21,20300889
oncogenic_pathway,PCPG,Cell Cycle,4,4,11,19,106,4,26,5,15,84,3,21,20300889
oncogenic_pathway,PCPG,Cell Cycle,4,5,10,19,106,4,26,5,15,84,3,21,20300889
oncogenic_pathway,PCPG,Cell Cycle,5,1,2,18,105,5,27,5,14,84,3,21,20310889
oncogenic_pathway,PCPG,Cell Cycle,5,2,7,18,105,5,27,5,14,84,3,21,20310889
oncogenic_pathway,PCPG,Cell Cycle,5,3,6,18,106,5,26,5,14,84,3,21,20310889
oncogenic_pathway,PCPG,Cell Cycle,5,4,14,19,106,4,26,5,15,84,3,21,20310889
oncogenic_pathway,PCPG,Cell Cycle,5,5,20,19,106,4,26,5,15,84,3,21,20310889
oncogenic_pathway,PCPG,RTK RAS,1,1,2,41,84,11,22,5,32,67,8,16,20270891
oncogenic_pathway,PCPG,RTK RAS,1,2,1,41,85,11,21,5,32,68,8,17,20270891
oncogenic_pathway,PCPG,RTK RAS,1,3,2,42,85,10,21,5,33,68,8,17,20270891
oncogenic_pathway,PCPG,RTK RAS,1,4,2,42,85,10,21,5,33,68,8,17,20270891
oncogenic_pathway,PCPG,RTK RAS,1,5,11,42,85,10,21,5,33,68,8,17,20270891
oncogenic_pathway,PCPG,RTK RAS,2,1,2,41,84,11,22,5,32,67,8,16,20280891
oncogenic_pathway,PCPG,RTK RAS,2,2,2,41,85,11,21,5,32,68,8,17,20280891
oncogenic_pathway,PCPG,RTK RAS,2,3,2,42,85,10,21,5,33,68,8,17,20280891
oncogenic_pathway,PCPG,RTK RAS,2,4,3,42,85,10,21,5,33,68,8,17,20280891
oncogenic_pathway,PCPG,RTK RAS,2,5,11,42,85,10,21,5,33,68,8,17,20280891
oncogenic_pathway,PCPG,RTK RAS,3,1,3,41,84,11,22,5,32,67,8,16,20290891
oncogenic_pathway,PCPG,RTK RAS,3,2,3,41,85,11,21,5,32,68,8,17,20290891
oncogenic_pathway,PCPG,RTK RAS,3,3,5,42,85,10,21,5,33,68,8,17,20290891
oncogenic_pathway,PCPG,RTK RAS,3,4,5,42,85,10,21,5,33,68,8,17,20290891
oncogenic_pathway,PCPG,RTK RAS,3,5,9,42,85,10,21,5,33,68,8,17,20290891
oncogenic_pathway,PCPG,RTK RAS,4,1,5,41,84,11,22,5,32,67,8,16,20300891
oncogenic_pathway,PCPG,RTK RAS,4,2,19,41,85,11,21,5,32,68,8,17,20300891
oncogenic_pathway,PCPG,RTK RAS,4,3,4,42,85,10,21,5,33,68,8,17,20300891
oncogenic_pathway,PCPG,RTK RAS,4,4,3,42,85,10,21,5,33,68,8,17,20300891
oncogenic_pathway,PCPG,RTK RAS,4,5,6,42,85,10,21,5,33,68,8,17,20300891
oncogenic_pathway,PCPG,RTK RAS,5,1,3,41,84,11,22,5,32,67,8,16,20310891
oncogenic_pathway,PCPG,RTK RAS,5,2,2,41,85,11,21,5,32,68,8,17,20310891
oncogenic_pathway,PCPG,RTK RAS,5,3,2,42,85,10,21,5,33,68,8,17,20310891
oncogenic_pathway,PCPG,RTK RAS,5,4,7,42,85,10,21,5,33,68,8,17,20310891
oncogenic_pathway,PCPG,RTK RAS,5,5,3,42,85,10,21,5,33,68,8,17,20310891
oncogenic_pathway,SARC,RTK RAS,1,1,2,68,108,18,28,5,54,86,13,21,20270907
oncogenic_pathway,SARC,RTK RAS,1,2,1,69,109,17,27,5,55,87,13,21,20270907
oncogenic_pathway,SARC,RTK RAS,1,3,2,69,109,17,27,5,55,87,13,21,20270907
oncogenic_pathway,SARC,RTK RAS,1,4,3,69,109,17,27,5,55,87,13,21,20270907
oncogenic_pathway,SARC,RTK RAS,1,5,1,69,109,17,27,5,55,87,13,21,20270907
oncogenic_pathway,SARC,RTK RAS,2,1,1,68,108,18,28,5,54,86,13,21,20280907
oncogenic_pathway,SARC,RTK RAS,2,2,1,69,109,17,27,5,55,87,13,21,20280907
oncogenic_pathway,SARC,RTK RAS,2,3,3,69,109,17,27,5,55,87,13,21,20280907
oncogenic_pathway,SARC,RTK RAS,2,4,1,69,109,17,27,5,55,87,13,21,20280907
oncogenic_pathway,SARC,RTK RAS,2,5,1,69,109,17,27,5,55,87,13,21,20280907
oncogenic_pathway,SARC,RTK RAS,3,1,1,68,108,18,28,5,54,86,13,21,20290907
oncogenic_pathway,SARC,RTK RAS,3,2,1,69,109,17,27,5,55,87,13,21,20290907
oncogenic_pathway,SARC,RTK RAS,3,3,1,69,109,17,27,5,55,87,13,21,20290907
oncogenic_pathway,SARC,RTK RAS,3,4,1,69,109,17,27,5,55,87,13,21,20290907
oncogenic_pathway,SARC,RTK RAS,3,5,1,69,109,17,27,5,55,87,13,21,20290907
oncogenic_pathway,SARC,RTK RAS,4,1,3,68,108,18,28,5,54,86,13,21,20300907
oncogenic_pathway,SARC,RTK RAS,4,2,1,69,109,17,27,5,55,87,13,21,20300907
oncogenic_pathway,SARC,RTK RAS,4,3,2,69,109,17,27,5,55,87,13,21,20300907
oncogenic_pathway,SARC,RTK RAS,4,4,1,69,109,17,27,5,55,87,13,21,20300907
oncogenic_pathway,SARC,RTK RAS,4,5,1,69,109,17,27,5,55,87,13,21,20300907
oncogenic_pathway,SARC,RTK RAS,5,1,1,68,108,18,28,5,54,86,13,21,20310907
oncogenic_pathway,SARC,RTK RAS,5,2,3,69,109,17,27,5,55,87,13,21,20310907
oncogenic_pathway,SARC,RTK RAS,5,3,1,69,109,17,27,5,55,87,13,21,20310907
oncogenic_pathway,SARC,RTK RAS,5,4,2,69,109,17,27,5,55,87,13,21,20310907
oncogenic_pathway,SARC,RTK RAS,5,5,1,69,109,17,27,5,55,87,13,21,20310907
oncogenic_pathway,SARC,TP53,1,1,1,116,60,30,16,5,92,48,23,12,20270899
oncogenic_pathway,SARC,TP53,1,2,1,117,61,29,15,5,93,48,23,12,20270899
oncogenic_pathway,SARC,TP53,1,3,2,117,61,29,15,5,93,48,23,12,20270899
oncogenic_pathway,SARC,TP53,1,4,1,117,61,29,15,5,93,48,23,12,20270899
oncogenic_pathway,SARC,TP53,1,5,12,117,61,29,15,5,93,48,23,12,20270899
oncogenic_pathway,SARC,TP53,2,1,1,116,60,30,16,5,92,48,23,12,20280899
oncogenic_pathway,SARC,TP53,2,2,1,117,61,29,15,5,93,48,23,12,20280899
oncogenic_pathway,SARC,TP53,2,3,1,117,61,29,15,5,93,48,23,12,20280899
oncogenic_pathway,SARC,TP53,2,4,3,117,61,29,15,5,93,48,23,12,20280899
oncogenic_pathway,SARC,TP53,2,5,2,117,61,29,15,5,93,48,23,12,20280899
oncogenic_pathway,SARC,TP53,3,1,1,116,60,30,16,5,92,48,23,12,20290899
oncogenic_pathway,SARC,TP53,3,2,4,117,61,29,15,5,93,48,23,12,20290899
oncogenic_pathway,SARC,TP53,3,3,1,117,61,29,15,5,93,48,23,12,20290899
oncogenic_pathway,SARC,TP53,3,4,1,117,61,29,15,5,93,48,23,12,20290899
oncogenic_pathway,SARC,TP53,3,5,2,117,61,29,15,5,93,48,23,12,20290899
oncogenic_pathway,SARC,TP53,4,1,1,116,60,30,16,5,92,48,23,12,20300899
oncogenic_pathway,SARC,TP53,4,2,15,117,61,29,15,5,93,48,23,12,20300899
oncogenic_pathway,SARC,TP53,4,3,1,117,61,29,15,5,93,48,23,12,20300899
oncogenic_pathway,SARC,TP53,4,4,1,117,61,29,15,5,93,48,23,12,20300899
oncogenic_pathway,SARC,TP53,4,5,1,117,61,29,15,5,93,48,23,12,20300899
oncogenic_pathway,SARC,TP53,5,1,1,116,60,30,16,5,92,48,23,12,20310899
oncogenic_pathway,SARC,TP53,5,2,1,117,61,29,15,5,93,48,23,12,20310899
oncogenic_pathway,SARC,TP53,5,3,1,117,61,29,15,5,93,48,23,12,20310899
oncogenic_pathway,SARC,TP53,5,4,1,117,61,29,15,5,93,48,23,12,20310899
oncogenic_pathway,SARC,TP53,5,5,3,117,61,29,15,5,93,48,23,12,20310899
oncogenic_pathway,STAD,HIPPO,1,1,14,56,205,14,52,5,44,164,11,41,20270913
oncogenic_pathway,STAD,HIPPO,1,2,11,56,205,14,52,5,44,164,11,41,20270913
oncogenic_pathway,STAD,HIPPO,1,3,3,56,206,14,51,5,44,164,11,41,20270913
oncogenic_pathway,STAD,HIPPO,1,4,8,56,206,14,51,5,44,164,11,41,20270913
oncogenic_pathway,STAD,HIPPO,1,5,10,56,206,14,51,5,44,164,11,41,20270913
oncogenic_pathway,STAD,HIPPO,2,1,8,56,205,14,52,5,44,164,11,41,20280913
oncogenic_pathway,STAD,HIPPO,2,2,3,56,205,14,52,5,44,164,11,41,20280913
oncogenic_pathway,STAD,HIPPO,2,3,10,56,206,14,51,5,44,164,11,41,20280913
oncogenic_pathway,STAD,HIPPO,2,4,8,56,206,14,51,5,44,164,11,41,20280913
oncogenic_pathway,STAD,HIPPO,2,5,8,56,206,14,51,5,44,164,11,41,20280913
oncogenic_pathway,STAD,HIPPO,3,1,7,56,205,14,52,5,44,164,11,41,20290913
oncogenic_pathway,STAD,HIPPO,3,2,8,56,205,14,52,5,44,164,11,41,20290913
oncogenic_pathway,STAD,HIPPO,3,3,17,56,206,14,51,5,44,164,11,41,20290913
oncogenic_pathway,STAD,HIPPO,3,4,10,56,206,14,51,5,44,164,11,41,20290913
oncogenic_pathway,STAD,HIPPO,3,5,9,56,206,14,51,5,44,164,11,41,20290913
oncogenic_pathway,STAD,HIPPO,4,1,5,56,205,14,52,5,44,164,11,41,20300913
oncogenic_pathway,STAD,HIPPO,4,2,8,56,205,14,52,5,44,164,11,41,20300913
oncogenic_pathway,STAD,HIPPO,4,3,5,56,206,14,51,5,44,164,11,41,20300913
oncogenic_pathway,STAD,HIPPO,4,4,5,56,206,14,51,5,44,164,11,41,20300913
oncogenic_pathway,STAD,HIPPO,4,5,8,56,206,14,51,5,44,164,11,41,20300913
oncogenic_pathway,STAD,HIPPO,5,1,13,56,205,14,52,5,44,164,11,41,20310913
oncogenic_pathway,STAD,HIPPO,5,2,3,56,205,14,52,5,44,164,11,41,20310913
oncogenic_pathway,STAD,HIPPO,5,3,11,56,206,14,51,5,44,164,11,41,20310913
oncogenic_pathway,STAD,HIPPO,5,4,15,56,206,14,51,5,44,164,11,41,20310913
oncogenic_pathway,STAD,HIPPO,5,5,15,56,206,14,51,5,44,164,11,41,20310913
oncogenic_pathway,STAD,NOTCH,1,1,2,100,161,25,41,5,80,128,20,32,20270897
oncogenic_pathway,STAD,NOTCH,1,2,2,100,161,25,41,5,80,128,20,32,20270897
oncogenic_pathway,STAD,NOTCH,1,3,19,100,162,25,40,5,80,129,20,32,20270897
oncogenic_pathway,STAD,NOTCH,1,4,2,100,162,25,40,5,80,129,20,32,20270897
oncogenic_pathway,STAD,NOTCH,1,5,3,100,162,25,40,5,80,129,20,32,20270897
oncogenic_pathway,STAD,NOTCH,2,1,2,100,161,25,41,5,80,128,20,32,20280897
oncogenic_pathway,STAD,NOTCH,2,2,2,100,161,25,41,5,80,128,20,32,20280897
oncogenic_pathway,STAD,NOTCH,2,3,3,100,162,25,40,5,80,129,20,32,20280897
oncogenic_pathway,STAD,NOTCH,2,4,2,100,162,25,40,5,80,129,20,32,20280897
oncogenic_pathway,STAD,NOTCH,2,5,2,100,162,25,40,5,80,129,20,32,20280897
oncogenic_pathway,STAD,NOTCH,3,1,7,100,161,25,41,5,80,128,20,32,20290897
oncogenic_pathway,STAD,NOTCH,3,2,2,100,161,25,41,5,80,128,20,32,20290897
oncogenic_pathway,STAD,NOTCH,3,3,2,100,162,25,40,5,80,129,20,32,20290897
oncogenic_pathway,STAD,NOTCH,3,4,4,100,162,25,40,5,80,129,20,32,20290897
oncogenic_pathway,STAD,NOTCH,3,5,2,100,162,25,40,5,80,129,20,32,20290897
oncogenic_pathway,STAD,NOTCH,4,1,16,100,161,25,41,5,80,128,20,32,20300897
oncogenic_pathway,STAD,NOTCH,4,2,9,100,161,25,41,5,80,128,20,32,20300897
oncogenic_pathway,STAD,NOTCH,4,3,2,100,162,25,40,5,80,129,20,32,20300897
oncogenic_pathway,STAD,NOTCH,4,4,2,100,162,25,40,5,80,129,20,32,20300897
oncogenic_pathway,STAD,NOTCH,4,5,4,100,162,25,40,5,80,129,20,32,20300897
oncogenic_pathway,STAD,NOTCH,5,1,2,100,161,25,41,5,80,128,20,32,20310897
oncogenic_pathway,STAD,NOTCH,5,2,3,100,161,25,41,5,80,128,20,32,20310897
oncogenic_pathway,STAD,NOTCH,5,3,2,100,162,25,40,5,80,129,20,32,20310897
oncogenic_pathway,STAD,NOTCH,5,4,2,100,162,25,40,5,80,129,20,32,20310897
oncogenic_pathway,STAD,NOTCH,5,5,17,100,162,25,40,5,80,129,20,32,20310897
oncogenic_pathway,STAD,PI3K,1,1,6,106,155,27,39,5,84,124,21,31,20270911
oncogenic_pathway,STAD,PI3K,1,2,2,106,155,27,39,5,84,124,21,31,20270911
oncogenic_pathway,STAD,PI3K,1,3,14,106,155,27,39,5,84,124,21,31,20270911
oncogenic_pathway,STAD,PI3K,1,4,8,107,155,26,39,5,85,124,21,31,20270911
oncogenic_pathway,STAD,PI3K,1,5,3,107,156,26,38,5,85,124,21,31,20270911
oncogenic_pathway,STAD,PI3K,2,1,2,106,155,27,39,5,84,124,21,31,20280911
oncogenic_pathway,STAD,PI3K,2,2,10,106,155,27,39,5,84,124,21,31,20280911
oncogenic_pathway,STAD,PI3K,2,3,5,106,155,27,39,5,84,124,21,31,20280911
oncogenic_pathway,STAD,PI3K,2,4,7,107,155,26,39,5,85,124,21,31,20280911
oncogenic_pathway,STAD,PI3K,2,5,7,107,156,26,38,5,85,124,21,31,20280911
oncogenic_pathway,STAD,PI3K,3,1,8,106,155,27,39,5,84,124,21,31,20290911
oncogenic_pathway,STAD,PI3K,3,2,6,106,155,27,39,5,84,124,21,31,20290911
oncogenic_pathway,STAD,PI3K,3,3,2,106,155,27,39,5,84,124,21,31,20290911
oncogenic_pathway,STAD,PI3K,3,4,7,107,155,26,39,5,85,124,21,31,20290911
oncogenic_pathway,STAD,PI3K,3,5,1,107,156,26,38,5,85,124,21,31,20290911
oncogenic_pathway,STAD,PI3K,4,1,8,106,155,27,39,5,84,124,21,31,20300911
oncogenic_pathway,STAD,PI3K,4,2,3,106,155,27,39,5,84,124,21,31,20300911
oncogenic_pathway,STAD,PI3K,4,3,20,106,155,27,39,5,84,124,21,31,20300911
oncogenic_pathway,STAD,PI3K,4,4,2,107,155,26,39,5,85,124,21,31,20300911
oncogenic_pathway,STAD,PI3K,4,5,2,107,156,26,38,5,85,124,21,31,20300911
oncogenic_pathway,STAD,PI3K,5,1,13,106,155,27,39,5,84,124,21,31,20310911
oncogenic_pathway,STAD,PI3K,5,2,2,106,155,27,39,5,84,124,21,31,20310911
oncogenic_pathway,STAD,PI3K,5,3,1,106,155,27,39,5,84,124,21,31,20310911
oncogenic_pathway,STAD,PI3K,5,4,3,107,155,26,39,5,85,124,21,31,20310911
oncogenic_pathway,STAD,PI3K,5,5,3,107,156,26,38,5,85,124,21,31,20310911
oncogenic_pathway,STAD,RTK RAS,1,1,4,153,108,39,27,5,122,86,30,21,20270914
oncogenic_pathway,STAD,RTK RAS,1,2,4,153,108,39,27,5,122,86,30,21,20270914
oncogenic_pathway,STAD,RTK RAS,1,3,6,154,108,38,27,5,123,86,30,21,20270914
oncogenic_pathway,STAD,RTK RAS,1,4,3,154,108,38,27,5,123,86,30,21,20270914
oncogenic_pathway,STAD,RTK RAS,1,5,3,154,108,38,27,5,123,86,30,21,20270914
oncogenic_pathway,STAD,RTK RAS,2,1,3,153,108,39,27,5,122,86,30,21,20280914
oncogenic_pathway,STAD,RTK RAS,2,2,5,153,108,39,27,5,122,86,30,21,20280914
oncogenic_pathway,STAD,RTK RAS,2,3,3,154,108,38,27,5,123,86,30,21,20280914
oncogenic_pathway,STAD,RTK RAS,2,4,2,154,108,38,27,5,123,86,30,21,20280914
oncogenic_pathway,STAD,RTK RAS,2,5,2,154,108,38,27,5,123,86,30,21,20280914
oncogenic_pathway,STAD,RTK RAS,3,1,3,153,108,39,27,5,122,86,30,21,20290914
oncogenic_pathway,STAD,RTK RAS,3,2,4,153,108,39,27,5,122,86,30,21,20290914
oncogenic_pathway,STAD,RTK RAS,3,3,4,154,108,38,27,5,123,86,30,21,20290914
oncogenic_pathway,STAD,RTK RAS,3,4,3,154,108,38,27,5,123,86,30,21,20290914
oncogenic_pathway,STAD,RTK RAS,3,5,5,154,108,38,27,5,123,86,30,21,20290914
oncogenic_pathway,STAD,RTK RAS,4,1,4,153,108,39,27,5,122,86,30,21,20300914
oncogenic_pathway,STAD,RTK RAS,4,2,1,153,108,39,27,5,122,86,30,21,20300914
oncogenic_pathway,STAD,RTK RAS,4,3,3,154,108,38,27,5,123,86,30,21,20300914
oncogenic_pathway,STAD,RTK RAS,4,4,3,154,108,38,27,5,123,86,30,21,20300914
oncogenic_pathway,STAD,RTK RAS,4,5,5,154,108,38,27,5,123,86,30,21,20300914
oncogenic_pathway,STAD,RTK RAS,5,1,2,153,108,39,27,5,122,86,30,21,20310914
oncogenic_pathway,STAD,RTK RAS,5,2,3,153,108,39,27,5,122,86,30,21,20310914
oncogenic_pathway,STAD,RTK RAS,5,3,3,154,108,38,27,5,123,86,30,21,20310914
oncogenic_pathway,STAD,RTK RAS,5,4,3,154,108,38,27,5,123,86,30,21,20310914
oncogenic_pathway,STAD,RTK RAS,5,5,4,154,108,38,27,5,123,86,30,21,20310914
oncogenic_pathway,STAD,TP53,1,1,3,147,114,37,29,5,117,91,29,22,20270900
oncogenic_pathway,STAD,TP53,1,2,18,147,114,37,29,5,117,91,29,22,20270900
oncogenic_pathway,STAD,TP53,1,3,3,147,114,37,29,5,117,91,29,22,20270900
oncogenic_pathway,STAD,TP53,1,4,3,147,115,37,28,5,117,92,29,23,20270900
oncogenic_pathway,STAD,TP53,1,5,5,148,115,36,28,5,118,92,29,23,20270900
oncogenic_pathway,STAD,TP53,2,1,4,147,114,37,29,5,117,91,29,22,20280900
oncogenic_pathway,STAD,TP53,2,2,5,147,114,37,29,5,117,91,29,22,20280900
oncogenic_pathway,STAD,TP53,2,3,2,147,114,37,29,5,117,91,29,22,20280900
oncogenic_pathway,STAD,TP53,2,4,2,147,115,37,28,5,117,92,29,23,20280900
oncogenic_pathway,STAD,TP53,2,5,3,148,115,36,28,5,118,92,29,23,20280900
oncogenic_pathway,STAD,TP53,3,1,3,147,114,37,29,5,117,91,29,22,20290900
oncogenic_pathway,STAD,TP53,3,2,2,147,114,37,29,5,117,91,29,22,20290900
oncogenic_pathway,STAD,TP53,3,3,3,147,114,37,29,5,117,91,29,22,20290900
oncogenic_pathway,STAD,TP53,3,4,2,147,115,37,28,5,117,92,29,23,20290900
oncogenic_pathway,STAD,TP53,3,5,5,148,115,36,28,5,118,92,29,23,20290900
oncogenic_pathway,STAD,TP53,4,1,2,147,114,37,29,5,117,91,29,22,20300900
oncogenic_pathway,STAD,TP53,4,2,4,147,114,37,29,5,117,91,29,22,20300900
oncogenic_pathway,STAD,TP53,4,3,5,147,114,37,29,5,117,91,29,22,20300900
oncogenic_pathway,STAD,TP53,4,4,3,147,115,37,28,5,117,92,29,23,20300900
oncogenic_pathway,STAD,TP53,4,5,3,148,115,36,28,5,118,92,29,23,20300900
oncogenic_pathway,STAD,TP53,5,1,4,147,114,37,29,5,117,91,29,22,20310900
oncogenic_pathway,STAD,TP53,5,2,4,147,114,37,29,5,117,91,29,22,20310900
oncogenic_pathway,STAD,TP53,5,3,3,147,114,37,29,5,117,91,29,22,20310900
oncogenic_pathway,STAD,TP53,5,4,1,147,115,37,28,5,117,92,29,23,20310900
oncogenic_pathway,STAD,TP53,5,5,3,148,115,36,28,5,118,92,29,23,20310900
oncogenic_pathway,TGCT,RTK RAS,1,1,1,43,71,11,18,5,34,56,8,14,20270888
oncogenic_pathway,TGCT,RTK RAS,1,2,5,43,71,11,18,5,34,56,8,14,20270888
oncogenic_pathway,TGCT,RTK RAS,1,3,2,43,71,11,18,5,34,56,8,14,20270888
oncogenic_pathway,TGCT,RTK RAS,1,4,1,43,71,11,18,5,34,56,8,14,20270888
oncogenic_pathway,TGCT,RTK RAS,1,5,3,44,72,10,17,5,35,57,8,14,20270888
oncogenic_pathway,TGCT,RTK RAS,2,1,2,43,71,11,18,5,34,56,8,14,20280888
oncogenic_pathway,TGCT,RTK RAS,2,2,3,43,71,11,18,5,34,56,8,14,20280888
oncogenic_pathway,TGCT,RTK RAS,2,3,1,43,71,11,18,5,34,56,8,14,20280888
oncogenic_pathway,TGCT,RTK RAS,2,4,1,43,71,11,18,5,34,56,8,14,20280888
oncogenic_pathway,TGCT,RTK RAS,2,5,3,44,72,10,17,5,35,57,8,14,20280888
oncogenic_pathway,TGCT,RTK RAS,3,1,3,43,71,11,18,5,34,56,8,14,20290888
oncogenic_pathway,TGCT,RTK RAS,3,2,1,43,71,11,18,5,34,56,8,14,20290888
oncogenic_pathway,TGCT,RTK RAS,3,3,2,43,71,11,18,5,34,56,8,14,20290888
oncogenic_pathway,TGCT,RTK RAS,3,4,5,43,71,11,18,5,34,56,8,14,20290888
oncogenic_pathway,TGCT,RTK RAS,3,5,1,44,72,10,17,5,35,57,8,14,20290888
oncogenic_pathway,TGCT,RTK RAS,4,1,3,43,71,11,18,5,34,56,8,14,20300888
oncogenic_pathway,TGCT,RTK RAS,4,2,2,43,71,11,18,5,34,56,8,14,20300888
oncogenic_pathway,TGCT,RTK RAS,4,3,1,43,71,11,18,5,34,56,8,14,20300888
oncogenic_pathway,TGCT,RTK RAS,4,4,1,43,71,11,18,5,34,56,8,14,20300888
oncogenic_pathway,TGCT,RTK RAS,4,5,4,44,72,10,17,5,35,57,8,14,20300888
oncogenic_pathway,TGCT,RTK RAS,5,1,4,43,71,11,18,5,34,56,8,14,20310888
oncogenic_pathway,TGCT,RTK RAS,5,2,2,43,71,11,18,5,34,56,8,14,20310888
oncogenic_pathway,TGCT,RTK RAS,5,3,2,43,71,11,18,5,34,56,8,14,20310888
oncogenic_pathway,TGCT,RTK RAS,5,4,1,43,71,11,18,5,34,56,8,14,20310888
oncogenic_pathway,TGCT,RTK RAS,5,5,1,44,72,10,17,5,35,57,8,14,20310888
oncogenic_pathway,THCA,RTK RAS,1,1,4,322,60,81,15,5,257,48,64,12,20270886
oncogenic_pathway,THCA,RTK RAS,1,2,10,322,60,81,15,5,257,48,64,12,20270886
oncogenic_pathway,THCA,RTK RAS,1,3,4,322,60,81,15,5,257,48,64,12,20270886
oncogenic_pathway,THCA,RTK RAS,1,4,9,323,60,80,15,5,258,48,64,12,20270886
oncogenic_pathway,THCA,RTK RAS,1,5,4,323,60,80,15,5,258,48,64,12,20270886
oncogenic_pathway,THCA,RTK RAS,2,1,4,322,60,81,15,5,257,48,64,12,20280886
oncogenic_pathway,THCA,RTK RAS,2,2,4,322,60,81,15,5,257,48,64,12,20280886
oncogenic_pathway,THCA,RTK RAS,2,3,7,322,60,81,15,5,257,48,64,12,20280886
oncogenic_pathway,THCA,RTK RAS,2,4,2,323,60,80,15,5,258,48,64,12,20280886
oncogenic_pathway,THCA,RTK RAS,2,5,4,323,60,80,15,5,258,48,64,12,20280886
oncogenic_pathway,THCA,RTK RAS,3,1,6,322,60,81,15,5,257,48,64,12,20290886
oncogenic_pathway,THCA,RTK RAS,3,2,2,322,60,81,15,5,257,48,64,12,20290886
oncogenic_pathway,THCA,RTK RAS,3,3,7,322,60,81,15,5,257,48,64,12,20290886
oncogenic_pathway,THCA,RTK RAS,3,4,5,323,60,80,15,5,258,48,64,12,20290886
oncogenic_pathway,THCA,RTK RAS,3,5,10,323,60,80,15,5,258,48,64,12,20290886
oncogenic_pathway,THCA,RTK RAS,4,1,5,322,60,81,15,5,257,48,64,12,20300886
oncogenic_pathway,THCA,RTK RAS,4,2,3,322,60,81,15,5,257,48,64,12,20300886
oncogenic_pathway,THCA,RTK RAS,4,3,7,322,60,81,15,5,257,48,64,12,20300886
oncogenic_pathway,THCA,RTK RAS,4,4,3,323,60,80,15,5,258,48,64,12,20300886
oncogenic_pathway,THCA,RTK RAS,4,5,6,323,60,80,15,5,258,48,64,12,20300886
oncogenic_pathway,THCA,RTK RAS,5,1,3,322,60,81,15,5,257,48,64,12,20310886
oncogenic_pathway,THCA,RTK RAS,5,2,9,322,60,81,15,5,257,48,64,12,20310886
oncogenic_pathway,THCA,RTK RAS,5,3,4,322,60,81,15,5,257,48,64,12,20310886
oncogenic_pathway,THCA,RTK RAS,5,4,7,323,60,80,15,5,258,48,64,12,20310886
oncogenic_pathway,THCA,RTK RAS,5,5,4,323,60,80,15,5,258,48,64,12,20310886
oncogenic_pathway,THCA,WNT,1,1,19,49,332,13,84,5,39,265,9,66,20270892
oncogenic_pathway,THCA,WNT,1,2,5,49,333,13,83,5,39,266,9,66,20270892
oncogenic_pathway,THCA,WNT,1,3,1,50,333,12,83,5,40,266,10,66,20270892
oncogenic_pathway,THCA,WNT,1,4,2,50,333,12,83,5,40,266,10,66,20270892
oncogenic_pathway,THCA,WNT,1,5,4,50,333,12,83,5,40,266,10,66,20270892
oncogenic_pathway,THCA,WNT,2,1,2,49,332,13,84,5,39,265,9,66,20280892
oncogenic_pathway,THCA,WNT,2,2,20,49,333,13,83,5,39,266,9,66,20280892
oncogenic_pathway,THCA,WNT,2,3,6,50,333,12,83,5,40,266,10,66,20280892
oncogenic_pathway,THCA,WNT,2,4,20,50,333,12,83,5,40,266,10,66,20280892
oncogenic_pathway,THCA,WNT,2,5,8,50,333,12,83,5,40,266,10,66,20280892
oncogenic_pathway,THCA,WNT,3,1,3,49,332,13,84,5,39,265,9,66,20290892
oncogenic_pathway,THCA,WNT,3,2,4,49,333,13,83,5,39,266,9,66,20290892
oncogenic_pathway,THCA,WNT,3,3,1,50,333,12,83,5,40,266,10,66,20290892
oncogenic_pathway,THCA,WNT,3,4,13,50,333,12,83,5,40,266,10,66,20290892
oncogenic_pathway,THCA,WNT,3,5,13,50,333,12,83,5,40,266,10,66,20290892
oncogenic_pathway,THCA,WNT,4,1,7,49,332,13,84,5,39,265,9,66,20300892
oncogenic_pathway,THCA,WNT,4,2,6,49,333,13,83,5,39,266,9,66,20300892
oncogenic_pathway,THCA,WNT,4,3,11,50,333,12,83,5,40,266,10,66,20300892
oncogenic_pathway,THCA,WNT,4,4,4,50,333,12,83,5,40,266,10,66,20300892
oncogenic_pathway,THCA,WNT,4,5,2,50,333,12,83,5,40,266,10,66,20300892
oncogenic_pathway,THCA,WNT,5,1,3,49,332,13,84,5,39,265,9,66,20310892
oncogenic_pathway,THCA,WNT,5,2,1,49,333,13,83,5,39,266,9,66,20310892
oncogenic_pathway,THCA,WNT,5,3,12,50,333,12,83,5,40,266,10,66,20310892
oncogenic_pathway,THCA,WNT,5,4,5,50,333,12,83,5,40,266,10,66,20310892
oncogenic_pathway,THCA,WNT,5,5,4,50,333,12,83,5,40,266,10,66,20310892
oncogenic_pathway,UCEC,TP53,1,1,2,174,200,44,50,5,139,160,34,40,20270884
