outcome_type,family,tumor_type,endpoint,n,positive,negative,screen_tier,size_stratum,imbalance_stratum,minority_fraction,selection_hash,selected,selection_version,selection_uses_pls_performance,selection_rule
continuous,thorsson,PAAD,B Cells Memory,149,,,C,medium,not applicable,,4dcfa34a7576da32a3d4030699f8ec75411f4f13d63ed45a02b7e843a5b259aa,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,SKCM,T Cells CD4 Memory Activated,291,,,C,medium,not applicable,,4f667ab5941d949b03df4bbdc05097e9e914746c667a3cddc9f4a04103525d72,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,LIHC,SNV Neoantigens,340,,,C,medium,not applicable,,50026b6ab793911752ae9d0acf3763da88f6d47f06ed287befadca9005879275,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PAAD,Macrophages M1,149,,,C,medium,not applicable,,528659ee701d65d84d41c1a814f784cd9243ddffe5e992acbafde7126008d4db,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,STAD,Macrophage Regulation,334,,,B,medium,not applicable,,533a9301b12202c939b94640356b0cca8ee1f63347b439253176c4d091607cb8,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,SARC,T Cells Follicular Helper,218,,,C,medium,not applicable,,533bd7cd7342c3504ee95349b653c2a7973142ef20338aa7c117b19474a2f17b,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,CESC,TIL Regional Fraction,229,,,B,medium,not applicable,,534ecb4b7f76c768e7ade58feb05ff2d19f1fdd8631f610cd1953bb5568c3f70,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,STAD,B Cells Memory,334,,,C,medium,not applicable,,53bbe89b2758784c46b8bdc42f34d11c5d9298633781cfeb5c8635643887b061,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PRAD,TCR Shannon,311,,,C,medium,not applicable,,5407bdcbbd9b0c1caa510ba75158f87684cd701c66d8e0c1aa0b7d3d4d239a2e,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KIRP,Aneuploidy Score,264,,,C,medium,not applicable,,5472b3003f6e97becb6dedcbe93e9706aabc6aae64138688f017c066aad3765e,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,STAD,Mast Cells Resting,334,,,C,medium,not applicable,,55df4e6b1c8bf90c253fbcb5c6bc3c4aac33141175dc383164d1595b31dc9e5d,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,LIHC,Th1 Cells,352,,,C,medium,not applicable,,55f3c6594f4e7c6fbcd4f1bca1dff38f9653d96a2aa622a42be3d532b581f13b,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,LIHC,T Cells Follicular Helper,352,,,C,medium,not applicable,,5692fd89c165378f329a5975c4251aaa2ba887be481e9090de6b2b646cdc60d6,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PCPG,Macrophage Regulation,175,,,C,medium,not applicable,,573928eb38de0a04e096e2e9d3bde7a6c8554561fe573a140680edd752db37eb,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PRAD,Macrophages M1,325,,,C,medium,not applicable,,573d62dd68613f4942170b2bdacf5551865aab1cf73e0bc012c14251d1fc42a1,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,STAD,T Cells CD8,334,,,C,medium,not applicable,,575a5d4fb0f2885da2e175eccad16b2060733aa244c99a62d5ee5f0ce86b70aa,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,TGCT,Number of Segments,148,,,C,medium,not applicable,,57921594fb78fd0dd904a1272b4828721e903505db0b6ef199f9bebf9b4c6cd5,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,LIHC,IFN-gamma Response,352,,,C,medium,not applicable,,57ce3d6b410d4fc5698edf507ff7fd98dc8bf20aeaf7cb6d2b1bbe9850e367a2,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,CESC,Th1 Cells,263,,,C,medium,not applicable,,587dcd6b14cd28a66c33899bb0278eba61afc1d999e442669a9d3c9445df2cb9,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PRAD,Wound Healing,325,,,C,medium,not applicable,,5a4ccbfa8547f17bc7d6476a0b9035d69f2e1063d690e5a338ea6ee92c6b7f42,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,SKCM,T Cells gamma delta,291,,,C,medium,not applicable,,5b8e498f0826899bc5ff224e9ffde6ff93d16cde4264bf485af237f22b31d50d,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,STAD,T Cells Regulatory Tregs,334,,,C,medium,not applicable,,5c0166150d951a4a15672363299af6c6c1c00f691069a164deea57468aa220e5,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,STAD,T Cells Follicular Helper,334,,,C,medium,not applicable,,5cc49a1a942c3308fff9a8d3872c53f2296c51f4069719ab857e4d849a422c14,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,CESC,Th2 Cells,263,,,C,medium,not applicable,,5cd1913667372a4275812b133d932d9179ea84144542230848c68554f0ad4a3b,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,LIHC,T Cells CD4 Naive,352,,,C,medium,not applicable,,5d595beeb81c6d1c6bcffa10b782c48cee816b15d217c3052ec25148cb355570,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,SKCM,Fraction Altered,196,,,C,medium,not applicable,,5de282365304396ae5bc8f8637361bcf42f3cf3bf8ad82a67fccc2558601a47f,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,CESC,Macrophages M0,263,,,C,medium,not applicable,,5dedcde02c3e7fe759791dcd85e370c14fea94338b54f224a98587fb10d4b836,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PRAD,Th1 Cells,325,,,C,medium,not applicable,,5e8bfaba7d255167748638b400c3371174c5926deb0c6c7a78884ad00cde4b1e,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,CESC,Proliferation,263,,,C,medium,not applicable,,5ea379fcaddf31762fe37f9af13394591ff035ee0c48cf32f487d041e1d46895,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PRAD,T Cells CD8,325,,,C,medium,not applicable,,5ecc2789dfa7a9ded4d477e3ca18462a21f518ddf533e0cd12a856cf94dee13e,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PCPG,Eosinophils,175,,,C,medium,not applicable,,5f8d8e7fa574123864036a53b04f5034e852167528863d827c4c0cc8db6fd102,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,STAD,Th2 Cells,334,,,C,medium,not applicable,,6124561e329651777d71287af19615cc1b225174bbc4b0c2517899ce8f4bf562,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PAAD,Silent Mutation Rate,181,,,C,medium,not applicable,,6193c0054afc57f931d28318fda913da55e7bf67ecd253cc3c2a843871b1f9a7,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PAAD,Mast Cells Activated,149,,,C,medium,not applicable,,61bdad06d879480ed9634ba02060bfb3a818bb04c7d1706db4e4db744e3cbbb9,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,SKCM,Neutrophils,291,,,C,medium,not applicable,,6220323ed97675dfadbf4436a4150eaa0bac4e30f7131cdf60af20aa542796e2,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,SARC,T Cells CD4 Naive,218,,,C,medium,not applicable,,6376a1b99cc826fc36481f71b10960dc56ddcb254f1ce8417b7e39bd2804ecaa,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KIRP,Eosinophils,261,,,C,medium,not applicable,,639304ca82c38eaa6c7502b368909bb2187e4e475d4856336598e4f63bf9dbc8,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,STAD,Dendritic Cells Resting,334,,,C,medium,not applicable,,644e6fb4050c3c9d601a9f2dedc299c2093bcd22185d9d09d70ab2eb22e17c7c,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KIRC,Stromal Fraction,316,,,C,medium,not applicable,,64d1f87cdf6b4a3df4889de282db0ad454c185483e030c159c1c37e3d0c14823,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,LIHC,Wound Healing,352,,,B,medium,not applicable,,65341890080ed7f9e576d068481f9455d7cfd2325ab6d19f0b663ed5b14604d1,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KIRP,NK Cells Resting,261,,,C,medium,not applicable,,6599d952f7a08e816d5c154a3f03cfed145f2a28be0bbba29f3f66156f3553ea,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,PAAD,NK Cells Resting,149,,,C,medium,not applicable,,69b5a8cf6fa093206fff4128ab77b65aac0f7630d9048af7d82d853ec99cd414,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,SARC,Macrophages M1,218,,,C,medium,not applicable,,6a912396112901224a56027b75e19d117040aec67fa6cabed7c685b5ba1dd3e7,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,SKCM,Plasma Cells,291,,,C,medium,not applicable,,6c1593a6a49a97ab390c544f5cfe66509b7e290e9bb9823bb80340d21b87e0b9,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
continuous,thorsson,KIRP,T Cells Follicular Helper,261,,,C,medium,not applicable,,6d1d8a67768c2dcc62ed2d2b0a330f5629852bcf7ac9552d90a81cc43af2f54b,FALSE,titan-representative-benchmark-v1,FALSE,one lowest salted SHA-256 endpoint per non-empty outcome-family and sample-size-tercile cell; binary cells additionally stratified by minority-class-fraction tercile
