foundation_model,q2,rmse,spearman,sensitivity,specificity,balanced_accuracy,auc,pr_auc,ppv,npv,prevalence,no_skill_pr_auc,crossing,selected_components_median,selected_components_min,selected_components_max,selected_components_ceiling_fraction,stability_job_id,stability_repeat,outcome_type,family,subfamily,tumor_type,endpoint,source,n,positive,negative,seed,effect,primary_union_positive,primary_near_threshold,selection_reason,fastPLS_version,fastPLS_remote_sha
TITAN,,,,0.463414634146342,0.651612903225806,0.557513768686074,0.623446105428796,0.450496420636898,0.41304347826087,0.696551724137931,0.345991561181435,0.345991561181435,TRUE,3,2,5,0,242,1,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20771057,0.623446105428796,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.317073170731707,0.619354838709677,0.468214004720692,0.459716758457907,0.315652567255216,0.305882352941177,0.631578947368421,0.345991561181435,0.345991561181435,FALSE,2,1,20,0.2,242,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20781057,0.459716758457907,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.658536585365854,0.27741935483871,0.467977970102282,0.485759244689221,0.342216144069473,0.325301204819277,0.605633802816901,0.345991561181435,0.345991561181435,FALSE,9,3,20,0.2,242,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20781057,0.485759244689221,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.573170731707317,0.619354838709677,0.596262785208497,0.632179386309992,0.459142357252678,0.443396226415094,0.732824427480916,0.345991561181435,0.345991561181435,TRUE,3,2,4,0,242,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20781057,0.632179386309992,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.548780487804878,0.406451612903226,0.477616050354052,0.450039339103068,0.306065532166528,0.328467153284672,0.63,0.345991561181435,0.345991561181435,FALSE,3,2,7,0,242,3,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20791057,0.450039339103068,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.439024390243902,0.490322580645161,0.464673485444532,0.49645948072384,0.345029110378384,0.31304347826087,0.622950819672131,0.345991561181435,0.345991561181435,FALSE,8,1,13,0,242,3,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20791057,0.49645948072384,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.634146341463415,0.574193548387097,0.604169944925256,0.634382376081825,0.485178697201294,0.440677966101695,0.747899159663866,0.345991561181435,0.345991561181435,TRUE,3,2,3,0,242,3,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20791057,0.634382376081825,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.548780487804878,0.516129032258065,0.532454760031471,0.507317073170732,0.364993155849622,0.375,0.683760683760684,0.345991561181435,0.345991561181435,FALSE,2,2,6,0,242,4,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20801057,0.507317073170732,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.74390243902439,0.212903225806452,0.478402832415421,0.512745869394178,0.379242531670579,0.333333333333333,0.611111111111111,0.345991561181435,0.345991561181435,FALSE,9,3,20,0.2,242,4,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20801057,0.512745869394178,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.585365853658537,0.503225806451613,0.544295830055075,0.623052714398112,0.445685611364715,0.384,0.696428571428571,0.345991561181435,0.345991561181435,TRUE,3,3,3,0,242,4,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20801057,0.623052714398112,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.524390243902439,0.483870967741936,0.504130605822187,0.505664830841857,0.339331422583641,0.349593495934959,0.657894736842105,0.345991561181435,0.345991561181435,FALSE,2,2,3,0,242,5,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20811057,0.505664830841857,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.75609756097561,0.219354838709677,0.487726199842644,0.490952006294257,0.358023168163495,0.33879781420765,0.62962962962963,0.345991561181435,0.345991561181435,FALSE,8,2,20,0.2,242,5,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20811057,0.490952006294257,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.51219512195122,0.554838709677419,0.533516915814319,0.587411487018096,0.438415856811972,0.378378378378378,0.682539682539683,0.345991561181435,0.345991561181435,FALSE,5,2,7,0,242,5,binary,oncogenic_pathway,oncogenic_pathway,CESC,NOTCH,SanchezVega2018_TableS4,237,82,155,20811057,0.587411487018096,TRUE,TRUE,union-positive and near-threshold,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.329545454545455,0.711409395973154,0.520477425259304,0.561546674801708,0.407960597585209,0.402777777777778,0.642424242424243,0.371308016877637,0.371308016877637,FALSE,1,1,20,0.2,243,1,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20771058,0.561546674801708,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.590909090909091,0.369127516778524,0.480018303843807,0.51807504575961,0.449872871463395,0.356164383561644,0.604395604395604,0.371308016877637,0.371308016877637,FALSE,2,1,4,0,243,1,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20771058,0.51807504575961,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.227272727272727,0.879194630872483,0.553233679072605,0.507169005491153,0.385546710659926,0.526315789473684,0.658291457286432,0.371308016877637,0.371308016877637,FALSE,1,1,10,0,243,1,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20771058,0.507169005491153,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.397727272727273,0.684563758389262,0.541145515558267,0.569097010372178,0.476208836146405,0.426829268292683,0.658064516129032,0.371308016877637,0.371308016877637,FALSE,1,1,1,0,243,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20781058,0.569097010372178,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.488636363636364,0.476510067114094,0.482573215375229,0.497864551555827,0.388958376742237,0.355371900826446,0.612068965517241,0.371308016877637,0.371308016877637,FALSE,4,1,8,0,243,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20781058,0.497864551555827,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.25,0.832214765100671,0.541107382550336,0.530506406345333,0.422890672039011,0.468085106382979,0.652631578947369,0.371308016877637,0.371308016877637,FALSE,1,1,16,0,243,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20781058,0.530506406345333,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.488636363636364,0.536912751677852,0.512774557657108,0.470179987797437,0.364953818192674,0.383928571428571,0.64,0.371308016877637,0.371308016877637,FALSE,1,1,13,0,243,3,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20791058,0.470179987797437,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.488636363636364,0.48993288590604,0.489284624771202,0.450045759609518,0.339225622377894,0.361344537815126,0.61864406779661,0.371308016877637,0.371308016877637,FALSE,4,2,11,0,243,3,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20791058,0.450045759609518,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.352272727272727,0.738255033557047,0.545263880414887,0.547284929835266,0.42912486693046,0.442857142857143,0.658682634730539,0.371308016877637,0.371308016877637,FALSE,1,1,15,0,243,3,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20791058,0.547284929835266,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.363636363636364,0.718120805369128,0.540878584502746,0.530735204392923,0.419281672534494,0.432432432432432,0.656441717791411,0.371308016877637,0.371308016877637,FALSE,1,1,3,0,243,4,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20801058,0.530735204392923,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.340909090909091,0.583892617449665,0.462400854179378,0.457748627211714,0.354149526876003,0.326086956521739,0.6,0.371308016877637,0.371308016877637,FALSE,2,1,9,0,243,4,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20801058,0.457748627211714,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.272727272727273,0.832214765100671,0.552471018913972,0.519752898108603,0.434858430656301,0.489795918367347,0.659574468085106,0.371308016877637,0.371308016877637,FALSE,1,1,2,0,243,4,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20801058,0.519752898108603,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.420454545454546,0.624161073825503,0.522307809640024,0.529209884075656,0.415053798348466,0.397849462365591,0.645833333333333,0.371308016877637,0.371308016877637,FALSE,1,1,2,0,243,5,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20811058,0.529209884075656,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.579545454545455,0.429530201342282,0.504537827943868,0.475137278828554,0.365760004046558,0.375,0.633663366336634,0.371308016877637,0.371308016877637,FALSE,2,1,8,0,243,5,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20811058,0.475137278828554,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.397727272727273,0.751677852348993,0.574702562538133,0.537827943868212,0.433215134549056,0.486111111111111,0.678787878787879,0.371308016877637,0.371308016877637,FALSE,1,1,7,0,243,5,binary,oncogenic_pathway,oncogenic_pathway,CESC,RTK RAS,SanchezVega2018_TableS4,237,88,149,20811058,0.537827943868212,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.566666666666667,0.560386473429952,0.563526570048309,0.639291465378422,0.201567278000111,0.157407407407407,0.89922480620155,0.126582278481013,0.126582278481013,TRUE,10,6,13,0,244,1,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20771059,0.639291465378422,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.6,0.594202898550725,0.597101449275362,0.588244766505636,0.161336479427225,0.176470588235294,0.911111111111111,0.126582278481013,0.126582278481013,FALSE,7,4,8,0,244,1,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20771059,0.588244766505636,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.533333333333333,0.492753623188406,0.51304347826087,0.499194847020934,0.138721164301941,0.132231404958678,0.879310344827586,0.126582278481013,0.126582278481013,FALSE,1,1,20,0.2,244,1,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20771059,0.499194847020934,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.566666666666667,0.545893719806763,0.556280193236715,0.565861513687601,0.175182625228591,0.153153153153153,0.896825396825397,0.126582278481013,0.126582278481013,FALSE,6,6,17,0,244,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20781059,0.565861513687601,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.466666666666667,0.690821256038647,0.578743961352657,0.564251207729469,0.158018668619001,0.17948717948718,0.89937106918239,0.126582278481013,0.126582278481013,FALSE,7,2,9,0,244,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20781059,0.564251207729469,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.433333333333333,0.628019323671498,0.530676328502415,0.539613526570048,0.13770194045109,0.144444444444444,0.884353741496599,0.126582278481013,0.126582278481013,FALSE,1,1,6,0,244,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20781059,0.539613526570048,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.733333333333333,0.376811594202899,0.555072463768116,0.607568438003221,0.202723243588554,0.145695364238411,0.906976744186047,0.126582278481013,0.126582278481013,TRUE,7,6,17,0,244,3,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20791059,0.607568438003221,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.5,0.454106280193237,0.477053140096618,0.519645732689211,0.153728873495695,0.1171875,0.862385321100918,0.126582278481013,0.126582278481013,FALSE,7,4,9,0,244,3,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20791059,0.519645732689211,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.466666666666667,0.391304347826087,0.428985507246377,0.448631239935588,0.112630212338455,0.1,0.835051546391753,0.126582278481013,0.126582278481013,FALSE,5,1,20,0.2,244,3,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20791059,0.448631239935588,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.6,0.541062801932367,0.570531400966184,0.580676328502416,0.173274991958469,0.15929203539823,0.903225806451613,0.126582278481013,0.126582278481013,FALSE,13,1,16,0,244,4,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20801059,0.580676328502416,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.533333333333333,0.415458937198068,0.474396135265701,0.501932367149759,0.156502751818776,0.116788321167883,0.86,0.126582278481013,0.126582278481013,FALSE,7,1,8,0,244,4,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20801059,0.501932367149759,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.466666666666667,0.478260869565217,0.472463768115942,0.4829307568438,0.126807895974742,0.114754098360656,0.860869565217391,0.126582278481013,0.126582278481013,FALSE,3,1,15,0,244,4,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20801059,0.4829307568438,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.733333333333333,0.473429951690821,0.603381642512077,0.628341384863124,0.190449954645067,0.16793893129771,0.924528301886792,0.126582278481013,0.126582278481013,TRUE,7,6,12,0,244,5,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20811059,0.628341384863124,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.533333333333333,0.420289855072464,0.476811594202899,0.559581320450886,0.166063563790032,0.117647058823529,0.861386138613861,0.126582278481013,0.126582278481013,FALSE,8,8,10,0,244,5,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20811059,0.559581320450886,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.5,0.507246376811594,0.503623188405797,0.507890499194847,0.138531213059931,0.128205128205128,0.875,0.126582278481013,0.126582278481013,FALSE,7,1,20,0.4,244,5,binary,oncogenic_pathway,oncogenic_pathway,CESC,TGF-Beta,SanchezVega2018_TableS4,237,30,207,20811059,0.507890499194847,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.757575757575758,0.274509803921569,0.516042780748663,0.536541889483066,0.188482963118843,0.144508670520231,0.875,0.139240506329114,0.139240506329114,FALSE,12,6,19,0,245,1,binary,oncogenic_pathway,oncogenic_pathway,CESC,TP53,SanchezVega2018_TableS4,237,33,204,20771060,0.536541889483066,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.454545454545455,0.5,0.477272727272727,0.482917409387998,0.13368484968015,0.128205128205128,0.85,0.139240506329114,0.139240506329114,FALSE,6,3,16,0,245,1,binary,oncogenic_pathway,oncogenic_pathway,CESC,TP53,SanchezVega2018_TableS4,237,33,204,20771060,0.482917409387998,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.454545454545455,0.656862745098039,0.555704099821747,0.605466428995841,0.236275246202859,0.176470588235294,0.881578947368421,0.139240506329114,0.139240506329114,TRUE,8,2,13,0,245,1,binary,oncogenic_pathway,oncogenic_pathway,CESC,TP53,SanchezVega2018_TableS4,237,33,204,20771060,0.605466428995841,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.575757575757576,0.465686274509804,0.52072192513369,0.584224598930481,0.205589870700818,0.1484375,0.871559633027523,0.139240506329114,0.139240506329114,FALSE,13,8,19,0,245,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,TP53,SanchezVega2018_TableS4,237,33,204,20781060,0.584224598930481,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.787878787878788,0.343137254901961,0.565508021390374,0.549910873440285,0.195154336257187,0.1625,0.909090909090909,0.139240506329114,0.139240506329114,FALSE,6,4,18,0,245,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,TP53,SanchezVega2018_TableS4,237,33,204,20781060,0.549910873440285,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
TITAN,,,,0.515151515151515,0.656862745098039,0.586007130124777,0.659090909090909,0.243826442001773,0.195402298850575,0.893333333333333,0.139240506329114,0.139240506329114,TRUE,5,4,18,0,245,2,binary,oncogenic_pathway,oncogenic_pathway,CESC,TP53,SanchezVega2018_TableS4,237,33,204,20781060,0.659090909090909,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
GigaSSL,,,,0.757575757575758,0.176470588235294,0.467023172905526,0.537581699346405,0.171769976488382,0.129533678756477,0.818181818181818,0.139240506329114,0.139240506329114,FALSE,14,6,18,0,245,3,binary,oncogenic_pathway,oncogenic_pathway,CESC,TP53,SanchezVega2018_TableS4,237,33,204,20791060,0.537581699346405,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
ProvGigaPath,,,,0.727272727272727,0.274509803921569,0.500891265597148,0.558674985145573,0.189064135986482,0.13953488372093,0.861538461538462,0.139240506329114,0.139240506329114,FALSE,16,6,20,0.2,245,3,binary,oncogenic_pathway,oncogenic_pathway,CESC,TP53,SanchezVega2018_TableS4,237,33,204,20791060,0.558674985145573,FALSE,TRUE,near-threshold only,0.3,b518f75285c387632c2443a0c0989d75c9dcda48
