outcome_type,family,tumor_type,endpoint,performance_checkpoint_passed,p_permutation,permutation_attempted,permutation_exceedances,permutation_stopped_early,p_assignment_status,local_bh_denominator,across_cancer_family_bh_denominator,outcome_wide_bh_denominator,atlas_wide_bh_denominator,included_in_local_bh,included_in_across_cancer_family_bh,included_in_outcome_wide_bh,included_in_atlas_wide_bh,q_recomputed_local,q_recomputed_across_cancer_family,q_recomputed_outcome_wide,q_recomputed_atlas_wide,q_saved_local,q_saved_across_cancer_family,q_saved_outcome_wide,q_saved_atlas_wide
continuous,thorsson,KIRP,Macrophages M2,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,KIRP,Mast Cells Activated,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Mast Cells Resting,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Monocytes,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,NK Cells Activated,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,NK Cells Resting,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Neutrophils,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Nonsilent Mutation Rate,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Number of Segments,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Plasma Cells,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Proliferation,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,KIRP,SNV Neoantigens,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Silent Mutation Rate,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Stromal Fraction,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,KIRP,T Cells CD4 Memory Activated,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,T Cells CD4 Memory Resting,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,T Cells CD4 Naive,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,T Cells CD8,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,T Cells Follicular Helper,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,T Cells Regulatory Tregs,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,T Cells gamma delta,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,TCR Evenness,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,TCR Richness,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,TCR Shannon,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,TGF-beta Response,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Th1 Cells,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Th17 Cells,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,KIRP,Th2 Cells,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00544444444444445,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,KIRP,Wound Healing,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Aneuploidy Score,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,B Cells Memory,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,B Cells Naive,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,CTA Score,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Dendritic Cells Activated,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Dendritic Cells Resting,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Eosinophils,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Fraction Altered,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Homologous Recombination Defects,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,IFN-gamma Response,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Indel Neoantigens,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Intratumor Heterogeneity,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Leukocyte Fraction,TRUE,0.001,999,0,FALSE,completed_permutation,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LGG,Lymphocyte Infiltration Signature Score,TRUE,0.001,999,0,FALSE,completed_permutation,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LGG,Macrophage Regulation,TRUE,0.001,999,0,FALSE,completed_permutation,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LGG,Macrophages M0,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Macrophages M1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Macrophages M2,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Mast Cells Activated,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Mast Cells Resting,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Monocytes,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,NK Cells Activated,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,NK Cells Resting,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Neutrophils,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Nonsilent Mutation Rate,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Number of Segments,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Plasma Cells,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Proliferation,TRUE,0.001,999,0,FALSE,completed_permutation,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LGG,SNV Neoantigens,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Silent Mutation Rate,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Stromal Fraction,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,T Cells CD4 Memory Activated,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,T Cells CD4 Memory Resting,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,T Cells CD4 Naive,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,T Cells CD8,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,T Cells Follicular Helper,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,T Cells Regulatory Tregs,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,T Cells gamma delta,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,TCR Evenness,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,TCR Richness,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,TCR Shannon,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,TGF-beta Response,TRUE,0.001,999,0,FALSE,completed_permutation,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LGG,Th1 Cells,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Th17 Cells,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Th2 Cells,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LGG,Wound Healing,TRUE,0.001,999,0,FALSE,completed_permutation,46,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00766666666666667,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LIHC,Aneuploidy Score,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,B Cells Memory,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,B Cells Naive,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,BCR Evenness,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,BCR Richness,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,BCR Shannon,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,CTA Score,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Dendritic Cells Activated,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Dendritic Cells Resting,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Eosinophils,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Fraction Altered,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Homologous Recombination Defects,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LIHC,IFN-gamma Response,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Indel Neoantigens,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Intratumor Heterogeneity,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Leukocyte Fraction,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LIHC,Lymphocyte Infiltration Signature Score,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LIHC,Macrophage Regulation,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LIHC,Macrophages M0,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Macrophages M1,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Macrophages M2,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Mast Cells Activated,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Mast Cells Resting,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Monocytes,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,NK Cells Activated,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,NK Cells Resting,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Neutrophils,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Nonsilent Mutation Rate,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Number of Segments,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Plasma Cells,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Proliferation,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LIHC,SNV Neoantigens,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Silent Mutation Rate,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Stromal Fraction,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LIHC,T Cells CD4 Memory Activated,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,T Cells CD4 Memory Resting,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,T Cells CD4 Naive,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,T Cells CD8,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,T Cells Follicular Helper,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,T Cells Regulatory Tregs,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,T Cells gamma delta,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,TCR Evenness,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,TCR Richness,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,TCR Shannon,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LIHC,TGF-beta Response,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711
continuous,thorsson,LIHC,Th1 Cells,FALSE,1,,,FALSE,not_permuted_below_performance_checkpoint_p1,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,1,1,1,1,1,1,1,1
continuous,thorsson,LIHC,Th17 Cells,TRUE,0.001,999,0,FALSE,completed_permutation,49,1434,3174,3633,TRUE,TRUE,TRUE,TRUE,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711,0.00445454545454545,0.00648868778280543,0.00417631578947368,0.00428925619834711
